,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
22,Albany County (Outside Albany City) PUMA,63135,34411,28724,60610,32621,27989,2525,1790,735,27116,14804,12312,26393,14671,11722,723,133,590,34092,17936,16156,32676,16665,16011,1416,1271,145,1927,1671,256,1541,1285,256,386,386,0
23,Monroe County (South) PUMA,52373,29940,22433,51171,29050,22121,1202,890,312,32333,17570,14763,32010,17247,14763,323,323,0,18987,11543,7444,18108,10976,7132,879,567,312,1053,827,226,1053,827,226,0,0,0
24,Jefferson & Lewis Counties PUMA,40332,23722,16610,37829,22399,15430,2503,1323,1180,9955,4543,5412,9750,4532,5218,205,11,194,27890,17114,10776,25731,15941,9790,2159,1173,986,2487,2065,422,2348,1926,422,139,139,0
25,"Chenango, Delaware & Broome (East) Counties PUMA",29936,16453,13483,26633,14641,11992,3303,1812,1491,6701,2681,4020,6299,2596,3703,402,85,317,22004,12906,9098,19290,11313,7977,2714,1593,1121,1231,866,365,1044,732,312,187,134,53
26,Erie County (Central) PUMA,47702,25242,22460,45572,23974,21598,2130,1268,862,14312,6743,7569,14064,6495,7569,248,248,0,32419,17894,14525,30537,16874,13663,1882,1020,862,971,605,366,971,605,366,0,0,0
27,St. Lawrence County PUMA,29470,16114,13356,27470,15054,12416,2000,1060,940,9573,5393,4180,9367,5187,4180,206,206,0,18614,9658,8956,17024,8965,8059,1590,693,897,1283,1063,220,1079,902,177,204,161,43
28,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",13068,6766,6302,12744,6662,6082,324,104,220,11089,5797,5292,10869,5797,5072,220,0,220,1979,969,1010,1875,865,1010,104,104,0,0,0,0,0,0,0,0,0,0
29,Suffolk County (North Central)--Brookhaven Town (North) PUMA,29201,18138,11063,29108,18045,11063,93,93,0,16057,8802,7255,15964,8709,7255,93,93,0,12640,8832,3808,12640,8832,3808,0,0,0,504,504,0,504,504,0,0,0,0
30,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,34991,20947,14044,32056,18817,13239,2935,2130,805,25412,13868,11544,24587,13457,11130,825,411,414,8588,6376,2212,6926,4882,2044,1662,1494,168,991,703,288,543,478,65,448,225,223
31,Cayuga & Onondaga (South) Counties PUMA,37734,21588,16146,36425,20777,15648,1309,811,498,12669,5780,6889,12496,5637,6859,173,143,30,23519,14564,8955,22524,13979,8545,995,585,410,1546,1244,302,1405,1161,244,141,83,58
32,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,30838,19007,11831,30604,18920,11684,234,87,147,15605,8201,7404,15540,8201,7339,65,0,65,15233,10806,4427,15064,10719,4345,169,87,82,0,0,0,0,0,0,0,0,0
33,Fulton & Montgomery Counties PUMA,30972,17070,13902,28133,15591,12542,2839,1479,1360,6999,2887,4112,6740,2655,4085,259,232,27,20910,12394,8516,18944,11395,7549,1966,999,967,3063,1789,1274,2449,1541,908,614,248,366
34,Onondaga County (Central)--Syracuse City (Outer) PUMA,52384,28402,23982,50525,27392,23133,1859,1010,849,24666,13510,11156,24490,13334,11156,176,176,0,27171,14485,12686,25494,13651,11843,1677,834,843,547,407,140,541,407,134,6,0,6
35,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,22067,11794,10273,21703,11579,10124,364,215,149,9256,4072,5184,9190,4072,5118,66,0,66,12229,7425,4804,12066,7345,4721,163,80,83,582,297,285,447,162,285,135,135,0
36,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,28904,15304,13600,26136,14064,12072,2768,1240,1528,5961,2727,3234,5813,2727,3086,148,0,148,22024,11788,10236,19797,10941,8856,2227,847,1380,919,789,130,526,396,130,393,393,0
37,Suffolk County (Central)--Brookhaven Town (Central) PUMA,28277,16956,11321,27902,16875,11027,375,81,294,12407,6759,5648,12202,6759,5443,205,0,205,15255,9582,5673,15085,9501,5584,170,81,89,615,615,0,615,615,0,0,0,0
38,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",1833,1024,809,1205,831,374,628,193,435,837,597,240,837,597,240,0,0,0,634,234,400,368,234,134,266,0,266,362,193,169,0,0,0,362,193,169
39,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,2033,1162,871,1862,1082,780,171,80,91,802,449,353,711,449,262,91,0,91,738,220,518,658,140,518,80,80,0,493,493,0,493,493,0,0,0,0
40,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",39227,20015,19212,38631,20015,18616,596,0,596,35544,17912,17632,35114,17912,17202,430,0,430,3247,1915,1332,3081,1915,1166,166,0,166,436,188,248,436,188,248,0,0,0
41,Suffolk County (Central)--Islip Town (East) PUMA,32303,16333,15970,32165,16333,15832,138,0,138,14680,6615,8065,14680,6615,8065,0,0,0,17343,9438,7905,17205,9438,7767,138,0,138,280,280,0,280,280,0,0,0,0
42,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",6332,3060,3272,5801,2750,3051,531,310,221,5634,2785,2849,5151,2523,2628,483,262,221,563,227,336,563,227,336,0,0,0,135,48,87,87,0,87,48,48,0
43,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",14420,8447,5973,13881,7908,5973,539,539,0,6817,3732,3085,6817,3732,3085,0,0,0,7428,4649,2779,6889,4110,2779,539,539,0,175,66,109,175,66,109,0,0,0
44,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,5532,4092,1440,5136,4012,1124,396,80,316,3900,2960,940,3900,2960,940,0,0,0,804,620,184,724,540,184,80,80,0,828,512,316,512,512,0,316,0,316
45,Saratoga County (Outer) PUMA,41543,23645,17898,40197,22754,17443,1346,891,455,15773,7953,7820,15623,7879,7744,150,74,76,24912,14894,10018,23755,14077,9678,1157,817,340,858,798,60,819,798,21,39,0,39
46,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",2173,1047,1126,2173,1047,1126,0,0,0,914,409,505,914,409,505,0,0,0,1259,638,621,1259,638,621,0,0,0,0,0,0,0,0,0,0,0,0
47,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",10703,6876,3827,10038,6456,3582,665,420,245,5499,2845,2654,5320,2699,2621,179,146,33,5124,3951,1173,4638,3677,961,486,274,212,80,80,0,80,80,0,0,0,0
48,Wayne & Seneca Counties PUMA,39662,21824,17838,36634,20340,16294,3028,1484,1544,9240,4229,5011,9058,4082,4976,182,147,35,28650,16277,12373,26272,15372,10900,2378,905,1473,1772,1318,454,1304,886,418,468,432,36
49,Schenectady County--Schenectady City PUMA,40892,22353,18539,38812,21597,17215,2080,756,1324,18528,10018,8510,18071,9732,8339,457,286,171,21418,11680,9738,19970,11210,8760,1448,470,978,946,655,291,771,655,116,175,0,175
50,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,18219,9948,8271,17592,9529,8063,627,419,208,12851,6246,6605,12771,6246,6525,80,0,80,5110,3702,1408,4691,3283,1408,419,419,0,258,0,258,130,0,130,128,0,128
51,Nassau County (Northwest)--North Hempstead Town (North) PUMA,20636,12408,8228,20269,12090,8179,367,318,49,15747,9625,6122,15481,9408,6073,266,217,49,4799,2707,2092,4698,2606,2092,101,101,0,90,76,14,90,76,14,0,0,0
52,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,16189,9880,6309,15618,9599,6019,571,281,290,6545,3479,3066,6031,3255,2776,514,224,290,9459,6216,3243,9402,6159,3243,57,57,0,185,185,0,185,185,0,0,0,0
53,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",48058,28725,19333,46874,28356,18518,1184,369,815,44275,26266,18009,43472,25897,17575,803,369,434,3590,2403,1187,3209,2403,806,381,0,381,193,56,137,193,56,137,0,0,0
54,Columbia & Greene Counties PUMA,30367,17172,13195,27868,15352,12516,2499,1820,679,10680,5508,5172,10314,5307,5007,366,201,165,18893,11064,7829,16984,9628,7356,1909,1436,473,794,600,194,570,417,153,224,183,41
55,Rensselaer County--Troy City PUMA,52697,28757,23940,50461,27172,23289,2236,1585,651,17567,8405,9162,17138,8141,8997,429,264,165,32877,18392,14485,31070,17071,13999,1807,1321,486,2253,1960,293,2253,1960,293,0,0,0
56,Erie County (West Central)--Buffalo City (West) PUMA,21653,11132,10521,19827,10499,9328,1826,633,1193,13201,6728,6473,12781,6502,6279,420,226,194,7905,4078,3827,6674,3746,2928,1231,332,899,547,326,221,372,251,121,175,75,100
57,Erie County (South) PUMA,62637,35500,27137,60905,34463,26442,1732,1037,695,24004,11279,12725,23788,11134,12654,216,145,71,36496,22644,13852,35101,21752,13349,1395,892,503,2137,1577,560,2016,1577,439,121,0,121
58,Oneida County (Central)--Greater Utica & Rome Cities PUMA,37831,20026,17805,34751,19327,15424,3080,699,2381,12926,6597,6329,12680,6519,6161,246,78,168,23547,12369,11178,21063,11851,9212,2484,518,1966,1358,1060,298,1008,957,51,350,103,247
59,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",19655,9458,10197,19388,9297,10091,267,161,106,16430,7773,8657,16163,7612,8551,267,161,106,2951,1411,1540,2951,1411,1540,0,0,0,274,274,0,274,274,0,0,0,0
60,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,4335,2083,2252,4187,2083,2104,148,0,148,2195,810,1385,2195,810,1385,0,0,0,1589,845,744,1495,845,650,94,0,94,551,428,123,497,428,69,54,0,54
61,NYC-Manhattan Community District 10--Central Harlem PUMA,9217,4501,4716,8370,4025,4345,847,476,371,8217,3872,4345,8037,3692,4345,180,180,0,740,369,371,333,333,0,407,36,371,260,260,0,0,0,0,260,260,0
62,Nassau County (West Central)--North Hempstead Town (South) PUMA,19289,10331,8958,19000,10331,8669,289,0,289,13333,6921,6412,13333,6921,6412,0,0,0,5716,3301,2415,5558,3301,2257,158,0,158,240,109,131,109,109,0,131,0,131
63,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,607,392,215,536,392,144,71,0,71,134,81,53,134,81,53,0,0,0,422,311,111,351,311,40,71,0,71,51,0,51,51,0,51,0,0,0
64,Albany County (East Central)--Albany City PUMA,19505,10599,8906,17562,9317,8245,1943,1282,661,10909,5835,5074,10130,5195,4935,779,640,139,8266,4604,3662,7432,4122,3310,834,482,352,330,160,170,0,0,0,330,160,170
65,Nassau County (West Central)--Hempstead Town (West Central) PUMA,15718,8976,6742,15568,8976,6592,150,0,150,8387,4769,3618,8387,4769,3618,0,0,0,7234,4110,3124,7084,4110,2974,150,0,150,97,97,0,97,97,0,0,0,0
66,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,31979,17336,14643,28954,15258,13696,3025,2078,947,10450,4376,6074,10327,4283,6044,123,93,30,20598,12224,8374,18248,10728,7520,2350,1496,854,931,736,195,379,247,132,552,489,63
67,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",223,102,121,223,102,121,0,0,0,121,0,121,121,0,121,0,0,0,102,102,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0
68,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",81,81,0,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0
69,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",8631,4332,4299,8631,4332,4299,0,0,0,6580,3767,2813,6580,3767,2813,0,0,0,1996,565,1431,1996,565,1431,0,0,0,55,0,55,55,0,55,0,0,0
70,Erie County (Northeast) PUMA,39630,21707,17923,38649,21316,17333,981,391,590,18967,9334,9633,18728,9210,9518,239,124,115,19543,11372,8171,18801,11105,7696,742,267,475,1120,1001,119,1120,1001,119,0,0,0
71,NYC-Manhattan Community District 11--East Harlem PUMA,6421,4074,2347,6236,3889,2347,185,185,0,5723,3570,2153,5723,3570,2153,0,0,0,622,428,194,513,319,194,109,109,0,76,76,0,0,0,0,76,76,0
72,Orange County (Southeast) PUMA,25395,15638,9757,24089,14493,9596,1306,1145,161,12434,6906,5528,12277,6832,5445,157,74,83,12177,7948,4229,11379,7228,4151,798,720,78,784,784,0,433,433,0,351,351,0
73,Westchester County (Southeast) PUMA,20250,11758,8492,19984,11504,8480,266,254,12,15403,8545,6858,15391,8545,6846,12,0,12,4495,2861,1634,4241,2607,1634,254,254,0,352,352,0,352,352,0,0,0,0
74,NYC-Queens Community District 1--Astoria & Long Island City PUMA,30585,17101,13484,29558,16656,12902,1027,445,582,23664,13213,10451,23193,12925,10268,471,288,183,6473,3592,2881,5917,3435,2482,556,157,399,448,296,152,448,296,152,0,0,0
75,Livingston & Wyoming Counties PUMA,31735,17328,14407,29955,16193,13762,1780,1135,645,7687,3014,4673,7511,2838,4673,176,176,0,21890,12959,8931,20594,12080,8514,1296,879,417,2158,1355,803,1850,1275,575,308,80,228
76,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,33793,18651,15142,32863,18151,14712,930,500,430,11505,5483,6022,11163,5141,6022,342,342,0,21943,12941,9002,21355,12783,8572,588,158,430,345,227,118,345,227,118,0,0,0
77,Westchester County (Southwest)--Yonkers City PUMA,19446,9305,10141,18627,8963,9664,819,342,477,11042,4449,6593,10770,4449,6321,272,0,272,8076,4704,3372,7529,4362,3167,547,342,205,328,152,176,328,152,176,0,0,0
78,Erie County (North Central) PUMA,31494,17950,13544,31083,17680,13403,411,270,141,21750,12308,9442,21407,12038,9369,343,270,73,9525,5574,3951,9457,5574,3883,68,0,68,219,68,151,219,68,151,0,0,0
79,Saratoga County (South & Central) PUMA,35894,21824,14070,33719,20720,12999,2175,1104,1071,18103,9809,8294,17570,9809,7761,533,0,533,17201,11575,5626,15882,10644,5238,1319,931,388,590,440,150,267,267,0,323,173,150
80,Suffolk County (South Central)--Brookhaven Town (South) PUMA,32673,17913,14760,32083,17823,14260,590,90,500,12085,5384,6701,12085,5384,6701,0,0,0,19740,11780,7960,19150,11690,7460,590,90,500,848,749,99,848,749,99,0,0,0
81,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",42958,23048,19910,41311,22223,19088,1647,825,822,17506,9388,8118,17226,9295,7931,280,93,187,25019,13227,11792,23652,12495,11157,1367,732,635,433,433,0,433,433,0,0,0,0
82,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,38253,21111,17142,34949,19585,15364,3304,1526,1778,10173,4503,5670,9823,4291,5532,350,212,138,25663,15014,10649,23179,14043,9136,2484,971,1513,2417,1594,823,1947,1251,696,470,343,127
83,Niagara County (North & East) PUMA,33972,19414,14558,30756,17264,13492,3216,2150,1066,11055,5197,5858,10814,4956,5858,241,241,0,21447,13191,8256,18828,11638,7190,2619,1553,1066,1470,1026,444,1114,670,444,356,356,0
84,Monroe County (Central)--Rochester City (East) PUMA,17119,10062,7057,16522,9828,6694,597,234,363,9085,4336,4749,8859,4336,4523,226,0,226,7528,5307,2221,7157,5073,2084,371,234,137,506,419,87,506,419,87,0,0,0
85,Warren & Washington Counties PUMA,38693,21781,16912,35190,19843,15347,3503,1938,1565,10013,3570,6443,9628,3365,6263,385,205,180,27310,16993,10317,24841,15870,8971,2469,1123,1346,1370,1218,152,721,608,113,649,610,39
86,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,24421,13523,10898,23762,13263,10499,659,260,399,15891,8029,7862,15508,7921,7587,383,108,275,8200,5230,2970,7924,5078,2846,276,152,124,330,264,66,330,264,66,0,0,0
87,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,14575,7560,7015,14076,7560,6516,499,0,499,12722,5844,6878,12233,5844,6389,489,0,489,1770,1633,137,1760,1633,127,10,0,10,83,83,0,83,83,0,0,0,0
88,Onondaga County (Central)--Syracuse City PUMA,20636,10984,9652,19170,10339,8831,1466,645,821,10806,5571,5235,10428,5462,4966,378,109,269,8492,4678,3814,7803,4242,3561,689,436,253,1338,735,603,939,635,304,399,100,299
89,Westchester County (Central)--White Plains City PUMA,31970,17131,14839,31643,16811,14832,327,320,7,25886,13410,12476,25624,13155,12469,262,255,7,5825,3567,2258,5760,3502,2258,65,65,0,259,154,105,259,154,105,0,0,0
90,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,10922,6866,4056,8930,5661,3269,1992,1205,787,7204,4142,3062,6596,3740,2856,608,402,206,3439,2530,909,2313,1900,413,1126,630,496,279,194,85,21,21,0,258,173,85
91,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",691,515,176,400,224,176,291,291,0,274,139,135,274,139,135,0,0,0,98,57,41,41,0,41,57,57,0,319,319,0,85,85,0,234,234,0
92,Cattaraugus & Allegany Counties PUMA,35259,19633,15626,30604,16943,13661,4655,2690,1965,7897,3636,4261,7577,3475,4102,320,161,159,25441,14561,10880,21941,12649,9292,3500,1912,1588,1921,1436,485,1086,819,267,835,617,218
93,Oswego County PUMA,36224,20646,15578,33042,19093,13949,3182,1553,1629,6813,3524,3289,6451,3431,3020,362,93,269,27053,15650,11403,24915,14436,10479,2138,1214,924,2358,1472,886,1676,1226,450,682,246,436
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",21864,11999,9865,21314,11808,9506,550,191,359,8732,3724,5008,8503,3572,4931,229,152,77,12464,7862,4602,12247,7823,4424,217,39,178,668,413,255,564,413,151,104,0,104
95,Monroe County (East) PUMA,41441,23098,18343,39720,22414,17306,1721,684,1037,20250,11018,9232,19985,10819,9166,265,199,66,19813,11022,8791,18442,10622,7820,1371,400,971,1378,1058,320,1293,973,320,85,85,0
96,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,24938,13657,11281,24385,13387,10998,553,270,283,17221,9116,8105,17172,9116,8056,49,0,49,7374,4198,3176,6870,3928,2942,504,270,234,343,343,0,343,343,0,0,0,0
97,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",10125,6034,4091,9512,5652,3860,613,382,231,6026,4026,2000,5961,3961,2000,65,65,0,3784,1856,1928,3333,1636,1697,451,220,231,315,152,163,218,55,163,97,97,0
98,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",15111,10676,4435,12279,8284,3995,2832,2392,440,5939,3856,2083,5232,3324,1908,707,532,175,7081,4983,2098,5671,3665,2006,1410,1318,92,2091,1837,254,1376,1295,81,715,542,173
99,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",9527,5370,4157,8704,4738,3966,823,632,191,3595,1428,2167,3510,1343,2167,85,85,0,5420,3430,1990,4682,2883,1799,738,547,191,512,512,0,512,512,0,0,0,0
100,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",13122,7345,5777,13004,7227,5777,118,118,0,8233,3803,4430,8233,3803,4430,0,0,0,4639,3292,1347,4521,3174,1347,118,118,0,250,250,0,250,250,0,0,0,0
101,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",46393,22738,23655,45977,22608,23369,416,130,286,44428,21226,23202,44012,21096,22916,416,130,286,1965,1512,453,1965,1512,453,0,0,0,0,0,0,0,0,0,0,0,0
102,Chautauqua County PUMA,36142,20532,15610,32240,18524,13716,3902,2008,1894,9667,4560,5107,9327,4275,5052,340,285,55,24081,14149,9932,20962,12710,8252,3119,1439,1680,2394,1823,571,1951,1539,412,443,284,159
103,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,10024,5798,4226,9937,5757,4180,87,41,46,4618,2421,2197,4577,2380,2197,41,41,0,5199,3254,1945,5199,3254,1945,0,0,0,207,123,84,161,123,38,46,0,46
104,Erie County (West Central)--Buffalo City (East) PUMA,16923,9874,7049,15848,9174,6674,1075,700,375,4009,1969,2040,3961,1921,2040,48,48,0,11856,7222,4634,10961,6702,4259,895,520,375,1058,683,375,926,551,375,132,132,0
105,Genesee & Orleans Counties PUMA,32036,17751,14285,30451,16724,13727,1585,1027,558,8775,3859,4916,8600,3821,4779,175,38,137,21897,12770,9127,20849,12143,8706,1048,627,421,1364,1122,242,1002,760,242,362,362,0
106,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",16669,8736,7933,16317,8572,7745,352,164,188,9043,3534,5509,9043,3534,5509,0,0,0,7410,5077,2333,7058,4913,2145,352,164,188,216,125,91,216,125,91,0,0,0
107,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",31347,17369,13978,27474,15327,12147,3873,2042,1831,8924,3597,5327,8374,3433,4941,550,164,386,20274,12441,7833,17717,10880,6837,2557,1561,996,2149,1331,818,1383,1014,369,766,317,449
108,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,22154,12133,10021,21342,11576,9766,812,557,255,12795,5713,7082,12420,5338,7082,375,375,0,9295,6420,2875,8922,6238,2684,373,182,191,64,0,64,0,0,0,64,0,64
109,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",1253,390,863,1042,284,758,211,106,105,363,39,324,363,39,324,0,0,0,687,253,434,581,147,434,106,106,0,203,98,105,98,98,0,105,0,105
110,Suffolk County (East) PUMA,30240,17089,13151,29231,16925,12306,1009,164,845,14603,6880,7723,14430,6731,7699,173,149,24,15331,9942,5389,14495,9927,4568,836,15,821,306,267,39,306,267,39,0,0,0
