,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Avg_PINCP_mf_t,Total_Avg_PINCP_m,Total_Avg_PINCP_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Avg_PINCP_mf_t,BABS_Avg_PINCP_m,BABS_Avg_PINCP_f,Total_HS,Total_HS_m,Total_HS_f,HS_Avg_PINCP_mf_t,HS_Avg_PINCP_m,HS_Avg_PINCP_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Avg_PINCP_mf_t,HSINC_Avg_PINCP_m,HSINC_Avg_PINCP_f
10,Suffolk County (Southwest)--Islip Town (South) PUMA,27752,15535,12217,84087.75655808591,94734.67396202125,70549.25595481705,13468,6782,6686,98849.13201663202,111134.03125921557,86387.84175889919,14048,8517,5531,70826.11830865603,83439.4927791476,51403.209184595915,236,236,0,31093.22033898305,31093.22033898305,0.0
11,Erie County (Northwest) PUMA,35054,18588,16466,55212.27038283791,60209.47256294383,49571.070691121095,15180,7738,7442,64508.5861660079,71842.8518997157,56882.60548239721,19016,10236,8780,48619.681846865795,52638.43005080109,43934.49886104784,858,614,244,36851.65268065268,39815.5016286645,29393.44262295082
12,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",9156,4348,4808,65444.803407601576,68883.0036798528,62335.54908485857,6147,2772,3375,66087.55815845128,71871.32034632035,61337.16148148148,2750,1319,1431,66100.10909090909,67566.56557998483,64748.42767295597,259,257,2,43232.04633204633,43407.39299610895,20700.0
13,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,726,517,209,42871.184573002756,51439.226305609285,21676.555023923444,262,262,0,42325.954198473286,42325.954198473286,0.0,375,166,209,45405.013333333336,75280.0,21676.555023923444,89,89,0,33800.0,33800.0,0.0
14,Rockland County (North)--New City & Congers PUMA,21250,10590,10660,85046.44682352942,99115.05099150141,71070.2256097561,11882,6155,5727,97838.51455983841,111205.63444354183,83472.42011524359,8223,3932,4291,72223.10409826097,86342.96286876907,59284.56187368912,1145,503,642,44392.29694323144,51008.31013916501,39208.72274143302
15,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",35381,19748,15633,49239.18826488793,53807.000911484705,43469.012089810014,9683,4084,5599,66191.56356501085,81618.22331047992,54939.111627076265,23943,14612,9331,43041.30351250887,46166.968929646864,38146.627371128496,1755,1052,703,40262.609686609685,51958.25095057034,22760.739687055477
16,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,11503,5712,5791,84530.44249326263,89915.11904761905,79219.22293213608,9214,4185,5029,88237.7555893206,99873.3954599761,78554.8856631537,2061,1456,605,73544.88112566715,62506.868131868134,100109.09090909091,228,71,157,34013.15789473684,65000.0,20000.0
17,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,11628,5732,5896,56772.35810113519,56450.9717376134,57084.804952510174,4463,1666,2797,66333.05624019718,58204.9399759904,71174.47264926707,6767,3842,2925,51597.12575735185,56437.72514315461,45238.97777777778,398,224,174,37554.77386934673,43633.03571428572,29729.885057471263
18,Tompkins County PUMA,24656,11556,13100,66392.96832414017,78559.43423329871,55660.47366412214,14047,6998,7049,86244.25663842814,97212.39239782795,75355.47609590013,9987,3936,6051,40848.12796635626,53348.272357723574,32717.146587340936,622,622,0,28234.244372990353,28234.244372990353,0.0
19,Dutchess County (Southwest) PUMA,36615,21857,14758,72727.17481906322,76107.64267740311,67720.60983873153,14732,7642,7090,98357.61770295954,102970.52944255431,93385.56248236954,21045,13665,7380,56369.87797576621,62977.31137943652,44135.382384823846,838,550,288,32931.98090692124,29089.090909090908,40270.833333333336
20,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,5739,3349,2390,61081.773828193065,62661.122723200955,58868.70292887029,2609,1406,1203,77459.10310463779,82285.0640113798,71818.7863674148,3038,1851,1187,47292.13298222515,48284.87304159914,45744.06065711879,92,92,0,52000.0,52000.0,0.0
21,Westchester County (Northwest) PUMA,28558,16463,12095,108822.21205966805,128558.7160298852,81958.04795369988,19332,10296,9036,126935.91816677012,158402.2804972805,91081.81606905711,8549,5823,2726,72712.49994151363,79526.40597630087,58157.33675715334,677,344,333,47563.36779911374,65319.767441860466,29220.42042042042
22,Albany County (Outside Albany City) PUMA,63135,34411,28724,72770.33295319554,84261.79974426782,59003.696560367636,27116,14804,12312,97859.67878743178,122477.23318022156,68259.42901234567,34092,17936,16156,54817.4463217177,57099.25791703836,52284.23434018321,1927,1671,256,37340.706279190454,37251.67025733094,37921.875
23,Monroe County (South) PUMA,52373,29940,22433,79538.52049720276,88085.02371409486,68132.00748896715,32333,17570,14763,98112.04540252993,112262.05748434832,81271.58531463795,18987,11543,7444,50391.32933059462,55309.82067053625,42764.49623858141,1053,827,226,34790.12345679013,31898.428053204352,45371.681415929204
24,Jefferson & Lewis Counties PUMA,40555,23945,16610,53151.6967821477,60257.82810607643,42907.48759783263,9955,4543,5412,71768.46921145153,92809.9029275809,54105.63968957871,28113,17337,10776,47395.905524134745,53358.885908750075,37802.34660356348,2487,2065,422,43695.56091676719,46564.30992736077,29657.725118483413
25,"Chenango, Delaware & Broome (East) Counties PUMA",29936,16453,13483,46677.632616247996,51779.450434571205,40451.99970333012,6701,2681,4020,57262.36770631249,66088.10742260351,51376.345771144275,22004,12906,9098,43328.75268133067,48132.42460870913,36514.486920202246,1231,866,365,48920.07311129163,61833.72979214781,18281.095890410958
26,Erie County (Central) PUMA,47702,25242,22460,50731.812481656954,51415.49726646066,49963.44332146037,14312,6743,7569,66109.30359139184,64929.01824113896,67160.78517637732,32419,17894,14525,44085.70270520374,46146.017771319996,41547.508020654044,971,605,366,45971.338825952625,56655.818181818184,28309.83606557377
27,St. Lawrence County PUMA,29470,16114,13356,52881.93640990838,59665.48132059079,44697.59658580413,9573,5393,4180,70307.22302308577,77882.28370109401,60533.94497607656,18614,9658,8956,43688.88256151284,49359.81051977635,37573.449084412685,1283,1063,220,56239.095869056895,60878.04327375353,33824.545454545456
28,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",13127,6825,6302,112745.33221604327,155493.81333333332,66449.17486512219,11127,5835,5292,125933.13345915341,175942.46375321338,70792.46031746031,2000,990,1010,39375.0,34970.707070707074,43692.07920792079,0,0,0,#DIV/0!,0.0,0.0
29,Suffolk County (North Central)--Brookhaven Town (North) PUMA,29201,18138,11063,94244.02832094791,103336.87038262212,79336.13992587906,16057,8802,7255,115529.96331817898,131816.39456941604,95770.73962784286,12640,8832,3808,68481.60996835443,77301.69270833333,48024.9474789916,504,504,0,62197.81746031746,62197.81746031746,0.0
30,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,34991,20947,14044,81805.21419793661,88280.49553635366,72147.15964112789,25412,13868,11544,93050.07476782623,105648.26146524373,77915.66268191268,8588,6376,2212,54050.751047973914,56133.555520702634,48047.15189873418,991,703,288,33975.68113017154,37231.72119487909,26027.777777777777
31,Cayuga & Onondaga (South) Counties PUMA,37734,21588,16146,62789.594609635875,70189.01528627015,52896.20345596433,12669,5780,6889,92011.5084063462,115802.48788927335,72050.43112207868,23519,14564,8955,48849.804838641096,55049.758239494644,38766.485873813515,1546,1244,302,35388.22962483829,35496.30466237942,34943.046357615895
32,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,30838,19007,11831,95959.44120889812,107841.7261009102,76870.04986898825,15605,8201,7404,112224.63825696892,129697.33203267894,92871.10480821178,15233,10806,4427,79297.03722182104,91254.84619655747,50108.85475491303,0,0,0,#DIV/0!,0.0,0.0
33,Fulton & Montgomery Counties PUMA,30988,17086,13902,47106.057602943074,51275.51521713684,41981.66163141994,6999,2887,4112,64931.731675953706,76877.08347765847,56545.002431906614,20926,12410,8516,43378.280273344164,47430.21458501209,37473.57092531705,3063,1789,1274,31841.798889977148,36635.18725544997,25110.737833594976
34,Onondaga County (Central)--Syracuse City (Outer) PUMA,52384,28402,23982,68141.60892638973,79020.30251390747,55257.91885580852,24666,13510,11156,88585.25573664153,102717.05684678016,71471.53818572965,27171,14485,12686,50117.479076957046,57828.6015878495,41312.84329181775,547,407,140,41579.70749542962,46633.66093366093,26887.14285714286
35,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,22067,11794,10273,73607.90411020981,85802.1137866712,59608.24394042636,9256,4072,5184,85061.25216076059,109091.26964636543,66185.82175925926,12229,7425,4804,66908.27295772344,74895.3643097643,54563.52830974188,582,297,285,32229.209621993126,39166.32996632997,25000.0
36,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,28904,15304,13600,47460.531275947964,51701.62859383168,42688.0494117647,5961,2727,3234,54990.844153665494,61690.28236156949,49341.6889301175,22024,11788,10236,46335.814293498,51188.795724465555,40747.015435717076,919,789,130,25569.967355821544,24840.050697084916,30000.0
37,Suffolk County (Central)--Brookhaven Town (Central) PUMA,28277,16956,11321,79636.02532093221,89268.95848077377,65208.323292995316,12407,6759,5648,100060.20617393407,121470.98239384525,74437.78470254957,15255,9582,5673,63653.14388725008,68172.60384053434,56019.5346377578,615,615,0,64052.35772357724,64052.35772357724,0.0
38,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",1833,1024,809,47647.19039825423,54931.73828125,38426.69962917182,837,597,240,64142.29390681004,58358.62646566164,78529.16666666667,634,234,400,42456.15141955836,75000.0,23418.0,362,193,169,18599.447513812156,20000.0,17000.0
39,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,2033,1162,871,53189.47368421053,48367.469879518074,59622.50287026406,802,449,353,56477.05735660848,55423.16258351893,57817.56373937677,738,220,518,53083.46883468835,34790.90909090909,60852.50965250965,493,493,0,48000.0,48000.0,0.0
40,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",39227,20015,19212,122951.97817829557,133021.28803397453,112461.80345617322,35544,17912,17632,129444.83873508891,140850.09379187136,117858.46574410163,3247,1915,1332,63647.921157991994,67944.75195822454,57470.42042042042,436,188,248,35286.92660550459,50000.0,24133.467741935485
41,Suffolk County (Central)--Islip Town (East) PUMA,32303,16333,15970,79065.98408816519,91673.48337721179,66171.91484032561,14680,6615,8065,98207.13215258856,115701.18518518518,83858.32114073155,17343,9438,7905,62796.15891137635,75082.18520873066,48127.529411764706,280,280,0,83264.28571428571,83264.28571428571,0.0
42,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",6332,3060,3272,64014.59412507896,72074.01960784313,56477.356356968216,5634,2785,2849,65309.266950656725,74746.31956912029,56084.20849420849,563,227,336,58777.97513321492,50933.92070484581,64077.380952380954,135,48,87,31822.222222222223,17000.0,40000.0
43,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",14459,8486,5973,79077.93208382322,90804.41904312986,62417.800100452034,6856,3771,3085,89263.5166277713,101935.75974542562,73773.39384116694,7428,4649,2779,70606.23990306947,82510.76575607658,50691.11191075927,175,66,109,39622.857142857145,39000.0,40000.0
44,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,5532,4092,1440,80950.9942154736,84016.83773216032,72238.88888888889,3900,2960,940,85653.46153846153,83225.8445945946,93297.87234042553,804,620,184,61101.24378109453,57492.58064516129,73260.86956521739,828,512,316,78076.08695652174,120708.984375,9000.0
45,Saratoga County (Outer) PUMA,41543,23645,17898,63222.414486195026,72315.18502854726,51209.97960665996,15773,7953,7820,81435.94433525646,99949.94605809129,62607.062531969306,24912,14894,10018,51340.176421001925,57270.81972606419,42522.947294869235,858,798,60,73395.26806526807,77693.03258145363,16235.0
46,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",2173,1047,1126,55017.896916705016,59967.889207258835,50415.19538188277,914,409,505,61982.38512035011,71793.88753056235,54036.039603960395,1259,638,621,49961.86656076251,52386.645768025075,47470.708534621575,0,0,0,#DIV/0!,0.0,0.0
47,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",10703,6876,3827,80711.44352050827,92167.3254799302,60128.57329500915,5499,2845,2654,82607.34679032551,98973.4446397188,65063.43255463451,5124,3951,1173,78430.67525370805,87179.21538850924,48963.08610400682,80,80,0,96475.0,96475.0,0.0
48,Wayne & Seneca Counties PUMA,39781,21943,17838,50242.13800558056,56266.549788087315,42831.34824531898,9240,4229,5011,63084.07056277056,70170.19910144243,57103.779684693676,28769,16396,12373,46827.30091417846,53794.1369846304,37595.24367574557,1772,1318,454,38719.559819413094,42411.57814871017,28001.321585903082
49,Schenectady County--Schenectady City PUMA,40962,22423,18539,61994.791807040674,69182.98844936003,53300.63714331949,18528,10018,8510,81509.05688687392,96102.93970852466,64329.09001175088,21488,11750,9738,46710.0174981385,48429.05531914894,44635.80365578148,946,655,291,26983.0866807611,29754.961832061068,20743.986254295534
50,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,18219,9948,8271,73166.59103134091,80412.77141133897,64451.19961310603,12851,6246,6605,78105.73651855887,87929.8190842139,68815.61998485995,5110,3702,1408,63508.82622309198,67730.037817396,52410.157670454544,258,0,258,18431.007751937985,0.0,18431.007751937985
51,Nassau County (Northwest)--North Hempstead Town (North) PUMA,20759,12531,8228,157534.10222072355,189982.82244034793,108115.66358774915,15747,9625,6122,182199.2282974535,220992.99407792208,121207.72296635086,4922,2830,2092,80703.20601381552,88408.89752650177,70279.1586998088,90,76,14,43755.555555555555,45000.0,37000.0
52,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,16189,9880,6309,72793.66854036691,83618.36032388663,55842.01933745443,6545,3479,3066,86653.84262796027,103793.13020983041,67205.83822570124,9459,6216,3243,63447.859181731685,73021.09073359074,45098.427382053655,185,185,0,60291.89189189189,60291.89189189189,0.0
53,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",48074,28741,19333,161295.31491034655,182251.27514700254,130141.57502715565,44291,26282,18009,167501.67909959133,188906.6052431322,136263.72758065411,3590,2403,1187,89946.82451253482,109979.40074906367,49392.24936815501,193,56,137,64170.98445595855,160000.0,25000.0
54,Columbia & Greene Counties PUMA,30437,17242,13195,55882.15277458356,60666.777752000926,49630.049412656306,10680,5508,5172,75735.80992509364,82449.84567901235,68585.59551430782,18963,11134,7829,45915.36117702895,51623.719417998924,37797.22850938817,794,600,194,26868.564231738037,28507.233333333334,21800.515463917527
55,Rensselaer County--Troy City PUMA,52697,28757,23940,62901.106495625936,68517.01564836387,56155.21261487051,17567,8405,9162,87582.23686457562,106671.84711481261,70069.88430473696,32877,18392,14485,51189.179487179485,53949.866463679864,47683.859855022434,2253,1960,293,41365.20195295162,41592.34693877551,39845.733788395904
56,Erie County (West Central)--Buffalo City (West) PUMA,21696,11175,10521,56255.469948377584,60112.670246085014,52158.50071286,13244,6771,6473,69068.06523708849,73340.93486929552,64598.4838560173,7905,4078,3827,37422.899430740035,41601.86856302109,32969.84583224458,547,326,221,18195.97806215722,16917.791411042945,20081.447963800903
57,Erie County (South) PUMA,62688,35551,27137,59678.825915645735,66094.11296447358,51274.43818402918,24004,11279,12725,75825.64051824696,92424.69953010019,61112.80856581532,36547,22695,13852,49321.355077024105,53474.84573694647,42516.31100202137,2137,1577,560,55442.20870379036,59379.83512999366,44353.57142857143
58,Oneida County (Central)--Greater Utica & Rome Cities PUMA,37943,20138,17805,57887.942861660915,60648.301022941705,54765.893288402134,12926,6597,6329,89657.28423332817,88962.39593754736,90381.59740875335,23588,12410,11178,41625.96489740546,47006.72522159549,35652.15602075506,1429,1131,298,38949.54513645906,45178.69142351901,15308.053691275169
59,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",19655,9458,10197,64773.672348003056,66630.15119475576,63051.73678532902,16430,7773,8657,68932.57029823493,70802.72353016853,67253.38569943399,2951,1411,1540,44821.416468993564,50703.04748405386,39432.46753246753,274,274,0,30278.832116788322,30278.832116788322,0.0
60,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,4335,2083,2252,57137.17877739331,63354.87277964474,51386.08792184725,2195,810,1385,67064.10022779043,79565.67901234567,59752.707581227434,1589,845,744,47767.25613593455,54949.112426035506,39610.4435483871,551,428,123,44613.06715063521,49271.02803738318,28404.878048780487
61,NYC-Manhattan Community District 10--Central Harlem PUMA,9217,4501,4716,80461.74123901487,95743.252610531,65876.90606446141,8217,3872,4345,87195.16478033345,105955.36673553719,70477.21265822784,740,369,371,32207.027027027027,52523.577235772354,12000.0,260,260,0,5000.0,5000.0,0.0
62,Nassau County (West Central)--North Hempstead Town (South) PUMA,19289,10331,8958,92721.0029550521,119921.23318168618,61351.771154275506,13333,6921,6412,106383.86154653867,142000.86114723305,67939.49875233936,5716,3301,2415,63496.74597620714,76102.18115722509,46266.70807453416,240,109,131,29716.666666666668,45000.0,17000.0
63,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,607,392,215,67186.49093904448,78900.51020408163,45828.83720930233,134,81,53,88880.59701492537,96000.0,78000.0,422,311,111,65492.89099526066,74446.94533762058,40405.40540540541,51,0,51,24200.0,0.0,24200.0
64,Albany County (East Central)--Albany City PUMA,19505,10599,8906,60526.461471417584,63068.56316633645,57501.11497866607,10909,5835,5074,65271.72618938491,64914.459468723224,65682.5758770201,8266,4604,3662,56291.963464795546,62851.39661164205,48045.204806116875,330,160,170,9727.272727272728,2000.0,17000.0
65,Nassau County (West Central)--Hempstead Town (West Central) PUMA,15718,8976,6742,95118.40145056623,113594.48306595365,70520.16523286859,8387,4769,3618,126328.67413854775,157843.16208848814,84788.4328358209,7234,4110,3124,59806.807298866464,64223.85401459854,53995.64788732395,97,97,0,30000.0,30000.0,0.0
66,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,31979,17336,14643,64203.604459176335,71051.16676280572,56096.70422727583,10450,4376,6074,100698.3004784689,128274.52239488118,80831.07178136319,20598,12224,8374,47613.15307311389,53446.426456151836,39097.99498447576,931,736,195,21626.315789473683,23212.771739130436,15638.461538461539
67,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",223,102,121,108677.13004484306,30000.0,175000.0,121,0,121,175000.0,0.0,175000.0,102,102,0,30000.0,30000.0,0.0,0,0,0,#DIV/0!,0.0,0.0
68,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",81,81,0,33900.0,33900.0,0.0,0,0,0,#DIV/0!,0.0,0.0,81,81,0,33900.0,33900.0,0.0,0,0,0,#DIV/0!,0.0,0.0
69,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",8631,4332,4299,97395.03163017031,88756.91782086797,106099.45336124681,6580,3767,2813,111771.40577507598,94770.24157154234,134538.3398506932,1996,565,1431,51721.27655310621,48664.54513274336,52928.16212438854,55,0,55,35000.0,0.0,35000.0
70,Erie County (Northeast) PUMA,39630,21707,17923,69194.07605349482,74529.89911088589,62731.72538079562,18967,9334,9633,87470.47598460484,92982.6760231412,82129.36987439012,19543,11372,8171,53128.205290897,62222.56612733028,40471.116631991186,1120,1001,119,40021.607142857145,42282.91708291708,21000.0
71,NYC-Manhattan Community District 11--East Harlem PUMA,6421,4074,2347,120100.85344961844,122256.07511045656,116359.74861525351,5723,3570,2153,130349.63480691945,134637.1512605042,123240.2833255922,622,428,194,39426.07717041801,39165.93457943925,40000.0,76,76,0,8600.0,8600.0,0.0
72,Orange County (Southeast) PUMA,25555,15798,9757,81076.14822930933,91784.57880744398,63737.64394793482,12527,6999,5528,100897.14712221602,117998.76696670953,79244.78871201158,12244,8015,4229,60468.148154197974,69438.42869619463,43467.24994088437,784,784,0,86212.24489795919,86212.24489795919,0.0
73,Westchester County (Southeast) PUMA,20250,11758,8492,155309.47753086418,195120.6004422521,100187.10551106924,15403,8545,6858,184607.430370707,249071.6325336454,104285.67366579178,4495,2861,1634,64597.479421579534,54095.74274729116,82985.15911872705,352,352,0,31656.25,31656.25,0.0
74,NYC-Queens Community District 1--Astoria & Long Island City PUMA,30585,17101,13484,66420.68294915809,67128.62487573826,65522.839958469296,23664,13213,10451,69695.97261663286,71599.36168924544,67289.55410965458,6473,3592,2881,53611.16823729337,48265.65924276169,60275.89170426935,448,296,152,78495.53571428571,96466.21621621621,43500.0
75,Livingston & Wyoming Counties PUMA,31866,17459,14407,50391.09568191803,55152.96294174924,44620.46748108559,7687,3014,4673,63331.99687784571,72026.68878566689,57724.078750267494,22021,13090,8931,47123.71077607738,52427.084797555384,39350.65446198634,2158,1355,803,37635.940685820206,43953.21033210332,26976.0398505604
76,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,33793,18651,15142,73343.82966886634,87290.96166425393,56164.59582617884,11505,5483,6022,81166.27953063886,93910.05216122561,69563.14015277317,21943,12941,9002,69249.90156314087,84720.64832702265,47009.628971339705,345,227,118,72867.82608695653,73942.73127753304,70800.0
77,Westchester County (Southwest)--Yonkers City PUMA,19446,9305,10141,84693.05666975213,99508.34390112842,71099.10659698254,11042,4449,6593,107635.81959789892,145633.2299393122,81994.91581980888,8076,4704,3372,55389.39821693908,58080.106292517004,51635.81257413998,328,152,176,33846.58536585366,31540.0,35838.63636363636
78,Erie County (North Central) PUMA,31504,17960,13544,90243.39782249874,98823.14203786192,78866.24143532192,21760,12318,9442,109347.87642463236,119209.54870920604,96482.37343783097,9525,5574,3951,48166.321679790024,54488.771080014354,39246.72336117439,219,68,151,22073.059360730593,40000.0,14000.0
79,Saratoga County (South & Central) PUMA,35894,21824,14070,70805.0271633142,74932.01635813783,64403.647476901206,18103,9809,8294,87630.7519748108,99328.10306861046,73796.7374005305,17201,11575,5626,54701.95116562991,56069.79542116631,51887.73195876289,590,440,150,24013.35593220339,27270.636363636364,14458.666666666666
80,Suffolk County (South Central)--Brookhaven Town (South) PUMA,32914,18154,14760,72004.80889591055,83167.63413021923,58275.13888888889,12085,5384,6701,97845.44973107158,123969.53937592868,76855.73198030145,19897,11937,7960,58137.06689450671,68143.10379492334,43131.78266331658,932,833,99,32994.42060085837,34752.701080432176,18200.0
81,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",42958,23048,19910,71529.88965966758,79833.8267962513,61917.1752887996,17506,9388,8118,86530.55409573861,95435.14593097572,76232.90588814979,25019,13227,11792,61625.28957991926,70151.27315339835,52061.756275440974,433,433,0,37353.348729792146,37353.348729792146,0.0
82,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,38253,21111,17142,49722.41330091758,55241.81260954005,42925.07117022518,10173,4503,5670,68392.59628428193,80389.87608261159,58864.59788359788,25663,15014,10649,43509.09067529128,49298.62088717197,35346.4456756503,2417,1594,823,37112.03971865949,40178.67001254705,31172.539489671934
83,Niagara County (North & East) PUMA,34109,19551,14558,58005.908118092,66070.22249501305,47175.752163758756,11055,5197,5858,81665.31433740389,100359.38810852414,65080.62649368385,21584,13328,8256,47682.54123424759,54902.06182472989,36027.77252906977,1470,1026,444,31655.442176870747,37462.475633528265,18236.486486486487
84,Monroe County (Central)--Rochester City (East) PUMA,17119,10062,7057,51373.93813890998,53645.19012124826,48135.545415899105,9085,4336,4749,61283.10809025867,69404.7723708487,53867.749842072015,7528,5307,2221,39970.56455897981,41631.5828151498,36001.62089149032,506,419,87,43112.64822134387,42720.76372315036,45000.0
85,Warren & Washington Counties PUMA,38693,21781,16912,49434.97394877626,54943.45654469492,42340.58774834437,10013,3570,6443,72114.070408469,98314.43893557423,57596.71581561385,27310,16993,10317,42298.032222629074,47883.41552403931,33098.41814480954,1370,1218,152,25948.905109489053,26320.197044334975,22973.684210526317
86,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,24421,13523,10898,97254.56140207198,113765.7453227834,76766.33051936135,15891,8029,7862,112540.91964004782,138571.3456221198,85957.5705927245,8200,5230,2970,69528.13292682926,78451.21223709368,53815.10101010101,330,264,66,50106.666666666664,58958.333333333336,14700.0
