,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NRB_mf_t,Total_NRB_m,Total_NRB_f,Total_RB_mf_t,Total_RB_m,Total_RB_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NRB_mf_t,BABS_NRB_m,BABS_NRB_f,BABS_RB_mf_t,BABS_RB_m,BABS_RB_f,Total_HS,Total_HS_m,Total_HS_f,HS_NRB_mf_t,HS_NRB_m,HS_NRB_f,HS_RB_mf_t,HS_RB_m,HS_RB_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NRB_mf_t,HSINC_NRB_m,HSINC_NRB_f,HSINC_RB_mf_t,HSINC_RB_m,HSINC_RB_f
15,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",9599.0,5141.0,4458.0,8362.0,4490.0,3872.0,1237.0,651.0,586.0,1846.0,965.0,881.0,1557.0,772.0,785.0,289.0,193.0,96.0,7067.0,3773.0,3294.0,6285.0,3481.0,2804.0,782.0,292.0,490.0,686.0,403.0,283.0,520.0,237.0,283.0,166.0,166.0,0.0
16,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,9896.0,4637.0,5259.0,8432.0,3882.0,4550.0,1464.0,755.0,709.0,7726.0,3268.0,4458.0,7162.0,2918.0,4244.0,564.0,350.0,214.0,1948.0,1304.0,644.0,1113.0,964.0,149.0,835.0,340.0,495.0,222.0,65.0,157.0,157.0,0.0,157.0,65.0,65.0,0.0
17,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,10647.0,5091.0,5556.0,9171.0,4471.0,4700.0,1476.0,620.0,856.0,3292.0,1127.0,2165.0,2954.0,1094.0,1860.0,338.0,33.0,305.0,6737.0,3731.0,3006.0,5849.0,3233.0,2616.0,888.0,498.0,390.0,618.0,233.0,385.0,368.0,144.0,224.0,250.0,89.0,161.0
18,Tompkins County PUMA,10076.0,4999.0,5077.0,8015.0,3729.0,4286.0,2061.0,1270.0,791.0,6071.0,3432.0,2639.0,5683.0,3211.0,2472.0,388.0,221.0,167.0,3817.0,1430.0,2387.0,2259.0,496.0,1763.0,1558.0,934.0,624.0,188.0,137.0,51.0,73.0,22.0,51.0,115.0,115.0,0.0
19,Dutchess County (Southwest) PUMA,11181.0,5318.0,5863.0,9262.0,4638.0,4624.0,1919.0,680.0,1239.0,3127.0,1418.0,1709.0,2990.0,1331.0,1659.0,137.0,87.0,50.0,7821.0,3804.0,4017.0,6131.0,3211.0,2920.0,1690.0,593.0,1097.0,233.0,96.0,137.0,141.0,96.0,45.0,92.0,0.0,92.0
20,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,3338.0,1431.0,1907.0,3032.0,1354.0,1678.0,306.0,77.0,229.0,1192.0,533.0,659.0,1087.0,456.0,631.0,105.0,77.0,28.0,1939.0,898.0,1041.0,1738.0,898.0,840.0,201.0,0.0,201.0,207.0,0.0,207.0,207.0,0.0,207.0,0.0,0.0,0.0
21,Westchester County (Northwest) PUMA,6447.0,3063.0,3384.0,4896.0,2668.0,2228.0,1551.0,395.0,1156.0,2867.0,1175.0,1692.0,2345.0,1128.0,1217.0,522.0,47.0,475.0,3339.0,1718.0,1621.0,2465.0,1454.0,1011.0,874.0,264.0,610.0,241.0,170.0,71.0,86.0,86.0,0.0,155.0,84.0,71.0
22,Albany County (Outside Albany City) PUMA,20613.0,10426.0,10187.0,18058.0,8782.0,9276.0,2555.0,1644.0,911.0,6702.0,2958.0,3744.0,5999.0,2518.0,3481.0,703.0,440.0,263.0,12790.0,6987.0,5803.0,11079.0,5827.0,5252.0,1711.0,1160.0,551.0,1121.0,481.0,640.0,980.0,437.0,543.0,141.0,44.0,97.0
23,Monroe County (South) PUMA,12818.0,6667.0,6151.0,10403.0,5598.0,4805.0,2415.0,1069.0,1346.0,5852.0,2850.0,3002.0,5498.0,2726.0,2772.0,354.0,124.0,230.0,6128.0,3455.0,2673.0,4525.0,2751.0,1774.0,1603.0,704.0,899.0,838.0,362.0,476.0,380.0,121.0,259.0,458.0,241.0,217.0
24,Jefferson & Lewis Counties PUMA,15531.0,7353.0,8178.0,12999.0,6674.0,6325.0,2532.0,679.0,1853.0,3215.0,1293.0,1922.0,3178.0,1293.0,1885.0,37.0,0.0,37.0,10366.0,4605.0,5761.0,7998.0,4016.0,3982.0,2368.0,589.0,1779.0,1950.0,1455.0,495.0,1823.0,1365.0,458.0,127.0,90.0,37.0
25,"Chenango, Delaware & Broome (East) Counties PUMA",11652.0,5218.0,6434.0,8943.0,3793.0,5150.0,2709.0,1425.0,1284.0,1014.0,438.0,576.0,941.0,382.0,559.0,73.0,56.0,17.0,9257.0,4032.0,5225.0,7207.0,2800.0,4407.0,2050.0,1232.0,818.0,1381.0,748.0,633.0,795.0,611.0,184.0,586.0,137.0,449.0
26,Erie County (Central) PUMA,14215.0,6390.0,7825.0,11686.0,5211.0,6475.0,2529.0,1179.0,1350.0,2210.0,684.0,1526.0,2210.0,684.0,1526.0,0.0,0.0,0.0,11015.0,5310.0,5705.0,8603.0,4248.0,4355.0,2412.0,1062.0,1350.0,990.0,396.0,594.0,873.0,279.0,594.0,117.0,117.0,0.0
27,St. Lawrence County PUMA,10318.0,5228.0,5090.0,8396.0,4510.0,3886.0,1922.0,718.0,1204.0,1964.0,1412.0,552.0,1829.0,1395.0,434.0,135.0,17.0,118.0,7239.0,3241.0,3998.0,5719.0,2681.0,3038.0,1520.0,560.0,960.0,1115.0,575.0,540.0,848.0,434.0,414.0,267.0,141.0,126.0
28,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",14958.0,7422.0,7536.0,11810.0,5562.0,6248.0,3148.0,1860.0,1288.0,12940.0,6414.0,6526.0,10172.0,4808.0,5364.0,2768.0,1606.0,1162.0,2018.0,1008.0,1010.0,1638.0,754.0,884.0,380.0,254.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,Suffolk County (North Central)--Brookhaven Town (North) PUMA,3601.0,1989.0,1612.0,2432.0,1276.0,1156.0,1169.0,713.0,456.0,599.0,233.0,366.0,599.0,233.0,366.0,0.0,0.0,0.0,2363.0,1573.0,790.0,1650.0,860.0,790.0,713.0,713.0,0.0,639.0,183.0,456.0,183.0,183.0,0.0,456.0,0.0,456.0
30,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,38087.0,20129.0,17958.0,30452.0,16574.0,13878.0,7635.0,3555.0,4080.0,24397.0,12730.0,11667.0,21955.0,12103.0,9852.0,2442.0,627.0,1815.0,11519.0,6179.0,5340.0,7223.0,3743.0,3480.0,4296.0,2436.0,1860.0,2171.0,1220.0,951.0,1274.0,728.0,546.0,897.0,492.0,405.0
31,Cayuga & Onondaga (South) Counties PUMA,11153.0,5460.0,5693.0,9886.0,4886.0,5000.0,1267.0,574.0,693.0,2161.0,1104.0,1057.0,2161.0,1104.0,1057.0,0.0,0.0,0.0,8026.0,3826.0,4200.0,7263.0,3390.0,3873.0,763.0,436.0,327.0,966.0,530.0,436.0,462.0,392.0,70.0,504.0,138.0,366.0
32,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,2740.0,1519.0,1221.0,2139.0,1183.0,956.0,601.0,336.0,265.0,960.0,332.0,628.0,435.0,72.0,363.0,525.0,260.0,265.0,1780.0,1187.0,593.0,1704.0,1111.0,593.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Fulton & Montgomery Counties PUMA,9145.0,4512.0,4633.0,7447.0,3849.0,3598.0,1698.0,663.0,1035.0,978.0,516.0,462.0,978.0,516.0,462.0,0.0,0.0,0.0,6349.0,3169.0,3180.0,5041.0,2658.0,2383.0,1308.0,511.0,797.0,1818.0,827.0,991.0,1428.0,675.0,753.0,390.0,152.0,238.0
34,Onondaga County (Central)--Syracuse City (Outer) PUMA,13436.0,6180.0,7256.0,11682.0,5376.0,6306.0,1754.0,804.0,950.0,4661.0,2550.0,2111.0,4272.0,2213.0,2059.0,389.0,337.0,52.0,8441.0,3296.0,5145.0,7076.0,2829.0,4247.0,1365.0,467.0,898.0,334.0,334.0,0.0,334.0,334.0,0.0,0.0,0.0,0.0
35,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,8296.0,3586.0,4710.0,6380.0,2576.0,3804.0,1916.0,1010.0,906.0,2433.0,1017.0,1416.0,2146.0,796.0,1350.0,287.0,221.0,66.0,4273.0,1916.0,2357.0,3369.0,1504.0,1865.0,904.0,412.0,492.0,1590.0,653.0,937.0,865.0,276.0,589.0,725.0,377.0,348.0
36,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,9958.0,4418.0,5540.0,7989.0,4254.0,3735.0,1969.0,164.0,1805.0,1409.0,543.0,866.0,1186.0,543.0,643.0,223.0,0.0,223.0,7056.0,2928.0,4128.0,5594.0,2928.0,2666.0,1462.0,0.0,1462.0,1493.0,947.0,546.0,1209.0,783.0,426.0,284.0,164.0,120.0
37,Suffolk County (Central)--Brookhaven Town (Central) PUMA,6437.0,4020.0,2417.0,5580.0,3810.0,1770.0,857.0,210.0,647.0,1304.0,676.0,628.0,1304.0,676.0,628.0,0.0,0.0,0.0,4250.0,2553.0,1697.0,3614.0,2472.0,1142.0,636.0,81.0,555.0,883.0,791.0,92.0,662.0,662.0,0.0,221.0,129.0,92.0
38,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",3012.0,1467.0,1545.0,1399.0,831.0,568.0,1613.0,636.0,977.0,900.0,597.0,303.0,900.0,597.0,303.0,0.0,0.0,0.0,1542.0,677.0,865.0,499.0,234.0,265.0,1043.0,443.0,600.0,570.0,193.0,377.0,0.0,0.0,0.0,570.0,193.0,377.0
39,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,1989.0,1007.0,982.0,1494.0,1007.0,487.0,495.0,0.0,495.0,499.0,226.0,273.0,408.0,226.0,182.0,91.0,0.0,91.0,997.0,288.0,709.0,593.0,288.0,305.0,404.0,0.0,404.0,493.0,493.0,0.0,493.0,493.0,0.0,0.0,0.0,0.0
40,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",28343.0,13593.0,14750.0,26812.0,13009.0,13803.0,1531.0,584.0,947.0,24671.0,11324.0,13347.0,23545.0,10938.0,12607.0,1126.0,386.0,740.0,3417.0,2081.0,1336.0,3012.0,1883.0,1129.0,405.0,198.0,207.0,255.0,188.0,67.0,255.0,188.0,67.0,0.0,0.0,0.0
41,Suffolk County (Central)--Islip Town (East) PUMA,6331.0,2857.0,3474.0,5707.0,2700.0,3007.0,624.0,157.0,467.0,2378.0,993.0,1385.0,2107.0,916.0,1191.0,271.0,77.0,194.0,3953.0,1864.0,2089.0,3600.0,1784.0,1816.0,353.0,80.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",6705.0,3394.0,3311.0,5210.0,2571.0,2639.0,1495.0,823.0,672.0,5290.0,2686.0,2604.0,4346.0,2122.0,2224.0,944.0,564.0,380.0,1254.0,547.0,707.0,785.0,370.0,415.0,469.0,177.0,292.0,161.0,161.0,0.0,79.0,79.0,0.0,82.0,82.0,0.0
43,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",7415.0,3229.0,4186.0,6072.0,3025.0,3047.0,1343.0,204.0,1139.0,2900.0,869.0,2031.0,2130.0,814.0,1316.0,770.0,55.0,715.0,4069.0,1983.0,2086.0,3626.0,1895.0,1731.0,443.0,88.0,355.0,446.0,377.0,69.0,316.0,316.0,0.0,130.0,61.0,69.0
44,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,3302.0,2337.0,965.0,2685.0,2234.0,451.0,617.0,103.0,514.0,2128.0,1705.0,423.0,1921.0,1602.0,319.0,207.0,103.0,104.0,407.0,181.0,226.0,313.0,181.0,132.0,94.0,0.0,94.0,767.0,451.0,316.0,451.0,451.0,0.0,316.0,0.0,316.0
45,Saratoga County (Outer) PUMA,10283.0,4611.0,5672.0,8437.0,4044.0,4393.0,1846.0,567.0,1279.0,1923.0,590.0,1333.0,1362.0,590.0,772.0,561.0,0.0,561.0,7891.0,3723.0,4168.0,6668.0,3199.0,3469.0,1223.0,524.0,699.0,469.0,298.0,171.0,407.0,255.0,152.0,62.0,43.0,19.0
46,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",1876.0,760.0,1116.0,1793.0,760.0,1033.0,83.0,0.0,83.0,568.0,174.0,394.0,568.0,174.0,394.0,0.0,0.0,0.0,1164.0,586.0,578.0,1081.0,586.0,495.0,83.0,0.0,83.0,144.0,0.0,144.0,144.0,0.0,144.0,0.0,0.0,0.0
47,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",7228.0,3817.0,3411.0,5924.0,3476.0,2448.0,1304.0,341.0,963.0,2870.0,1445.0,1425.0,2635.0,1406.0,1229.0,235.0,39.0,196.0,3850.0,2060.0,1790.0,2875.0,1758.0,1117.0,975.0,302.0,673.0,508.0,312.0,196.0,414.0,312.0,102.0,94.0,0.0,94.0
48,Wayne & Seneca Counties PUMA,12352.0,5792.0,6560.0,11118.0,5526.0,5592.0,1234.0,266.0,968.0,1255.0,336.0,919.0,1228.0,336.0,892.0,27.0,0.0,27.0,9830.0,5020.0,4810.0,8978.0,4880.0,4098.0,852.0,140.0,712.0,1267.0,436.0,831.0,912.0,310.0,602.0,355.0,126.0,229.0
49,Schenectady County--Schenectady City PUMA,12535.0,5336.0,7199.0,9938.0,4392.0,5546.0,2597.0,944.0,1653.0,3142.0,1510.0,1632.0,2975.0,1435.0,1540.0,167.0,75.0,92.0,7860.0,2806.0,5054.0,6494.0,2568.0,3926.0,1366.0,238.0,1128.0,1533.0,1020.0,513.0,469.0,389.0,80.0,1064.0,631.0,433.0
50,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,12240.0,6842.0,5398.0,11055.0,5981.0,5074.0,1185.0,861.0,324.0,7481.0,3638.0,3843.0,7369.0,3565.0,3804.0,112.0,73.0,39.0,4386.0,3129.0,1257.0,3441.0,2341.0,1100.0,945.0,788.0,157.0,373.0,75.0,298.0,245.0,75.0,170.0,128.0,0.0,128.0
51,Nassau County (Northwest)--North Hempstead Town (North) PUMA,4050.0,1893.0,2157.0,3394.0,1554.0,1840.0,656.0,339.0,317.0,2773.0,1622.0,1151.0,2186.0,1283.0,903.0,587.0,339.0,248.0,1263.0,271.0,992.0,1194.0,271.0,923.0,69.0,0.0,69.0,14.0,0.0,14.0,14.0,0.0,14.0,0.0,0.0,0.0
52,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,2382.0,1171.0,1211.0,1694.0,737.0,957.0,688.0,434.0,254.0,1079.0,560.0,519.0,569.0,265.0,304.0,510.0,295.0,215.0,1303.0,611.0,692.0,1125.0,472.0,653.0,178.0,139.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",42500.0,26140.0,16360.0,38278.0,23713.0,14565.0,4222.0,2427.0,1795.0,38328.0,23280.0,15048.0,34938.0,21304.0,13634.0,3390.0,1976.0,1414.0,3976.0,2664.0,1312.0,3144.0,2213.0,931.0,832.0,451.0,381.0,196.0,196.0,0.0,196.0,196.0,0.0,0.0,0.0,0.0
54,Columbia & Greene Counties PUMA,9884.0,4980.0,4904.0,7173.0,3482.0,3691.0,2711.0,1498.0,1213.0,1378.0,368.0,1010.0,1081.0,229.0,852.0,297.0,139.0,158.0,7498.0,3924.0,3574.0,5376.0,2763.0,2613.0,2122.0,1161.0,961.0,1008.0,688.0,320.0,716.0,490.0,226.0,292.0,198.0,94.0
55,Rensselaer County--Troy City PUMA,18008.0,9349.0,8659.0,16102.0,8488.0,7614.0,1906.0,861.0,1045.0,4144.0,2226.0,1918.0,4007.0,2089.0,1918.0,137.0,137.0,0.0,12379.0,6017.0,6362.0,11034.0,5536.0,5498.0,1345.0,481.0,864.0,1485.0,1106.0,379.0,1061.0,863.0,198.0,424.0,243.0,181.0
56,Erie County (West Central)--Buffalo City (West) PUMA,15489.0,8102.0,7387.0,11937.0,6063.0,5874.0,3552.0,2039.0,1513.0,7248.0,3807.0,3441.0,5970.0,2806.0,3164.0,1278.0,1001.0,277.0,7124.0,3336.0,3788.0,5458.0,2906.0,2552.0,1666.0,430.0,1236.0,1117.0,959.0,158.0,509.0,351.0,158.0,608.0,608.0,0.0
57,Erie County (South) PUMA,13241.0,7018.0,6223.0,11781.0,6161.0,5620.0,1460.0,857.0,603.0,2798.0,1270.0,1528.0,2798.0,1270.0,1528.0,0.0,0.0,0.0,9702.0,5394.0,4308.0,8357.0,4537.0,3820.0,1345.0,857.0,488.0,741.0,354.0,387.0,626.0,354.0,272.0,115.0,0.0,115.0
58,Oneida County (Central)--Greater Utica & Rome Cities PUMA,17278.0,8599.0,8679.0,14745.0,7541.0,7204.0,2533.0,1058.0,1475.0,3298.0,1663.0,1635.0,2725.0,1281.0,1444.0,573.0,382.0,191.0,11576.0,5808.0,5768.0,10377.0,5298.0,5079.0,1199.0,510.0,689.0,2404.0,1128.0,1276.0,1643.0,962.0,681.0,761.0,166.0,595.0
59,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",21839.0,9463.0,12376.0,18053.0,7725.0,10328.0,3786.0,1738.0,2048.0,17188.0,6969.0,10219.0,14340.0,5999.0,8341.0,2848.0,970.0,1878.0,4102.0,2102.0,2000.0,3164.0,1334.0,1830.0,938.0,768.0,170.0,549.0,392.0,157.0,549.0,392.0,157.0,0.0,0.0,0.0
60,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,3286.0,1533.0,1753.0,2846.0,1372.0,1474.0,440.0,161.0,279.0,821.0,332.0,489.0,761.0,332.0,429.0,60.0,0.0,60.0,1555.0,934.0,621.0,1229.0,773.0,456.0,326.0,161.0,165.0,910.0,267.0,643.0,856.0,267.0,589.0,54.0,0.0,54.0
61,NYC-Manhattan Community District 10--Central Harlem PUMA,8700.0,4123.0,4577.0,8365.0,3863.0,4502.0,335.0,260.0,75.0,7441.0,3359.0,4082.0,7366.0,3359.0,4007.0,75.0,0.0,75.0,875.0,504.0,371.0,875.0,504.0,371.0,0.0,0.0,0.0,384.0,260.0,124.0,124.0,0.0,124.0,260.0,260.0,0.0
62,Nassau County (West Central)--North Hempstead Town (South) PUMA,3863.0,1643.0,2220.0,3036.0,1314.0,1722.0,827.0,329.0,498.0,1737.0,313.0,1424.0,1630.0,313.0,1317.0,107.0,0.0,107.0,1995.0,1330.0,665.0,1406.0,1001.0,405.0,589.0,329.0,260.0,131.0,0.0,131.0,0.0,0.0,0.0,131.0,0.0,131.0
63,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,540.0,219.0,321.0,60.0,0.0,60.0,480.0,219.0,261.0,121.0,0.0,121.0,0.0,0.0,0.0,121.0,0.0,121.0,250.0,110.0,140.0,0.0,0.0,0.0,250.0,110.0,140.0,169.0,109.0,60.0,60.0,0.0,60.0,109.0,109.0,0.0
64,Albany County (East Central)--Albany City PUMA,12641.0,6245.0,6396.0,10367.0,5179.0,5188.0,2274.0,1066.0,1208.0,6740.0,3151.0,3589.0,6136.0,2938.0,3198.0,604.0,213.0,391.0,4923.0,2371.0,2552.0,3905.0,2000.0,1905.0,1018.0,371.0,647.0,978.0,723.0,255.0,326.0,241.0,85.0,652.0,482.0,170.0
65,Nassau County (West Central)--Hempstead Town (West Central) PUMA,4230.0,2448.0,1782.0,3041.0,1812.0,1229.0,1189.0,636.0,553.0,1136.0,706.0,430.0,1136.0,706.0,430.0,0.0,0.0,0.0,2863.0,1628.0,1235.0,1791.0,992.0,799.0,1072.0,636.0,436.0,231.0,114.0,117.0,114.0,114.0,0.0,117.0,0.0,117.0
66,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,10683.0,5707.0,4976.0,8698.0,4963.0,3735.0,1985.0,744.0,1241.0,2177.0,1010.0,1167.0,2032.0,1010.0,1022.0,145.0,0.0,145.0,7597.0,3990.0,3607.0,6165.0,3584.0,2581.0,1432.0,406.0,1026.0,909.0,707.0,202.0,501.0,369.0,132.0,408.0,338.0,70.0
67,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",605.0,203.0,402.0,478.0,203.0,275.0,127.0,0.0,127.0,248.0,0.0,248.0,121.0,0.0,121.0,127.0,0.0,127.0,182.0,102.0,80.0,182.0,102.0,80.0,0.0,0.0,0.0,175.0,101.0,74.0,175.0,101.0,74.0,0.0,0.0,0.0
68,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",81.0,81.0,0.0,81.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0,81.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
