,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Emp_mf_t,Total_emp_m,Total_emp_f,Total_UnEmp_mf_t,Total_UnEmp_m,Total_UnEmp_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Emp_mf_t,BABS_emp_m,BABS_emp_f,BABS_UnEmp_mf_t,BABS_UnEmp_m,BABS_UnEmp_f,Total_HS,Total_HS_m,Total_HS_f,HS_Emp_mf_t,HS_emp_m,HS_emp_f,HS_UnEmp_mf_t,HS_UnEmp_m,HS_UnEmp_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Emp_mf_t,HSINC_emp_m,HSINC_emp_f,HSINC_UnEmp_mf_t,HSINC_UnEmp_m,HSINC_UnEmp_f
122,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,4505,2232,2273,4370,2097,2273,135,135,0,1768,605,1163,1768,605,1163,0,0,0,1863,867,996,1728,732,996,135,135,0,874,760,114,874,760,114,0,0,0
123,Suffolk County (Northwest)--Huntington Town (North) PUMA,2870,2089,781,2870,2089,781,0,0,0,752,463,289,752,463,289,0,0,0,1696,1321,375,1696,1321,375,0,0,0,422,305,117,422,305,117,0,0,0
124,Orange County (Southeast) PUMA,2347,756,1591,2347,756,1591,0,0,0,1515,436,1079,1515,436,1079,0,0,0,473,258,215,473,258,215,0,0,0,359,62,297,359,62,297,0,0,0
125,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,2184,1551,633,2184,1551,633,0,0,0,1371,873,498,1371,873,498,0,0,0,678,678,0,678,678,0,0,0,0,135,0,135,135,0,135,0,0,0
126,Suffolk County (Northwest)--Smithtown Town PUMA,1221,643,578,1221,643,578,0,0,0,523,184,339,523,184,339,0,0,0,698,459,239,698,459,239,0,0,0,0,0,0,0,0,0,0,0,0
127,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",1699,1101,598,1699,1101,598,0,0,0,483,368,115,483,368,115,0,0,0,992,733,259,992,733,259,0,0,0,224,0,224,224,0,224,0,0,0
128,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",9670,5931,3739,9305,5672,3633,365,259,106,2350,1515,835,1985,1256,729,365,259,106,5237,2730,2507,5237,2730,2507,0,0,0,2083,1686,397,2083,1686,397,0,0,0
129,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,9738,5421,4317,9566,5322,4244,172,99,73,4028,1881,2147,3993,1881,2112,35,0,35,4310,2439,1871,4211,2340,1871,99,99,0,1400,1101,299,1362,1101,261,38,0,38
130,Westchester County (Southwest)--Yonkers City PUMA,12795,8075,4720,12650,7997,4653,145,78,67,1842,1376,466,1842,1376,466,0,0,0,7841,4291,3550,7774,4291,3483,67,0,67,3112,2408,704,3034,2330,704,78,78,0
131,Broome (Outer West) & Tioga Counties PUMA,49,37,12,49,37,12,0,0,0,12,0,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,37,37,0,0,0,0
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,2739,1526,1213,2667,1526,1141,72,0,72,547,287,260,547,287,260,0,0,0,1246,854,392,1246,854,392,0,0,0,946,385,561,874,385,489,72,0,72
133,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",9872,5186,4686,9481,5123,4358,391,63,328,2714,1338,1376,2714,1338,1376,0,0,0,6486,3378,3108,6236,3378,2858,250,0,250,672,470,202,531,407,124,141,63,78
134,NYC-Manhattan Community District 10--Central Harlem PUMA,2949,1392,1557,2949,1392,1557,0,0,0,929,0,929,929,0,929,0,0,0,1556,928,628,1556,928,628,0,0,0,464,464,0,464,464,0,0,0,0
135,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",1409,824,585,1409,824,585,0,0,0,692,277,415,692,277,415,0,0,0,562,479,83,562,479,83,0,0,0,155,68,87,155,68,87,0,0,0
136,Erie County (Northwest) PUMA,126,0,126,126,0,126,0,0,0,126,0,126,126,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,8396,4851,3545,7954,4481,3473,442,370,72,1662,1089,573,1662,1089,573,0,0,0,4927,2569,2358,4612,2326,2286,315,243,72,1807,1193,614,1680,1066,614,127,127,0
138,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,2771,1691,1080,2335,1255,1080,436,436,0,995,436,559,559,0,559,436,436,0,1370,849,521,1370,849,521,0,0,0,406,406,0,406,406,0,0,0,0
139,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",710,652,58,710,652,58,0,0,0,0,0,0,0,0,0,0,0,0,215,157,58,215,157,58,0,0,0,495,495,0,495,495,0,0,0,0
140,Nassau County (West Central)--Hempstead Town (West Central) PUMA,4466,2431,2035,4466,2431,2035,0,0,0,809,334,475,809,334,475,0,0,0,3319,1759,1560,3319,1759,1560,0,0,0,338,338,0,338,338,0,0,0,0
141,Nassau County (Central)--Hempstead Town (Northeast) PUMA,2488,1101,1387,2395,1101,1294,93,0,93,1015,482,533,1015,482,533,0,0,0,1139,389,750,1046,389,657,93,0,93,334,230,104,334,230,104,0,0,0
142,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,2113,987,1126,1727,987,740,386,0,386,368,159,209,368,159,209,0,0,0,1054,443,611,668,443,225,386,0,386,691,385,306,691,385,306,0,0,0
143,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,2539,2324,215,2539,2324,215,0,0,0,235,167,68,235,167,68,0,0,0,1580,1490,90,1580,1490,90,0,0,0,724,667,57,724,667,57,0,0,0
144,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,3671,2195,1476,3671,2195,1476,0,0,0,1075,400,675,1075,400,675,0,0,0,2235,1511,724,2235,1511,724,0,0,0,361,284,77,361,284,77,0,0,0
145,Nassau County (West Central)--North Hempstead Town (South) PUMA,4763,2994,1769,4763,2994,1769,0,0,0,722,436,286,722,436,286,0,0,0,2576,1530,1046,2576,1530,1046,0,0,0,1465,1028,437,1465,1028,437,0,0,0
146,Capital Region,3037,1185,1852,3037,1185,1852,0,0,0,921,189,732,921,189,732,0,0,0,2116,996,1120,2116,996,1120,0,0,0,0,0,0,0,0,0,0,0,0
147,Central NY,1860,804,1056,1860,804,1056,0,0,0,589,197,392,589,197,392,0,0,0,1086,422,664,1086,422,664,0,0,0,185,185,0,185,185,0,0,0,0
148,Finger Lakes,4049,2164,1885,3803,2060,1743,246,104,142,1872,1153,719,1872,1153,719,0,0,0,1546,802,744,1300,698,602,246,104,142,631,209,422,631,209,422,0,0,0
149,Long Island,90099,51427,38672,87515,50460,37055,2584,967,1617,17401,8186,9215,16794,7750,9044,607,436,171,51299,29180,22119,50383,29119,21264,916,61,855,21399,14061,7338,20338,13591,6747,1061,470,591
150,Mid-Hudson,73802,42495,31307,72455,42270,30185,1347,225,1122,18028,9460,8568,17881,9313,8568,147,147,0,41233,23375,17858,40224,23375,16849,1009,0,1009,14541,9660,4881,14350,9582,4768,191,78,113
151,Mohawk Valley,420,374,46,420,374,46,0,0,0,0,0,0,0,0,0,0,0,0,227,181,46,227,181,46,0,0,0,193,193,0,193,193,0,0,0,0
152,New York City,291266,162048,129218,281404,156765,124639,9862,5283,4579,72748,31052,41696,69897,28899,40998,2851,2153,698,165845,95806,70039,160476,93320,67156,5369,2486,2883,52673,35190,17483,51031,34546,16485,1642,644,998
153,North Country,600,115,485,515,115,400,85,0,85,102,60,42,102,60,42,0,0,0,441,55,386,356,55,301,85,0,85,57,0,57,57,0,57,0,0,0
154,Southern Tier,518,448,70,518,448,70,0,0,0,89,77,12,89,77,12,0,0,0,61,61,0,61,61,0,0,0,0,368,310,58,368,310,58,0,0,0
155,Western NY,1551,780,771,1415,644,771,136,136,0,771,215,556,635,79,556,136,136,0,510,510,0,510,510,0,0,0,0,270,55,215,270,55,215,0,0,0
