,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,7591,4214,3377,6723,4214,2509,868,0,868,3769,2007,1762,3523,2007,1516,246,0,246,3570,2029,1541,2948,2029,919,622,0,622,252,178,74,252,178,74,0,0,0
127,Onondaga County (North) PUMA,782,418,364,782,418,364,0,0,0,460,264,196,460,264,196,0,0,0,322,154,168,322,154,168,0,0,0,0,0,0,0,0,0,0,0,0
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,1066,871,195,1025,871,154,41,0,41,554,479,75,554,479,75,0,0,0,512,392,120,471,392,79,41,0,41,0,0,0,0,0,0,0,0,0
129,Monroe County (North & West) PUMA,2039,543,1496,2039,543,1496,0,0,0,1317,93,1224,1317,93,1224,0,0,0,722,450,272,722,450,272,0,0,0,0,0,0,0,0,0,0,0,0
130,Sullivan & Ulster (West) Counties PUMA,319,245,74,307,233,74,12,12,0,100,26,74,100,26,74,0,0,0,207,207,0,207,207,0,0,0,0,12,12,0,0,0,0,12,12,0
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,1017,774,243,1017,774,243,0,0,0,254,180,74,254,180,74,0,0,0,708,594,114,708,594,114,0,0,0,55,0,55,55,0,55,0,0,0
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,391,145,246,313,145,168,78,0,78,319,145,174,241,145,96,78,0,78,72,0,72,72,0,72,0,0,0,0,0,0,0,0,0,0,0,0
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",374,374,0,374,374,0,0,0,0,0,0,0,0,0,0,0,0,0,83,83,0,83,83,0,0,0,0,291,291,0,291,291,0,0,0,0
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",347,70,277,347,70,277,0,0,0,288,11,277,288,11,277,0,0,0,59,59,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Monroe County (Central)--Rochester City (West) PUMA,170,79,91,91,0,91,79,79,0,0,0,0,0,0,0,0,0,0,56,0,56,56,0,56,0,0,0,114,79,35,35,0,35,79,79,0
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,1236,617,619,1093,474,619,143,143,0,36,36,0,36,36,0,0,0,0,928,309,619,928,309,619,0,0,0,272,272,0,129,129,0,143,143,0
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,505,404,101,505,404,101,0,0,0,101,0,101,101,0,101,0,0,0,206,206,0,206,206,0,0,0,0,198,198,0,198,198,0,0,0,0
138,Putnam County PUMA,697,583,114,618,504,114,79,79,0,344,230,114,344,230,114,0,0,0,353,353,0,274,274,0,79,79,0,0,0,0,0,0,0,0,0,0
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,3617,2297,1320,3313,1993,1320,304,304,0,2481,1603,878,2372,1494,878,109,109,0,965,523,442,770,328,442,195,195,0,171,171,0,171,171,0,0,0,0
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,1259,778,481,1259,778,481,0,0,0,1079,598,481,1079,598,481,0,0,0,180,180,0,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,441,394,47,441,394,47,0,0,0,237,237,0,237,237,0,0,0,0,204,157,47,204,157,47,0,0,0,0,0,0,0,0,0,0,0,0
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,1930,944,986,1930,944,986,0,0,0,445,154,291,445,154,291,0,0,0,1485,790,695,1485,790,695,0,0,0,0,0,0,0,0,0,0,0,0
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,4088,2547,1541,3000,1805,1195,1088,742,346,1911,962,949,1393,748,645,518,214,304,2137,1585,552,1567,1057,510,570,528,42,40,0,40,40,0,40,0,0,0
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",1323,1045,278,881,603,278,442,442,0,501,283,218,501,283,218,0,0,0,430,370,60,220,160,60,210,210,0,392,392,0,160,160,0,232,232,0
146,Capital Region,6856,4410,2446,6315,3901,2414,541,509,32,3964,2663,1301,3675,2374,1301,289,289,0,2799,1747,1052,2547,1527,1020,252,220,32,93,0,93,93,0,93,0,0,0
147,Central NY,3059,1828,1231,2745,1638,1107,314,190,124,1808,1106,702,1702,1000,702,106,106,0,1193,722,471,1043,638,405,150,84,66,58,0,58,0,0,0,58,0,58
148,Finger Lakes,6266,3117,3149,6187,3038,3149,79,79,0,3826,1820,2006,3826,1820,2006,0,0,0,2210,1172,1038,2210,1172,1038,0,0,0,230,125,105,151,46,105,79,79,0
149,Long Island,26487,16791,9696,25163,15892,9271,1324,899,425,11430,6170,5260,11012,6054,4958,418,116,302,12828,8547,4281,12107,7949,4158,721,598,123,2229,2074,155,2044,1889,155,185,185,0
150,Mid-Hudson,24946,15179,9767,21903,13105,8798,3043,2074,969,13083,6956,6127,12092,6307,5785,991,649,342,9022,6075,2947,7633,4976,2657,1389,1099,290,2841,2148,693,2178,1822,356,663,326,337
151,Mohawk Valley,1914,684,1230,1584,646,938,330,38,292,980,256,724,775,256,519,205,0,205,747,314,433,622,276,346,125,38,87,187,114,73,187,114,73,0,0,0
152,New York City,188208,105015,83193,171874,94537,77337,16334,10478,5856,110452,56891,53561,105079,54353,50726,5373,2538,2835,68299,41324,26975,58449,34495,23954,9850,6829,3021,9457,6800,2657,8346,5689,2657,1111,1111,0
153,North Country,852,626,226,824,626,198,28,0,28,175,43,132,175,43,132,0,0,0,564,498,66,564,498,66,0,0,0,113,85,28,85,85,0,28,0,28
154,Southern Tier,3158,1898,1260,3039,1779,1260,119,119,0,1545,944,601,1545,944,601,0,0,0,1257,598,659,1257,598,659,0,0,0,356,356,0,237,237,0,119,119,0
155,Western NY,6829,4872,1957,6012,4139,1873,817,733,84,3182,1926,1256,2827,1571,1256,355,355,0,3454,2753,701,3022,2405,617,432,348,84,193,193,0,163,163,0,30,30,0
