,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
102,Chautauqua County PUMA,38942,21938,17004,34519,19736,14783,4423,2202,2221,10202,4931,5271,9862,4646,5216,340,285,55,25935,14990,10945,22544,13551,8993,3391,1439,1952,2805,2017,788,2113,1539,574,692,478,214
103,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,32550,14703,17847,30385,13927,16458,2165,776,1389,14341,5061,9280,14222,4942,9280,119,119,0,16793,8865,7928,15270,8270,7000,1523,595,928,1416,777,639,893,715,178,523,62,461
104,Erie County (West Central)--Buffalo City (East) PUMA,34543,18160,16383,29677,16001,13676,4866,2159,2707,8054,3592,4462,8006,3544,4462,48,48,0,24496,13309,11187,20340,11726,8614,4156,1583,2573,1993,1259,734,1331,731,600,662,528,134
105,Genesee & Orleans Counties PUMA,34201,19709,14492,32575,18682,13893,1626,1027,599,8947,4001,4946,8772,3963,4809,175,38,137,23274,14078,9196,22185,13451,8734,1089,627,462,1980,1630,350,1618,1268,350,362,362,0
106,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",34301,16813,17488,31741,16056,15685,2560,757,1803,14192,6737,7455,14068,6692,7376,124,45,79,18745,9842,8903,16800,9130,7670,1945,712,1233,1364,234,1130,873,234,639,491,0,491
107,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",32108,17906,14202,27999,15751,12248,4109,2155,1954,9182,3754,5428,8632,3590,5042,550,164,386,20693,12737,7956,17900,11063,6837,2793,1674,1119,2233,1415,818,1467,1098,369,766,317,449
108,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,28744,15733,13011,27756,15107,12649,988,626,362,15793,7283,8510,15349,6839,8510,444,444,0,12887,8450,4437,12407,8268,4139,480,182,298,64,0,64,0,0,0,64,0,64
109,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",27805,12519,15286,24611,11451,13160,3194,1068,2126,6399,1712,4687,6232,1712,4520,167,0,167,18769,9053,9716,16386,8348,8038,2383,705,1678,2637,1754,883,1993,1391,602,644,363,281
110,Suffolk County (East) PUMA,34457,19528,14929,32911,19325,13586,1546,203,1343,16440,8126,8314,16267,7977,8290,173,149,24,17621,11045,6576,16261,11004,5257,1360,41,1319,396,357,39,383,344,39,13,13,0
111,Orange County (Northwest) PUMA,35692,19917,15775,34670,19214,15456,1022,703,319,12651,5912,6739,12579,5840,6739,72,72,0,21469,12808,8661,20588,12246,8342,881,562,319,1572,1197,375,1503,1128,375,69,69,0
112,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,31666,17206,14460,27760,14990,12770,3906,2216,1690,11877,6077,5800,11216,5519,5697,661,558,103,18401,10443,7958,15516,8892,6624,2885,1551,1334,1388,686,702,1028,579,449,360,107,253
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",24498,13447,11051,21554,11442,10112,2944,2005,939,8946,3299,5647,8498,2955,5543,448,344,104,13212,8009,5203,11352,6984,4368,1860,1025,835,2340,2139,201,1704,1503,201,636,636,0
114,Suffolk County (Northwest)--Smithtown Town PUMA,39054,23059,15995,38182,22534,15648,872,525,347,21853,11554,10299,21257,11232,10025,596,322,274,17201,11505,5696,16925,11302,5623,276,203,73,0,0,0,0,0,0,0,0,0
115,Ulster County (East) PUMA,47970,27255,20715,45479,25562,19917,2491,1693,798,18312,9158,9154,17291,8436,8855,1021,722,299,27987,16972,11015,26517,16001,10516,1470,971,499,1671,1125,546,1671,1125,546,0,0,0
116,Westchester County (Northeast) PUMA,41120,22900,18220,40749,22622,18127,371,278,93,28975,16342,12633,28686,16146,12540,289,196,93,11981,6394,5587,11899,6312,5587,82,82,0,164,164,0,164,164,0,0,0,0
117,NYC-Brooklyn Community District 4--Bushwick PUMA,30480,19172,11308,28211,17739,10472,2269,1433,836,14104,7418,6686,13597,7179,6418,507,239,268,14063,9868,4195,13227,9358,3869,836,510,326,2313,1886,427,1387,1202,185,926,684,242
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,40743,22921,17822,37621,20721,16900,3122,2200,922,30617,16953,13664,29824,16258,13566,793,695,98,9731,5573,4158,7797,4463,3334,1934,1110,824,395,395,0,0,0,0,395,395,0
119,Dutchess County (North & East) PUMA,39057,22452,16605,38156,21832,16324,901,620,281,16923,8558,8365,16876,8558,8318,47,0,47,20418,12524,7894,19896,12236,7660,522,288,234,1716,1370,346,1384,1038,346,332,332,0
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,23168,10412,12756,22498,10342,12156,670,70,600,8702,3493,5209,8549,3493,5056,153,0,153,13107,6108,6999,12734,6038,6696,373,70,303,1359,811,548,1215,811,404,144,0,144
121,Broome (Outer West) & Tioga Counties PUMA,36830,21607,15223,35001,20399,14602,1829,1208,621,10413,5344,5069,10208,5139,5069,205,205,0,24727,15100,9627,23453,14195,9258,1274,905,369,1690,1163,527,1340,1065,275,350,98,252
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",26862,15778,11084,26408,15324,11084,454,454,0,13318,7016,6302,13318,7016,6302,0,0,0,13292,8615,4677,12907,8230,4677,385,385,0,252,147,105,183,78,105,69,69,0
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",17086,7956,9130,15155,6875,8280,1931,1081,850,5186,1671,3515,5042,1671,3371,144,0,144,10804,5625,5179,9680,5077,4603,1124,548,576,1096,660,436,433,127,306,663,533,130
124,Orange County (Northeast)--Greater Newburgh City PUMA,37483,20650,16833,36128,19887,16241,1355,763,592,13222,6365,6857,13178,6321,6857,44,44,0,23163,13499,9664,22013,12844,9169,1150,655,495,1098,786,312,937,722,215,161,64,97
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",58279,31477,26802,57091,31334,25757,1188,143,1045,54228,28270,25958,53183,28270,24913,1045,0,1045,3893,3049,844,3750,2906,844,143,143,0,158,158,0,158,158,0,0,0,0
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,21933,11953,9980,21247,11844,9403,686,109,577,16585,7895,8690,16526,7895,8631,59,0,59,4809,3804,1005,4298,3695,603,511,109,402,539,254,285,423,254,169,116,0,116
127,Onondaga County (North) PUMA,45956,24407,21549,44066,23364,20702,1890,1043,847,21285,10559,10726,21066,10428,10638,219,131,88,23787,13005,10782,22610,12587,10023,1177,418,759,884,843,41,390,349,41,494,494,0
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,28423,17784,10639,27759,17235,10524,664,549,115,18618,11372,7246,18421,11175,7246,197,197,0,9196,6024,3172,8729,5672,3057,467,352,115,609,388,221,609,388,221,0,0,0
129,Monroe County (North & West) PUMA,36740,19574,17166,35602,18943,16659,1138,631,507,16200,8039,8161,15912,7751,8161,288,288,0,19129,10555,8574,18279,10212,8067,850,343,507,1411,980,431,1411,980,431,0,0,0
130,Sullivan & Ulster (West) Counties PUMA,31124,16987,14137,28198,15289,12909,2926,1698,1228,10270,4006,6264,10041,3840,6201,229,166,63,18716,11717,6999,16429,10595,5834,2287,1122,1165,2138,1264,874,1728,854,874,410,410,0
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,30228,15612,14616,28890,15041,13849,1338,571,767,12707,5244,7463,12622,5159,7463,85,85,0,16374,9554,6820,15356,9303,6053,1018,251,767,1147,814,333,912,579,333,235,235,0
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,30359,17188,13171,29522,16545,12977,837,643,194,18439,10325,8114,18339,10225,8114,100,100,0,11694,6637,5057,10957,6094,4863,737,543,194,226,226,0,226,226,0,0,0,0
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",40923,16914,24009,37964,15727,22237,2959,1187,1772,12045,3621,8424,11658,3472,8186,387,149,238,26881,11931,14950,24604,11031,13573,2277,900,1377,1997,1362,635,1702,1224,478,295,138,157
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",38810,19593,19217,37727,18846,18881,1083,747,336,13874,5467,8407,13735,5328,8407,139,139,0,24050,13561,10489,23260,12953,10307,790,608,182,886,565,321,732,565,167,154,0,154
135,Monroe County (Central)--Rochester City (West) PUMA,22970,10992,11978,18036,9166,8870,4934,1826,3108,5814,2881,2933,5140,2742,2398,674,139,535,14792,6945,7847,11851,5616,6235,2941,1329,1612,2364,1166,1198,1045,808,237,1319,358,961
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,21695,11292,10403,20387,10203,10184,1308,1089,219,8195,3076,5119,7997,2878,5119,198,198,0,12794,7573,5221,11925,6923,5002,869,650,219,706,643,63,465,402,63,241,241,0
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,20223,10003,10220,19572,9846,9726,651,157,494,3911,1755,2156,3911,1755,2156,0,0,0,14122,6846,7276,13565,6783,6782,557,63,494,2190,1402,788,2096,1308,788,94,94,0
138,Putnam County PUMA,33267,18645,14622,32515,18423,14092,752,222,530,14957,7023,7934,14957,7023,7934,0,0,0,17558,11021,6537,16806,10799,6007,752,222,530,752,601,151,752,601,151,0,0,0
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,25776,13788,11988,25045,13349,11696,731,439,292,15058,7546,7512,15058,7546,7512,0,0,0,9522,5330,4192,8890,4990,3900,632,340,292,1196,912,284,1097,813,284,99,99,0
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,34690,20418,14272,34305,20129,14176,385,289,96,21553,11326,10227,21553,11326,10227,0,0,0,12796,8751,4045,12411,8462,3949,385,289,96,341,341,0,341,341,0,0,0,0
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,31191,17968,13223,30575,17589,12986,616,379,237,17021,10259,6762,16942,10259,6683,79,0,79,13905,7444,6461,13436,7133,6303,469,311,158,265,265,0,197,197,0,68,68,0
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",14712,5038,9674,12182,5038,7144,2530,0,2530,4373,999,3374,4300,999,3301,73,0,73,8646,3322,5324,6770,3322,3448,1876,0,1876,1693,717,976,1112,717,395,581,0,581
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,32164,16531,15633,31655,16229,15426,509,302,207,14881,7253,7628,14836,7208,7628,45,45,0,16568,8810,7758,16104,8553,7551,464,257,207,715,468,247,715,468,247,0,0,0
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,25961,14229,11732,23939,13406,10533,2022,823,1199,15819,7780,8039,15425,7621,7804,394,159,235,9724,6085,3639,8302,5627,2675,1422,458,964,418,364,54,212,158,54,206,206,0
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",15904,9611,6293,13879,7894,5985,2025,1717,308,6790,4136,2654,6574,4006,2568,216,130,86,7712,4224,3488,6415,3149,3266,1297,1075,222,1402,1251,151,890,739,151,512,512,0
146,Capital Region,354818,196962,157856,332077,184056,148021,22741,12906,9835,138379,70340,68039,134126,68246,65880,4253,2094,2159,205260,117757,87503,189520,108621,80899,15740,9136,6604,11179,8865,2314,8431,7189,1242,2748,1676,1072
147,Central NY,248533,137016,111517,234774,129584,105190,13759,7432,6327,91726,46469,45257,89825,45394,44431,1901,1075,826,146149,84296,61853,136638,79283,57355,9511,5013,4498,10658,6251,4407,8311,4907,3404,2347,1344,1003
148,Finger Lakes,384882,212196,172686,360169,200392,159777,24713,11804,12909,146846,73164,73682,143816,71521,72295,3030,1643,1387,218032,124723,93309,201065,117038,84027,16967,7685,9282,20004,14309,5695,15288,11833,3455,4716,2476,2240
149,Long Island,766343,431257,335086,746739,421067,325672,19604,10190,9414,382796,197558,185238,377806,194852,182954,4990,2706,2284,366536,221034,145502,354401,215376,139025,12135,5658,6477,17011,12665,4346,14532,10839,3693,2479,1826,653
150,Mid-Hudson,604670,336283,268387,579818,322012,257806,24852,14271,10581,299324,150360,148964,294878,147824,147054,4446,2536,1910,283573,171024,112549,266717,161531,105186,16856,9493,7363,21773,14899,6874,18223,12657,5566,3550,2242,1308
151,Mohawk Valley,151631,82521,69110,136314,76220,60094,15317,6301,9016,41295,18687,22608,39698,17880,21818,1597,807,790,100905,57978,42927,89512,53472,36040,11393,4506,6887,9431,5856,3575,7104,4868,2236,2327,988,1339
152,New York City,1640980,844767,796213,1519528,789105,730423,121452,55662,65790,941621,454876,486745,918570,445044,473526,23051,9832,13219,627594,344128,283466,550711,310910,239801,76883,33218,43665,71765,45763,26002,50247,33151,17096,21518,12612,8906
153,North Country,124389,70498,53891,115015,65441,49574,9374,5057,4317,32963,16036,16927,31947,15572,16375,1016,464,552,84978,49097,35881,77096,44937,32159,7882,4160,3722,6448,5365,1083,5972,4932,1040,476,433,43
154,Southern Tier,194001,106424,87577,175421,95639,79782,18580,10785,7795,65770,31374,34396,63707,30238,33469,2063,1136,927,119664,69239,50425,105439,60812,44627,14225,8427,5798,8567,5811,2756,6275,4589,1686,2292,1222,1070
155,Western NY,438510,241233,197277,403975,224150,179825,34535,17083,17452,158352,77807,80545,155412,75757,79655,2940,2050,890,263332,151381,111951,236359,139694,96665,26973,11687,15286,16826,12045,4781,12204,8699,3505,4622,3346,1276
