,puma,BABS_FT_Work_Total,BABS_FT_Work_M,BABS_FT_Work_F,HS_FT_Work_Total,HS_FT_Work_M,HS_FT_Work_F,HSINC_FT_Work_Total,HSINC_FT_Work_M,HSINC_FT_Work_F
31,Monroe County (North & West) PUMA,86.56768821788634,91.37853107344633,82.72751871561287,82.85736887904437,88.62466972604645,75.24770642201834,50.744153082919915,96.71052631578947,28.79581151832461
32,Schenectady County--Schenectady City PUMA,85.99895351879306,93.02374893977947,81.09169011998223,85.52712252734841,92.02271032861157,77.1694214876033,93.71088861076345,86.21399176954732,100.0
33,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",75.39672622766463,84.80213644088371,65.42224510813594,63.5170382835507,72.76027297807464,50.780312124849935,47.88053949903661,65.3517422748192,0.0
34,Niagara County (North & East) PUMA,87.73397929971371,93.54230900993491,83.37829158638407,80.0141267879216,86.59654104284978,72.0571027381231,63.722397476340696,55.00667556742324,71.5311004784689
35,Suffolk County (Central)--Brookhaven Town (Central) PUMA,92.03040423816653,98.85255306942054,87.45430055801424,84.60369097929524,87.27929147627911,81.47586388815617,85.71428571428571,100.0,79.1044776119403
36,Suffolk County (East) PUMA,85.13154935911851,92.32547799021788,77.77070063694268,83.2977408115095,96.25548512920527,65.6718397665473,71.028880866426,81.28654970760235,36.36363636363637
37,Warren & Washington Counties PUMA,85.03366789480371,91.07449856733524,80.2214106368409,77.70247477690208,80.71127533052365,74.29356357927787,63.650793650793645,71.45981410606889,42.98118668596238
38,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,91.98158777064272,92.44941427050053,91.44632630681126,79.33417971505149,86.1380648738564,72.28604250430787,100.0,100.0,100.0
39,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",87.71398102935399,94.15719916531417,81.66684800348166,72.75487670224511,76.93019811146084,68.62996158770807,70.19455252918287,63.793103448275865,81.18393234672304
40,Westchester County (Central)--White Plains City PUMA,88.13633703920422,95.84429247764335,80.41122371272918,82.04541990550221,88.58111927642736,74.3962950711214,100.0,100.0,#DIV/0!
41,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",88.83750597990752,97.02112919986145,81.85579196217493,72.5467474321833,75.00303803621338,70.66753439940499,71.6132658797077,78.08219178082192,64.21686746987952
42,Erie County (North Central) PUMA,88.35889515462807,93.42837001644865,84.06527796205387,85.11320240043644,88.59730917810043,81.45871175073354,64.06685236768801,46.913580246913575,100.0
43,Chautauqua County PUMA,83.44041609300903,85.24410312671421,82.14332675871138,79.67989957633768,89.92915840181355,66.9620253164557,77.76859504132231,89.72972972972974,62.507836990595614
44,Dutchess County (Southwest) PUMA,83.4483679921628,88.47625943932968,79.64816262705239,81.7937701396348,88.77786704157461,71.56617647058823,64.50882752376641,74.21731123388582,55.12021371326803
45,Westchester County (Southeast) PUMA,85.51889884203628,92.62850835698518,76.67875698460935,79.69376073268461,83.4638196915777,73.96321673278038,63.937282229965156,50.59665871121718,100.0
46,Rockland County (North)--New City & Congers PUMA,82.79474880080787,96.6470588235294,72.3794781070323,81.2813720022309,86.24919302775984,72.13861386138613,85.74498567335243,91.65390505359878,0.0
47,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,90.92125984251969,94.8271054099275,85.85383502170767,84.30382587232133,84.92584488208121,83.77083333333334,100.0,100.0,100.0
48,Suffolk County (Southwest)--Islip Town (South) PUMA,89.68085715922764,93.85416666666667,86.40130973089123,77.53626800937235,85.67558415171013,65.87850127319025,33.097345132743364,44.50867052023121,28.061224489795915
49,Erie County (West Central)--Buffalo City (East) PUMA,85.39115999169952,93.40337161006596,79.47700631199278,76.47430630175084,84.49348438216226,68.99395272127543,58.22900068290462,57.56805807622505,59.34065934065934
50,Wayne & Seneca Counties PUMA,82.17573897593282,93.08957952468008,73.53877314814815,84.28005665886162,91.55136587096447,74.62656439241017,76.83741648106904,89.26919518963923,49.43934760448522
51,Monroe County (South) PUMA,81.21172075529238,88.51066162363647,74.90287122145361,76.98780372506381,80.17062669430712,72.35253135160241,74.71264367816092,88.09182209469154,56.813819577735124
52,Tompkins County PUMA,82.74193548387096,84.57091032762726,81.35578657960306,80.41885650581303,87.69798554513302,72.60115606936417,66.40893470790378,81.22699386503068,31.805157593123205
53,Suffolk County (South Central)--Brookhaven Town (South) PUMA,86.88599052624748,86.15144418423107,87.40839440373085,87.93193262719223,94.0892215215982,79.09690512430238,95.67002612915267,95.12809743805124,100.0
54,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",84.1527116300507,86.06652325004137,82.49462365591398,83.2471328985833,89.3451876940446,76.33892885691446,82.0,86.7247565351102,66.6110183639399
55,NYC-Manhattan Community District 8--Upper East Side PUMA,91.28150089206066,96.17935455208962,87.44500509557307,91.0913140311804,99.32574799831437,84.61028192371475,100.0,100.0,100.0
56,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",92.60961454594249,94.36117530538132,90.80060010911075,84.45116191195919,87.99791720906013,75.06887052341598,91.50197628458498,84.30656934306569,100.0
57,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",85.63953274127574,91.26680316923351,81.66498993963782,77.02122917479245,74.12269837337956,83.03632625085675,80.06209037599173,81.45823273780782,76.57004830917874
