,puma,BABS_Working_Poor_Total,BABS_Working_Poor_M,BABS_Working_Poor_F,HS_Working_Poor_Total,HS_Working_Poor_M,HS_Working_Poor_F,HSINC_Working_Poor_Total,HSINC_Working_Poor_M,HSINC_Working_Poor_F
0,Total Geo,2.2276295816153464,2.0311888305556174,2.412296032379295,7.294724202340563,6.1663663963744195,8.915492006399946,20.527958485315683,17.94863514157227,25.656585115263596
1,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,3.3273056057866186,4.253382923162143,2.3718158066623123,6.779661016949152,4.168879447689856,12.12615551930397,0.0,0.0,0.0
2,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,0.35810768360872025,0.6989576946658492,0.0,5.236539060068472,7.180851063829788,1.724890829694323,32.761732851985556,11.527777777777779,72.16494845360825
3,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,2.768319108477425,3.3953364186543253,2.149072690515953,8.03970223325062,9.627252530239447,4.814443329989969,26.492942453854507,0.0,39.93453355155483
4,Madison & Cortland Counties PUMA,1.7844646606018195,2.2708333333333335,1.4324487334137515,8.31584249853077,5.921779480002947,11.488530990727185,15.600167294019238,15.996074582924436,13.314447592067987
5,Ontario & Yates Counties PUMA,2.3485717406739854,2.6437371663244353,2.1298849481791384,8.56221012300867,9.15032679738562,7.749927974647076,23.38095238095238,28.831473869641812,0.0
6,Monroe County (Central)--Greece & Gates Towns PUMA,2.694782442504937,5.439115340105439,0.0,7.453605111043505,6.869305813109731,8.136903639449368,9.648518263266713,17.994858611825194,0.0
7,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,0.0,0.0,0.0,0.1332267519317879,0.0,0.39793076004775174,0.0,0.0,0.0
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",4.84889769630914,9.227045832703071,1.813987627136416,7.520756317798921,7.507034864310583,7.54466140423764,30.871737923375903,36.87943262411347,9.207161125319693
9,NYC-Manhattan Community District 8--Upper East Side PUMA,1.2875339829550663,1.6831127685554934,0.9467489267335741,8.78158109209454,9.503606279168435,8.114464915719326,0.0,0.0,0.0
10,Suffolk County (Southwest)--Islip Town (South) PUMA,0.0,0.0,0.0,0.9130071368867742,1.4031620553359685,0.0,0.0,0.0,0.0
11,Erie County (Northwest) PUMA,0.6499158591075263,1.3747391677918253,0.0,3.9517749497655728,5.154083204930663,1.524342821589672,0.0,0.0,0.0
12,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",2.528844634107792,0.0,5.1167252958106815,4.963295716007451,0.6703229737964655,9.990485252140818,0.0,0.0,0.0
13,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,0.0,0.0,0.0,10.727903932616242,4.647026125625348,17.105876865671643,10.060975609756099,0.0,21.883289124668433
14,Rockland County (North)--New City & Congers PUMA,0.0,0.0,0.0,8.445132438940488,9.718221665623043,5.65468020861927,49.359521776259605,49.359521776259605,#DIV/0!
15,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",5.486079415791876,2.7302441838108056,7.977059436913452,8.171382084425563,6.496501272264631,10.37696335078534,18.555714968914394,22.93144208037825,0.0
16,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,2.059266700150678,2.871729419272495,1.3952275394445168,4.625199362041467,6.359649122807018,0.0,11.668757841907151,0.0,19.456066945606697
17,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,3.7680244184822653,6.515120763141871,0.8089199825098382,9.13978494623656,6.830502349114564,12.373481781376517,14.067278287461773,29.02208201892745,0.0
18,Tompkins County PUMA,3.4688571090887605,0.0,6.19917625937269,13.486483810278246,10.047343503419253,17.94813466787989,18.499353169469597,12.688821752265861,53.153153153153156
19,Dutchess County (Southwest) PUMA,0.848452508004269,1.8589968432129078,0.0,7.295542423579193,5.650132911034444,10.284598787629713,0.0,0.0,0.0
20,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,1.0893785590492695,0.0,2.1032504780114722,8.489503328213004,10.235653894585358,6.1816452686638135,0.0,0.0,0.0
21,Westchester County (Northwest) PUMA,0.32552633804007775,0.0,0.630837293134524,3.1466876971608833,0.7917174177831912,7.472035794183446,0.0,0.0,0.0
22,Albany County (Outside Albany City) PUMA,0.17464658780110062,0.0,0.31407407407407406,5.112074959441115,3.9460313876030257,6.765954039554808,20.975609756097562,16.878267363704257,39.202657807308974
23,Monroe County (South) PUMA,1.9589435473776444,2.390536941846783,1.5181225883990133,2.676187519403912,3.3421105934778206,1.6209276199646925,11.970979443772672,18.64406779661017,0.0
24,Jefferson & Lewis Counties PUMA,2.6122241947755516,5.028687141410733,0.18634592580044046,9.119664380368915,10.04301290387116,7.280876494023904,16.443361753958587,10.586319218241043,33.81642512077295
25,"Chenango, Delaware & Broome (East) Counties PUMA",2.945508100147275,3.5703918722786643,2.301943198804185,8.592237096909994,9.705221988846237,7.047350960088469,16.986301369863014,20.153061224489797,11.955420466058763
26,Erie County (Central) PUMA,2.985148760741072,2.6248273139925002,3.35033503350335,7.1025576730190565,5.812301977493719,8.839535225768495,10.014873574615766,12.009512485136742,0.0
27,St. Lawrence County PUMA,1.877480956978865,2.9418975239029175,1.0492178557802367,9.934044091073364,6.759266136819431,14.862216072869828,46.08096468561585,43.06864064602961,51.43540669856459
28,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",2.6358497957356315,0.0,4.752774974772957,12.13976564974137,3.917220990391722,23.097759172617582,34.92462311557789,0.0,100.0
29,Suffolk County (North Central)--Brookhaven Town (North) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
30,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,1.975540921919097,2.41949597479874,1.3969665868400045,9.736483978720772,11.955932815604116,4.9096622152395915,29.13177611282503,29.864016736401673,25.210084033613445
31,Cayuga & Onondaga (South) Counties PUMA,1.518456375838926,0.77814283243991,2.21606648199446,5.212022590217287,5.073623559539053,5.41795665634675,37.76641091219096,27.848101265822784,42.80205655526992
32,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,0.6860210777490555,1.3657957244655583,0.0,2.002701591589828,0.0,4.64008708667846,0.0,0.0,0.0
33,Fulton & Montgomery Counties PUMA,1.1295180722891567,0.0,2.170767004341534,6.725290502041366,6.5808609656777195,6.95794775682324,25.073457394711067,30.555555555555557,12.673056443024494
