,puma,BABS_UnEmp_Total,BABS_UnEmp_M,BABS_UnEmp_F,HS_UnEmp_Total,HS_UnEmp_M,HS_UnEmp_F,HSINC_UnEmp_Total,HSINC_UnEmp_M,HSINC_UnEmp_F
0,Total Geo,2.5620097072235324,2.7822125028565625,2.3725195781003867,4.9788739046921116,5.533624023462846,4.296810180871296,11.91321266434762,11.193000657928033,13.094879752550781
1,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",4.710890047348032,5.784865540963102,3.8002651347768452,3.0568071384397917,0.7896735003796507,6.2103929024081115,11.728395061728394,0.0,25.11013215859031
2,Ulster County (East) PUMA,3.0401103565365024,0.0,5.156587473002159,4.356293856508664,5.103056855521258,3.3447973565311213,2.911392405063291,1.2756909992912826,5.318039624608968
3,Albany County (East Central)--Albany City PUMA,2.967060598441036,3.284301293431397,2.6551982049364247,12.055512918905091,8.06119825147853,16.00916263680326,56.66243654822335,0.0,84.96669838249286
4,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,2.966381015161503,5.654154232762683,0.0,6.5937327736081075,7.617801047120419,5.625670213643487,24.111795357650404,27.439353099730457,0.0
5,Ontario & Yates Counties PUMA,2.611649148574838,6.309603016189842,0.0,2.683991542186754,2.5710072449830097,2.812386156648452,11.357702349869452,13.612866168868468,4.308797127468582
6,Suffolk County (North Central)--Brookhaven Town (North) PUMA,3.965111963379933,5.026563138536984,3.0821529745042495,5.202890494719289,5.949059490594906,3.9976740805349618,19.120458891013385,19.120458891013385,#DIV/0!
7,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,2.7677365173257384,2.227544910179641,3.222984793432916,5.0265229295003415,7.41473450977289,2.2162212496508054,12.173913043478262,9.60086299892125,16.37323943661972
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",2.555056660252298,3.9145416953824945,1.6938793329258712,2.5776636713735557,2.7380850517669204,2.336928608115049,5.035685963521015,6.046511627906977,2.8678304239401498
9,Oneida County (Central)--Greater Utica & Rome Cities PUMA,1.6989585151568045,1.9954045229169188,1.424086117963669,4.556508383463458,7.936879018118059,0.46669495120916415,1.3040901007705987,2.0351526364477337,0.0
