,puma,BABS_mf_t,BABS_m,BABS_f,HS_mf_t,HS_m,HS_f,HSINC_mf_t,HSINC_m,HSINC_f
0,Total Geo,44.021062905069385,41.197648394408795,46.815215943894536,51.17578035877354,53.111603269452424,49.26002004512578,4.8031567361570815,5.690748336138786,3.9247640109796857
1,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,89.66955405838948,86.96738469849416,91.90267585591116,9.927127732710023,12.43162941454521,7.857362091576216,0.4033182089004996,0.600985886960632,0.23996205251262592
2,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,54.419105967778535,52.000687915615686,56.78755894902313,40.34206943498979,42.249484063288236,38.474062429822595,5.238824597231677,5.749828021096079,4.738378621154278
3,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,86.5514590898248,80.88900308324769,92.58306420712682,12.298232129131437,17.559095580678314,6.6944003503202145,1.1503087810437593,1.551901336073998,0.7225354425529585
4,Madison & Cortland Counties PUMA,26.753568098687513,25.57445431335179,27.926188177234202,67.42092806426163,67.27678089827035,67.56428137181275,5.82550383705085,7.148764788377863,4.5095304509530445
5,Ontario & Yates Counties PUMA,35.31392482559732,31.925991536266114,38.58354967390616,57.35713480159178,58.64908309549585,56.110302032546066,7.328940372810903,9.424925368238034,5.306148293547775
6,Monroe County (Central)--Greece & Gates Towns PUMA,31.52348566944434,28.775081215364036,34.152136564681804,64.47442173311909,66.11121727498566,62.90894469422816,4.002092597436569,5.113701509650296,2.9389187410900317
7,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,54.6455740522647,49.7737556561086,58.9885611077664,43.08813699589395,48.409536030255964,38.34437086092715,2.26628895184136,1.8167083136354427,2.667068031306442
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",18.738360688302336,15.543867233470232,22.15682746922306,71.55290144762,72.56526646972644,70.46955717186255,9.70873786407767,11.890866296803324,7.37361535891439
9,NYC-Manhattan Community District 8--Upper East Side PUMA,86.10715663708572,82.28307003065315,89.25375306186793,13.89284336291428,17.716929969346854,10.746246938132078,0.0,0.0,0.0
