,puma,BABS_Poverty_Total,BABS_Poverty_M,BABS_Poverty_F,HS_Poverty_Total,HS_Poverty_M,HS_Poverty_F,HSINC_Poverty_Total,HSINC_Poverty_M,HSINC_Poverty_F
0,Total Geo,5.371999556279919,5.152826405172374,5.562417027790955,16.075737743447764,13.700608301261074,18.591475771109486,42.676615285010335,37.413043329851654,50.108928261582065
1,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,3.9969332992588806,5.95154903331004,2.4683486656343927,27.88550323176362,10.429114611624117,50.71022727272727,32.57575757575758,0.0,100.0
2,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,3.7735849056603774,3.935619005622313,3.6282748393475033,5.779371440624341,0.5834464043419267,11.367284400992265,16.946399566865185,1.9940179461615155,34.71563981042654
3,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,6.209731852488188,6.977040816326531,5.498403689251507,39.37282229965157,38.201246660730185,42.60016353229763,59.375,62.272727272727266,54.54545454545454
4,Madison & Cortland Counties PUMA,5.348167012934789,8.211473565804274,2.7404277116148035,22.19030902611563,14.923298947030842,29.386545281321126,40.86787564766839,50.5533199195171,23.363636363636363
5,Ontario & Yates Counties PUMA,3.745608832519732,1.972872996300863,5.1612373840978085,18.498117025462314,13.908953468839242,23.12249619138972,36.35963948120466,24.608423250957188,56.5035799522673
6,Monroe County (Central)--Greece & Gates Towns PUMA,3.88217164532954,3.0947004914331253,4.516750508402012,12.570998029442448,11.50422014105677,13.643230679837304,31.559290382819793,32.062780269058294,30.721393034825873
7,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,4.240447343895619,3.1207598371777476,5.082669932639314,5.887567407845165,8.203125,3.281519861830743,0.0,0.0,0.0
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",4.612215059480295,1.3694366635543105,7.029346943510034,22.70448050897719,20.233971866826888,25.260540461476577,53.630146951840544,47.427614261785116,63.25167037861915
9,NYC-Manhattan Community District 8--Upper East Side PUMA,3.835040714473339,2.7545939749973134,4.654638334873105,11.62745479292242,15.02988898377455,7.13157300835026,#DIV/0!,#DIV/0!,#DIV/0!
10,Suffolk County (Southwest)--Islip Town (South) PUMA,0.0,0.0,0.0,11.649692750633836,10.101983457801333,13.431318173414681,68.21282401091405,80.54607508532423,60.0
