,puma,BABS_Home_Ownership_Total,BABS_Home_Ownership_M,BABS_Home_Ownership_F,HS_Home_Ownership_Total,HS_Home_Ownership_M,HS_Home_Ownership_F,HSINC_Home_Ownership_Total,HSINC_Home_Ownership_M,HSINC_Home_Ownership_F
0,Total Geo,70.0435347647768,68.91852716267418,71.0188242089827,73.73743379435588,74.04309823013719,73.41515493658788,56.45128418425705,59.26105218196056,52.5026261817818
1,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,37.91857671137166,30.02641392169049,44.087196769590435,28.364421149992292,18.823208934895124,40.80255681818182,0.0,0.0,#DIV/0!
2,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,89.44322802627464,90.36489912909272,88.61635842152111,92.65867418899859,93.62631363450252,91.6241062308478,86.86371100164205,100.0,71.56398104265402
3,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,32.04639143542731,32.58081067213956,31.55374246186591,27.139819245082403,22.002923976608187,40.838206627680314,22.304832713754646,0.0,45.45454545454545
4,Madison & Cortland Counties PUMA,87.68373716356803,85.9955005624297,89.22563246436368,71.42933461548735,69.48339085418465,73.33933202773514,72.8512960436562,65.31165311653116,85.64857405703772
5,Ontario & Yates Counties PUMA,82.83955720913141,83.60049321824907,82.2244372456184,81.9998309049404,84.23423423423422,79.76076285053321,80.47922620356123,88.58336233901845,66.5871121718377
6,Monroe County (Central)--Greece & Gates Towns PUMA,90.0841631104789,96.71935183955372,84.73723643369368,81.23197062851482,80.55555555555556,81.91222020922214,61.405197305101055,56.436420722135004,69.27860696517413
7,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,95.98671947809879,98.90094979647218,93.79465196978975,92.48181683241799,92.0668351586633,92.9471032745592,77.6685393258427,100.0,64.10835214446952
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",81.14574333754237,82.99097416744475,79.77032826818234,71.98633830666907,74.1853396479819,69.71027216856892,55.961719485409475,54.11162038285252,58.536585365853654
9,NYC-Manhattan Community District 8--Upper East Side PUMA,40.550688360450565,45.55288892072931,36.75615455681756,36.194827921446624,22.852263023057215,53.825321597833444,#DIV/0!,#DIV/0!,#DIV/0!
10,Suffolk County (Southwest)--Islip Town (South) PUMA,98.40711132323112,98.08281187591533,98.6704140092963,89.68571305731115,91.54408809581224,87.54853022739879,100.0,100.0,100.0
11,Erie County (Northwest) PUMA,81.61982049766216,76.05131860299359,86.22043380115811,78.47088349761758,81.82998548842893,75.41666666666667,95.59346126510306,100.0,89.14185639229422
12,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",56.51661307609861,56.770833333333336,56.30630630630631,56.337448559670776,39.06414300736068,67.44421906693712,100.0,100.0,100.0
13,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,41.05960264900662,41.05960264900662,#DIV/0!,8.829174664107486,0.0,12.957746478873238,0.0,0.0,#DIV/0!
14,Rockland County (North)--New City & Congers PUMA,92.4335235973827,91.51969429747207,93.25575244644274,85.87027914614121,81.01624480544012,89.6020911995353,89.0961262553802,100.0,76.32398753894081
15,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",82.84573384402249,79.69125902165196,85.00617877248386,78.79871389766618,78.56390264461068,79.05942910622367,78.88434579439252,72.77227722772277,84.34734513274337
16,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,35.04833963850357,38.858746492048645,31.93893129770992,45.03364737550471,39.65756594169366,52.509652509652504,57.14285714285714,73.79032258064517,41.85185185185185
