,puma,BABS_Working_Poor_Total,BABS_Working_Poor_M,BABS_Working_Poor_F,HS_Working_Poor_Total,HS_Working_Poor_M,HS_Working_Poor_F,HSINC_Working_Poor_Total,HSINC_Working_Poor_M,HSINC_Working_Poor_F
0,Total Geo,1.7986635802858615,1.8633199269919725,1.7314976184776603,6.495553571635614,5.931740954158495,7.320011590743963,19.484849666575673,16.444567466751025,28.122074517880545
1,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,1.9183582422484944,2.558108168862114,1.288351706733962,3.5352151274321733,4.315824690531951,0.0,0.0,0.0,#DIV/0!
2,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,3.141878540376762,1.3695338779432966,5.293088363954506,0.6278777731268314,0.0,1.6233766233766231,0.0,0.0,0.0
3,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,1.0359447004608295,0.9565592635212888,1.1194312079267832,12.18067382450944,15.8097068716963,0.0,0.0,0.0,0.0
4,Madison & Cortland Counties PUMA,3.145235892691952,5.885372112917023,0.49619583195501155,6.9238968237049665,6.022823330515639,8.30543255211146,6.055508830950378,8.748481166464156,0.0
5,Ontario & Yates Counties PUMA,1.0976380667777714,0.24707996406109614,1.9889372719783454,9.652122372680436,8.41889117043121,11.678920091599373,28.539823008849556,18.67641088103938,63.195435092724686
6,Monroe County (Central)--Greece & Gates Towns PUMA,0.5138597380039083,1.0843005497861942,0.0,4.978946911490211,5.27378640776699,4.6053926392442435,26.310947562097514,12.781065088757396,73.55371900826447
7,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,0.730500353467913,0.0,1.5198561856512502,0.8619628124615195,1.6682554814108674,0.0,0.0,0.0,#DIV/0!
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",2.375237937598279,0.5446623093681917,3.908745247148289,9.92190273340433,8.865248226950355,11.260898725687458,3.6157024793388426,4.682274247491638,0.0
9,NYC-Manhattan Community District 8--Upper East Side PUMA,2.1853318176472896,0.35874439461883406,3.876642005133625,6.406685236768802,10.179243195397211,0.0,#DIV/0!,#DIV/0!,#DIV/0!
10,Suffolk County (Southwest)--Islip Town (South) PUMA,0.0,0.0,0.0,1.3809794988610478,2.2777973464835033,0.0,100.0,100.0,#DIV/0!
11,Erie County (Northwest) PUMA,0.0,0.0,0.0,10.512200252419015,5.812817506838608,15.990888382687926,0.0,0.0,0.0
12,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",1.2187088274044795,2.743789395624768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,0.0,0.0,#DIV/0!,21.066666666666666,0.0,37.79904306220095,0.0,0.0,#DIV/0!
14,Rockland County (North)--New City & Congers PUMA,0.8500252482747013,1.6409423233143785,0.0,4.146905022497871,0.0,7.9468655325099045,10.74235807860262,0.0,19.158878504672895
15,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",5.638748321801095,6.9784524975514195,4.661546704768709,7.99398571607568,9.813851628798249,5.144143178651806,21.65242165242165,10.361216730038022,38.54907539118065
16,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,1.5953983069242457,3.512544802867384,0.0,13.876758854924795,13.804945054945057,14.049586776859504,0.0,0.0,0.0
17,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,3.002464709836433,8.043217286914766,0.0,2.30530515738141,2.2123893805309733,2.427350427350427,0.0,0.0,0.0
18,Tompkins County PUMA,0.6478251583968108,0.0,1.2909632571996028,14.458796435365976,17.047764227642276,12.774747975541235,12.379421221864952,12.379421221864952,#DIV/0!
19,Dutchess County (Southwest) PUMA,0.9027966331794732,1.7403820989269827,0.0,5.307906619271784,5.893734186634916,4.241192411924119,10.859188544152746,16.545454545454547,0.0
20,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,0.0,0.0,0.0,1.7445687952600395,2.863317125877904,0.0,0.0,0.0,#DIV/0!
21,Westchester County (Northwest) PUMA,1.5776950134492034,0.4564879564879565,2.8552456839309426,0.4912855304714001,0.7212776919113859,0.0,33.97341211225997,0.0,69.06906906906907
22,Albany County (Outside Albany City) PUMA,2.666322466440478,0.8984058362604701,4.792072774528915,4.153467089053151,7.086306868867083,0.8974993810349096,20.031136481577583,23.09994015559545,0.0
23,Monroe County (South) PUMA,0.9989793709213497,1.838360842344906,0.0,4.629483330699952,4.912067919951486,4.1912950026867275,0.0,0.0,0.0
24,Jefferson & Lewis Counties PUMA,2.059266700150678,0.24213075060532688,3.5846267553584625,7.7411258515596995,6.8540376300105175,9.14996288047513,5.5890631282669885,6.731234866828087,0.0
25,"Chenango, Delaware & Broome (East) Counties PUMA",5.999104611252052,3.1704587840358074,7.885572139303483,12.334121068896565,12.343096234309623,12.32138931633326,15.190901705930138,15.473441108545035,14.520547945205479
26,Erie County (Central) PUMA,1.732811626607043,3.677888180335162,0.0,5.805237669268022,5.700234715547111,5.93459552495697,0.0,0.0,0.0
27,St. Lawrence County PUMA,2.15188551133396,3.819766363804932,0.0,8.541957666272697,7.175398633257403,10.015631978561858,15.900233826968044,15.145813734713077,19.545454545454547
