,puma,BABS_Home_Ownership_Total,BABS_Home_Ownership_M,BABS_Home_Ownership_F,HS_Home_Ownership_Total,HS_Home_Ownership_M,HS_Home_Ownership_F,HSINC_Home_Ownership_Total,HSINC_Home_Ownership_M,HSINC_Home_Ownership_F
0,Total Geo,0.45844390107026894,0.4700906577261385,0.45014518819547894,0.3778614804540064,0.41075259255965946,0.3419203083375843,0.22854693921282018,0.25411321088214933,0.20089840389945524
1,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",0.06958473625140292,0.0,0.15021199273167776,0.07782286941990929,0.04876349703935911,0.09297258035227891,0.0,0.0,0.0
2,Ulster County (East) PUMA,0.6870026525198939,1.0,0.3689839572192513,0.6945996275605214,0.7267303102625299,0.6412289395441031,1.0,1.0,#DIV/0!
3,Albany County (East Central)--Albany City PUMA,0.18413597733711048,0.0,0.3018575851393189,0.15954773869346733,0.24642126789366053,0.09929078014184398,0.0,#DIV/0!,0.0
4,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,1.0,#DIV/0!,1.0,0.3793103448275862,0.0,0.5854838709677419,#DIV/0!,#DIV/0!,#DIV/0!
5,Ontario & Yates Counties PUMA,0.7028112449799196,0.8950437317784257,0.27741935483870966,0.7687456201822004,0.8163934426229508,0.7331701346389229,0.5341130604288499,0.657074340527578,0.0
6,Suffolk County (North Central)--Brookhaven Town (North) PUMA,0.6385463984425698,0.5375832540437678,0.8551020408163266,1.0,1.0,1.0,1.0,1.0,1.0
7,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,0.713400464756003,0.8798219584569733,0.6245544554455446,0.21899780664754515,0.19285506825442927,0.25523349436392917,0.2545304777594728,0.17270194986072424,0.28888888888888886
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",0.37628865979381443,0.4782608695652174,0.22784810126582278,0.8500772797527048,1.0,0.7006172839506173,#DIV/0!,#DIV/0!,#DIV/0!
9,Oneida County (Central)--Greater Utica & Rome Cities PUMA,0.5245901639344263,1.0,0.5009560229445507,0.34401569653368214,0.33462469733656175,0.3635448136958711,1.0,1.0,1.0
10,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",0.1351711871943086,0.14645669291338584,0.13073110285006195,0.0926016658500735,0.13624338624338625,0.0669260700389105,0.06431695394906098,0.15581051073279054,0.015575709779179811
11,Livingston & Wyoming Counties PUMA,0.15873015873015872,0.0,1.0,0.2714285714285714,1.0,0.18269230769230768,1.0,#DIV/0!,1.0
12,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,0.08172826652785008,0.0,0.09673444239063463,0.07738607050730868,0.10723288733759938,0.04839924670433145,0.0,0.0,0.0
13,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,0.766497461928934,0.3628808864265928,1.0,0.7550269740068661,0.7770626097132827,0.7391304347826086,0.7918552036199095,1.0,0.6623853211009174
14,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,1.0,1.0,1.0,0.07449856733524356,0.0,0.184070796460177,0.0,0.0,0.0
15,Nassau County (Northwest)--North Hempstead Town (North) PUMA,0.7393258426966293,0.6940639269406392,0.7831858407079646,0.43198992443324935,1.0,0.18592057761732853,0.13595166163141995,0.0,1.0
16,Monroe County (Central)--Rochester City (East) PUMA,0.408675799086758,0.47129909365558914,0.21495327102803738,0.49333703498056636,0.5766323024054982,0.4368886818816954,0.2774891774891775,0.2617214835549335,0.3030646992054484
17,Westchester County (Northwest) PUMA,0.9587939698492463,0.9192913385826772,1.0,0.49358541525995947,0.37200638637573175,0.7045244690674054,0.095,0.0,0.168141592920354
18,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,0.5672609400324149,0.41317365269461076,0.6011865524060646,0.290258885476086,0.5049618320610687,0.0,0.12535211267605634,0.21232876712328766,0.0645933014354067
19,Onondaga County (Central)--Syracuse City PUMA,0.4854614412136536,0.42962962962962964,0.6055776892430279,0.15985003408316292,0.17918313570487485,0.13912429378531074,0.0,0.0,0.0
20,Westchester County (Northeast) PUMA,0.6785866326096212,0.4317817014446228,0.957388939256573,0.2798913043478261,0.0,0.38649155722326456,#DIV/0!,#DIV/0!,#DIV/0!
21,Madison & Cortland Counties PUMA,1.0,1.0,1.0,0.6781914893617021,0.4851063829787234,1.0,#DIV/0!,#DIV/0!,#DIV/0!
22,Erie County (West Central)--Buffalo City (West) PUMA,0.28792057363485934,0.11143695014662756,0.394341290893015,0.2862610797743755,0.34146341463414637,0.25,0.28210526315789475,0.4079229122055675,0.16045548654244307
23,Monroe County (Central)--Rochester City (West) PUMA,0.5336658354114713,0.8935281837160751,0.0,0.2807192807192807,0.24914965986394558,0.30103995621237,0.11516203703703703,0.11509229098805646,0.11524163568773234
24,Suffolk County (Central)--Islip Town (East) PUMA,0.8790087463556852,0.8578784757981462,0.8978840846366145,0.6571164510166358,0.5752551020408163,0.87248322147651,#DIV/0!,#DIV/0!,#DIV/0!
25,Nassau County (Central)--Hempstead Town (East Central) PUMA,0.8400315208825847,0.5567685589519651,1.0,0.8441449031171019,0.8177339901477833,1.0,#DIV/0!,#DIV/0!,#DIV/0!
26,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",0.17310252996005326,0.24052718286655683,0.12737430167597766,0.0847810979847116,0.1149581353247341,0.0531435349940688,0.05401563610518834,0.022233712512926575,0.08089199825098382
27,St. Lawrence County PUMA,1.0,1.0,1.0,0.5057471264367817,0.5854700854700855,0.34210526315789475,0.0,#DIV/0!,0.0
28,Columbia & Greene Counties PUMA,0.6937669376693767,0.8418604651162791,0.487012987012987,0.5737373737373738,0.32326820603907636,0.9039812646370023,1.0,1.0,#DIV/0!
29,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,0.18728935965334617,0.22417465388711394,0.15685413005272408,0.100664767331434,0.2260127931769723,0.0,0.22615803814713897,0.11428571428571428,0.328125
30,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",0.30658510255487587,0.24184397163120566,0.3732651570489408,0.5709662505779011,0.8531799729364006,0.42450842696629215,0.3579454253611557,#DIV/0!,0.3579454253611557
31,Monroe County (North & West) PUMA,0.5286624203821656,#DIV/0!,0.5286624203821656,0.5011441647597255,0.2709030100334448,1.0,#DIV/0!,#DIV/0!,#DIV/0!
32,Schenectady County--Schenectady City PUMA,1.0,1.0,1.0,0.6002498438475953,0.4745762711864407,0.6859243697478992,0.0,#DIV/0!,0.0
33,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",0.7092592592592593,0.6060225846925973,1.0,0.6563944530046225,0.5364485981308411,0.8027366020524516,#DIV/0!,#DIV/0!,#DIV/0!
34,Niagara County (North & East) PUMA,1.0,1.0,1.0,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
35,Suffolk County (Central)--Brookhaven Town (Central) PUMA,0.7872832369942196,0.5718562874251497,0.9227871939736346,0.8555587148137618,0.9333709768492378,0.7766323024054983,1.0,1.0,1.0
36,Suffolk County (East) PUMA,0.9087677725118484,1.0,0.8847305389221557,0.6626936829558999,1.0,0.0,1.0,#DIV/0!,1.0
37,Warren & Washington Counties PUMA,1.0,1.0,#DIV/0!,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
38,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,0.2746081504702194,0.3039647577092511,0.2527352297592998,0.35270215359609913,0.392226148409894,0.3190368698269376,0.0,0.0,0.0
39,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",0.10776766969909027,0.3168724279835391,0.0,0.39944903581267216,0.90625,0.0,0.0,0.0,#DIV/0!
40,Westchester County (Central)--White Plains City PUMA,0.6067736185383245,0.6949443016281063,0.5439560439560439,0.6114028507126782,0.5299760191846523,0.7474949899799599,0.0,0.0,0.0
41,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",0.2893226176808266,0.34945631796025495,0.22665103556076593,0.16860807153782797,0.2512786885245902,0.10135495572388777,0.12141982864137087,0.1482002249718785,0.10078023407022106
42,Erie County (North Central) PUMA,1.0,1.0,1.0,0.856760374832664,1.0,0.7658643326039387,#DIV/0!,#DIV/0!,#DIV/0!
43,Chautauqua County PUMA,1.0,#DIV/0!,1.0,0.570926517571885,0.7429598562013181,0.37440109514031483,0.20717488789237667,0.18568665377176016,0.225752508361204
44,Dutchess County (Southwest) PUMA,0.7977132805628848,1.0,0.7534833869239014,0.5971799834116671,0.6536675951717734,0.5140123034859877,0.4484536082474227,0.7073170731707317,0.0
45,Westchester County (Southeast) PUMA,0.5722819593787336,0.5866998135487881,0.5465631929046563,0.5419450631031922,0.5828125,0.504950495049505,0.0,0.0,0.0
46,Rockland County (North)--New City & Congers PUMA,0.6394747313967369,0.775175644028103,0.569620253164557,0.9245901639344263,0.9645454545454546,0.8546419098143236,0.3202247191011236,0.1347305389221557,0.63
47,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,0.7002583979328165,0.5979228486646885,0.7791762013729977,0.6233793836344315,0.7864349775784754,0.5237932214994865,0.46178343949044587,1.0,0.0
