,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Avg_PINCP_mf_t,Total_Avg_PINCP_m,Total_Avg_PINCP_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Avg_PINCP_mf_t,BABS_Avg_PINCP_m,BABS_Avg_PINCP_f,Total_HS,Total_HS_m,Total_HS_f,HS_Avg_PINCP_mf_t,HS_Avg_PINCP_m,HS_Avg_PINCP_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Avg_PINCP_mf_t,HSINC_Avg_PINCP_m,HSINC_Avg_PINCP_f
82,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,277,277,0,169065.70397111913,169065.70397111913,0.0,114,114,0,382000.0,382000.0,0.0,56,56,0,35700.0,35700.0,0.0,107,107,0,12000.0,12000.0,0.0
83,Niagara County (North & East) PUMA,117,71,46,57136.75213675214,65000.0,45000.0,0,0,0,#DIV/0!,0.0,0.0,117,71,46,57136.75213675214,65000.0,45000.0,0,0,0,#DIV/0!,0.0,0.0
84,Monroe County (Central)--Rochester City (East) PUMA,1846,1038,808,44744.22535211268,60043.83429672447,25089.529702970296,283,185,98,89824.73498233216,110756.75675675676,50310.204081632655,1201,853,348,40454.53788509576,49045.134818288396,19397.701149425287,362,0,362,23733.53591160221,0.0,23733.53591160221
85,Warren & Washington Counties PUMA,117,62,55,93075.21367521367,102900.0,82000.0,117,62,55,93075.21367521367,102900.0,82000.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
86,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,3830,2374,1456,79585.43080939948,69914.74304970514,95353.43406593407,1729,916,813,129824.86986697513,124894.10480349345,135380.31980319804,1753,1110,643,42106.446092413,40578.55855855856,44744.012441679624,348,348,0,18771.264367816093,18771.264367816093,0.0
87,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,3034,1359,1675,58341.39749505603,57557.46872700515,58977.432835820895,1747,696,1051,71917.11505437894,79752.8735632184,66728.06850618459,1287,663,624,39913.44211344211,34257.31523378582,45923.07692307692,0,0,0,#DIV/0!,0.0,0.0
88,Onondaga County (Central)--Syracuse City PUMA,2332,1685,647,44856.861063464836,42487.95252225519,51026.27511591963,599,293,306,49966.1101836394,44256.65529010239,55433.006535947716,1513,1172,341,46400.859220092534,46205.631399317404,47071.847507331375,220,220,0,20327.272727272728,20327.272727272728,0.0
89,Westchester County (Central)--White Plains City PUMA,10957,6087,4870,98979.06361230263,97729.94414325611,100540.33470225873,7141,3291,3850,124779.3446296037,137788.5353995746,113659.02077922078,2556,1698,858,64075.0,67423.73380447585,57447.78554778555,1260,1098,162,23562.380952380954,24530.601092896173,17000.0
90,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,3640,1577,2063,46226.81318681319,48178.82054533925,44734.658264663114,1145,202,943,69721.39737991267,45014.851485148516,75013.78579003182,2022,1058,964,34270.52423343225,48681.47448015123,18454.35684647303,473,317,156,40464.27061310782,48517.35015772871,24100.0
91,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",10049,6450,3599,39704.67111155339,42675.696124031005,34380.10558488469,3164,1713,1451,43468.470290771176,42990.21599532983,44033.08063404549,4154,2943,1211,45365.59942224362,49701.18926265715,34829.14946325351,2731,1794,937,26733.5408275357,30850.278706800447,18851.54749199573
92,Cattaraugus & Allegany Counties PUMA,299,162,137,42587.79264214047,27177.46913580247,60810.21897810219,274,137,137,46405.109489051094,32000.0,60810.21897810219,25,25,0,750.0,750.0,0.0,0,0,0,#DIV/0!,0.0,0.0
93,Oswego County PUMA,172,18,154,30025.581395348836,69500.0,25411.68831168831,35,18,17,74357.14285714286,69500.0,79500.0,137,0,137,18700.0,0.0,18700.0,0,0,0,#DIV/0!,0.0,0.0
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",11010,6121,4889,47725.977293369666,52576.034961607584,41653.732869707506,4119,1606,2513,65676.94828841952,85005.13698630137,53324.75129327497,4847,2697,2150,38647.05178460904,45426.71857619577,30142.511627906977,2044,1818,226,33080.91976516634,34534.54345434543,21387.610619469026
95,Monroe County (East) PUMA,1843,972,871,77329.16983179598,73636.83127572016,81449.66704936854,1336,552,784,87524.25149700599,89615.9420289855,86051.5306122449,507,420,87,50464.023668639056,52635.71428571428,39980.0,0,0,0,#DIV/0!,0.0,0.0
96,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,8313,4763,3550,73543.910742211,75818.39176989293,70492.26197183099,4187,1476,2711,104117.65703367566,151596.34146341463,78267.95647362596,2841,2002,839,45465.64589933122,45506.893106893105,45367.222884386174,1285,1285,0,36001.556420233464,36001.556420233464,0.0
97,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",4465,2992,1473,43016.9764837626,41422.39304812834,46255.940257976916,1420,578,842,57791.126760563384,57902.07612456747,57714.96437054632,1042,746,296,54864.68330134357,63471.84986595174,33172.2972972973,2003,1668,335,26379.630554168747,25850.359712230216,29014.925373134327
98,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",6466,4618,1848,42569.54840705227,45524.599393676915,35185.119047619046,2493,1554,939,51572.442839951866,57397.36164736165,41932.48136315229,2290,1432,858,40838.82096069869,49000.27932960894,27217.365967365968,1683,1632,51,31588.651218062983,31169.54656862745,45000.0
99,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",4801,2511,2290,57705.03228494064,66877.49900438072,47647.362445414845,2207,563,1644,84773.02220208428,198287.03374777976,45899.30656934307,2060,1414,646,34481.844660194176,26434.653465346535,52095.97523219814,534,534,0,35421.722846441946,35421.722846441946,0.0
100,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",14501,7602,6899,68400.1710226881,68140.8379373849,68685.92984490505,8608,3633,4975,84812.8810408922,99064.83622350675,74405.3728643216,5583,3796,1787,44603.456922801364,39125.42149631191,56240.06715165081,310,173,137,41227.41935483871,55398.84393063584,23332.116788321167
101,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",7400,5218,2182,136342.36756756756,144148.56650057493,117674.74793767185,7026,4844,2182,139675.13805863934,149585.30553261767,117674.74793767185,374,374,0,73732.62032085561,73732.62032085561,0.0,0,0,0,#DIV/0!,0.0,0.0
102,Chautauqua County PUMA,252,221,31,22587.301587301587,20045.24886877828,40709.67741935484,31,0,31,40709.67741935484,0.0,40709.67741935484,42,42,0,37285.71428571428,37285.71428571428,0.0,179,179,0,16000.0,16000.0,0.0
103,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,16545,8466,8079,49558.17346630402,44572.460429955114,54782.711969303135,6652,2473,4179,59752.53006614552,52005.01415285079,64337.26489590811,9526,5831,3695,43002.75561620827,41600.42016806723,45215.75101488498,367,162,205,34937.05722070845,38086.41975308642,32448.29268292683
104,Erie County (West Central)--Buffalo City (East) PUMA,1130,972,158,27997.87610619469,30518.106995884773,12493.67088607595,174,87,87,38689.65517241379,66931.03448275862,10448.275862068966,787,787,0,27553.494282083862,27553.494282083862,0.0,169,98,71,19059.171597633136,22000.0,15000.0
105,Genesee & Orleans Counties PUMA,431,305,126,30320.18561484919,20000.0,55301.5873015873,29,0,29,160000.0,0.0,160000.0,97,0,97,24000.0,0.0,24000.0,305,305,0,20000.0,20000.0,0.0
106,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",8385,4207,4178,51700.162194394754,45965.58117423342,57474.54763044519,3505,1591,1914,76741.90014265335,71290.38340666247,81273.43782654128,4116,1999,2117,34998.396501457726,31773.886943471734,38043.17430325933,764,617,147,26795.942408376963,26642.139384116694,27441.496598639456
107,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",110,79,31,30709.545454545456,34500.0,21050.0,0,0,0,#DIV/0!,0.0,0.0,110,79,31,30709.545454545456,34500.0,21050.0,0,0,0,#DIV/0!,0.0,0.0
108,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,3427,1830,1597,57535.774730084624,59211.530054644805,55615.52911709455,1248,416,832,84117.30769230769,109592.30769230769,71379.80769230769,1277,807,470,44677.91699295223,42594.42379182156,48255.31914893617,902,607,295,38961.19733924612,46775.94728171334,22881.35593220339
109,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",11743,6185,5558,40031.354849697695,40413.50040420372,39606.099316300824,2315,1224,1091,53189.37365010799,45862.82679738562,61409.07424381302,6809,3066,3743,36541.38640035247,42040.41095890411,32036.975687950842,2619,1895,724,37474.03589156167,34261.477572559364,45882.59668508287
110,Suffolk County (East) PUMA,7258,5634,1624,47849.32901625792,49404.34859779908,42454.63669950739,1890,1564,326,68505.291005291,65095.90792838875,84861.96319018405,4437,3218,1219,35840.101419878294,38306.774394033564,29328.408531583264,931,852,79,63150.26852846402,62515.140845070426,70000.0
111,Orange County (Northwest) PUMA,3649,2613,1036,49349.13674979447,56117.94871794872,32276.833976833976,1133,775,358,75225.06619593999,87390.70967741935,48888.82681564246,2245,1624,621,38152.783964365255,43595.68965517241,23918.840579710144,271,214,57,33918.81918819188,37892.52336448598,19000.0
112,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,766,432,334,104503.91644908616,165066.2037037037,26171.85628742515,430,352,78,163231.62790697673,195763.06818181818,16423.076923076922,336,80,256,29346.428571428572,30000.0,29142.1875,0,0,0,#DIV/0!,0.0,0.0
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",9173,5537,3636,41384.705112831136,41605.18331226296,41048.95489548955,2897,1507,1390,56545.63341387642,57489.64830789648,55522.1582733813,4601,2788,1813,35338.187350575965,38940.53084648494,29798.565912851627,1675,1242,433,31772.059701492537,28313.043478260868,41693.764434180135
114,Suffolk County (Northwest)--Smithtown Town PUMA,2119,1314,805,66709.98112317131,74364.07914764079,54216.21118012422,1644,979,665,71259.39781021897,84664.35137895812,51524.887218045114,475,335,140,50964.21052631579,44262.68656716418,67000.0,0,0,0,#DIV/0!,0.0,0.0
115,Ulster County (East) PUMA,1753,904,849,53853.622361665715,55472.566371681416,52129.79976442874,972,358,614,64722.325102880655,73387.98882681564,59669.70684039088,530,332,198,35528.301886792455,39891.56626506024,28212.121212121212,251,214,37,50459.3625498008,49674.299065420564,55000.0
116,Westchester County (Northeast) PUMA,3126,2033,1093,58650.463851567496,44100.90998524348,85712.90027447393,1075,463,612,97516.88372093023,81429.04967602591,109687.90849673202,1025,544,481,54354.34146341463,53599.26470588235,55208.31600831601,1026,1026,0,22219.785575048732,22219.785575048732,0.0
117,NYC-Brooklyn Community District 4--Bushwick PUMA,5673,3339,2334,43582.09236735413,31353.522012578618,61076.17823479006,1534,442,1092,59998.6962190352,41511.31221719457,67481.68498168499,3307,2363,944,40256.06592077412,28893.529411764706,68698.51694915254,832,534,298,26534.134615384617,33831.4606741573,13457.71812080537
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,7745,4009,3736,64963.137508069725,60444.89897730107,69811.53640256959,3828,2018,1810,99523.223615465,81172.44796828543,119982.81767955801,3193,1793,1400,31975.133103664266,38048.85666480759,24196.428571428572,724,198,526,27718.232044198896,52000.0,18577.946768060836
119,Dutchess County (North & East) PUMA,2206,1436,770,114287.26201269266,55496.309192200555,223928.57142857142,1025,439,586,199405.56097560975,91294.98861047837,280396.2457337884,1088,904,184,42196.875,41811.28318584071,44091.30434782609,93,93,0,19535.483870967742,19535.483870967742,0.0
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,9895,6071,3824,47196.600303183426,53033.51342447702,37929.890167364014,2994,1764,1230,72186.29258517035,86334.67120181405,51895.44715447154,4911,2693,2218,38637.36509875789,42877.90568139621,33488.68349864743,1990,1614,376,30721.859296482413,33582.34200743494,18443.08510638298
121,Broome (Outer West) & Tioga Counties PUMA,577,295,282,86039.86135181975,135915.25423728814,33865.24822695035,426,154,272,98262.91079812206,210000.0,35000.0,151,141,10,51556.291390728475,55000.0,3000.0,0,0,0,#DIV/0!,0.0,0.0
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",6276,3906,2370,95073.55003186743,114702.30414746543,62723.375527426164,4139,2171,1968,122755.85890311669,172352.69461077845,68043.08943089431,1450,1130,320,47102.48275862069,51165.486725663715,32755.0,687,605,82,29543.66812227074,26500.0,52000.0
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",6218,2855,3363,39150.03216468318,42204.13309982487,36557.27029438002,1136,379,757,48074.82394366197,63113.456464379946,40545.57463672391,4596,2060,2536,36399.891209747606,37992.6213592233,35106.1119873817,486,416,70,44296.2962962963,44009.61538461538,46000.0
124,Orange County (Northeast)--Greater Newburgh City PUMA,2637,1466,1171,36189.723170269244,39344.54297407913,32240.136635354396,116,0,116,65000.0,0.0,65000.0,1501,825,676,37053.96402398401,38143.27272727273,35724.55621301775,1020,641,379,31641.470588235294,40890.63962558503,15998.416886543535
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",7876,4215,3661,155861.29304215338,214618.08398576512,88213.14394974051,7294,4137,3157,165619.4877981903,216779.121102248,98578.81533101045,422,78,344,34082.93838862559,100000.0,19136.627906976744,160,0,160,32200.0,0.0,32200.0
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,14925,7875,7050,69582.14257956449,73092.09904761905,65661.44652482269,9880,5047,4833,77529.21538461538,78046.70101050129,76988.81605627974,4515,2609,1906,57422.86378737541,67219.15676504408,44013.35257082896,530,219,311,25020.0,28875.79908675799,22304.8231511254
127,Onondaga County (North) PUMA,723,246,477,105955.4633471646,246020.32520325202,33720.75471698113,506,246,260,142729.2490118577,246020.32520325202,45000.0,85,0,85,30000.0,0.0,30000.0,132,0,132,13900.0,0.0,13900.0
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,6241,3552,2689,103455.6577471559,113027.89977477478,90811.32763108962,4015,2339,1676,141514.12204234122,153195.59640872167,125211.63484486873,1877,864,1013,39081.012253596164,45159.83796296296,33896.307996051335,349,349,0,11840.974212034384,11840.974212034384,0.0
129,Monroe County (North & West) PUMA,461,305,156,68658.1344902386,78154.09836065574,50092.307692307695,250,187,63,94764.0,109171.12299465241,52000.0,211,118,93,37727.01421800948,29000.0,48800.0,0,0,0,#DIV/0!,0.0,0.0
130,Sullivan & Ulster (West) Counties PUMA,1448,1174,274,50132.113259668506,48570.10221465077,56824.81751824817,320,186,134,78614.0625,64766.12903225807,97835.82089552238,498,358,140,54000.0,68245.81005586592,17571.428571428572,630,630,0,32607.619047619046,32607.619047619046,0.0
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,2351,1187,1164,40252.1054870268,51950.631844987365,28322.422680412372,477,208,269,43599.58071278826,37826.92307692308,48063.1970260223,1399,862,537,44970.26447462473,58340.37122969838,23508.379888268155,475,117,358,22994.315789473683,29982.905982905984,20710.335195530726
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,3769,2259,1510,43115.35155213584,46992.19123505976,37315.496688741725,1056,654,402,73223.48484848485,99331.80428134557,30748.756218905473,1855,811,1044,36162.0269541779,31870.727496917385,39495.5938697318,858,794,64,21092.30769230769,19326.448362720403,43000.0
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",16675,10385,6290,40320.15712143928,42112.2869523351,37361.29093799682,5605,3070,2535,53054.044603033006,60514.592833876224,44018.98224852071,7749,5124,2625,38658.63982449348,38462.70491803279,39041.10476190476,3321,2191,1130,22705.48027702499,24862.345960748517,18523.451327433628
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",15808,8260,7548,51019.375632591094,50241.62832929782,51870.4875463699,7416,3035,4381,61506.13403451996,64672.8665568369,59312.33508331431,7629,4637,2992,42856.77021890156,43301.89777873625,42166.91176470588,763,588,175,30708.387942332898,30480.95238095238,31472.571428571428
135,Monroe County (Central)--Rochester City (West) PUMA,1391,970,421,46530.55355859094,31935.05154639175,80159.14489311163,281,183,98,54886.120996441285,42229.50819672131,78520.40816326531,670,561,109,58546.26865671642,31112.29946524064,199743.11926605506,440,226,214,22897.727272727272,25641.59292035398,20000.0
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,11519,7115,4404,41092.89868912232,40743.66830639494,41657.10717529518,4193,2301,1892,53999.52301454805,49652.62929161234,59286.09936575053,5261,3100,2161,35222.31514921118,39722.25806451613,28767.0522906062,2065,1714,351,29842.372881355932,30630.98016336056,25991.452991452992
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,12291,8789,3502,49276.77243511513,51457.60723631812,43803.51227869789,1648,1058,590,65836.71723300971,64542.44801512287,68157.62711864407,6612,4568,2044,44615.01814882032,44901.138353765324,43975.58708414873,4031,3163,868,50153.1629868519,56549.66803667404,26844.239631336404
138,Putnam County PUMA,2179,1392,787,34842.17530977513,36354.02298850575,32168.10673443456,633,279,354,32319.11532385466,36903.22580645161,28706.214689265536,1081,811,270,32792.96947271045,31395.80764488286,36989.62962962963,465,302,163,43040.645161290326,49161.58940397351,31700.0
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,19203,11956,7247,49824.243087017654,50104.252258280365,49362.28784324548,8082,4201,3881,73690.3996535511,78692.05189240657,68276.34630249935,8432,5849,2583,33469.069022770396,35337.90220550521,29237.243515292295,2689,1906,783,29378.18519895872,32408.048268625393,22002.809706257984
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,1638,876,762,62905.92185592186,48911.41552511416,78994.09448818897,792,413,379,85254.4191919192,68571.42857142857,103434.03693931398,742,463,279,42962.80323450135,31374.51403887689,62193.54838709677,104,0,104,35000.0,0.0,35000.0
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,3164,1329,1835,127047.47155499368,182412.64108352145,86949.2098092643,2415,928,1487,155725.79710144928,243177.80172413794,101149.15938130463,466,118,348,25170.38626609442,21918.64406779661,26272.988505747126,283,283,0,50074.20494699647,50074.20494699647,0.0
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",14199,8026,6173,34858.18015353194,36543.19710939447,32667.357848695934,3769,2191,1578,38796.126293446534,42924.87448653583,33063.498098859316,7696,4274,3422,36769.71153846154,36931.048198408986,36568.20572764465,2734,1561,1173,24048.646671543527,26524.023062139655,20754.47570332481
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,6632,4844,1788,63349.93968636912,54390.792733278286,87621.81208053691,2063,690,1373,92287.83325254483,85573.91304347826,95661.90823015296,2668,2253,415,56167.91604197901,55273.857079449626,61021.68674698795,1901,1901,0,42025.77590741715,42025.77590741715,0.0
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,10684,6151,4533,37445.9284912018,42244.074134287104,30935.142289874257,3076,2205,871,60002.92587776333,65725.57823129251,45515.61423650976,5935,2548,3387,28307.902274641954,30572.056514913656,26604.60584588131,1673,1398,275,28389.659294680216,26481.25894134478,38091.27272727273
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",4745,2922,1823,47107.37618545838,39536.4476386037,59242.45748765771,1148,489,659,72271.86411149826,51931.49284253579,87365.09863429438,2999,1835,1164,43298.56618872958,43284.46866485014,43320.790378006874,598,598,0,17899.665551839465,17899.665551839465,0.0
146,Capital Region,15349,8317,7032,77445.36256433644,103406.34844294818,46740.36831626849,9499,6140,3359,94725.62353931993,115340.83517915309,57042.563262875854,3896,1806,2090,60884.618069815195,78817.53709856035,45388.516746411486,1954,371,1583,26460.440122824974,25588.67924528302,26664.750473783955
147,Central NY,5772,3826,1946,69862.53638253639,80462.82279142708,49021.47995889003,2455,1354,1101,105381.32790224033,141727.88774002955,60682.65213442325,2759,2046,713,48124.465386009426,51821.11436950147,37516.69004207574,558,426,132,21075.2688172043,23298.591549295776,13900.0
148,Finger Lakes,12009,7434,4575,65614.76392705471,58001.86978746301,77985.09289617486,6173,3408,2765,91551.28786651547,79365.6690140845,106570.66907775769,3899,2675,1224,40688.24313926648,41009.7570093458,39985.58823529412,1937,1351,586,33132.75167785235,37754.700222057734,22477.030716723548
149,Long Island,131125,78101,53024,63969.786310772164,66771.82507266232,59842.56035003017,51964,26315,25649,93896.91786621507,105167.0093102793,82334.18807750789,57482,36236,21246,46693.27145889148,49171.00562976046,42467.38539019109,21679,15550,6129,38044.01310023525,42811.31189710611,25948.810572687224
150,Mid-Hudson,92916,57620,35296,65922.6139523871,64381.08660187435,68439.12590661831,39042,17691,21351,101967.19937503201,119264.80187666045,87634.76127581847,38172,25792,12380,43293.98250026197,44418.88182382134,40950.411954765754,15702,14137,1565,31310.93491274997,32119.45957416708,24007.348242811502
151,Mohawk Valley,2541,1609,932,92173.62062180245,126546.44499689247,32832.55364806867,1382,770,612,144200.02170767004,229108.4805194805,37370.751633986925,639,319,320,24686.60406885759,25221.63009404389,24153.25,520,520,0,36834.61538461538,36834.61538461538,0.0
152,New York City,580161,333044,247117,53305.031315445194,55725.73845497892,50042.60101490387,236668,119293,117375,77789.92488211334,88382.8359585223,67023.91729073483,264366,156346,108020,38577.33695331472,40157.61463676717,36290.07445843362,79127,57405,21722,29276.70795050994,30261.941816914903,26673.018138292973
153,North Country,2105,1640,465,49107.36342042755,52722.560975609755,36356.98924731183,1445,1092,353,59670.58823529412,67411.17216117216,35725.21246458923,660,548,112,25980.303030303032,23452.554744525547,38348.21428571428,0,0,0,#DIV/0!,0.0,0.0
154,Southern Tier,4617,2501,2116,71342.2460472168,93215.01799280288,45489.78733459357,3375,1934,1441,85590.75555555556,108110.26887280248,55366.78695350451,1142,515,627,33605.0350262697,44564.077669902916,24603.58851674641,100,52,48,21414.0,21057.69230769231,21800.0
155,Western NY,11056,6652,4404,53801.26537626628,57435.220986169574,48312.375113533155,6097,3141,2956,73862.98835492866,88381.54727793696,58435.79161028417,3308,2728,580,31286.381499395404,32283.449413489736,26596.724137931036,1651,783,868,24826.65051483949,20923.882503192846,28347.235023041474
