,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
106,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,37816,22848,14968,36044,21321,14723,1772,1527,245,31415,17954,13461,30876,17660,13216,539,294,245,4967,3653,1314,4305,2991,1314,662,662,0,1434,1241,193,863,670,193,571,571,0
107,Onondaga County (North) PUMA,40671,22067,18604,39412,21393,18019,1259,674,585,19044,9551,9493,18911,9551,9360,133,0,133,21014,12059,8955,19888,11385,8503,1126,674,452,613,457,156,613,457,156,0,0,0
108,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,11629,6226,5403,11544,6141,5403,85,85,0,8648,3946,4702,8563,3861,4702,85,85,0,2451,1750,701,2451,1750,701,0,0,0,530,530,0,530,530,0,0,0,0
109,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",21956,13265,8691,21289,12695,8594,667,570,97,13790,7712,6078,13618,7540,6078,172,172,0,7872,5259,2613,7377,4861,2516,495,398,97,294,294,0,294,294,0,0,0,0
110,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,3386,1905,1481,3040,1653,1387,346,252,94,1847,1068,779,1501,816,685,346,252,94,1490,788,702,1490,788,702,0,0,0,49,49,0,49,49,0,0,0,0
111,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",1216,802,414,1147,733,414,69,69,0,544,200,344,475,131,344,69,69,0,672,602,70,672,602,70,0,0,0,0,0,0,0,0,0,0,0,0
112,Erie County (Northeast) PUMA,42790,24222,18568,41779,23580,18199,1011,642,369,20310,9965,10345,20201,9856,10345,109,109,0,21822,13599,8223,21059,13205,7854,763,394,369,658,658,0,519,519,0,139,139,0
113,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,17307,8882,8425,17170,8745,8425,137,137,0,15034,7233,7801,15034,7233,7801,0,0,0,2001,1494,507,1864,1357,507,137,137,0,272,155,117,272,155,117,0,0,0
114,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,5489,3333,2156,5489,3333,2156,0,0,0,3251,1558,1693,3251,1558,1693,0,0,0,2177,1775,402,2177,1775,402,0,0,0,61,0,61,61,0,61,0,0,0
115,Fulton & Montgomery Counties PUMA,30582,17719,12863,28613,16553,12060,1969,1166,803,7288,3611,3677,7198,3611,3587,90,0,90,20457,12210,8247,19120,11467,7653,1337,743,594,2837,1898,939,2295,1475,820,542,423,119
116,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,31319,15661,15658,29555,15143,14412,1764,518,1246,9170,4185,4985,9067,4136,4931,103,49,54,20746,10539,10207,19321,10240,9081,1425,299,1126,1403,937,466,1167,767,400,236,170,66
117,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",29033,16771,12262,26438,15151,11287,2595,1620,975,6556,2638,3918,6389,2598,3791,167,40,127,21114,13076,8038,19026,11836,7190,2088,1240,848,1363,1057,306,1023,717,306,340,340,0
118,NYC-Brooklyn Community District 4--Bushwick PUMA,14081,8237,5844,13214,7632,5582,867,605,262,10732,5489,5243,10053,4972,5081,679,517,162,3349,2748,601,3161,2660,501,188,88,100,0,0,0,0,0,0,0,0,0
119,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",41795,23878,17917,40443,23426,17017,1352,452,900,37104,20874,16230,36307,20563,15744,797,311,486,4691,3004,1687,4136,2863,1273,555,141,414,0,0,0,0,0,0,0,0,0
120,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",32650,15228,17422,31824,14913,16911,826,315,511,29573,13211,16362,28878,13027,15851,695,184,511,2929,1869,1060,2798,1738,1060,131,131,0,148,148,0,148,148,0,0,0,0
121,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,15072,8140,6932,14313,7630,6683,759,510,249,12002,5674,6328,11753,5674,6079,249,0,249,2703,2141,562,2400,1838,562,303,303,0,367,325,42,160,118,42,207,207,0
122,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,6908,4465,2443,6233,4113,2120,675,352,323,2055,1406,649,1703,1054,649,352,352,0,4558,2764,1794,4235,2764,1471,323,0,323,295,295,0,295,295,0,0,0,0
123,Suffolk County (Northwest)--Huntington Town (North) PUMA,26251,14448,11803,25682,14221,11461,569,227,342,17186,9392,7794,17176,9392,7784,10,0,10,8788,4865,3923,8229,4638,3591,559,227,332,277,191,86,277,191,86,0,0,0
124,Orange County (Southeast) PUMA,27771,16392,11379,25608,15169,10439,2163,1223,940,14138,6936,7202,13277,6754,6523,861,182,679,12400,8286,4114,11305,7452,3853,1095,834,261,1233,1170,63,1026,963,63,207,207,0
125,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,21074,11873,9201,21074,11873,9201,0,0,0,13834,7034,6800,13834,7034,6800,0,0,0,6794,4542,2252,6794,4542,2252,0,0,0,446,297,149,446,297,149,0,0,0
126,Suffolk County (Northwest)--Smithtown Town PUMA,37391,21221,16170,36863,21093,15770,528,128,400,23627,12329,11298,23227,12329,10898,400,0,400,13564,8692,4872,13502,8630,4872,62,62,0,200,200,0,134,134,0,66,66,0
127,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",1120,747,373,1120,747,373,0,0,0,989,660,329,989,660,329,0,0,0,131,87,44,131,87,44,0,0,0,0,0,0,0,0,0,0,0,0
128,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",489,375,114,489,375,114,0,0,0,354,354,0,354,354,0,0,0,0,135,21,114,135,21,114,0,0,0,0,0,0,0,0,0,0,0,0
129,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,5588,2575,3013,5328,2575,2753,260,0,260,3059,1575,1484,3059,1575,1484,0,0,0,2430,949,1481,2170,949,1221,260,0,260,99,51,48,99,51,48,0,0,0
130,Westchester County (Southwest)--Yonkers City PUMA,19796,10916,8880,19423,10682,8741,373,234,139,11523,6203,5320,11248,6067,5181,275,136,139,7496,4362,3134,7398,4264,3134,98,98,0,777,351,426,777,351,426,0,0,0
131,Broome (Outer West) & Tioga Counties PUMA,31363,17952,13411,29581,17334,12247,1782,618,1164,9143,4556,4587,8806,4376,4430,337,180,157,20781,12342,8439,19403,11971,7432,1378,371,1007,1439,1054,385,1372,987,385,67,67,0
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,14651,7223,7428,14492,7108,7384,159,115,44,10190,4781,5409,10190,4781,5409,0,0,0,4461,2442,2019,4302,2327,1975,159,115,44,0,0,0,0,0,0,0,0,0
133,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",20747,11094,9653,20168,10811,9357,579,283,296,10331,5567,4764,10011,5443,4568,320,124,196,9839,5014,4825,9580,4855,4725,259,159,100,577,513,64,577,513,64,0,0,0
134,NYC-Manhattan Community District 10--Central Harlem PUMA,10327,6061,4266,10099,5833,4266,228,228,0,9433,5301,4132,9205,5073,4132,228,228,0,894,760,134,894,760,134,0,0,0,0,0,0,0,0,0,0,0,0
135,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",11879,6901,4978,11809,6901,4908,70,0,70,7379,3954,3425,7341,3954,3387,38,0,38,4395,2842,1553,4363,2842,1521,32,0,32,105,105,0,105,105,0,0,0,0
136,Erie County (Northwest) PUMA,34682,19570,15112,33803,18789,15014,879,781,98,16336,7614,8722,16224,7502,8722,112,112,0,17878,11720,6158,17111,11051,6060,767,669,98,468,236,232,468,236,232,0,0,0
137,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,14988,9227,5761,14775,9073,5702,213,154,59,11502,7047,4455,11348,6893,4455,154,154,0,3403,2180,1223,3344,2180,1164,59,0,59,83,0,83,83,0,83,0,0,0
138,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,27117,15297,11820,25907,14214,11693,1210,1083,127,8910,4422,4488,8698,4210,4488,212,212,0,17789,10657,7132,16791,9786,7005,998,871,127,418,218,200,418,218,200,0,0,0
139,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",37859,21329,16530,36942,20412,16530,917,917,0,17479,8523,8956,17388,8432,8956,91,91,0,19677,12257,7420,18963,11543,7420,714,714,0,703,549,154,591,437,154,112,112,0
140,Nassau County (West Central)--Hempstead Town (West Central) PUMA,16571,9165,7406,16237,8899,7338,334,266,68,9259,4348,4911,9144,4233,4911,115,115,0,6855,4360,2495,6636,4209,2427,219,151,68,457,457,0,457,457,0,0,0,0
141,Nassau County (Central)--Hempstead Town (Northeast) PUMA,29253,14845,14408,28843,14607,14236,410,238,172,14092,6111,7981,13923,5997,7926,169,114,55,14612,8302,6310,14488,8178,6310,124,124,0,549,432,117,432,432,0,117,0,117
142,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,23050,14676,8374,22932,14652,8280,118,24,94,15208,9895,5313,15114,9895,5219,94,0,94,7588,4527,3061,7564,4503,3061,24,24,0,254,254,0,254,254,0,0,0,0
143,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,10210,5703,4507,9463,5248,4215,747,455,292,4490,2456,2034,4250,2253,1997,240,203,37,5360,3149,2211,4853,2897,1956,507,252,255,360,98,262,360,98,262,0,0,0
144,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,20869,11637,9232,20587,11415,9172,282,222,60,12465,6591,5874,12353,6539,5814,112,52,60,8258,4900,3358,8088,4730,3358,170,170,0,146,146,0,146,146,0,0,0,0
145,Nassau County (West Central)--North Hempstead Town (South) PUMA,18040,9526,8514,17744,9316,8428,296,210,86,10893,5594,5299,10759,5460,5299,134,134,0,6980,3932,3048,6818,3856,2962,162,76,86,167,0,167,167,0,167,0,0,0
146,Capital Region,316679,172989,143690,305070,166517,138553,11609,6472,5137,137389,65722,71667,135398,64928,70470,1991,794,1197,167715,99076,68639,158958,94147,64811,8757,4929,3828,11575,8191,3384,10714,7442,3272,861,749,112
147,Central NY,219627,121162,98465,207579,114671,92908,12048,6491,5557,86154,41483,44671,84514,40662,43852,1640,821,819,124261,73569,50692,115566,68743,46823,8695,4826,3869,9212,6110,3102,7499,5266,2233,1713,844,869
148,Finger Lakes,331613,184144,147469,316709,176173,140536,14904,7971,6933,145840,71476,74364,143736,70432,73304,2104,1044,1060,176654,106202,70452,166022,100712,65310,10632,5490,5142,9119,6466,2653,6951,5029,1922,2168,1437,731
149,Long Island,603381,340099,263282,593405,333366,260039,9976,6733,3243,326028,168483,157545,322848,166549,156299,3180,1934,1246,267577,164388,103189,261809,160379,101430,5768,4009,1759,9776,7228,2548,8748,6438,2310,1028,790,238
150,Mid-Hudson,442914,253750,189164,427987,244957,183030,14927,8793,6134,239882,126617,113265,235907,125018,110889,3975,1599,2376,191126,118399,72727,181701,112473,69228,9425,5926,3499,11906,8734,3172,10379,7466,2913,1527,1268,259
151,Mohawk Valley,137623,77763,59860,126483,71857,54626,11140,5906,5234,41472,20389,21083,40011,19776,20235,1461,613,848,88543,51961,36582,80597,48182,32415,7946,3779,4167,7608,5413,2195,5875,3899,1976,1733,1514,219
152,New York City,819900,442189,377711,796324,427383,368941,23576,14806,8770,626384,317672,308712,614130,310502,303628,12254,7170,5084,180020,114533,65487,170823,108307,62516,9197,6226,2971,13496,9984,3512,11371,8574,2797,2125,1410,715
153,North Country,117149,67967,49182,108316,62394,45922,8833,5573,3260,34759,15526,19233,33503,14498,19005,1256,1028,228,78267,49541,28726,71570,45485,26085,6697,4056,2641,4123,2900,1223,3243,2411,832,880,489,391
154,Southern Tier,172336,94636,77700,160097,88538,71559,12239,6098,6141,57314,28706,28608,55803,27917,27886,1511,789,722,107342,61016,46326,98045,56625,41420,9297,4391,4906,7680,4914,2766,6249,3996,2253,1431,918,513
155,Western NY,391923,216721,175202,369249,204619,164630,22674,12102,10572,162471,76643,85828,158456,75046,83410,4015,1597,2418,216506,129907,86599,200585,121547,79038,15921,8360,7561,12946,10171,2775,10208,8026,2182,2738,2145,593
