,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Emp_mf_t,Total_emp_m,Total_emp_f,Total_UnEmp_mf_t,Total_UnEmp_m,Total_UnEmp_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Emp_mf_t,BABS_emp_m,BABS_emp_f,BABS_UnEmp_mf_t,BABS_UnEmp_m,BABS_UnEmp_f,Total_HS,Total_HS_m,Total_HS_f,HS_Emp_mf_t,HS_emp_m,HS_emp_f,HS_UnEmp_mf_t,HS_UnEmp_m,HS_UnEmp_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Emp_mf_t,HSINC_emp_m,HSINC_emp_f,HSINC_UnEmp_mf_t,HSINC_UnEmp_m,HSINC_UnEmp_f
93,Oswego County PUMA,45246,24504,20742,42842,22996,19846,2404,1508,896,10520,5207,5313,10444,5131,5313,76,76,0,30983,16827,14156,29602,16075,13527,1381,752,629,3743,2470,1273,2796,1790,1006,947,680,267
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",23199,11757,11442,22498,11340,11158,701,417,284,11237,5624,5613,11070,5512,5558,167,112,55,11260,5620,5640,10781,5370,5411,479,250,229,702,513,189,647,458,189,55,55,0
95,Monroe County (East) PUMA,52056,27384,24672,51326,26816,24510,730,568,162,30477,14378,16099,30190,14180,16010,287,198,89,20994,12517,8477,20551,12147,8404,443,370,73,585,489,96,585,489,96,0,0,0
96,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,28200,15055,13145,27472,14776,12696,728,279,449,18380,10126,8254,17969,9847,8122,411,279,132,9402,4751,4651,9178,4751,4427,224,0,224,418,178,240,325,178,147,93,0,93
97,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",13572,7254,6318,13572,7254,6318,0,0,0,9017,4524,4493,9017,4524,4493,0,0,0,4366,2541,1825,4366,2541,1825,0,0,0,189,189,0,189,189,0,0,0,0
98,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",20425,11837,8588,19738,11585,8153,687,252,435,7641,3811,3830,7376,3749,3627,265,62,203,11638,7040,4598,11216,6850,4366,422,190,232,1146,986,160,1146,986,160,0,0,0
99,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",10460,5038,5422,9065,3643,5422,1395,1395,0,5194,1969,3225,4975,1750,3225,219,219,0,4760,2563,2197,4013,1816,2197,747,747,0,506,506,0,77,77,0,429,429,0
100,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",13258,7438,5820,12641,6821,5820,617,617,0,8303,4030,4273,8118,3845,4273,185,185,0,4850,3303,1547,4418,2871,1547,432,432,0,105,105,0,105,105,0,0,0,0
101,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",47246,24201,23045,47157,24201,22956,89,0,89,43647,21565,22082,43558,21565,21993,89,0,89,3599,2636,963,3599,2636,963,0,0,0,0,0,0,0,0,0,0,0,0
102,Chautauqua County PUMA,42606,22411,20195,40726,21396,19330,1880,1015,865,11896,5220,6676,11806,5130,6676,90,90,0,28184,15430,12754,26852,14865,11987,1332,565,767,2526,1761,765,2068,1401,667,458,360,98
103,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,11605,6034,5571,11211,5791,5420,394,243,151,5523,2552,2971,5523,2552,2971,0,0,0,5627,3132,2495,5429,3036,2393,198,96,102,455,350,105,259,203,56,196,147,49
104,Erie County (West Central)--Buffalo City (East) PUMA,20498,11345,9153,19804,11002,8802,694,343,351,5605,2520,3085,5421,2463,2958,184,57,127,12609,7396,5213,12133,7144,4989,476,252,224,2284,1429,855,2250,1395,855,34,34,0
105,Genesee & Orleans Counties PUMA,37634,19898,17736,36522,19313,17209,1112,585,527,7216,2899,4317,7057,2740,4317,159,159,0,28884,15722,13162,27949,15314,12635,935,408,527,1534,1277,257,1516,1259,257,18,18,0
106,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",21519,11209,10310,20839,10822,10017,680,387,293,10501,4891,5610,10309,4840,5469,192,51,141,10179,5768,4411,9778,5432,4346,401,336,65,839,550,289,752,550,202,87,0,87
107,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",34590,18752,15838,33067,17961,15106,1523,791,732,7513,2737,4776,7342,2658,4684,171,79,92,25336,14766,10570,24308,14196,10112,1028,570,458,1741,1249,492,1417,1107,310,324,142,182
108,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,25336,13040,12296,24567,12565,12002,769,475,294,14706,7098,7608,14378,6770,7608,328,328,0,10484,5796,4688,10043,5649,4394,441,147,294,146,146,0,146,146,0,0,0,0
109,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",698,464,234,698,464,234,0,0,0,354,354,0,354,354,0,0,0,0,255,21,234,255,21,234,0,0,0,89,89,0,89,89,0,0,0,0
110,Suffolk County (East) PUMA,33880,18418,15462,33534,18194,15340,346,224,122,19081,9731,9350,19019,9669,9350,62,62,0,14105,8115,5990,14085,8095,5990,20,20,0,694,572,122,430,430,0,264,142,122
111,Orange County (Northwest) PUMA,31850,16399,15451,30734,16069,14665,1116,330,786,9828,4521,5307,9682,4521,5161,146,0,146,20769,11337,9432,20108,11123,8985,661,214,447,1253,541,712,944,425,519,309,116,193
112,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,31983,16210,15773,30187,15149,15038,1796,1061,735,12194,6436,5758,12049,6436,5613,145,0,145,18780,9546,9234,17207,8485,8722,1573,1061,512,1009,228,781,931,228,703,78,0,78
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",5584,2881,2703,5370,2724,2646,214,157,57,2880,1483,1397,2851,1454,1397,29,29,0,2427,1210,1217,2242,1082,1160,185,128,57,277,188,89,277,188,89,0,0,0
114,Suffolk County (Northwest)--Smithtown Town PUMA,42251,22373,19878,41535,21894,19641,716,479,237,26100,12811,13289,25659,12585,13074,441,226,215,15878,9362,6516,15669,9175,6494,209,187,22,273,200,73,207,134,73,66,66,0
115,Ulster County (East) PUMA,49178,25612,23566,47681,24860,22821,1497,752,745,17173,7144,10029,16960,7144,9816,213,0,213,30008,17105,12903,28793,16371,12422,1215,734,481,1997,1363,634,1928,1345,583,69,18,51
116,Westchester County (Northeast) PUMA,38587,20841,17746,37518,20231,17287,1069,610,459,29034,14641,14393,28422,14224,14198,612,417,195,9324,5971,3353,8867,5778,3089,457,193,264,229,229,0,229,229,0,0,0,0
117,NYC-Brooklyn Community District 4--Bushwick PUMA,16533,9215,7318,16121,8900,7221,412,315,97,12441,6137,6304,12029,5822,6207,412,315,97,3909,2895,1014,3909,2895,1014,0,0,0,183,183,0,183,183,0,0,0,0
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,28946,13490,15456,28076,13229,14847,870,261,609,26319,12380,13939,26147,12380,13767,172,0,172,2331,1110,1221,1739,849,890,592,261,331,296,0,296,190,0,190,106,0,106
119,Dutchess County (North & East) PUMA,37632,19674,17958,36849,19275,17574,783,399,384,18237,8556,9681,18017,8400,9617,220,156,64,18064,10327,7737,17579,10084,7495,485,243,242,1331,791,540,1253,791,462,78,0,78
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,6803,3210,3593,6399,3000,3399,404,210,194,2426,931,1495,2288,793,1495,138,138,0,4020,1968,2052,3754,1896,1858,266,72,194,357,311,46,357,311,46,0,0,0
121,Broome (Outer West) & Tioga Counties PUMA,38092,20689,17403,36255,19358,16897,1837,1331,506,10767,4920,5847,10181,4591,5590,586,329,257,25372,14407,10965,24179,13463,10716,1193,944,249,1953,1362,591,1895,1304,591,58,58,0
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",26293,13758,12535,25464,13637,11827,829,121,708,15946,7985,7961,15661,7985,7676,285,0,285,10047,5473,4574,9509,5358,4151,538,115,423,300,300,0,294,294,0,6,6,0
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",1344,851,493,1344,851,493,0,0,0,1093,764,329,1093,764,329,0,0,0,251,87,164,251,87,164,0,0,0,0,0,0,0,0,0,0,0,0
124,Orange County (Northeast)--Greater Newburgh City PUMA,26125,13328,12797,25090,12987,12103,1035,341,694,10800,4709,6091,10742,4709,6033,58,0,58,14510,7865,6645,13576,7567,6009,934,298,636,815,754,61,772,711,61,43,43,0
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",53365,27179,26186,51186,26106,25080,2179,1073,1106,49994,25103,24891,48017,24030,23987,1977,1073,904,2908,1845,1063,2706,1845,861,202,0,202,463,231,232,463,231,232,0,0,0
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,13152,6333,6819,12596,5951,6645,556,382,174,9026,4084,4942,8470,3702,4768,556,382,174,3867,1990,1877,3867,1990,1877,0,0,0,259,259,0,259,259,0,0,0,0
127,Onondaga County (North) PUMA,47187,24249,22938,45375,23140,22235,1812,1109,703,20966,10040,10926,20203,9567,10636,763,473,290,25288,13737,11551,24318,13180,11138,970,557,413,933,472,461,854,393,461,79,79,0
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,27878,15110,12768,26869,14149,12720,1009,961,48,19028,10269,8759,18019,9308,8711,1009,961,48,8321,4525,3796,8321,4525,3796,0,0,0,529,316,213,529,316,213,0,0,0
129,Monroe County (North & West) PUMA,40308,20240,20068,39051,19656,19395,1257,584,673,18065,8348,9717,17462,8164,9298,603,184,419,21646,11541,10105,20992,11141,9851,654,400,254,597,351,246,597,351,246,0,0,0
130,Sullivan & Ulster (West) Counties PUMA,30243,14342,15901,29394,13690,15704,849,652,197,10600,5215,5385,10332,4947,5385,268,268,0,17530,8066,9464,17068,7801,9267,462,265,197,2113,1061,1052,1994,942,1052,119,119,0
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,31138,16511,14627,30059,15693,14366,1079,818,261,10854,4961,5893,10515,4687,5828,339,274,65,19866,11332,8534,19126,10788,8338,740,544,196,418,218,200,418,218,200,0,0,0
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,31554,16178,15376,30562,15652,14910,992,526,466,20839,10234,10605,20097,9776,10321,742,458,284,10363,5678,4685,10113,5610,4503,250,68,182,352,266,86,352,266,86,0,0,0
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",1528,1105,423,1342,1034,308,186,71,115,153,58,95,153,58,95,0,0,0,1261,933,328,1075,862,213,186,71,115,114,114,0,114,114,0,0,0,0
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",5331,2834,2497,5101,2604,2497,230,230,0,2425,1415,1010,2425,1415,1010,0,0,0,2566,1079,1487,2336,849,1487,230,230,0,340,340,0,340,340,0,0,0,0
135,Monroe County (Central)--Rochester City (West) PUMA,9990,5336,4654,9592,5092,4500,398,244,154,3641,1715,1926,3584,1658,1926,57,57,0,5580,3062,2518,5328,2964,2364,252,98,154,769,559,210,680,470,210,89,89,0
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,7793,4225,3568,6856,3569,3287,937,656,281,2641,1580,1061,2493,1432,1061,148,148,0,5002,2645,2357,4213,2137,2076,789,508,281,150,0,150,150,0,150,0,0,0
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,9209,5028,4181,8912,4890,4022,297,138,159,3246,2025,1221,3189,1968,1221,57,57,0,5498,2589,2909,5258,2508,2750,240,81,159,465,414,51,465,414,51,0,0,0
138,Putnam County PUMA,32779,16725,16054,31667,16490,15177,1112,235,877,14087,6894,7193,13871,6894,6977,216,0,216,18066,9550,8516,17170,9315,7855,896,235,661,626,281,345,626,281,345,0,0,0
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,16244,9667,6577,15507,9279,6228,737,388,349,12605,7142,5463,12095,6981,5114,510,161,349,3556,2525,1031,3329,2298,1031,227,227,0,83,0,83,83,0,83,0,0,0
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,31608,16555,15053,31142,16301,14841,466,254,212,20952,10773,10179,20486,10519,9967,466,254,212,10145,5456,4689,10145,5456,4689,0,0,0,511,326,185,511,326,185,0,0,0
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,27975,14744,13231,27427,14389,13038,548,355,193,18011,9333,8678,17621,9136,8485,390,197,193,9617,5205,4412,9459,5047,4412,158,158,0,347,206,141,347,206,141,0,0,0
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",1216,802,414,1216,802,414,0,0,0,544,200,344,544,200,344,0,0,0,672,602,70,672,602,70,0,0,0,0,0,0,0,0,0,0,0,0
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,32184,15694,16490,31448,15354,16094,736,340,396,15035,6484,8551,14811,6484,8327,224,0,224,16600,8778,7822,16267,8500,7767,333,278,55,549,432,117,370,370,0,179,62,117
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,16014,7946,8068,15470,7614,7856,544,332,212,11321,5131,6190,11069,4912,6157,252,219,33,3731,2070,1661,3439,1957,1482,292,113,179,962,745,217,962,745,217,0,0,0
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",16128,9721,6407,15226,9267,5959,902,454,448,5807,3094,2713,5445,2954,2491,362,140,222,8644,5235,3409,8134,4921,3213,510,314,196,1677,1392,285,1647,1392,255,30,0,30
146,Capital Region,366951,189418,177533,354790,182052,172738,12161,7366,4795,154090,70539,83551,151876,69718,82158,2214,821,1393,197626,108135,89491,189348,103149,86199,8278,4986,3292,15235,10744,4491,13566,9185,4381,1669,1559,110
147,Central NY,256882,132867,124015,247489,127539,119950,9393,5328,4065,94953,43637,51316,93064,42797,50267,1889,840,1049,149936,81249,68687,144047,77980,66067,5889,3269,2620,11993,7981,4012,10378,6762,3616,1615,1219,396
148,Finger Lakes,390539,201845,188694,381373,196522,184851,9166,5323,3843,168842,77695,91147,165844,75678,90166,2998,2017,981,210182,116580,93602,204410,113565,90845,5772,3015,2757,11515,7570,3945,11119,7279,3840,396,291,105
149,Long Island,698504,366429,332075,679608,355308,324300,18896,11121,7775,371065,179386,191679,362043,174368,187675,9022,5018,4004,315125,178887,136238,306254,173361,132893,8871,5526,3345,12314,8156,4158,11311,7579,3732,1003,577,426
150,Mid-Hudson,531354,277731,253623,514558,270562,243996,16796,7169,9627,277272,134731,142541,270912,132104,138808,6360,2627,3733,237654,132393,105261,228278,128331,99947,9376,4062,5314,16428,10607,5821,15368,10127,5241,1060,480,580
151,Mohawk Valley,158696,83661,75035,155246,81050,74196,3450,2611,839,46424,21926,24498,45782,21495,24287,642,431,211,103424,55820,47604,101035,54059,46976,2389,1761,628,8848,5915,2933,8429,5496,2933,419,419,0
152,New York City,938274,487798,450476,906686,468933,437753,31588,18865,12723,696155,342452,353703,678039,333009,345030,18116,9443,8673,222730,131553,91177,210914,123394,87520,11816,8159,3657,19389,13793,5596,17733,12530,5203,1656,1263,393
153,North Country,136758,73460,63298,132614,71490,61124,4144,1970,2174,38954,16928,22026,38199,16404,21795,755,524,231,92135,53198,38937,89134,52094,37040,3001,1104,1897,5669,3334,2335,5281,2992,2289,388,342,46
154,Southern Tier,203564,106192,97372,194949,100593,94356,8615,5599,3016,65541,30524,35017,64418,30020,34398,1123,504,619,127020,68324,58696,120594,64035,56559,6426,4289,2137,11003,7344,3659,9937,6538,3399,1066,806,260
155,Western NY,457320,236678,220642,442583,228107,214476,14737,8571,6166,181768,82170,99598,177640,79776,97864,4128,2394,1734,258336,142271,116065,248664,136807,111857,9672,5464,4208,17216,12237,4979,16279,11524,4755,937,713,224
