,puma,BABS_FT_Work_Total,BABS_FT_Work_M,BABS_FT_Work_F,HS_FT_Work_Total,HS_FT_Work_M,HS_FT_Work_F,HSINC_FT_Work_Total,HSINC_FT_Work_M,HSINC_FT_Work_F
0,Total Geo,0.8708988958791042,0.9216211119350007,0.8251094776004329,0.8160903013904248,0.8901040668683033,0.7233615360405788,0.7328217962743717,0.7856273653891239,0.6250313347462455
1,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",0.7668443589967666,0.7828009828009828,0.7485949793930311,0.9342163355408388,1.0,0.7718223583460949,1.0,#DIV/0!,1.0
2,Ulster County (East) PUMA,0.813262629718326,0.8951202749140893,0.7552372600604111,0.795993725900268,0.8458890355155201,0.7299779852729067,0.8758389261744967,0.8649367930805056,0.9039451114922813
3,Albany County (East Central)--Albany City PUMA,0.8227381905524419,0.8287157508036125,0.8161826422695988,0.7207915768108588,0.9110977322897853,0.39379310344827584,0.4807692307692308,1.0,0.0
4,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,0.9266373948042445,0.9769165964616681,0.8669201520912547,0.8193248599152658,0.8727150923533352,0.7708224656581464,0.2854830005396654,0.21603005635566688,0.71875
5,Ontario & Yates Counties PUMA,0.8088737201365188,0.8353794642857143,0.7893045484508899,0.8255436317424456,0.9064447685983291,0.7334289596859429,0.7971014492753623,0.9191489361702128,0.44902912621359226
6,Suffolk County (North Central)--Brookhaven Town (North) PUMA,0.8703895208548776,0.9220671319375208,0.8337457287616354,0.8534765198398253,0.9005546365670916,0.7755036261079774,0.5688729874776386,0.6437246963562753,0.0
7,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,0.8609660574412533,0.9536370903277378,0.7502387774594078,0.7917743102201096,0.8353909465020576,0.7477683205314511,0.84,1.0,0.6462585034013606
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",0.8292735619767756,0.8834554678692221,0.7956038181977406,0.800805927466528,0.8671973552568619,0.7021840268803309,0.6900156821745949,0.8192239858906526,0.5019255455712451
9,Oneida County (Central)--Greater Utica & Rome Cities PUMA,0.8702853598014888,0.9389946315275745,0.7992175668854115,0.8006146607983002,0.8660037201316354,0.7267733074810147,0.8577863577863578,0.9406392694063926,0.6601307189542484
