,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Emp_mf_t,Total_emp_m,Total_emp_f,Total_UnEmp_mf_t,Total_UnEmp_m,Total_UnEmp_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Emp_mf_t,BABS_emp_m,BABS_emp_f,BABS_UnEmp_mf_t,BABS_UnEmp_m,BABS_UnEmp_f,Total_HS,Total_HS_m,Total_HS_f,HS_Emp_mf_t,HS_emp_m,HS_emp_f,HS_UnEmp_mf_t,HS_UnEmp_m,HS_UnEmp_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Emp_mf_t,HSINC_emp_m,HSINC_emp_f,HSINC_UnEmp_mf_t,HSINC_UnEmp_m,HSINC_UnEmp_f
27,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,9613,5304,4309,8910,4898,4012,703,406,297,4230,2072,2158,4199,2072,2127,31,0,31,3304,1717,1587,3230,1643,1587,74,74,0,2079,1515,564,1481,1183,298,598,332,266
28,Saratoga County (Outer) PUMA,1301,957,344,1301,957,344,0,0,0,1097,855,242,1097,855,242,0,0,0,180,78,102,180,78,102,0,0,0,24,24,0,24,24,0,0,0,0
29,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,21367,12828,8539,20245,12213,8032,1122,615,507,7883,4549,3334,7650,4509,3141,233,40,193,10167,5804,4363,9459,5410,4049,708,394,314,3317,2475,842,3136,2294,842,181,181,0
30,Erie County (South) PUMA,582,345,237,582,345,237,0,0,0,484,247,237,484,247,237,0,0,0,98,98,0,98,98,0,0,0,0,0,0,0,0,0,0,0,0,0
31,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",17191,9940,7251,15978,9430,6548,1213,510,703,6585,3144,3441,6140,2854,3286,445,290,155,8359,5654,2705,8030,5534,2496,329,120,209,2247,1142,1105,1808,1042,766,439,100,339
32,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,6011,3214,2797,5782,3214,2568,229,0,229,2834,1568,1266,2834,1568,1266,0,0,0,2641,1298,1343,2412,1298,1114,229,0,229,536,348,188,536,348,188,0,0,0
33,Suffolk County (Central)--Brookhaven Town (Central) PUMA,7010,4293,2717,7010,4293,2717,0,0,0,1976,970,1006,1976,970,1006,0,0,0,2990,1636,1354,2990,1636,1354,0,0,0,2044,1687,357,2044,1687,357,0,0,0
34,St. Lawrence County PUMA,709,353,356,709,353,356,0,0,0,629,297,332,629,297,332,0,0,0,56,56,0,56,56,0,0,0,0,24,0,24,24,0,24,0,0,0
35,Genesee & Orleans Counties PUMA,520,520,0,520,520,0,0,0,0,360,360,0,360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,160,160,0,160,160,0,0,0,0
36,Monroe County (Central)--Rochester City (West) PUMA,1388,534,854,864,91,773,524,443,81,572,0,572,491,0,491,81,0,81,816,534,282,373,91,282,443,443,0,0,0,0,0,0,0,0,0,0
37,Wayne & Seneca Counties PUMA,1216,438,778,1216,438,778,0,0,0,721,151,570,721,151,570,0,0,0,454,287,167,454,287,167,0,0,0,41,0,41,41,0,41,0,0,0
38,Warren & Washington Counties PUMA,94,94,0,94,94,0,0,0,0,94,94,0,94,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Erie County (North Central) PUMA,3897,2392,1505,3844,2392,1452,53,0,53,3504,2321,1183,3451,2321,1130,53,0,53,229,0,229,229,0,229,0,0,0,164,71,93,164,71,93,0,0,0
40,"Clinton, Franklin, Essex & Hamilton Counties PUMA",285,0,285,285,0,285,0,0,0,121,0,121,121,0,121,0,0,0,164,0,164,164,0,164,0,0,0,0,0,0,0,0,0,0,0,0
41,Dutchess County (North & East) PUMA,2353,1527,826,2082,1375,707,271,152,119,1026,423,603,1026,423,603,0,0,0,553,449,104,401,297,104,152,152,0,774,655,119,655,655,0,119,0,119
42,Tompkins County PUMA,2962,1125,1837,2962,1125,1837,0,0,0,2698,1125,1573,2698,1125,1573,0,0,0,264,0,264,264,0,264,0,0,0,0,0,0,0,0,0,0,0,0
43,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",9278,5482,3796,8998,5482,3516,280,0,280,7929,4826,3103,7649,4826,2823,280,0,280,1072,379,693,1072,379,693,0,0,0,277,277,0,277,277,0,0,0,0
44,Onondaga County (Central)--Syracuse City PUMA,5000,3415,1585,4414,2947,1467,586,468,118,1333,965,368,1333,965,368,0,0,0,2586,1444,1142,2126,1102,1024,460,342,118,1081,1006,75,955,880,75,126,126,0
45,Suffolk County (South Central)--Brookhaven Town (South) PUMA,3997,2704,1293,3683,2390,1293,314,314,0,886,447,439,886,447,439,0,0,0,2817,2068,749,2503,1754,749,314,314,0,294,189,105,294,189,105,0,0,0
46,Suffolk County (Northwest)--Smithtown Town PUMA,2339,1564,775,2292,1564,728,47,0,47,1379,654,725,1332,654,678,47,0,47,903,853,50,903,853,50,0,0,0,57,57,0,57,57,0,0,0,0
47,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,60,0,60,60,0,60,0,0,0,60,0,60,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,22989,13445,9544,21835,13125,8710,1154,320,834,10083,4461,5622,9192,4331,4861,891,130,761,10987,7389,3598,10848,7323,3525,139,66,73,1919,1595,324,1795,1471,324,124,124,0
49,Onondaga County (Central)--Syracuse City (Outer) PUMA,1315,614,701,1315,614,701,0,0,0,855,379,476,855,379,476,0,0,0,171,81,90,171,81,90,0,0,0,289,154,135,289,154,135,0,0,0
50,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,1530,855,675,1162,579,583,368,276,92,441,157,284,441,157,284,0,0,0,573,404,169,205,128,77,368,276,92,516,294,222,516,294,222,0,0,0
51,Erie County (West Central)--Buffalo City (West) PUMA,2065,1398,667,1931,1264,667,134,134,0,798,365,433,742,309,433,56,56,0,592,358,234,514,280,234,78,78,0,675,675,0,675,675,0,0,0,0
52,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",482,262,220,482,262,220,0,0,0,365,262,103,365,262,103,0,0,0,117,0,117,117,0,117,0,0,0,0,0,0,0,0,0,0,0,0
53,Monroe County (North & West) PUMA,1192,684,508,856,348,508,336,336,0,631,336,295,295,0,295,336,336,0,521,348,173,521,348,173,0,0,0,40,0,40,40,0,40,0,0,0
54,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,5327,2176,3151,4976,2176,2800,351,0,351,2229,721,1508,2229,721,1508,0,0,0,2413,937,1476,2062,937,1125,351,0,351,685,518,167,685,518,167,0,0,0
55,Cattaraugus & Allegany Counties PUMA,91,91,0,91,91,0,0,0,0,91,91,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",13037,7487,5550,12677,7243,5434,360,244,116,8490,4253,4237,8130,4009,4121,360,244,116,4048,2893,1155,4048,2893,1155,0,0,0,499,341,158,499,341,158,0,0,0
57,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,1922,1050,872,1673,1050,623,249,0,249,1708,942,766,1459,942,517,249,0,249,214,108,106,214,108,106,0,0,0,0,0,0,0,0,0,0,0,0
58,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,3907,1656,2251,3907,1656,2251,0,0,0,810,621,189,810,621,189,0,0,0,2598,1035,1563,2598,1035,1563,0,0,0,499,0,499,499,0,499,0,0,0
59,Jefferson & Lewis Counties PUMA,725,482,243,725,482,243,0,0,0,454,305,149,454,305,149,0,0,0,110,16,94,110,16,94,0,0,0,161,161,0,161,161,0,0,0,0
60,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,5587,2880,2707,5099,2556,2543,488,324,164,1862,1052,810,1712,902,810,150,150,0,2696,879,1817,2358,705,1653,338,174,164,1029,949,80,1029,949,80,0,0,0
61,Schenectady County--Schenectady City PUMA,2186,1320,866,2114,1248,866,72,72,0,1250,599,651,1250,599,651,0,0,0,675,460,215,603,388,215,72,72,0,261,261,0,261,261,0,0,0,0
62,NYC-Queens Community District 1--Astoria & Long Island City PUMA,14617,8436,6181,14102,8255,5847,515,181,334,7441,3476,3965,7396,3476,3920,45,0,45,5318,3376,1942,4848,3195,1653,470,181,289,1858,1584,274,1858,1584,274,0,0,0
63,Suffolk County (North Central)--Brookhaven Town (North) PUMA,2151,1231,920,2118,1231,887,33,0,33,1981,1231,750,1948,1231,717,33,0,33,170,0,170,170,0,170,0,0,0,0,0,0,0,0,0,0,0,0
64,Fulton & Montgomery Counties PUMA,454,246,208,392,184,208,62,62,0,158,158,0,96,96,0,62,62,0,296,88,208,296,88,208,0,0,0,0,0,0,0,0,0,0,0,0
65,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,4764,2760,2004,4483,2547,1936,281,213,68,1182,687,495,1182,687,495,0,0,0,2875,1591,1284,2662,1378,1284,213,213,0,707,482,225,639,482,157,68,0,68
66,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",4756,1760,2996,4700,1704,2996,56,56,0,2746,913,1833,2690,857,1833,56,56,0,1724,783,941,1724,783,941,0,0,0,286,64,222,286,64,222,0,0,0
67,Oswego County PUMA,288,35,253,197,35,162,91,0,91,35,35,0,35,35,0,0,0,0,253,0,253,162,0,162,91,0,91,0,0,0,0,0,0,0,0,0
68,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",22868,11527,11341,20752,10802,9950,2116,725,1391,9993,4767,5226,8670,4275,4395,1323,492,831,11079,5634,5445,10846,5401,5445,233,233,0,1796,1126,670,1236,1126,110,560,0,560
69,Monroe County (Central)--Rochester City (East) PUMA,2725,2220,505,2464,1959,505,261,261,0,588,451,137,588,451,137,0,0,0,1761,1393,368,1761,1393,368,0,0,0,376,376,0,115,115,0,261,261,0
70,Westchester County (Northeast) PUMA,7525,4429,3096,6954,4429,2525,571,0,571,3229,1461,1768,3056,1461,1595,173,0,173,1870,1189,681,1870,1189,681,0,0,0,2426,1779,647,2028,1779,249,398,0,398
71,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",11882,6423,5459,11108,5973,5135,774,450,324,2269,776,1493,2269,776,1493,0,0,0,6959,3964,2995,6185,3514,2671,774,450,324,2654,1683,971,2654,1683,971,0,0,0
72,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",32892,18088,14804,32175,17539,14636,717,549,168,13704,7177,6527,13416,6976,6440,288,201,87,16157,9341,6816,15728,8993,6735,429,348,81,3031,1570,1461,3031,1570,1461,0,0,0
73,Onondaga County (North) PUMA,773,402,371,639,402,237,134,0,134,669,298,371,535,298,237,134,0,134,67,67,0,67,67,0,0,0,0,37,37,0,37,37,0,0,0,0
74,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,5594,3348,2246,5517,3348,2169,77,0,77,1587,804,783,1510,804,706,77,0,77,3654,2191,1463,3654,2191,1463,0,0,0,353,353,0,353,353,0,0,0,0
75,Monroe County (South) PUMA,4658,2182,2476,4423,2182,2241,235,0,235,2727,1461,1266,2727,1461,1266,0,0,0,1703,493,1210,1468,493,975,235,0,235,228,228,0,228,228,0,0,0,0
76,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",8148,4156,3992,7500,3744,3756,648,412,236,3633,1885,1748,3180,1558,1622,453,327,126,2936,1658,1278,2936,1658,1278,0,0,0,1579,613,966,1384,528,856,195,85,110
77,Rensselaer County--Troy City PUMA,1493,970,523,1493,970,523,0,0,0,900,537,363,900,537,363,0,0,0,593,433,160,593,433,160,0,0,0,0,0,0,0,0,0,0,0,0
78,Suffolk County (Central)--Islip Town (East) PUMA,2895,1604,1291,2811,1604,1207,84,0,84,1483,1221,262,1483,1221,262,0,0,0,1412,383,1029,1328,383,945,84,0,84,0,0,0,0,0,0,0,0,0
79,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,12215,7148,5067,11523,6553,4970,692,595,97,5087,2154,2933,4990,2154,2836,97,0,97,6093,4017,2076,5498,3422,2076,595,595,0,1035,977,58,1035,977,58,0,0,0
80,Ontario & Yates Counties PUMA,102,0,102,102,0,102,0,0,0,0,0,0,0,0,0,0,0,0,102,0,102,102,0,102,0,0,0,0,0,0,0,0,0,0,0,0
81,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,6724,3754,2970,5852,3326,2526,872,428,444,2344,1139,1205,2184,1107,1077,160,32,128,3116,1765,1351,2404,1369,1035,712,396,316,1264,850,414,1264,850,414,0,0,0
82,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,5474,3009,2465,5410,3009,2401,64,0,64,2182,1036,1146,2182,1036,1146,0,0,0,2437,1872,565,2437,1872,565,0,0,0,855,101,754,791,101,690,64,0,64
83,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",12109,7393,4716,11782,7253,4529,327,140,187,4406,2067,2339,4079,1927,2152,327,140,187,6333,4048,2285,6333,4048,2285,0,0,0,1370,1278,92,1370,1278,92,0,0,0
84,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",8207,4671,3536,7581,4121,3460,626,550,76,1812,1081,731,1608,877,731,204,204,0,4655,2394,2261,4579,2394,2185,76,0,76,1740,1196,544,1394,850,544,346,346,0
85,Chautauqua County PUMA,437,41,396,437,41,396,0,0,0,0,0,0,0,0,0,0,0,0,437,41,396,437,41,396,0,0,0,0,0,0,0,0,0,0,0,0
86,Orange County (Southeast) PUMA,4220,2214,2006,3986,2214,1772,234,0,234,1892,805,1087,1892,805,1087,0,0,0,1824,1140,684,1590,1140,450,234,0,234,504,269,235,504,269,235,0,0,0
87,Monroe County (East) PUMA,1414,956,458,1414,956,458,0,0,0,1007,778,229,1007,778,229,0,0,0,198,131,67,198,131,67,0,0,0,209,47,162,209,47,162,0,0,0
88,Broome (Outer West) & Tioga Counties PUMA,443,332,111,443,332,111,0,0,0,262,262,0,262,262,0,0,0,0,111,0,111,111,0,111,0,0,0,70,70,0,70,70,0,0,0,0
89,Suffolk County (East) PUMA,7677,4216,3461,7677,4216,3461,0,0,0,571,266,305,571,266,305,0,0,0,6145,3359,2786,6145,3359,2786,0,0,0,961,591,370,961,591,370,0,0,0
90,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",6008,2685,3323,5303,2685,2618,705,0,705,2322,1057,1265,2322,1057,1265,0,0,0,2593,959,1634,1983,959,1024,610,0,610,1093,669,424,998,669,329,95,0,95
91,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,14062,6461,7601,13643,6417,7226,419,44,375,2851,1464,1387,2784,1464,1320,67,0,67,8485,3866,4619,8133,3822,4311,352,44,308,2726,1131,1595,2726,1131,1595,0,0,0
92,Albany County (Outside Albany City) PUMA,4659,2556,2103,4274,2371,1903,385,185,200,2543,1320,1223,2305,1282,1023,238,38,200,1403,815,588,1256,668,588,147,147,0,713,421,292,713,421,292,0,0,0
93,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",15605,6947,8658,14580,6341,8239,1025,606,419,2570,1123,1447,2570,1123,1447,0,0,0,10941,4613,6328,10095,4095,6000,846,518,328,2094,1211,883,1915,1123,792,179,88,91
94,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",8980,4937,4043,8881,4838,4043,99,99,0,5018,2427,2591,4919,2328,2591,99,99,0,3084,1632,1452,3084,1632,1452,0,0,0,878,878,0,878,878,0,0,0,0
95,Nassau County (West Central)--Hempstead Town (West Central) PUMA,9721,5114,4607,9721,5114,4607,0,0,0,3988,2009,1979,3988,2009,1979,0,0,0,5555,2927,2628,5555,2927,2628,0,0,0,178,178,0,178,178,0,0,0,0
96,Erie County (West Central)--Buffalo City (East) PUMA,1495,959,536,1495,959,536,0,0,0,515,341,174,515,341,174,0,0,0,807,512,295,807,512,295,0,0,0,173,106,67,173,106,67,0,0,0
97,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,15235,7962,7273,14904,7913,6991,331,49,282,10885,5307,5578,10713,5258,5455,172,49,123,3516,1980,1536,3516,1980,1536,0,0,0,834,675,159,675,675,0,159,0,159
98,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",22466,12520,9946,21514,11879,9635,952,641,311,8648,4533,4115,8227,4218,4009,421,315,106,12246,7160,5086,11757,6834,4923,489,326,163,1572,827,745,1530,827,703,42,0,42
99,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",10040,6502,3538,9745,6271,3474,295,231,64,3364,1595,1769,3364,1595,1769,0,0,0,4666,3259,1407,4371,3028,1343,295,231,64,2010,1648,362,2010,1648,362,0,0,0
100,Madison & Cortland Counties PUMA,360,197,163,360,197,163,0,0,0,253,197,56,253,197,56,0,0,0,107,0,107,107,0,107,0,0,0,0,0,0,0,0,0,0,0,0
101,Nassau County (Central)--Hempstead Town (East Central) PUMA,2552,1240,1312,2473,1240,1233,79,0,79,1865,1144,721,1786,1144,642,79,0,79,529,0,529,529,0,529,0,0,0,158,96,62,158,96,62,0,0,0
102,Nassau County (West Central)--North Hempstead Town (South) PUMA,14804,7765,7039,14746,7765,6981,58,0,58,8402,3549,4853,8344,3549,4795,58,0,58,5884,3806,2078,5884,3806,2078,0,0,0,518,410,108,518,410,108,0,0,0
103,Westchester County (Central)--White Plains City PUMA,11511,6216,5295,10822,6159,4663,689,57,632,6476,3560,2916,6157,3560,2597,319,0,319,3838,1643,2195,3525,1643,1882,313,0,313,1197,1013,184,1140,956,184,57,57,0
104,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",3330,2173,1157,3278,2173,1105,52,0,52,2127,1155,972,2127,1155,972,0,0,0,908,723,185,856,723,133,52,0,52,295,295,0,295,295,0,0,0,0
105,Suffolk County (Northwest)--Huntington Town (South) PUMA,3044,1646,1398,2776,1406,1370,268,240,28,1892,1036,856,1711,883,828,181,153,28,1152,610,542,1065,523,542,87,87,0,0,0,0,0,0,0,0,0,0
106,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,9611,4532,5079,9282,4532,4750,329,0,329,3599,1049,2550,3599,1049,2550,0,0,0,5008,2788,2220,4679,2788,1891,329,0,329,1004,695,309,1004,695,309,0,0,0
107,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,7069,3980,3089,6432,3825,2607,637,155,482,1655,695,960,1546,586,960,109,109,0,4301,2769,1532,3773,2723,1050,528,46,482,1113,516,597,1113,516,597,0,0,0
108,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,12916,7786,5130,12420,7652,4768,496,134,362,3906,2637,1269,3687,2593,1094,219,44,175,5088,2790,2298,4811,2700,2111,277,90,187,3922,2359,1563,3922,2359,1563,0,0,0
109,Suffolk County (Northwest)--Huntington Town (North) PUMA,4251,2566,1685,4251,2566,1685,0,0,0,1385,743,642,1385,743,642,0,0,0,1249,630,619,1249,630,619,0,0,0,1617,1193,424,1617,1193,424,0,0,0
110,Suffolk County (Southwest)--Islip Town (South) PUMA,2781,1723,1058,2717,1723,994,64,0,64,1065,657,408,1065,657,408,0,0,0,1524,874,650,1460,874,586,64,0,64,192,192,0,192,192,0,0,0,0
111,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",11722,5336,6386,11344,5012,6332,378,324,54,3574,991,2583,3520,991,2529,54,0,54,6722,3367,3355,6398,3043,3355,324,324,0,1426,978,448,1426,978,448,0,0,0
112,Ulster County (East) PUMA,1817,625,1192,1709,625,1084,108,0,108,923,86,837,923,86,837,0,0,0,894,539,355,786,539,247,108,0,108,0,0,0,0,0,0,0,0,0
113,NYC-Manhattan Community District 10--Central Harlem PUMA,7499,4049,3450,7362,3912,3450,137,137,0,3406,1435,1971,3269,1298,1971,137,137,0,3925,2446,1479,3925,2446,1479,0,0,0,168,168,0,168,168,0,0,0,0
114,NYC-Brooklyn Community District 4--Bushwick PUMA,12246,7976,4270,12017,7976,4041,229,0,229,3760,2125,1635,3760,2125,1635,0,0,0,5428,4064,1364,5278,4064,1214,150,0,150,3058,1787,1271,2979,1787,1192,79,0,79
115,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",5568,2754,2814,5145,2754,2391,423,0,423,2029,594,1435,1833,594,1239,196,0,196,3370,2077,1293,3143,2077,1066,227,0,227,169,83,86,169,83,86,0,0,0
116,Oneida County (Central)--Greater Utica & Rome Cities PUMA,3050,1472,1578,2949,1371,1578,101,101,0,984,418,566,984,418,566,0,0,0,1414,809,605,1313,708,605,101,101,0,652,245,407,652,245,407,0,0,0
