,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
20,Rockland County (North)--New City & Congers PUMA,6805,4223,2582,5796,3527,2269,1009,696,313,2847,1694,1153,2847,1694,1153,0,0,0,3247,1898,1349,2238,1202,1036,1009,696,313,711,631,80,711,631,80,0,0,0
21,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",13276,7349,5927,8585,5330,3255,4691,2019,2672,3623,2183,1440,2909,1932,977,714,251,463,6787,3590,3197,4222,2694,1528,2565,896,1669,2866,1576,1290,1454,704,750,1412,872,540
22,Orange County (Northwest) PUMA,4112,2797,1315,4028,2797,1231,84,0,84,1711,1095,616,1711,1095,616,0,0,0,2045,1346,699,1961,1346,615,84,0,84,356,356,0,356,356,0,0,0,0
23,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,4458,2281,2177,3879,1900,1979,579,381,198,3451,1501,1950,3152,1400,1752,299,101,198,944,780,164,664,500,164,280,280,0,63,0,63,63,0,63,0,0,0
24,Dutchess County (Southwest) PUMA,4227,2397,1830,3865,2035,1830,362,362,0,2149,698,1451,2085,634,1451,64,64,0,1790,1584,206,1492,1286,206,298,298,0,288,115,173,288,115,173,0,0,0
25,Westchester County (Northwest) PUMA,8340,4867,3473,7202,4262,2940,1138,605,533,3947,1568,2379,3947,1568,2379,0,0,0,2800,1991,809,2267,1991,276,533,0,533,1593,1308,285,988,703,285,605,605,0
26,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,3968,2272,1696,3848,2152,1696,120,120,0,1532,838,694,1412,718,694,120,120,0,2360,1358,1002,2360,1358,1002,0,0,0,76,76,0,76,76,0,0,0,0
27,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,7675,4863,2812,6521,4206,2315,1154,657,497,3542,1798,1744,3542,1798,1744,0,0,0,2268,1643,625,1740,1334,406,528,309,219,1865,1422,443,1239,1074,165,626,348,278
28,Saratoga County (Outer) PUMA,1199,957,242,1158,916,242,41,41,0,1097,855,242,1097,855,242,0,0,0,78,78,0,37,37,0,41,41,0,24,24,0,24,24,0,0,0,0
29,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,17854,11915,5939,15263,10188,5075,2591,1727,864,7308,4294,3014,6955,3990,2965,353,304,49,8080,5535,2545,6182,4452,1730,1898,1083,815,2466,2086,380,2126,1746,380,340,340,0
30,Erie County (South) PUMA,582,345,237,439,202,237,143,143,0,484,247,237,367,130,237,117,117,0,98,98,0,72,72,0,26,26,0,0,0,0,0,0,0,0,0,0
31,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",14102,8651,5451,11970,7364,4606,2132,1287,845,5743,2899,2844,4805,2297,2508,938,602,336,6990,4928,2062,6103,4321,1782,887,607,280,1369,824,545,1062,746,316,307,78,229
32,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,4260,2427,1833,3901,2327,1574,359,100,259,2137,1046,1091,1992,1046,946,145,0,145,1876,1216,660,1762,1216,546,114,0,114,247,165,82,147,65,82,100,100,0
33,Suffolk County (Central)--Brookhaven Town (Central) PUMA,6378,4077,2301,4791,2749,2042,1587,1328,259,1416,611,805,1416,611,805,0,0,0,2883,1636,1247,1972,984,988,911,652,259,2079,1830,249,1403,1154,249,676,676,0
34,St. Lawrence County PUMA,685,353,332,563,353,210,122,0,122,629,297,332,507,297,210,122,0,122,56,56,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Genesee & Orleans Counties PUMA,520,520,0,520,520,0,0,0,0,360,360,0,360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,160,160,0,160,160,0,0,0,0
36,Monroe County (Central)--Rochester City (West) PUMA,1129,534,595,686,91,595,443,443,0,313,0,313,313,0,313,0,0,0,816,534,282,373,91,282,443,443,0,0,0,0,0,0,0,0,0,0
37,Wayne & Seneca Counties PUMA,1189,423,766,747,136,611,442,287,155,706,136,570,706,136,570,0,0,0,442,287,155,0,0,0,442,287,155,41,0,41,41,0,41,0,0,0
38,Warren & Washington Counties PUMA,94,94,0,94,94,0,0,0,0,94,94,0,94,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Erie County (North Central) PUMA,3330,2248,1082,3166,2177,989,164,71,93,2937,2177,760,2937,2177,760,0,0,0,229,0,229,229,0,229,0,0,0,164,71,93,0,0,0,164,71,93
40,"Clinton, Franklin, Essex & Hamilton Counties PUMA",268,55,213,176,55,121,92,0,92,121,0,121,121,0,121,0,0,0,147,55,92,55,55,0,92,0,92,0,0,0,0,0,0,0,0,0
41,Dutchess County (North & East) PUMA,1966,1375,591,1410,923,487,556,452,104,910,423,487,910,423,487,0,0,0,401,297,104,152,152,0,249,145,104,655,655,0,348,348,0,307,307,0
42,Tompkins County PUMA,2429,1061,1368,2195,974,1221,234,87,147,2018,1061,957,1931,974,957,87,87,0,264,0,264,264,0,264,0,0,0,147,0,147,0,0,0,147,0,147
43,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",9049,5314,3735,8680,5016,3664,369,298,71,8036,4658,3378,7832,4525,3307,204,133,71,736,379,357,736,379,357,0,0,0,277,277,0,112,112,0,165,165,0
44,Onondaga County (Central)--Syracuse City PUMA,3845,2643,1202,2555,1531,1024,1290,1112,178,1013,757,256,769,661,108,244,96,148,1952,1006,946,1355,439,916,597,567,30,880,880,0,431,431,0,449,449,0
45,Suffolk County (South Central)--Brookhaven Town (South) PUMA,3636,2515,1121,3636,2515,1121,0,0,0,886,447,439,886,447,439,0,0,0,2750,2068,682,2750,2068,682,0,0,0,0,0,0,0,0,0,0,0,0
46,Suffolk County (Northwest)--Smithtown Town PUMA,1720,1071,649,1631,982,649,89,89,0,1122,523,599,1033,434,599,89,89,0,541,491,50,541,491,50,0,0,0,57,57,0,57,57,0,0,0,0
47,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,18947,12371,6576,16321,10569,5752,2626,1802,824,7938,4082,3856,7610,3903,3707,328,179,149,9214,6818,2396,7069,5348,1721,2145,1470,675,1795,1471,324,1642,1318,324,153,153,0
49,Onondaga County (Central)--Syracuse City (Outer) PUMA,1065,584,481,1065,584,481,0,0,0,635,379,256,635,379,256,0,0,0,171,81,90,171,81,90,0,0,0,259,124,135,259,124,135,0,0,0
50,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,791,422,369,253,0,253,538,422,116,161,0,161,161,0,161,0,0,0,297,128,169,92,0,92,205,128,77,333,294,39,0,0,0,333,294,39
51,Erie County (West Central)--Buffalo City (West) PUMA,1655,1003,652,1170,666,504,485,337,148,498,246,252,425,246,179,73,0,73,534,134,400,459,134,325,75,0,75,623,623,0,286,286,0,337,337,0
52,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",384,164,220,384,164,220,0,0,0,267,164,103,267,164,103,0,0,0,117,0,117,117,0,117,0,0,0,0,0,0,0,0,0,0,0,0
53,Monroe County (North & West) PUMA,701,255,446,468,255,213,233,0,233,233,0,233,0,0,0,233,0,233,428,255,173,428,255,173,0,0,0,40,0,40,40,0,40,0,0,0
54,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,4277,2012,2265,3312,1359,1953,965,653,312,1888,721,1167,1576,721,855,312,0,312,1704,773,931,1475,544,931,229,229,0,685,518,167,261,94,167,424,424,0
55,Cattaraugus & Allegany Counties PUMA,91,91,0,91,91,0,0,0,0,91,91,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",12103,6996,5107,11522,6628,4894,581,368,213,8000,3962,4038,7660,3835,3825,340,127,213,3604,2693,911,3363,2452,911,241,241,0,499,341,158,499,341,158,0,0,0
57,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,2009,1137,872,2009,1137,872,0,0,0,1708,942,766,1708,942,766,0,0,0,301,195,106,301,195,106,0,0,0,0,0,0,0,0,0,0,0,0
58,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,3748,1656,2092,3748,1656,2092,0,0,0,810,621,189,810,621,189,0,0,0,2519,1035,1484,2519,1035,1484,0,0,0,419,0,419,419,0,419,0,0,0
59,Jefferson & Lewis Counties PUMA,183,16,167,183,16,167,0,0,0,149,0,149,149,0,149,0,0,0,34,16,18,34,16,18,0,0,0,0,0,0,0,0,0,0,0,0
60,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,4457,2387,2070,3736,2048,1688,721,339,382,1233,733,500,1233,733,500,0,0,0,2195,705,1490,1814,626,1188,381,79,302,1029,949,80,689,689,0,340,260,80
61,Schenectady County--Schenectady City PUMA,1555,1088,467,1360,959,401,195,129,66,880,599,281,815,534,281,65,65,0,414,228,186,348,228,120,66,0,66,261,261,0,197,197,0,64,64,0
62,NYC-Queens Community District 1--Astoria & Long Island City PUMA,12740,8059,4681,10722,6886,3836,2018,1173,845,6801,3476,3325,6528,3447,3081,273,29,244,4180,2999,1181,2668,1949,719,1512,1050,462,1759,1584,175,1526,1490,36,233,94,139
63,Suffolk County (North Central)--Brookhaven Town (North) PUMA,1852,1127,725,1549,855,694,303,272,31,1767,1127,640,1464,855,609,303,272,31,85,0,85,85,0,85,0,0,0,0,0,0,0,0,0,0,0,0
64,Fulton & Montgomery Counties PUMA,269,211,58,173,115,58,96,96,0,158,158,0,62,62,0,96,96,0,111,53,58,111,53,58,0,0,0,0,0,0,0,0,0,0,0,0
65,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,4081,2411,1670,3214,1787,1427,867,624,243,1116,687,429,1041,612,429,75,75,0,2359,1275,1084,1692,851,841,667,424,243,606,449,157,481,324,157,125,125,0
66,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",4183,1488,2695,4183,1488,2695,0,0,0,2538,705,1833,2538,705,1833,0,0,0,1645,783,862,1645,783,862,0,0,0,0,0,0,0,0,0,0,0,0
67,Oswego County PUMA,196,0,196,162,0,162,34,0,34,0,0,0,0,0,0,0,0,0,196,0,196,162,0,162,34,0,34,0,0,0,0,0,0,0,0,0
68,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",17797,9731,8066,15559,8140,7419,2238,1591,647,7874,4200,3674,7784,4110,3674,90,90,0,8797,4405,4392,7423,3678,3745,1374,727,647,1126,1126,0,352,352,0,774,774,0
69,Monroe County (Central)--Rochester City (East) PUMA,1957,1487,470,1742,1272,470,215,215,0,448,311,137,448,311,137,0,0,0,1394,1061,333,1179,846,333,215,215,0,115,115,0,115,115,0,0,0,0
70,Westchester County (Northeast) PUMA,6793,4317,2476,6090,3735,2355,703,582,121,3067,1413,1654,2946,1413,1533,121,0,121,1549,1125,424,1549,1125,424,0,0,0,2177,1779,398,1595,1197,398,582,582,0
71,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",10297,5499,4798,7124,3654,3470,3173,1845,1328,1661,460,1201,1373,460,913,288,0,288,6474,3356,3118,4217,2139,2078,2257,1217,1040,2162,1683,479,1534,1055,479,628,628,0
72,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",27430,16142,11288,23676,13419,10257,3754,2723,1031,12344,6701,5643,11656,6293,5363,688,408,280,12769,8167,4602,10474,6361,4113,2295,1806,489,2317,1274,1043,1546,765,781,771,509,262
73,Onondaga County (North) PUMA,469,298,171,469,298,171,0,0,0,469,298,171,469,298,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,4966,3348,1618,4866,3348,1518,100,0,100,1610,804,806,1510,804,706,100,0,100,3003,2191,812,3003,2191,812,0,0,0,353,353,0,353,353,0,0,0,0
75,Monroe County (South) PUMA,4011,1905,2106,3431,1436,1995,580,469,111,2634,1184,1450,2485,1035,1450,149,149,0,1149,493,656,946,401,545,203,92,111,228,228,0,0,0,0,228,228,0
76,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",6424,3539,2885,5633,3191,2442,791,348,443,2828,1429,1399,2481,1208,1273,347,221,126,2379,1497,882,2184,1370,814,195,127,68,1217,613,604,968,613,355,249,0,249
77,Rensselaer County--Troy City PUMA,1733,970,763,1733,970,763,0,0,0,1140,537,603,1140,537,603,0,0,0,593,433,160,593,433,160,0,0,0,0,0,0,0,0,0,0,0,0
78,Suffolk County (Central)--Islip Town (East) PUMA,2509,1736,773,1932,1662,270,577,74,503,1498,1423,75,1498,1423,75,0,0,0,1011,313,698,434,239,195,577,74,503,0,0,0,0,0,0,0,0,0
79,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,11282,6829,4453,10072,6201,3871,1210,628,582,4662,2231,2431,4110,1981,2129,552,250,302,5672,3708,1964,5014,3330,1684,658,378,280,948,890,58,948,890,58,0,0,0
80,Ontario & Yates Counties PUMA,102,0,102,102,0,102,0,0,0,0,0,0,0,0,0,0,0,0,102,0,102,102,0,102,0,0,0,0,0,0,0,0,0,0,0,0
81,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,4521,2411,2110,3990,2067,1923,531,344,187,1800,721,1079,1800,721,1079,0,0,0,1636,887,749,1493,887,606,143,0,143,1085,803,282,697,459,238,388,344,44
82,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,4703,2938,1765,4230,2702,1528,473,236,237,1706,965,741,1706,965,741,0,0,0,2287,1872,415,2086,1737,349,201,135,66,710,101,609,438,0,438,272,101,171
83,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",10651,6829,3822,8661,5473,3188,1990,1356,634,3615,1772,1843,3242,1692,1550,373,80,293,5758,3779,1979,4801,3163,1638,957,616,341,1278,1278,0,618,618,0,660,660,0
84,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",7588,4273,3315,7251,3936,3315,337,337,0,1740,1056,684,1740,1056,684,0,0,0,4506,2170,2336,4245,1909,2336,261,261,0,1342,1047,295,1266,971,295,76,76,0
85,Chautauqua County PUMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,Orange County (Southeast) PUMA,3577,1967,1610,2782,1288,1494,795,679,116,1864,939,925,1748,939,809,116,0,116,1307,857,450,760,310,450,547,547,0,406,171,235,274,39,235,132,132,0
87,Monroe County (East) PUMA,1358,956,402,1358,956,402,0,0,0,1007,778,229,1007,778,229,0,0,0,198,131,67,198,131,67,0,0,0,153,47,106,153,47,106,0,0,0
88,Broome (Outer West) & Tioga Counties PUMA,443,332,111,413,302,111,30,30,0,262,262,0,232,232,0,30,30,0,111,0,111,111,0,111,0,0,0,70,70,0,70,70,0,0,0,0
89,Suffolk County (East) PUMA,5717,3601,2116,4705,2805,1900,1012,796,216,571,266,305,571,266,305,0,0,0,4185,2744,1441,3690,2465,1225,495,279,216,961,591,370,444,74,370,517,517,0
90,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",4750,2652,2098,4108,2263,1845,642,389,253,1946,1057,889,1832,943,889,114,114,0,1806,926,880,1278,651,627,528,275,253,998,669,329,998,669,329,0,0,0
91,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,11922,6038,5884,8767,4296,4471,3155,1742,1413,2570,1393,1177,2055,1171,884,515,222,293,7009,3613,3396,5628,2894,2734,1381,719,662,2343,1032,1311,1084,231,853,1259,801,458
92,Albany County (Outside Albany City) PUMA,4099,2190,1909,4075,2166,1909,24,24,0,2325,1222,1103,2325,1222,1103,0,0,0,1061,547,514,1037,523,514,24,24,0,713,421,292,713,421,292,0,0,0
93,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",11130,5722,5408,9346,5075,4271,1784,647,1137,2201,939,1262,2201,939,1262,0,0,0,7349,3861,3488,6032,3491,2541,1317,370,947,1580,922,658,1113,645,468,467,277,190
94,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",7134,4240,2894,6413,3519,2894,721,721,0,4357,2182,2175,4219,2044,2175,138,138,0,2204,1485,719,1621,902,719,583,583,0,573,573,0,573,573,0,0,0,0
95,Nassau County (West Central)--Hempstead Town (West Central) PUMA,8685,4934,3751,8404,4723,3681,281,211,70,3377,2009,1368,3325,1957,1368,52,52,0,5130,2747,2383,4961,2648,2313,169,99,70,178,178,0,118,118,0,60,60,0
96,Erie County (West Central)--Buffalo City (East) PUMA,1354,992,362,1017,669,348,337,323,14,416,416,0,93,93,0,323,323,0,765,470,295,765,470,295,0,0,0,173,106,67,159,106,53,14,0,14
97,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,13017,7454,5563,11674,6592,5082,1343,862,481,9718,5179,4539,9300,4898,4402,418,281,137,2785,1761,1024,1951,1271,680,834,490,344,514,514,0,423,423,0,91,91,0
98,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",19126,10886,8240,17795,10104,7691,1331,782,549,7090,3601,3489,6874,3536,3338,216,65,151,10515,6490,4025,9797,6066,3731,718,424,294,1521,795,726,1124,502,622,397,293,104
99,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",8095,5569,2526,6935,4565,2370,1160,1004,156,3001,1595,1406,3001,1595,1406,0,0,0,3227,2378,849,2535,1768,767,692,610,82,1867,1596,271,1399,1202,197,468,394,74
100,Madison & Cortland Counties PUMA,197,197,0,197,197,0,0,0,0,197,197,0,197,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,Nassau County (Central)--Hempstead Town (East Central) PUMA,2272,1240,1032,2176,1144,1032,96,96,0,1660,1144,516,1660,1144,516,0,0,0,454,0,454,454,0,454,0,0,0,158,96,62,62,0,62,96,96,0
102,Nassau County (West Central)--North Hempstead Town (South) PUMA,13274,7051,6223,13202,6979,6223,72,72,0,7955,3460,4495,7955,3460,4495,0,0,0,4869,3181,1688,4797,3109,1688,72,72,0,450,410,40,450,410,40,0,0,0
103,Westchester County (Central)--White Plains City PUMA,10066,5810,4256,8748,5336,3412,1318,474,844,5992,3560,2432,5891,3459,2432,101,101,0,2934,1294,1640,1897,1101,796,1037,193,844,1140,956,184,960,776,184,180,180,0
104,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",3170,2173,997,2952,1955,997,218,218,0,2019,1155,864,2019,1155,864,0,0,0,856,723,133,638,505,133,218,218,0,295,295,0,295,295,0,0,0,0
105,Suffolk County (Northwest)--Huntington Town (South) PUMA,2632,1402,1230,2551,1321,1230,81,81,0,1613,855,758,1613,855,758,0,0,0,1019,547,472,938,466,472,81,81,0,0,0,0,0,0,0,0,0,0
106,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,8308,4181,4127,5923,3017,2906,2385,1164,1221,3082,904,2178,2874,904,1970,208,0,208,4330,2605,1725,2907,2113,794,1423,492,931,896,672,224,142,0,142,754,672,82
107,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,5275,3393,1882,4482,2744,1738,793,649,144,1328,586,742,1178,501,677,150,85,65,3361,2374,987,2989,2081,908,372,293,79,586,433,153,315,162,153,271,271,0
108,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,10162,6612,3550,7522,5024,2498,2640,1588,1052,3536,2460,1076,3122,2046,1076,414,414,0,3998,2127,1871,2493,1375,1118,1505,752,753,2628,2025,603,1907,1603,304,721,422,299
109,Suffolk County (Northwest)--Huntington Town (North) PUMA,4087,2566,1521,3949,2566,1383,138,0,138,1385,743,642,1247,743,504,138,0,138,1085,630,455,1085,630,455,0,0,0,1617,1193,424,1617,1193,424,0,0,0
110,Suffolk County (Southwest)--Islip Town (South) PUMA,2120,1567,553,2120,1567,553,0,0,0,776,657,119,776,657,119,0,0,0,1152,718,434,1152,718,434,0,0,0,192,192,0,192,192,0,0,0,0
111,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",10295,4934,5361,9507,4269,5238,788,665,123,3020,928,2092,3020,928,2092,0,0,0,6147,3028,3119,5714,2718,2996,433,310,123,1128,978,150,773,623,150,355,355,0
112,Ulster County (East) PUMA,1388,550,838,948,110,838,440,440,0,604,86,518,604,86,518,0,0,0,784,464,320,344,24,320,440,440,0,0,0,0,0,0,0,0,0,0
113,NYC-Manhattan Community District 10--Central Harlem PUMA,6353,3386,2967,5990,3299,2691,363,87,276,2766,980,1786,2679,893,1786,87,87,0,3490,2309,1181,3214,2309,905,276,0,276,97,97,0,97,97,0,0,0,0
114,NYC-Brooklyn Community District 4--Bushwick PUMA,9366,6675,2691,7845,5678,2167,1521,997,524,3156,2046,1110,3156,2046,1110,0,0,0,4476,3281,1195,3347,2528,819,1129,753,376,1734,1348,386,1342,1104,238,392,244,148
115,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",4079,2359,1720,4079,2359,1720,0,0,0,1381,594,787,1381,594,787,0,0,0,2612,1765,847,2612,1765,847,0,0,0,86,0,86,86,0,86,0,0,0
116,Oneida County (Central)--Greater Utica & Rome Cities PUMA,2717,1428,1289,2202,1053,1149,515,375,140,889,418,471,889,418,471,0,0,0,1176,765,411,919,576,343,257,189,68,652,245,407,394,59,335,258,186,72
117,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",14074,9715,4359,10739,7325,3414,3335,2390,945,3550,2025,1525,2807,1503,1304,743,522,221,8970,6526,2444,7161,5360,1801,1809,1166,643,1554,1164,390,771,462,309,783,702,81
