,puma,Total_geo,Total_geo_m,Total_geo_f,Total_FT_mf_t,Total_FT_m,Total_FT_f,Total_PT_mf_t,Total_PT_m,Total_PT_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_FT_mf_t,BABS_FT_m,BABS_FT_f,BABS_PT_mf_t,BABS_PT_m,BABS_PT_f,Total_HS,Total_HS_m,Total_HS_f,HS_FT_mf_t,HS_FT_m,HS_FT_f,HS_PT_mf_t,HS_PT_m,HS_PT_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_FT_mf_t,HSINC_FT_m,HSINC_FT_f,HSINC_PT_mf_t,HSINC_PT_m,HSINC_PT_f
52,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",482,262,220,384,164,220,98,98,0,365,262,103,267,164,103,98,98,0,117,0,117,117,0,117,0,0,0,0,0,0,0,0,0,0,0,0
53,Monroe County (North & West) PUMA,1192,684,508,701,255,446,491,429,62,631,336,295,233,0,233,398,336,62,521,348,173,428,255,173,93,93,0,40,0,40,40,0,40,0,0,0
54,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,4976,2176,2800,4277,2012,2265,699,164,535,2229,721,1508,1888,721,1167,341,0,341,2062,937,1125,1704,773,931,358,164,194,685,518,167,685,518,167,0,0,0
55,Cattaraugus & Allegany Counties PUMA,91,91,0,91,91,0,0,0,0,91,91,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",13296,7487,5809,12103,6996,5107,1193,491,702,8749,4253,4496,8000,3962,4038,749,291,458,4048,2893,1155,3604,2693,911,444,200,244,499,341,158,499,341,158,0,0,0
57,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,2009,1137,872,2009,1137,872,0,0,0,1708,942,766,1708,942,766,0,0,0,301,195,106,301,195,106,0,0,0,0,0,0,0,0,0,0,0,0
58,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,3907,1656,2251,3748,1656,2092,159,0,159,810,621,189,810,621,189,0,0,0,2598,1035,1563,2519,1035,1484,79,0,79,499,0,499,419,0,419,80,0,80
59,Jefferson & Lewis Counties PUMA,725,482,243,344,177,167,381,305,76,454,305,149,149,0,149,305,305,0,110,16,94,34,16,18,76,0,76,161,161,0,161,161,0,0,0,0
60,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,5184,2556,2628,4457,2387,2070,727,169,558,1712,902,810,1233,733,500,479,169,310,2443,705,1738,2195,705,1490,248,0,248,1029,949,80,1029,949,80,0,0,0
61,Schenectady County--Schenectady City PUMA,2114,1248,866,1555,1088,467,559,160,399,1250,599,651,880,599,281,370,0,370,603,388,215,414,228,186,189,160,29,261,261,0,261,261,0,0,0,0
62,NYC-Queens Community District 1--Astoria & Long Island City PUMA,14434,8385,6049,12740,8059,4681,1694,326,1368,7441,3476,3965,6801,3476,3325,640,0,640,5135,3325,1810,4180,2999,1181,955,326,629,1858,1584,274,1759,1584,175,99,0,99
63,Suffolk County (North Central)--Brookhaven Town (North) PUMA,2497,1269,1228,1996,1127,869,501,142,359,2289,1231,1058,1911,1127,784,378,104,274,208,38,170,85,0,85,123,38,85,0,0,0,0,0,0,0,0,0
64,Fulton & Montgomery Counties PUMA,454,246,208,269,211,58,185,35,150,158,158,0,158,158,0,0,0,0,296,88,208,111,53,58,185,35,150,0,0,0,0,0,0,0,0,0
65,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,5079,2760,2319,4081,2411,1670,998,349,649,1182,687,495,1116,687,429,66,0,66,3069,1591,1478,2359,1275,1084,710,316,394,828,482,346,606,449,157,222,33,189
66,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",4756,1760,2996,4183,1488,2695,573,272,301,2746,913,1833,2538,705,1833,208,208,0,1724,783,941,1645,783,862,79,0,79,286,64,222,0,0,0,286,64,222
67,Oswego County PUMA,322,35,287,196,0,196,126,35,91,35,35,0,0,0,0,35,35,0,287,0,287,196,0,196,91,0,91,0,0,0,0,0,0,0,0,0
68,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",21741,11035,10706,17797,9731,8066,3944,1304,2640,8866,4275,4591,7874,4200,3674,992,75,917,11079,5634,5445,8797,4405,4392,2282,1229,1053,1796,1126,670,1126,1126,0,670,0,670
69,Monroe County (Central)--Rochester City (East) PUMA,2464,1959,505,1957,1487,470,507,472,35,588,451,137,448,311,137,140,140,0,1761,1393,368,1394,1061,333,367,332,35,115,115,0,115,115,0,0,0,0
70,Westchester County (Northeast) PUMA,7469,4429,3040,6793,4317,2476,676,112,564,3173,1461,1712,3067,1413,1654,106,48,58,1870,1189,681,1549,1125,424,321,64,257,2426,1779,647,2177,1779,398,249,0,249
71,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",11980,6315,5665,10369,5571,4798,1611,744,867,2269,776,1493,1661,460,1201,608,316,292,6985,3784,3201,6474,3356,3118,511,428,83,2726,1755,971,2234,1755,479,492,0,492
72,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",33265,18050,15215,27430,16142,11288,5835,1908,3927,14001,7153,6848,12344,6701,5643,1657,452,1205,16233,9327,6906,12769,8167,4602,3464,1160,2304,3031,1570,1461,2317,1274,1043,714,296,418
73,Onondaga County (North) PUMA,639,402,237,469,298,171,170,104,66,535,298,237,469,298,171,66,0,66,67,67,0,0,0,0,67,67,0,37,37,0,0,0,0,37,37,0
74,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,5617,3348,2269,4966,3348,1618,651,0,651,1610,804,806,1610,804,806,0,0,0,3654,2191,1463,3003,2191,812,651,0,651,353,353,0,353,353,0,0,0,0
75,Monroe County (South) PUMA,4997,2182,2815,4011,1905,2106,986,277,709,3051,1461,1590,2634,1184,1450,417,277,140,1718,493,1225,1149,493,656,569,0,569,228,228,0,228,228,0,0,0,0
76,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",7939,3984,3955,6424,3539,2885,1515,445,1070,3534,1713,1821,2828,1429,1399,706,284,422,2936,1658,1278,2379,1497,882,557,161,396,1469,613,856,1217,613,604,252,0,252
77,Rensselaer County--Troy City PUMA,1821,970,851,1733,970,763,88,0,88,1228,537,691,1140,537,603,88,0,88,593,433,160,593,433,160,0,0,0,0,0,0,0,0,0,0,0,0
78,Suffolk County (Central)--Islip Town (East) PUMA,3013,1806,1207,2509,1736,773,504,70,434,1685,1423,262,1498,1423,75,187,0,187,1328,383,945,1011,313,698,317,70,247,0,0,0,0,0,0,0,0,0
79,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,12446,7225,5221,11282,6829,4453,1164,396,768,5067,2231,2836,4662,2231,2431,405,0,405,6344,4017,2327,5672,3708,1964,672,309,363,1035,977,58,948,890,58,87,87,0
80,Ontario & Yates Counties PUMA,102,0,102,102,0,102,0,0,0,0,0,0,0,0,0,0,0,0,102,0,102,102,0,102,0,0,0,0,0,0,0,0,0,0,0,0
81,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,6151,3358,2793,4521,2411,2110,1630,947,683,2388,1139,1249,1800,721,1079,588,418,170,2499,1369,1130,1636,887,749,863,482,381,1264,850,414,1085,803,282,179,47,132
82,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,5410,3009,2401,4703,2938,1765,707,71,636,2182,1036,1146,1706,965,741,476,71,405,2437,1872,565,2287,1872,415,150,0,150,791,101,690,710,101,609,81,0,81
83,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",12109,7393,4716,10651,6829,3822,1458,564,894,4406,2067,2339,3615,1772,1843,791,295,496,6333,4048,2285,5758,3779,1979,575,269,306,1370,1278,92,1278,1278,0,92,0,92
84,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",8343,4646,3697,7588,4273,3315,755,373,382,1873,1056,817,1740,1056,684,133,0,133,4730,2394,2336,4506,2170,2336,224,224,0,1740,1196,544,1342,1047,295,398,149,249
85,Chautauqua County PUMA,437,41,396,0,0,0,437,41,396,0,0,0,0,0,0,0,0,0,437,41,396,0,0,0,437,41,396,0,0,0,0,0,0,0,0,0
86,Orange County (Southeast) PUMA,4651,2348,2303,3577,1967,1610,1074,381,693,2026,939,1087,1864,939,925,162,0,162,1817,1140,677,1307,857,450,510,283,227,808,269,539,406,171,235,402,98,304
87,Monroe County (East) PUMA,1414,956,458,1358,956,402,56,0,56,1007,778,229,1007,778,229,0,0,0,198,131,67,198,131,67,0,0,0,209,47,162,153,47,106,56,0,56
88,Broome (Outer West) & Tioga Counties PUMA,443,332,111,443,332,111,0,0,0,262,262,0,262,262,0,0,0,0,111,0,111,111,0,111,0,0,0,70,70,0,70,70,0,0,0,0
89,Suffolk County (East) PUMA,7777,4316,3461,5817,3701,2116,1960,615,1345,571,266,305,571,266,305,0,0,0,6145,3359,2786,4185,2744,1441,1960,615,1345,1061,691,370,1061,691,370,0,0,0
90,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",5531,2775,2756,4750,2652,2098,781,123,658,2322,1057,1265,1946,1057,889,376,0,376,2211,1049,1162,1806,926,880,405,123,282,998,669,329,998,669,329,0,0,0
91,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,14141,6576,7565,11922,6038,5884,2219,538,1681,2851,1464,1387,2570,1393,1177,281,71,210,8405,3822,4583,7009,3613,3396,1396,209,1187,2885,1290,1595,2343,1032,1311,542,258,284
92,Albany County (Outside Albany City) PUMA,5136,2690,2446,4099,2190,1909,1037,500,537,2956,1454,1502,2325,1222,1103,631,232,399,1467,815,652,1061,547,514,406,268,138,713,421,292,713,421,292,0,0,0
93,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",15125,6525,8600,11130,5722,5408,3995,803,3192,2570,1123,1447,2201,939,1262,369,184,185,10549,4279,6270,7349,3861,3488,3200,418,2782,2006,1123,883,1580,922,658,426,201,225
94,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",8980,4937,4043,7151,4240,2911,1829,697,1132,5018,2427,2591,4374,2182,2192,644,245,399,3084,1632,1452,2204,1485,719,880,147,733,878,878,0,573,573,0,305,305,0
95,Nassau County (West Central)--Hempstead Town (West Central) PUMA,9841,5159,4682,8685,4934,3751,1156,225,931,4063,2009,2054,3377,2009,1368,686,0,686,5600,2972,2628,5130,2747,2383,470,225,245,178,178,0,178,178,0,0,0,0
96,Erie County (West Central)--Buffalo City (East) PUMA,1570,1034,536,1354,992,362,216,42,174,590,416,174,416,416,0,174,0,174,807,512,295,765,470,295,42,42,0,173,106,67,173,106,67,0,0,0
97,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,15230,8056,7174,13017,7454,5563,2213,602,1611,10896,5258,5638,9718,5179,4539,1178,79,1099,3659,2123,1536,2785,1761,1024,874,362,512,675,675,0,514,514,0,161,161,0
98,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",22445,12176,10269,19126,10886,8240,3319,1290,2029,8508,4293,4215,7090,3601,3489,1418,692,726,12106,7020,5086,10515,6490,4025,1591,530,1061,1831,863,968,1521,795,726,310,68,242
99,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",10046,6271,3775,8095,5569,2526,1951,702,1249,3364,1595,1769,3001,1595,1406,363,0,363,4672,3028,1644,3227,2378,849,1445,650,795,2010,1648,362,1867,1596,271,143,52,91
100,Madison & Cortland Counties PUMA,360,197,163,197,197,0,163,0,163,253,197,56,197,197,0,56,0,56,107,0,107,0,0,0,107,0,107,0,0,0,0,0,0,0,0,0
101,Nassau County (Central)--Hempstead Town (East Central) PUMA,2473,1240,1233,2272,1240,1032,201,0,201,1786,1144,642,1660,1144,516,126,0,126,529,0,529,454,0,454,75,0,75,158,96,62,158,96,62,0,0,0
102,Nassau County (West Central)--North Hempstead Town (South) PUMA,14805,7824,6981,13274,7051,6223,1531,773,758,8403,3608,4795,7955,3460,4495,448,148,300,5884,3806,2078,4869,3181,1688,1015,625,390,518,410,108,450,410,40,68,0,68
103,Westchester County (Central)--White Plains City PUMA,11054,6159,4895,10066,5810,4256,988,349,639,6389,3560,2829,5992,3560,2432,397,0,397,3525,1643,1882,2934,1294,1640,591,349,242,1140,956,184,1140,956,184,0,0,0
104,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",3278,2173,1105,3170,2173,997,108,0,108,2127,1155,972,2019,1155,864,108,0,108,856,723,133,856,723,133,0,0,0,295,295,0,295,295,0,0,0,0
105,Suffolk County (Northwest)--Huntington Town (South) PUMA,3016,1646,1370,2632,1402,1230,384,244,140,1864,1036,828,1613,855,758,251,181,70,1152,610,542,1019,547,472,133,63,70,0,0,0,0,0,0,0,0,0
106,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,9852,4773,5079,8553,4352,4201,1299,421,878,3599,1049,2550,3156,904,2252,443,145,298,5249,3029,2220,4501,2776,1725,748,253,495,1004,695,309,896,672,224,108,23,85
107,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,6840,4182,2658,5275,3393,1882,1565,789,776,1546,586,960,1328,586,742,218,0,218,4181,3080,1101,3361,2374,987,820,706,114,1113,516,597,586,433,153,527,83,444
108,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,13224,8003,5221,10240,6690,3550,2984,1313,1671,4039,2723,1316,3536,2460,1076,503,263,240,5141,2843,2298,3998,2127,1871,1143,716,427,4044,2437,1607,2706,2103,603,1338,334,1004
109,Suffolk County (Northwest)--Huntington Town (North) PUMA,4318,2566,1752,4087,2566,1521,231,0,231,1452,743,709,1385,743,642,67,0,67,1249,630,619,1085,630,455,164,0,164,1617,1193,424,1617,1193,424,0,0,0
110,Suffolk County (Southwest)--Islip Town (South) PUMA,2781,1723,1058,2120,1567,553,661,156,505,1065,657,408,776,657,119,289,0,289,1524,874,650,1152,718,434,372,156,216,192,192,0,192,192,0,0,0,0
111,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",11812,5426,6386,10295,4934,5361,1517,492,1025,3574,991,2583,3020,928,2092,554,63,491,6812,3457,3355,6147,3028,3119,665,429,236,1426,978,448,1128,978,150,298,0,298
112,Ulster County (East) PUMA,1817,625,1192,1388,550,838,429,75,354,923,86,837,604,86,518,319,0,319,894,539,355,784,464,320,110,75,35,0,0,0,0,0,0,0,0,0
113,NYC-Manhattan Community District 10--Central Harlem PUMA,7401,3951,3450,6353,3386,2967,1048,565,483,3269,1298,1971,2766,980,1786,503,318,185,3964,2485,1479,3490,2309,1181,474,176,298,168,168,0,97,97,0,71,71,0
114,NYC-Brooklyn Community District 4--Bushwick PUMA,12367,8023,4344,9366,6675,2691,3001,1348,1653,3869,2125,1744,3156,2046,1110,713,79,634,5440,4111,1329,4476,3281,1195,964,830,134,3058,1787,1271,1734,1348,386,1324,439,885
115,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",5145,2754,2391,4079,2359,1720,1066,395,671,1833,594,1239,1381,594,787,452,0,452,3143,2077,1066,2612,1765,847,531,312,219,169,83,86,86,0,86,83,83,0
116,Oneida County (Central)--Greater Utica & Rome Cities PUMA,3118,1472,1646,2717,1428,1289,401,44,357,984,418,566,889,418,471,95,0,95,1482,809,673,1176,765,411,306,44,262,652,245,407,652,245,407,0,0,0
