,puma,Total_geo,Total_geo_m,Total_geo_f,Total_FT_mf_t,Total_FT_m,Total_FT_f,Total_PT_mf_t,Total_PT_m,Total_PT_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_FT_mf_t,BABS_FT_m,BABS_FT_f,BABS_PT_mf_t,BABS_PT_m,BABS_PT_f,Total_HS,Total_HS_m,Total_HS_f,HS_FT_mf_t,HS_FT_m,HS_FT_f,HS_PT_mf_t,HS_PT_m,HS_PT_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_FT_mf_t,HSINC_FT_m,HSINC_FT_f,HSINC_PT_mf_t,HSINC_PT_m,HSINC_PT_f
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",535,205,330,535,205,330,0,0,0,330,0,330,330,0,330,0,0,0,205,205,0,205,205,0,0,0,0,0,0,0,0,0,0,0,0,0
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,1304,944,360,1304,944,360,0,0,0,477,206,271,477,206,271,0,0,0,636,547,89,636,547,89,0,0,0,191,191,0,191,191,0,0,0,0
127,Onondaga County (North) PUMA,538,495,43,538,495,43,0,0,0,538,495,43,538,495,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,759,249,510,484,249,235,275,0,275,0,0,0,0,0,0,0,0,0,759,249,510,484,249,235,275,0,275,0,0,0,0,0,0,0,0,0
129,Monroe County (North & West) PUMA,651,0,651,248,0,248,403,0,403,391,0,391,142,0,142,249,0,249,260,0,260,106,0,106,154,0,154,0,0,0,0,0,0,0,0,0
130,Sullivan & Ulster (West) Counties PUMA,1008,580,428,939,580,359,69,0,69,0,0,0,0,0,0,0,0,0,767,339,428,698,339,359,69,0,69,241,241,0,241,241,0,0,0,0
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,1516,929,587,1196,759,437,320,170,150,312,0,312,162,0,162,150,0,150,1204,929,275,1034,759,275,170,170,0,0,0,0,0,0,0,0,0,0
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,476,83,393,374,83,291,102,0,102,166,83,83,83,83,0,83,0,83,291,0,291,291,0,291,0,0,0,19,0,19,0,0,0,19,0,19
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",2379,1410,969,1857,1280,577,522,130,392,75,75,0,75,75,0,0,0,0,2103,1134,969,1581,1004,577,522,130,392,201,201,0,201,201,0,0,0,0
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",3152,960,2192,2646,798,1848,506,162,344,362,96,266,308,96,212,54,0,54,2481,864,1617,2029,702,1327,452,162,290,309,0,309,309,0,309,0,0,0
135,Monroe County (Central)--Rochester City (West) PUMA,1777,488,1289,1251,327,924,526,161,365,164,164,0,164,164,0,0,0,0,1247,324,923,986,163,823,261,161,100,366,0,366,101,0,101,265,0,265
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,3027,1817,1210,2728,1518,1210,299,299,0,380,220,160,311,151,160,69,69,0,2447,1397,1050,2352,1302,1050,95,95,0,200,200,0,65,65,0,135,135,0
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,2628,1373,1255,2166,1311,855,462,62,400,700,286,414,588,286,302,112,0,112,1644,937,707,1428,875,553,216,62,154,284,150,134,150,150,0,134,0,134
138,Putnam County PUMA,1173,268,905,977,268,709,196,0,196,171,47,124,114,47,67,57,0,57,863,221,642,863,221,642,0,0,0,139,0,139,0,0,0,139,0,139
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,3267,2447,820,3083,2263,820,184,184,0,639,276,363,572,209,363,67,67,0,2181,1724,457,2064,1607,457,117,117,0,447,447,0,447,447,0,0,0,0
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,1027,671,356,970,671,299,57,0,57,102,0,102,102,0,102,0,0,0,868,671,197,868,671,197,0,0,0,57,0,57,0,0,0,57,0,57
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,446,227,219,324,227,97,122,0,122,97,0,97,97,0,97,0,0,0,159,159,0,159,159,0,0,0,0,190,68,122,68,68,0,122,0,122
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",4110,2041,2069,3694,1871,1823,416,170,246,138,0,138,138,0,138,0,0,0,3539,1751,1788,3266,1581,1685,273,170,103,433,290,143,290,290,0,143,0,143
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,1657,168,1489,1305,168,1137,352,0,352,572,61,511,572,61,511,0,0,0,1002,107,895,650,107,543,352,0,352,83,0,83,83,0,83,0,0,0
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,1199,804,395,1119,724,395,80,80,0,242,242,0,242,242,0,0,0,0,751,356,395,671,276,395,80,80,0,206,206,0,206,206,0,0,0,0
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",563,197,366,489,123,366,74,74,0,187,120,67,113,46,67,74,74,0,376,77,299,376,77,299,0,0,0,0,0,0,0,0,0,0,0,0
146,Capital Region,4937,2472,2465,3566,1948,1618,1371,524,847,926,318,608,926,318,608,0,0,0,3502,1892,1610,2554,1544,1010,948,348,600,509,262,247,86,86,0,423,176,247
147,Central NY,2791,1517,1274,1929,1221,708,862,296,566,1125,527,598,639,527,112,486,0,486,1101,806,295,818,603,215,283,203,80,565,184,381,472,91,381,93,93,0
148,Finger Lakes,9615,4891,4724,7091,4114,2977,2524,777,1747,1632,582,1050,1172,518,654,460,64,396,6487,3361,3126,5207,3060,2147,1280,301,979,1496,948,548,712,536,176,784,412,372
149,Long Island,32421,15659,16762,28215,14811,13404,4206,848,3358,9471,4085,5386,8396,4085,4311,1075,0,1075,20975,10883,10092,18291,10035,8256,2684,848,1836,1975,691,1284,1528,691,837,447,0,447
150,Mid-Hudson,40985,22351,18634,35417,19968,15449,5568,2383,3185,10672,4213,6459,9453,3832,5621,1219,381,838,27410,16036,11374,23776,14297,9479,3634,1739,1895,2903,2102,801,2188,1839,349,715,263,452
151,Mohawk Valley,2420,1141,1279,1432,383,1049,988,758,230,249,132,117,214,115,99,35,17,18,2171,1009,1162,1218,268,950,953,741,212,0,0,0,0,0,0,0,0,0
152,New York City,180310,86134,94176,150463,72352,78111,29847,13782,16065,42426,15262,27164,36190,12419,23771,6236,2843,3393,118262,60733,57529,99079,51580,47499,19183,9153,10030,19622,10139,9483,15194,8353,6841,4428,1786,2642
153,North Country,1011,621,390,905,515,390,106,106,0,64,64,0,64,64,0,0,0,0,730,340,390,624,234,390,106,106,0,217,217,0,217,217,0,0,0,0
154,Southern Tier,1907,884,1023,1467,726,741,440,158,282,892,450,442,696,450,246,196,0,196,995,414,581,751,256,495,244,158,86,20,20,0,20,20,0,0,0,0
155,Western NY,8062,4507,3555,6892,3957,2935,1170,550,620,1251,644,607,1128,580,548,123,64,59,5652,3189,2463,4928,2703,2225,724,486,238,1159,674,485,836,674,162,323,0,323
