,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Emp_mf_t,Total_emp_m,Total_emp_f,Total_UnEmp_mf_t,Total_UnEmp_m,Total_UnEmp_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Emp_mf_t,BABS_emp_m,BABS_emp_f,BABS_UnEmp_mf_t,BABS_UnEmp_m,BABS_UnEmp_f,Total_HS,Total_HS_m,Total_HS_f,HS_Emp_mf_t,HS_emp_m,HS_emp_f,HS_UnEmp_mf_t,HS_UnEmp_m,HS_UnEmp_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Emp_mf_t,HSINC_emp_m,HSINC_emp_f,HSINC_UnEmp_mf_t,HSINC_UnEmp_m,HSINC_UnEmp_f
117,NYC-Brooklyn Community District 4--Bushwick PUMA,7515,4870,2645,6498,4095,2403,1017,775,242,940,276,664,940,276,664,0,0,0,4959,3414,1545,4457,2912,1545,502,502,0,1616,1180,436,1101,907,194,515,273,242
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,7011,3965,3046,6346,3514,2832,665,451,214,2741,1571,1170,2527,1571,956,214,0,214,4057,2305,1752,3606,1854,1752,451,451,0,213,89,124,213,89,124,0,0,0
119,Dutchess County (North & East) PUMA,793,508,285,730,445,285,63,63,0,171,121,50,171,121,50,0,0,0,622,387,235,559,324,235,63,63,0,0,0,0,0,0,0,0,0,0
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,1602,852,750,1602,852,750,0,0,0,688,436,252,688,436,252,0,0,0,914,416,498,914,416,498,0,0,0,0,0,0,0,0,0,0,0,0
121,Broome (Outer West) & Tioga Counties PUMA,79,0,79,79,0,79,0,0,0,0,0,0,0,0,0,0,0,0,79,0,79,79,0,79,0,0,0,0,0,0,0,0,0,0,0,0
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",2438,2242,196,2210,2014,196,228,228,0,68,68,0,68,68,0,0,0,0,2279,2096,183,2051,1868,183,228,228,0,91,78,13,91,78,13,0,0,0
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",680,317,363,669,306,363,11,11,0,0,0,0,0,0,0,0,0,0,632,306,326,632,306,326,0,0,0,48,11,37,37,0,37,11,11,0
124,Orange County (Northeast)--Greater Newburgh City PUMA,3175,1560,1615,3022,1407,1615,153,153,0,970,562,408,970,562,408,0,0,0,2060,853,1207,1907,700,1207,153,153,0,145,145,0,145,145,0,0,0,0
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",535,205,330,535,205,330,0,0,0,330,0,330,330,0,330,0,0,0,205,205,0,205,205,0,0,0,0,0,0,0,0,0,0,0,0,0
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,1304,944,360,1304,944,360,0,0,0,477,206,271,477,206,271,0,0,0,636,547,89,636,547,89,0,0,0,191,191,0,191,191,0,0,0,0
127,Onondaga County (North) PUMA,538,495,43,538,495,43,0,0,0,538,495,43,538,495,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,607,249,358,607,249,358,0,0,0,0,0,0,0,0,0,0,0,0,607,249,358,607,249,358,0,0,0,0,0,0,0,0,0,0,0,0
129,Monroe County (North & West) PUMA,406,0,406,252,0,252,154,0,154,252,0,252,252,0,252,0,0,0,154,0,154,0,0,0,154,0,154,0,0,0,0,0,0,0,0,0
130,Sullivan & Ulster (West) Counties PUMA,1008,580,428,767,339,428,241,241,0,0,0,0,0,0,0,0,0,0,767,339,428,767,339,428,0,0,0,241,241,0,0,0,0,241,241,0
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,1516,929,587,1516,929,587,0,0,0,312,0,312,312,0,312,0,0,0,1204,929,275,1204,929,275,0,0,0,0,0,0,0,0,0,0,0,0
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,457,83,374,457,83,374,0,0,0,166,83,83,166,83,83,0,0,0,291,0,291,291,0,291,0,0,0,0,0,0,0,0,0,0,0,0
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",2409,1440,969,2379,1410,969,30,30,0,75,75,0,75,75,0,0,0,0,2103,1134,969,2103,1134,969,0,0,0,231,231,0,201,201,0,30,30,0
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",3172,1052,2120,2843,960,1883,329,92,237,454,188,266,362,96,266,92,92,0,2563,864,1699,2481,864,1617,82,0,82,155,0,155,0,0,0,155,0,155
135,Monroe County (Central)--Rochester City (West) PUMA,1752,490,1262,1418,327,1091,334,163,171,164,164,0,164,164,0,0,0,0,1222,326,896,1059,163,896,163,163,0,366,0,366,195,0,195,171,0,171
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,2891,1681,1210,2891,1681,1210,0,0,0,380,220,160,380,220,160,0,0,0,2352,1302,1050,2352,1302,1050,0,0,0,159,159,0,159,159,0,0,0,0
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,2538,1311,1227,2538,1311,1227,0,0,0,700,286,414,700,286,414,0,0,0,1582,875,707,1582,875,707,0,0,0,256,150,106,256,150,106,0,0,0
138,Putnam County PUMA,1173,268,905,1173,268,905,0,0,0,171,47,124,171,47,124,0,0,0,863,221,642,863,221,642,0,0,0,139,0,139,139,0,139,0,0,0
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,3150,2330,820,3071,2251,820,79,79,0,639,276,363,560,197,363,79,79,0,2064,1607,457,2064,1607,457,0,0,0,447,447,0,447,447,0,0,0,0
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,1027,671,356,1027,671,356,0,0,0,102,0,102,102,0,102,0,0,0,868,671,197,868,671,197,0,0,0,57,0,57,57,0,57,0,0,0
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,446,227,219,446,227,219,0,0,0,97,0,97,97,0,97,0,0,0,159,159,0,159,159,0,0,0,0,190,68,122,190,68,122,0,0,0
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",4703,2634,2069,4021,1952,2069,682,682,0,138,0,138,138,0,138,0,0,0,3812,2024,1788,3450,1662,1788,362,362,0,753,610,143,433,290,143,320,320,0
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,1657,168,1489,1657,168,1489,0,0,0,572,61,511,572,61,511,0,0,0,1002,107,895,1002,107,895,0,0,0,83,0,83,83,0,83,0,0,0
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,1199,804,395,1199,804,395,0,0,0,242,242,0,242,242,0,0,0,0,751,356,395,751,356,395,0,0,0,206,206,0,206,206,0,0,0,0
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",563,197,366,563,197,366,0,0,0,187,120,67,187,120,67,0,0,0,376,77,299,376,77,299,0,0,0,0,0,0,0,0,0,0,0,0
146,Capital Region,4524,2450,2074,4304,2230,2074,220,220,0,926,318,608,926,318,608,0,0,0,3336,1870,1466,3292,1826,1466,44,44,0,262,262,0,86,86,0,176,176,0
147,Central NY,2799,1525,1274,2455,1181,1274,344,344,0,1125,527,598,1125,527,598,0,0,0,1200,905,295,949,654,295,251,251,0,474,93,381,381,0,381,93,93,0
148,Finger Lakes,9172,4842,4330,7727,4371,3356,1445,471,974,1382,582,800,1382,582,800,0,0,0,6477,3489,2988,5304,3018,2286,1173,471,702,1313,771,542,1041,771,270,272,0,272
149,Long Island,31784,15330,16454,30726,14668,16058,1058,662,396,9544,4085,5459,9346,4085,5261,198,0,198,20348,10554,9794,19488,9892,9596,860,662,198,1892,691,1201,1892,691,1201,0,0,0
150,Mid-Hudson,40466,21811,18655,37957,20350,17607,2509,1461,1048,10354,4213,6141,9870,4103,5767,484,110,374,27653,15918,11735,25910,14814,11096,1743,1104,639,2459,1680,779,2177,1433,744,282,247,35
151,Mohawk Valley,2279,1000,1279,2135,856,1279,144,144,0,249,132,117,249,132,117,0,0,0,2030,868,1162,1886,724,1162,144,144,0,0,0,0,0,0,0,0,0,0
152,New York City,186629,89774,96855,171187,82386,88801,15442,7388,8054,42171,15205,26966,40297,14372,25925,1874,833,1041,123563,63542,60021,114089,58981,55108,9474,4561,4913,20895,11027,9868,16801,9033,7768,4094,1994,2100
153,North Country,762,298,464,688,298,390,74,0,74,64,64,0,64,64,0,0,0,0,698,234,464,624,234,390,74,0,74,0,0,0,0,0,0,0,0,0
154,Southern Tier,2029,1006,1023,1749,726,1023,280,280,0,892,450,442,892,450,442,0,0,0,1054,473,581,837,256,581,217,217,0,83,83,0,20,20,0,63,63,0
155,Western NY,8254,4721,3533,7371,3909,3462,883,812,71,1251,644,607,1187,580,607,64,64,0,5937,3403,2534,5312,2849,2463,625,554,71,1066,674,392,872,480,392,194,194,0
