,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
86,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,1091,707,384,1091,707,384,0,0,0,0,0,0,0,0,0,0,0,0,1091,707,384,1091,707,384,0,0,0,0,0,0,0,0,0,0,0,0
87,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,2318,1337,981,1057,597,460,1261,740,521,435,161,274,435,161,274,0,0,0,1475,903,572,622,436,186,853,467,386,408,273,135,0,0,0,408,273,135
88,Onondaga County (Central)--Syracuse City PUMA,1216,867,349,739,585,154,477,282,195,73,32,41,73,32,41,0,0,0,700,483,217,506,432,74,194,51,143,443,352,91,160,121,39,283,231,52
89,Westchester County (Central)--White Plains City PUMA,3545,2072,1473,3435,1962,1473,110,110,0,873,0,873,873,0,873,0,0,0,2597,2072,525,2487,1962,525,110,110,0,75,0,75,75,0,75,0,0,0
90,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,3030,1568,1462,1560,733,827,1470,835,635,587,330,257,587,330,257,0,0,0,1979,969,1010,973,403,570,1006,566,440,464,269,195,0,0,0,464,269,195
91,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",12863,5479,7384,6355,2839,3516,6508,2640,3868,776,258,518,699,258,441,77,0,77,8986,3799,5187,4281,2093,2188,4705,1706,2999,3101,1422,1679,1375,488,887,1726,934,792
92,Cattaraugus & Allegany Counties PUMA,117,8,109,117,8,109,0,0,0,76,0,76,76,0,76,0,0,0,41,8,33,41,8,33,0,0,0,0,0,0,0,0,0,0,0,0
93,Oswego County PUMA,373,151,222,222,0,222,151,151,0,222,0,222,222,0,222,0,0,0,49,49,0,0,0,0,49,49,0,102,102,0,0,0,0,102,102,0
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",8129,3867,4262,6226,3131,3095,1903,736,1167,836,598,238,836,598,238,0,0,0,6437,3269,3168,5047,2533,2514,1390,736,654,856,0,856,343,0,343,513,0,513
95,Monroe County (East) PUMA,1354,466,888,877,330,547,477,136,341,298,64,234,234,0,234,64,64,0,864,317,547,451,245,206,413,72,341,192,85,107,192,85,107,0,0,0
