,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Emp_mf_t,Total_emp_m,Total_emp_f,Total_UnEmp_mf_t,Total_UnEmp_m,Total_UnEmp_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Emp_mf_t,BABS_emp_m,BABS_emp_f,BABS_UnEmp_mf_t,BABS_UnEmp_m,BABS_UnEmp_f,Total_HS,Total_HS_m,Total_HS_f,HS_Emp_mf_t,HS_emp_m,HS_emp_f,HS_UnEmp_mf_t,HS_UnEmp_m,HS_UnEmp_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Emp_mf_t,HSINC_emp_m,HSINC_emp_f,HSINC_UnEmp_mf_t,HSINC_UnEmp_m,HSINC_UnEmp_f
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",37672,20150,17522,35823,19401,16422,1849,749,1100,13031,6285,6746,12739,6194,6545,292,91,201,22883,13213,9670,21634,12731,8903,1249,482,767,1758,652,1106,1450,476,974,308,176,132
95,Monroe County (East) PUMA,51497,25900,25597,50089,24731,25358,1408,1169,239,23918,11614,12304,23591,11287,12304,327,327,0,26041,13068,12973,24960,12226,12734,1081,842,239,1538,1218,320,1538,1218,320,0,0,0
96,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,47965,23459,24506,45769,21934,23835,2196,1525,671,28185,12547,15638,27316,12171,15145,869,376,493,17647,9640,8007,16483,8654,7829,1164,986,178,2133,1272,861,1970,1109,861,163,163,0
97,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",26627,12574,14053,22858,10556,12302,3769,2018,1751,12034,6052,5982,10665,5110,5555,1369,942,427,12372,5817,6555,10412,4991,5421,1960,826,1134,2221,705,1516,1781,455,1326,440,250,190
98,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",26569,15784,10785,25443,15099,10344,1126,685,441,8496,5174,3322,8101,5014,3087,395,160,235,14623,8155,6468,13892,7630,6262,731,525,206,3450,2455,995,3450,2455,995,0,0,0
99,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",31661,16088,15573,28588,13983,14605,3073,2105,968,10514,4246,6268,9592,3847,5745,922,399,523,19604,11228,8376,17862,9728,8134,1742,1500,242,1543,614,929,1134,408,726,409,206,203
100,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",23363,12635,10728,21638,11617,10021,1725,1018,707,13450,6316,7134,13013,5948,7065,437,368,69,9413,5857,3556,8125,5207,2918,1288,650,638,500,462,38,500,462,38,0,0,0
101,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",59048,26476,32572,56707,25289,31418,2341,1187,1154,55652,23785,31867,53395,22682,30713,2257,1103,1154,3235,2530,705,3151,2446,705,84,84,0,161,161,0,161,161,0,0,0,0
102,Chautauqua County PUMA,48509,24797,23712,45339,23071,22268,3170,1726,1444,12369,5979,6390,11977,5740,6237,392,239,153,31882,16170,15712,29745,14877,14868,2137,1293,844,4258,2648,1610,3617,2454,1163,641,194,447
103,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,36554,15981,20573,34159,14721,19438,2395,1260,1135,15587,5461,10126,14934,4992,9942,653,469,184,19268,9598,9670,17753,8994,8759,1515,604,911,1699,922,777,1472,735,737,227,187,40
104,Erie County (West Central)--Buffalo City (East) PUMA,44437,20400,24037,39959,17941,22018,4478,2459,2019,9157,3743,5414,8842,3743,5099,315,0,315,31884,15606,16278,28811,13739,15072,3073,1867,1206,3396,1051,2345,2306,459,1847,1090,592,498
105,Genesee & Orleans Counties PUMA,39030,20660,18370,37354,19823,17531,1676,837,839,9637,4001,5636,9599,4001,5598,38,0,38,27328,15128,12200,25885,14466,11419,1443,662,781,2065,1531,534,1870,1356,514,195,175,20
106,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",38155,17433,20722,36794,16873,19921,1361,560,801,15765,6518,9247,15364,6434,8930,401,84,317,20924,10692,10232,19964,10216,9748,960,476,484,1466,223,1243,1466,223,1243,0,0,0
107,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",36620,19512,17108,34211,17973,16238,2409,1539,870,10118,4056,6062,9591,3939,5652,527,117,410,23862,13988,9874,22339,12869,9470,1523,1119,404,2640,1468,1172,2281,1165,1116,359,303,56
108,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,32557,17078,15479,31341,16359,14982,1216,719,497,17743,7818,9925,17177,7527,9650,566,291,275,14683,9260,5423,14090,8832,5258,593,428,165,131,0,131,74,0,74,57,0,57
109,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",33832,14599,19233,29868,12922,16946,3964,1677,2287,7743,2509,5234,6853,2042,4811,890,467,423,21913,10250,11663,19880,9465,10415,2033,785,1248,4176,1840,2336,3135,1415,1720,1041,425,616
110,Suffolk County (East) PUMA,39877,21624,18253,38425,20614,17811,1452,1010,442,17820,8732,9088,17544,8608,8936,276,124,152,21443,12317,9126,20638,11802,8836,805,515,290,614,575,39,243,204,39,371,371,0
111,Orange County (Northwest) PUMA,39072,20500,18572,38069,19998,18071,1003,502,501,13423,5883,7540,13156,5816,7340,267,67,200,24253,13495,10758,23619,13162,10457,634,333,301,1396,1122,274,1294,1020,274,102,102,0
112,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,38991,19369,19622,36999,18308,18691,1992,1061,931,13226,6170,7056,12861,5834,7027,365,336,29,23769,12087,11682,22265,11485,10780,1504,602,902,1996,1112,884,1873,989,884,123,123,0
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",26982,12614,14368,24306,11696,12610,2676,918,1758,8764,2982,5782,8093,2890,5203,671,92,579,15466,7955,7511,14230,7593,6637,1236,362,874,2752,1677,1075,1983,1213,770,769,464,305
114,Suffolk County (Northwest)--Smithtown Town PUMA,43670,23657,20013,42231,22510,19721,1439,1147,292,23697,11945,11752,23065,11417,11648,632,528,104,19973,11712,8261,19166,11093,8073,807,619,188,0,0,0,0,0,0,0,0,0
115,Ulster County (East) PUMA,55178,28218,26960,52965,27024,25941,2213,1194,1019,18894,8614,10280,18558,8348,10210,336,266,70,33791,17925,15866,32179,17193,14986,1612,732,880,2493,1679,814,2228,1483,745,265,196,69
116,Westchester County (Northeast) PUMA,46047,24311,21736,44774,23569,21205,1273,742,531,31284,16807,14477,30456,16433,14023,828,374,454,14582,7504,7078,14137,7136,7001,445,368,77,181,0,181,181,0,181,0,0,0
117,NYC-Brooklyn Community District 4--Bushwick PUMA,32979,20563,12416,30117,18283,11834,2862,2280,582,14663,7708,6955,14222,7343,6879,441,365,76,15175,10405,4770,13594,9018,4576,1581,1387,194,3141,2450,691,2301,1922,379,840,528,312
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,43609,24545,19064,40456,22655,17801,3153,1890,1263,32579,17849,14730,30543,16871,13672,2036,978,1058,10729,6528,4201,9612,5616,3996,1117,912,205,301,168,133,301,168,133,0,0,0
119,Dutchess County (North & East) PUMA,44881,24125,20756,42089,22388,19701,2792,1737,1055,19579,9288,10291,19121,8961,10160,458,327,131,23320,13263,10057,21594,12388,9206,1726,875,851,1982,1574,408,1374,1039,335,608,535,73
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,25879,10947,14932,24106,10077,14029,1773,870,903,9314,3518,5796,9161,3518,5643,153,0,153,14914,6624,8290,13743,5849,7894,1171,775,396,1651,805,846,1202,710,492,449,95,354
121,Broome (Outer West) & Tioga Counties PUMA,42047,23149,18898,39654,21607,18047,2393,1542,851,12211,5845,6366,11954,5604,6350,257,241,16,27851,15929,11922,25738,14651,11087,2113,1278,835,1985,1375,610,1962,1352,610,23,23,0
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",32241,17711,14530,31215,16837,14378,1026,874,152,16048,7650,8398,16001,7645,8356,47,5,42,15816,9849,5967,14837,8980,5857,979,869,110,377,212,165,377,212,165,0,0,0
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",18282,8271,10011,16738,7203,9535,1544,1068,476,5718,1720,3998,5351,1643,3708,367,77,290,11386,5821,5565,10754,5233,5521,632,588,44,1178,730,448,633,327,306,545,403,142
124,Orange County (Northeast)--Greater Newburgh City PUMA,40944,20616,20328,38846,19750,19096,2098,866,1232,13941,6958,6983,13421,6525,6896,520,433,87,26000,12908,13092,24422,12475,11947,1578,433,1145,1003,750,253,1003,750,253,0,0,0
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",63174,34390,28784,60218,33110,27108,2956,1280,1676,57349,30180,27169,55260,29619,25641,2089,561,1528,5058,3509,1549,4616,3215,1401,442,294,148,767,701,66,342,276,66,425,425,0
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,23189,12725,10464,22239,12211,10028,950,514,436,17087,8472,8615,16739,8124,8615,348,348,0,5650,3967,1683,5048,3801,1247,602,166,436,452,286,166,452,286,166,0,0,0
127,Onondaga County (North) PUMA,53179,26446,26733,51388,25420,25968,1791,1026,765,23095,10724,12371,23022,10651,12371,73,73,0,29092,14879,14213,27635,14038,13597,1457,841,616,992,843,149,731,731,0,261,112,149
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,33608,19069,14539,32859,18647,14212,749,422,327,21529,11973,9556,21204,11802,9402,325,171,154,11553,6708,4845,11129,6457,4672,424,251,173,526,388,138,526,388,138,0,0,0
129,Monroe County (North & West) PUMA,42473,20923,21550,41131,20320,20811,1342,603,739,17391,8069,9322,16979,7948,9031,412,121,291,23590,11793,11797,22778,11429,11349,812,364,448,1492,1061,431,1374,943,431,118,118,0
130,Sullivan & Ulster (West) Counties PUMA,35693,18291,17402,33531,16976,16555,2162,1315,847,11400,4391,7009,11210,4391,6819,190,0,190,21390,12238,9152,20199,11504,8695,1191,734,457,2903,1662,1241,2122,1081,1041,781,581,200
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,36093,17698,18395,34435,16879,17556,1658,819,839,14509,5657,8852,14092,5600,8492,417,57,360,20218,11142,9076,19466,10789,8677,752,353,399,1366,899,467,877,490,387,489,409,80
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,34784,18092,16692,34174,17660,16514,610,432,178,21482,11165,10317,20942,10733,10209,540,432,108,13076,6701,6375,13006,6701,6305,70,0,70,226,226,0,226,226,0,0,0,0
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",46510,20539,25971,42022,17878,24144,4488,2661,1827,12855,3885,8970,12105,3545,8560,750,340,410,30798,14710,16088,27718,13047,14671,3080,1663,1417,2857,1944,913,2199,1286,913,658,658,0
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",43141,22257,20884,40537,20675,19862,2604,1582,1022,15159,6486,8673,14138,5771,8367,1021,715,306,26794,14913,11881,25653,14267,11386,1141,646,495,1188,858,330,746,637,109,442,221,221
135,Monroe County (Central)--Rochester City (West) PUMA,28489,13115,15374,25480,11184,14296,3009,1931,1078,6024,3332,2692,5874,3182,2692,150,150,0,19320,8225,11095,17067,6879,10188,2253,1346,907,3145,1558,1587,2539,1123,1416,606,435,171
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,22718,11428,11290,21018,10580,10438,1700,848,852,8463,3466,4997,8391,3394,4997,72,72,0,13173,7231,5942,11889,6587,5302,1284,644,640,1082,731,351,738,599,139,344,132,212
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,19883,8979,10904,19011,8345,10666,872,634,238,3628,1553,2075,3628,1553,2075,0,0,0,15070,6659,8411,14198,6025,8173,872,634,238,1185,767,418,1185,767,418,0,0,0
138,Putnam County PUMA,38113,19347,18766,37635,18869,18766,478,478,0,17092,7579,9513,17092,7579,9513,0,0,0,20130,11167,8963,19652,10689,8963,478,478,0,891,601,290,891,601,290,0,0,0
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,28833,14989,13844,26975,13537,13438,1858,1452,406,16363,8066,8297,15542,7474,8068,821,592,229,11001,5883,5118,10237,5151,5086,764,732,32,1469,1040,429,1196,912,284,273,128,145
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,39520,20830,18690,37933,20528,17405,1587,302,1285,24212,11305,12907,22982,11063,11919,1230,242,988,14885,9164,5721,14528,9104,5424,357,60,297,423,361,62,423,361,62,0,0,0
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,37079,19063,18016,36170,18441,17729,909,622,287,20489,10527,9962,20262,10527,9735,227,0,227,15588,8202,7386,14906,7580,7326,682,622,60,1002,334,668,1002,334,668,0,0,0
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",17044,6638,10406,15517,5524,9993,1527,1114,413,4350,1041,3309,4208,1041,3167,142,0,142,10315,4597,5718,9624,3993,5631,691,604,87,2379,1000,1379,1685,490,1195,694,510,184
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,38953,19342,19611,37267,18440,18827,1686,902,784,17273,8401,8872,16370,7984,8386,903,417,486,21029,10473,10556,20246,9988,10258,783,485,298,651,468,183,651,468,183,0,0,0
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,31512,16999,14513,29767,16121,13646,1745,878,867,18555,8570,9985,17967,8369,9598,588,201,387,12134,7773,4361,11215,7258,3957,919,515,404,823,656,167,585,494,91,238,162,76
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",23112,13124,9988,21487,11915,9572,1625,1209,416,8229,4550,3679,8050,4371,3679,179,179,0,12128,6721,5407,11318,6090,5228,810,631,179,2755,1853,902,2119,1454,665,636,399,237
146,Capital Region,411633,215774,195859,393366,205895,187471,18267,9879,8388,156435,74150,82285,153467,72923,80544,2968,1227,1741,238254,129493,108761,225280,122736,102544,12974,6757,6217,16944,12131,4813,14619,10236,4383,2325,1895,430
147,Central NY,292521,148668,143853,278678,140141,138537,13843,8527,5316,104180,49554,54626,102325,48333,53992,1855,1221,634,173394,90727,82667,164309,85099,79210,9085,5628,3457,14947,8387,6560,12044,6709,5335,2903,1678,1225
148,Finger Lakes,448655,230436,218219,428487,219031,209456,20168,11405,8763,162459,76685,85774,159405,75291,84114,3054,1394,1660,262522,137843,124679,248063,129510,118553,14459,8333,6126,23674,15908,7766,21019,14230,6789,2655,1678,977
149,Long Island,895977,465878,430099,859931,444886,415045,36046,20992,15054,434156,208514,225642,420999,202053,218946,13157,6461,6696,441568,244066,197502,421315,231302,190013,20253,12764,7489,20253,13298,6955,17617,11531,6086,2636,1767,869
150,Mid-Hudson,693527,361523,332004,663806,344697,319109,29721,16826,12895,331057,158206,172851,322459,154181,168278,8598,4025,4573,335447,185834,149613,317822,175561,142261,17625,10273,7352,27023,17483,9540,23525,14955,8570,3498,2528,970
151,Mohawk Valley,174815,90578,84237,164817,84517,80300,9998,6061,3937,46146,20753,25393,45178,19972,25206,968,781,187,116959,62663,54296,109912,58304,51608,7047,4359,2688,11710,7162,4548,9727,6241,3486,1983,921,1062
152,New York City,1862694,931976,930718,1736912,861710,875202,125782,70266,55516,1025131,483312,541819,984568,461301,523267,40563,22011,18552,742908,394644,348264,677102,358468,318634,65806,36176,29630,94655,54020,40635,75242,41941,33301,19413,12079,7334
153,North Country,144446,75791,68655,136288,71618,64670,8158,4173,3985,34542,16346,18196,33876,16133,17743,666,213,453,100803,52744,48059,95350,50242,45108,5453,2502,2951,9101,6701,2400,7062,5243,1819,2039,1458,581
154,Southern Tier,227059,117497,109562,215021,109758,105263,12038,7739,4299,75198,34009,41189,72741,32479,40262,2457,1530,927,140999,76427,64572,133230,71950,61280,7769,4477,3292,10862,7061,3801,9050,5329,3721,1812,1732,80
155,Western NY,521640,263805,257835,495751,248438,247313,25889,15367,10522,180725,83879,96846,175850,81301,94549,4875,2578,2297,318101,165953,152148,300779,155352,145427,17322,10601,6721,22814,13973,8841,19122,11785,7337,3692,2188,1504
