,puma,Total_geo,Total_geo_m,Total_geo_f,Total_FT_mf_t,Total_FT_m,Total_FT_f,Total_PT_mf_t,Total_PT_m,Total_PT_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_FT_mf_t,BABS_FT_m,BABS_FT_f,BABS_PT_mf_t,BABS_PT_m,BABS_PT_f,Total_HS,Total_HS_m,Total_HS_f,HS_FT_mf_t,HS_FT_m,HS_FT_f,HS_PT_mf_t,HS_PT_m,HS_PT_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_FT_mf_t,HSINC_FT_m,HSINC_FT_f,HSINC_PT_mf_t,HSINC_PT_m,HSINC_PT_f
90,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,40265,20161,20104,33099,16918,16181,7166,3243,3923,15936,7507,8429,13706,6403,7303,2230,1104,1126,21645,11238,10407,17672,9583,8089,3973,1655,2318,2684,1416,1268,1721,932,789,963,484,479
91,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",21410,9333,12077,15398,7099,8299,6012,2234,3778,4024,1393,2631,3521,1314,2207,503,79,424,13583,6678,6905,9641,4926,4715,3942,1752,2190,3803,1262,2541,2236,859,1377,1567,403,1164
92,Cattaraugus & Allegany Counties PUMA,44354,22997,21357,35895,19953,15942,8459,3044,5415,9397,4230,5167,8073,3667,4406,1324,563,761,32153,16857,15296,25814,14763,11051,6339,2094,4245,2804,1910,894,2008,1523,485,796,387,409
93,Oswego County PUMA,45226,23285,21941,36762,20997,15765,8464,2288,6176,8098,3825,4273,6987,3511,3476,1111,314,797,33075,17369,15706,27353,15950,11403,5722,1419,4303,4053,2091,1962,2422,1536,886,1631,555,1076
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",37153,20012,17141,33529,18541,14988,3624,1471,2153,13328,6349,6979,12385,6054,6331,943,295,648,22329,13141,9188,19794,11965,7829,2535,1176,1359,1496,522,974,1350,522,828,146,0,146
95,Monroe County (East) PUMA,52512,26162,26350,44553,24517,20036,7959,1645,6314,24832,12158,12674,21317,11541,9776,3515,617,2898,25988,12739,13249,21681,11741,9940,4307,998,3309,1692,1265,427,1555,1235,320,137,30,107
96,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,47708,22783,24925,41216,21146,20070,6492,1637,4855,28096,12249,15847,24705,11788,12917,3391,461,2930,17345,9353,7992,14826,8249,6577,2519,1104,1415,2267,1181,1086,1685,1109,576,582,72,510
97,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",24660,11388,13272,19789,10519,9270,4871,869,4002,11210,5455,5755,9084,5282,3802,2126,173,1953,11512,5362,6150,9804,4666,5138,1708,696,1012,1938,571,1367,901,571,330,1037,0,1037
98,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",26481,15848,10633,17943,12488,5455,8538,3360,5178,8701,5325,3376,7312,4613,2699,1389,712,677,14277,8015,6262,8287,5907,2380,5990,2108,3882,3503,2508,995,2344,1968,376,1159,540,619
99,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",29360,14638,14722,25411,12517,12894,3949,2121,1828,9840,3978,5862,7765,2908,4857,2075,1070,1005,17862,9728,8134,16092,8677,7415,1770,1051,719,1658,932,726,1554,932,622,104,0,104
100,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",22902,12711,10191,19448,11411,8037,3454,1300,2154,13291,6097,7194,12215,5563,6652,1076,534,542,9111,6152,2959,6830,5483,1347,2281,669,1612,500,462,38,403,365,38,97,97,0
101,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",59614,27268,32346,56265,25686,30579,3349,1582,1767,56205,24661,31544,53491,23617,29874,2714,1044,1670,3248,2446,802,2698,1993,705,550,453,97,161,161,0,76,76,0,85,85,0
102,Chautauqua County PUMA,48593,25140,23453,38472,22068,16404,10121,3072,7049,12419,5927,6492,10202,4931,5271,2217,996,1221,31927,16491,15436,25520,15120,10400,6407,1371,5036,4247,2722,1525,2750,2017,733,1497,705,792
103,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,36009,15514,20495,31511,14303,17208,4498,1211,3287,15715,5460,10255,13929,4959,8970,1786,501,1285,18780,9277,9503,16166,8567,7599,2614,710,1904,1514,777,737,1416,777,639,98,0,98
104,Erie County (West Central)--Buffalo City (East) PUMA,44640,20848,23792,34063,17905,16158,10577,2943,7634,9020,3812,5208,8054,3592,4462,966,220,746,31772,15750,16022,24378,13416,10962,7394,2334,5060,3848,1286,2562,1631,897,734,2217,389,1828
105,Genesee & Orleans Counties PUMA,40222,21180,19042,34101,19587,14514,6121,1593,4528,9975,4225,5750,8947,4001,4946,1028,224,804,28080,15353,12727,23296,14078,9218,4784,1275,3509,2167,1602,565,1858,1508,350,309,94,215
106,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",38696,17676,21020,33183,15745,17438,5513,1931,3582,15751,6580,9171,13738,6283,7455,2013,297,1716,21417,10811,10606,18128,9275,8853,3289,1536,1753,1528,285,1243,1317,187,1130,211,98,113
107,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",38144,19973,18171,32012,17952,14060,6132,2021,4111,10297,4175,6122,9116,3754,5362,1181,421,760,25243,14360,10883,20663,12783,7880,4580,1577,3003,2604,1438,1166,2233,1415,818,371,23,348
108,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,33374,17544,15830,28364,15544,12820,5010,2000,3010,17833,7902,9931,15674,7164,8510,2159,738,1421,15467,9642,5825,12626,8380,4246,2841,1262,1579,74,0,74,64,0,64,10,0,10
109,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",32329,13620,18709,24808,10730,14078,7521,2890,4631,7384,2042,5342,5649,1538,4111,1735,504,1231,21165,9715,11450,16830,7689,9141,4335,2026,2309,3780,1863,1917,2329,1503,826,1451,360,1091
110,Suffolk County (East) PUMA,42380,23433,18947,36136,21579,14557,6244,1854,4390,18244,8806,9438,16112,8098,8014,2132,708,1424,22650,13180,9470,18708,12204,6504,3942,976,2966,1486,1447,39,1316,1277,39,170,170,0
111,Orange County (Northwest) PUMA,40004,20989,19015,33054,18575,14479,6950,2414,4536,13464,5898,7566,11899,5559,6340,1565,339,1226,25153,13978,11175,19969,11903,8066,5184,2075,3109,1387,1113,274,1186,1113,73,201,0,201
112,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,39374,19666,19708,31472,17012,14460,7902,2654,5248,13613,6298,7315,11699,5899,5800,1914,399,1515,23760,12251,11509,18385,10427,7958,5375,1824,3551,2001,1117,884,1388,686,702,613,431,182
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",25443,12207,13236,19861,10812,9049,5582,1395,4187,8501,2944,5557,7502,2826,4676,999,118,881,14734,7897,6837,10880,6620,4260,3854,1277,2577,2208,1366,842,1479,1366,113,729,0,729
114,Suffolk County (Northwest)--Smithtown Town PUMA,43194,23087,20107,38316,22244,16072,4878,843,4035,23596,11697,11899,21696,11320,10376,1900,377,1523,19598,11390,8208,16620,10924,5696,2978,466,2512,0,0,0,0,0,0,0,0,0
115,Ulster County (East) PUMA,57431,29642,27789,47509,26850,20659,9922,2792,7130,20139,9429,10710,18117,9019,9098,2022,410,1612,34936,18602,16334,27721,16706,11015,7215,1896,5319,2356,1611,745,1671,1125,546,685,486,199
116,Westchester County (Northeast) PUMA,47928,24809,23119,40731,22416,18315,7197,2393,4804,32675,17353,15322,28710,16216,12494,3965,1137,2828,14816,7456,7360,11787,6200,5587,3029,1256,1773,437,0,437,234,0,234,203,0,203
117,NYC-Brooklyn Community District 4--Bushwick PUMA,32270,19835,12435,27647,17875,9772,4623,1960,2663,14751,7796,6955,12753,6911,5842,1998,885,1113,14629,10053,4576,12899,9310,3589,1730,743,987,2890,1986,904,1995,1654,341,895,332,563
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,43524,24277,19247,37983,21405,16578,5541,2872,2669,32217,17869,14348,29074,16294,12780,3143,1575,1568,10933,6167,4766,8741,4943,3798,2192,1224,968,374,241,133,168,168,0,206,73,133
119,Dutchess County (North & East) PUMA,46576,25485,21091,38618,22217,16401,7958,3268,4690,19898,9448,10450,16791,8481,8310,3107,967,2140,24350,14259,10091,20030,12285,7745,4320,1974,2346,2328,1778,550,1797,1451,346,531,327,204
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,25388,10684,14704,22389,9948,12441,2999,736,2263,9400,3604,5796,8332,3297,5035,1068,307,761,14380,6209,8171,12698,5840,6858,1682,369,1313,1608,871,737,1359,811,548,249,60,189
121,Broome (Outer West) & Tioga Counties PUMA,43101,23691,19410,36587,21450,15137,6514,2241,4273,12488,6030,6458,10361,5344,5017,2127,686,1441,28509,16181,12328,24617,15024,9593,3892,1157,2735,2104,1480,624,1609,1082,527,495,398,97
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",32390,17606,14784,26499,15619,10880,5891,1987,3904,16110,7712,8398,13084,6857,6227,3026,855,2171,15903,9682,6221,13163,8615,4548,2740,1067,1673,377,212,165,252,147,105,125,65,60
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",17940,7701,10239,15480,6917,8563,2460,784,1676,5936,1643,4293,5031,1516,3515,905,127,778,11123,5483,5640,9568,4826,4742,1555,657,898,881,575,306,881,575,306,0,0,0
124,Orange County (Northeast)--Greater Newburgh City PUMA,40992,21115,19877,35688,19697,15991,5304,1418,3886,14324,6958,7366,12520,6222,6298,1804,736,1068,25665,13407,12258,22466,12870,9596,3199,537,2662,1003,750,253,702,605,97,301,145,156
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",62305,33810,28495,56332,30797,25535,5973,3013,2960,57071,30043,27028,52602,27911,24691,4469,2132,2337,4892,3491,1401,3572,2728,844,1320,763,557,342,276,66,158,158,0,184,118,66
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,23204,12541,10663,20956,11809,9147,2248,732,1516,17001,8187,8814,15921,7895,8026,1080,292,788,5751,4068,1683,4665,3660,1005,1086,408,678,452,286,166,370,254,116,82,32,50
127,Onondaga County (North) PUMA,53223,26482,26741,45799,24323,21476,7424,2159,5265,23504,10971,12533,21128,10475,10653,2376,496,1880,28835,14668,14167,23787,13005,10782,5048,1663,3385,884,843,41,884,843,41,0,0,0
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,34566,19261,15305,28254,17698,10556,6312,1563,4749,22248,12212,10036,18532,11286,7246,3716,926,2790,11732,6601,5131,9196,6024,3172,2536,577,1959,586,448,138,526,388,138,60,60,0
129,Monroe County (North & West) PUMA,43999,21541,22458,36119,19214,16905,7880,2327,5553,17887,8391,9496,15645,7745,7900,2242,646,1596,24620,12089,12531,19063,10489,8574,5557,1600,3957,1492,1061,431,1411,980,431,81,81,0
130,Sullivan & Ulster (West) Counties PUMA,36380,19043,17337,30459,16745,13714,5921,2298,3623,11801,4709,7092,10107,3843,6264,1694,866,828,21885,12693,9192,18214,11638,6576,3671,1055,2616,2694,1641,1053,2138,1264,874,556,377,179
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,35964,17642,18322,29801,15505,14296,6163,2137,4026,14384,5742,8642,12621,5244,7377,1763,498,1265,20238,11086,9152,16033,9447,6586,4205,1639,2566,1342,814,528,1147,814,333,195,0,195
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,35661,18783,16878,30300,17188,13112,5361,1595,3766,21810,11256,10554,18380,10325,8055,3430,931,2499,13470,7165,6305,11694,6637,5057,1776,528,1248,381,362,19,226,226,0,155,136,19
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",44792,18816,25976,39002,15916,23086,5790,2900,2890,12552,3695,8857,11537,3254,8283,1015,441,574,29887,13692,16195,25605,11437,14168,4282,2255,2027,2353,1429,924,1860,1225,635,493,204,289
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",42369,21138,21231,37292,19017,18275,5077,2121,2956,14678,5853,8825,13357,5348,8009,1321,505,816,26572,14584,11988,23112,13167,9945,3460,1417,2043,1119,701,418,823,502,321,296,199,97
135,Monroe County (Central)--Rochester City (West) PUMA,29585,13513,16072,22361,11032,11329,7224,2481,4743,6463,3456,3007,5658,2881,2777,805,575,230,19746,8486,11260,14434,7080,7354,5312,1406,3906,3376,1571,1805,2269,1071,1198,1107,500,607
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,23438,12197,11241,19816,10297,9519,3622,1900,1722,9182,3856,5326,7721,2815,4906,1461,1041,420,13385,7609,5776,11435,6885,4550,1950,724,1226,871,732,139,660,597,63,211,135,76
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,20156,9043,11113,17016,8323,8693,3140,720,2420,3941,1653,2288,3560,1653,1907,381,0,381,15002,6623,8379,12377,5903,6474,2625,720,1905,1213,767,446,1079,767,312,134,0,134
138,Putnam County PUMA,39891,20248,19643,32593,18557,14036,7298,1691,5607,17627,7859,9768,14644,7023,7621,2983,836,2147,21373,11788,9585,17197,10933,6264,4176,855,3321,891,601,290,752,601,151,139,0,139
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,29038,15161,13877,24479,13252,11227,4559,1909,2650,16494,8164,8330,14073,7233,6840,2421,931,1490,10971,5853,5118,9210,5107,4103,1761,746,1015,1573,1144,429,1196,912,284,377,232,145
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,39699,21171,18528,34562,20418,14144,5137,753,4384,24515,11601,12914,21425,11326,10099,3090,275,2815,14761,9209,5552,12796,8751,4045,1965,458,1507,423,361,62,341,341,0,82,20,62
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,37605,19232,18373,30861,17860,13001,6744,1372,5372,20841,10853,9988,16963,10259,6704,3878,594,3284,15762,8045,7717,13633,7336,6297,2129,709,1420,1002,334,668,265,265,0,737,69,668
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",16180,5707,10473,13497,4572,8925,2683,1135,1548,4208,1041,3167,3757,760,2997,451,281,170,10103,4176,5927,8447,3322,5125,1656,854,802,1869,490,1379,1293,490,803,576,0,576
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,38697,19350,19347,32176,16702,15474,6521,2648,3873,16846,8240,8606,14881,7253,7628,1965,987,978,20907,10474,10433,16502,8903,7599,4405,1571,2834,944,636,308,793,546,247,151,90,61
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,32036,16991,15045,25023,13690,11333,7013,3301,3712,18421,8562,9859,15254,7454,7800,3167,1108,2059,12665,7859,4806,9351,5872,3479,3314,1987,1327,950,570,380,418,364,54,532,206,326
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",22563,12521,10042,14986,8711,6275,7577,3810,3767,8297,4572,3725,6281,3677,2604,2016,895,1121,12029,6377,5652,7436,3916,3520,4593,2461,2132,2237,1572,665,1269,1118,151,968,454,514
146,Capital Region,420063,217830,202233,352023,195629,156394,68040,22201,45839,159828,75269,84559,137331,69902,67429,22497,5367,17130,243897,131257,112640,203658,116952,86706,40239,14305,25934,16338,11304,5034,11034,8775,2259,5304,2529,2775
147,Central NY,296277,150972,145305,246287,135994,110293,49990,14978,35012,105941,49692,56249,90680,45909,44771,15261,3783,11478,176302,93616,82686,145308,83893,61415,30994,9723,21271,14034,7664,6370,10299,6192,4107,3735,1472,2263
148,Finger Lakes,458824,233144,225680,378881,208944,169937,79943,24200,55743,166570,78392,88178,144368,72011,72357,22202,6381,15821,268255,138809,129446,215684,123460,92224,52571,15349,37222,23999,15943,8056,18829,13473,5356,5170,2470,2700
149,Long Island,902791,467106,435685,754264,425880,328384,148527,41226,107301,438567,209510,229057,377883,195026,182857,60684,14484,46200,442939,243192,199747,360492,218523,141969,82447,24669,57778,21285,14404,6881,15889,12331,3558,5396,2073,3323
150,Mid-Hudson,705459,366743,338716,591358,329078,262280,114101,37665,76436,337474,160230,177244,293206,147356,145850,44268,12874,31394,341148,189135,152013,277678,167252,110426,63470,21883,41587,26837,17378,9459,20474,14470,6004,6363,2908,3455
151,Mohawk Valley,180195,92827,87368,149560,81722,67838,30635,11105,19530,46971,21030,25941,40828,18515,22313,6143,2515,3628,121268,64504,56764,99786,57337,42449,21482,7167,14315,11956,7293,4663,8946,5870,3076,3010,1423,1587
152,New York City,1837513,911143,926370,1553314,799338,753976,284199,111805,172394,1029876,483172,546704,905733,438578,467155,124143,44594,79549,722284,381105,341179,586078,322495,263583,136206,58610,77596,85353,46866,38487,61503,38265,23238,23850,8601,15249
153,North Country,150610,79113,71497,122904,69941,52963,27706,9172,18534,36305,17025,19280,32214,15810,16404,4091,1215,2876,104970,55161,49809,83771,48295,35476,21199,6866,14333,9335,6927,2408,6919,5836,1083,2416,1091,1325
154,Southern Tier,233167,119828,113339,192792,105722,87070,40375,14106,26269,77368,35015,42353,65191,31040,34151,12177,3975,8202,144832,77640,67192,119115,68952,50163,25717,8688,17029,10967,7173,3794,8486,5730,2756,2481,1443,1038
155,Western NY,530062,267263,262799,434658,239789,194869,95404,27474,67930,182829,84195,98634,157656,77590,80066,25173,6605,18568,323975,169022,154953,261042,150965,110077,62933,18057,44876,23258,14046,9212,15960,11234,4726,7298,2812,4486
