,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Owner_mf_t,Total_Owner_m,Total_Owner_f,Total_NotOwner_mf_t,Total_NotOwner_m,Total_NotOwner_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Owner_mf_t,BABS_Owner_m,BABS_Owner_f,BABS_NotOwner_mf_t,BABS_NotOwner_m,BABS_NotOwner_f,Total_HS,Total_HS_m,Total_HS_f,HS_Owner_mf_t,HS_Owner_m,HS_Owner_f,HS_NotOwner_mf_t,HS_NotOwner_m,HS_NotOwner_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Owner_mf_t,HSINC_Owner_m,HSINC_Owner_f,HSINC_NotOwner_mf_t,HSINC_NotOwner_m,HSINC_NotOwner_f
14,Rockland County (North)--New City & Congers PUMA,35873.0,16826.0,19047.0,30547.0,14227.0,16320.0,5326.0,2599.0,2727.0,16504.0,7523.0,8981.0,15248.0,6946.0,8302.0,1256.0,577.0,679.0,17246.0,8167.0,9079.0,13547.0,6225.0,7322.0,3699.0,1942.0,1757.0,2123.0,1136.0,987.0,1752.0,1056.0,696.0,371.0,80.0,291.0
15,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",53448.0,26383.0,27065.0,41987.0,20568.0,21419.0,11461.0,5815.0,5646.0,12473.0,5042.0,7431.0,10239.0,4017.0,6222.0,2234.0,1025.0,1209.0,37366.0,19669.0,17697.0,29093.0,15319.0,13774.0,8273.0,4350.0,3923.0,3609.0,1672.0,1937.0,2655.0,1232.0,1423.0,954.0,440.0,514.0
16,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,25175.0,12812.0,12363.0,8008.0,3799.0,4209.0,17167.0,9013.0,8154.0,15341.0,6799.0,8542.0,5312.0,2297.0,3015.0,10029.0,4502.0,5527.0,7047.0,4091.0,2956.0,2400.0,1319.0,1081.0,4647.0,2772.0,1875.0,2787.0,1922.0,865.0,296.0,183.0,113.0,2491.0,1739.0,752.0
17,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,27186.0,12726.0,14460.0,11628.0,5208.0,6420.0,15558.0,7518.0,8040.0,10512.0,3614.0,6898.0,5914.0,2329.0,3585.0,4598.0,1285.0,3313.0,15043.0,8190.0,6853.0,5012.0,2501.0,2511.0,10031.0,5689.0,4342.0,1631.0,922.0,709.0,702.0,378.0,324.0,929.0,544.0,385.0
18,Tompkins County PUMA,40934.0,19938.0,20996.0,27568.0,12474.0,15094.0,13366.0,7464.0,5902.0,22062.0,10785.0,11277.0,14642.0,6452.0,8190.0,7420.0,4333.0,3087.0,17595.0,8167.0,9428.0,12121.0,5400.0,6721.0,5474.0,2767.0,2707.0,1277.0,986.0,291.0,805.0,622.0,183.0,472.0,364.0,108.0
19,Dutchess County (Southwest) PUMA,69464.0,33230.0,36234.0,48489.0,23980.0,24509.0,20975.0,9250.0,11725.0,23023.0,9768.0,13255.0,18502.0,7839.0,10663.0,4521.0,1929.0,2592.0,42551.0,21782.0,20769.0,28235.0,14910.0,13325.0,14316.0,6872.0,7444.0,3890.0,1680.0,2210.0,1752.0,1231.0,521.0,2138.0,449.0,1689.0
20,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,29532.0,14886.0,14646.0,14024.0,7204.0,6820.0,15508.0,7682.0,7826.0,11112.0,4797.0,6315.0,5206.0,2211.0,2995.0,5906.0,2586.0,3320.0,16423.0,8774.0,7649.0,7834.0,4126.0,3708.0,8589.0,4648.0,3941.0,1997.0,1315.0,682.0,984.0,867.0,117.0,1013.0,448.0,565.0
21,Westchester County (Northwest) PUMA,50262.0,24473.0,25789.0,38027.0,18969.0,19058.0,12235.0,5504.0,6731.0,28249.0,12990.0,15259.0,24441.0,11555.0,12886.0,3808.0,1435.0,2373.0,20162.0,10444.0,9718.0,12561.0,6935.0,5626.0,7601.0,3509.0,4092.0,1851.0,1039.0,812.0,1025.0,479.0,546.0,826.0,560.0,266.0
22,Albany County (Outside Albany City) PUMA,91988.0,44998.0,46990.0,66430.0,31904.0,34526.0,25558.0,13094.0,12464.0,37036.0,18669.0,18367.0,29168.0,15283.0,13885.0,7868.0,3386.0,4482.0,51013.0,23484.0,27529.0,35395.0,15152.0,20243.0,15618.0,8332.0,7286.0,3939.0,2845.0,1094.0,1867.0,1469.0,398.0,2072.0,1376.0,696.0
23,Monroe County (South) PUMA,72366.0,35811.0,36555.0,58611.0,28728.0,29883.0,13755.0,7083.0,6672.0,41269.0,19257.0,22012.0,35319.0,16629.0,18690.0,5950.0,2628.0,3322.0,28568.0,14786.0,13782.0,21601.0,10693.0,10908.0,6967.0,4093.0,2874.0,2529.0,1768.0,761.0,1691.0,1406.0,285.0,838.0,362.0,476.0
24,Jefferson & Lewis Counties PUMA,64238.0,32745.0,31493.0,43360.0,22782.0,20578.0,20878.0,9963.0,10915.0,13604.0,5912.0,7692.0,9623.0,4242.0,5381.0,3981.0,1670.0,2311.0,44950.0,23161.0,21789.0,30919.0,16877.0,14042.0,14031.0,6284.0,7747.0,5684.0,3672.0,2012.0,2818.0,1663.0,1155.0,2866.0,2009.0,857.0
25,"Chenango, Delaware & Broome (East) Counties PUMA",52607.0,26399.0,26208.0,38259.0,19206.0,19053.0,14348.0,7193.0,7155.0,10579.0,4122.0,6457.0,8986.0,3219.0,5767.0,1593.0,903.0,690.0,37310.0,19342.0,17968.0,26066.0,13930.0,12136.0,11244.0,5412.0,5832.0,4718.0,2935.0,1783.0,3207.0,2057.0,1150.0,1511.0,878.0,633.0
26,Erie County (Central) PUMA,76829.0,36454.0,40375.0,58076.0,28480.0,29596.0,18753.0,7974.0,10779.0,20028.0,7897.0,12131.0,16828.0,7016.0,9812.0,3200.0,881.0,2319.0,54185.0,27059.0,27126.0,39684.0,20362.0,19322.0,14501.0,6697.0,7804.0,2616.0,1498.0,1118.0,1564.0,1102.0,462.0,1052.0,396.0,656.0
27,St. Lawrence County PUMA,49551.0,24885.0,24666.0,38588.0,19213.0,19375.0,10963.0,5672.0,5291.0,12188.0,6273.0,5915.0,10123.0,4686.0,5437.0,2065.0,1587.0,478.0,33417.0,16479.0,16938.0,25710.0,13002.0,12708.0,7707.0,3477.0,4230.0,3946.0,2133.0,1813.0,2755.0,1525.0,1230.0,1191.0,608.0,583.0
28,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",33516.0,15865.0,17651.0,4453.0,2350.0,2103.0,29063.0,13515.0,15548.0,22543.0,11051.0,11492.0,3571.0,1740.0,1831.0,18972.0,9311.0,9661.0,8609.0,3555.0,5054.0,882.0,610.0,272.0,7727.0,2945.0,4782.0,2364.0,1259.0,1105.0,0.0,0.0,0.0,2364.0,1259.0,1105.0
29,Suffolk County (North Central)--Brookhaven Town (North) PUMA,46157.0,23505.0,22652.0,41084.0,20533.0,20551.0,5073.0,2972.0,2101.0,21993.0,10375.0,11618.0,21246.0,9994.0,11252.0,747.0,381.0,366.0,22918.0,12507.0,10411.0,19328.0,10099.0,9229.0,3590.0,2408.0,1182.0,1246.0,623.0,623.0,510.0,440.0,70.0,736.0,183.0,553.0
30,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,64523.0,34094.0,30429.0,11143.0,5538.0,5605.0,53380.0,28556.0,24824.0,37231.0,19255.0,17976.0,5915.0,2993.0,2922.0,31316.0,16262.0,15054.0,23456.0,12513.0,10943.0,5104.0,2421.0,2683.0,18352.0,10092.0,8260.0,3836.0,2326.0,1510.0,124.0,124.0,0.0,3712.0,2202.0,1510.0
31,Cayuga & Onondaga (South) Counties PUMA,55568.0,27652.0,27916.0,43114.0,21539.0,21575.0,12454.0,6113.0,6341.0,17059.0,6882.0,10177.0,14613.0,5760.0,8853.0,2446.0,1122.0,1324.0,35242.0,18935.0,16307.0,26341.0,14577.0,11764.0,8901.0,4358.0,4543.0,3267.0,1835.0,1432.0,2160.0,1202.0,958.0,1107.0,633.0,474.0
32,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,51732.0,26644.0,25088.0,49028.0,25045.0,23983.0,2704.0,1599.0,1105.0,23796.0,10664.0,13132.0,22675.0,10252.0,12423.0,1121.0,412.0,709.0,27607.0,15873.0,11734.0,26024.0,14686.0,11338.0,1583.0,1187.0,396.0,329.0,107.0,222.0,329.0,107.0,222.0,0.0,0.0,0.0
33,Fulton & Montgomery Counties PUMA,50263.0,25077.0,25186.0,37044.0,18902.0,18142.0,13219.0,6175.0,7044.0,8580.0,3591.0,4989.0,7258.0,2823.0,4435.0,1322.0,768.0,554.0,36246.0,19017.0,17229.0,26395.0,14464.0,11931.0,9851.0,4553.0,5298.0,5437.0,2469.0,2968.0,3391.0,1615.0,1776.0,2046.0,854.0,1192.0
34,Onondaga County (Central)--Syracuse City (Outer) PUMA,77678.0,37179.0,40499.0,60871.0,29701.0,31170.0,16807.0,7478.0,9329.0,33484.0,16038.0,17446.0,28111.0,13217.0,14894.0,5373.0,2821.0,2552.0,41960.0,20166.0,21794.0,31491.0,15953.0,15538.0,10469.0,4213.0,6256.0,2234.0,975.0,1259.0,1269.0,531.0,738.0,965.0,444.0,521.0
35,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,45751.0,22597.0,23154.0,31776.0,16164.0,15612.0,13975.0,6433.0,7542.0,15218.0,6495.0,8723.0,11380.0,4715.0,6665.0,3838.0,1780.0,2058.0,27057.0,14276.0,12781.0,18802.0,10511.0,8291.0,8255.0,3765.0,4490.0,3476.0,1826.0,1650.0,1594.0,938.0,656.0,1882.0,888.0,994.0
36,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,52993.0,25963.0,27030.0,35798.0,18370.0,17428.0,17195.0,7593.0,9602.0,8719.0,3539.0,5180.0,6974.0,2819.0,4155.0,1745.0,720.0,1025.0,39705.0,20423.0,19282.0,27174.0,14676.0,12498.0,12531.0,5747.0,6784.0,4569.0,2001.0,2568.0,1650.0,875.0,775.0,2919.0,1126.0,1793.0
37,Suffolk County (Central)--Brookhaven Town (Central) PUMA,52088.0,27521.0,24567.0,41574.0,21617.0,19957.0,10514.0,5904.0,4610.0,17754.0,9038.0,8716.0,15899.0,8116.0,7783.0,1855.0,922.0,933.0,32033.0,16668.0,15365.0,24473.0,12477.0,11996.0,7560.0,4191.0,3369.0,2301.0,1815.0,486.0,1202.0,1024.0,178.0,1099.0,791.0,308.0
38,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",26230.0,12439.0,13791.0,1275.0,480.0,795.0,24955.0,11959.0,12996.0,4993.0,1992.0,3001.0,839.0,279.0,560.0,4154.0,1713.0,2441.0,16123.0,7247.0,8876.0,238.0,132.0,106.0,15885.0,7115.0,8770.0,5114.0,3200.0,1914.0,198.0,69.0,129.0,4916.0,3131.0,1785.0
39,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,10559.0,5104.0,5455.0,3845.0,2032.0,1813.0,6714.0,3072.0,3642.0,4159.0,2214.0,1945.0,1990.0,1185.0,805.0,2169.0,1029.0,1140.0,5102.0,2315.0,2787.0,1512.0,765.0,747.0,3590.0,1550.0,2040.0,1298.0,575.0,723.0,343.0,82.0,261.0,955.0,493.0,462.0
40,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",58269.0,28522.0,29747.0,21189.0,10642.0,10547.0,37080.0,17880.0,19200.0,47982.0,22984.0,24998.0,18749.0,9326.0,9423.0,29233.0,13658.0,15575.0,8697.0,4829.0,3868.0,1899.0,1174.0,725.0,6798.0,3655.0,3143.0,1590.0,709.0,881.0,541.0,142.0,399.0,1049.0,567.0,482.0
41,Suffolk County (Central)--Islip Town (East) PUMA,48541.0,23306.0,25235.0,40580.0,19852.0,20728.0,7961.0,3454.0,4507.0,20095.0,8871.0,11224.0,17380.0,7637.0,9743.0,2715.0,1234.0,1481.0,27481.0,13659.0,13822.0,22235.0,11439.0,10796.0,5246.0,2220.0,3026.0,965.0,776.0,189.0,965.0,776.0,189.0,0.0,0.0,0.0
42,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",25905.0,12013.0,13892.0,3890.0,1988.0,1902.0,22015.0,10025.0,11990.0,11883.0,5845.0,6038.0,2096.0,877.0,1219.0,9787.0,4968.0,4819.0,12224.0,5137.0,7087.0,1235.0,639.0,596.0,10989.0,4498.0,6491.0,1798.0,1031.0,767.0,559.0,472.0,87.0,1239.0,559.0,680.0
43,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",38176.0,19558.0,18618.0,22018.0,11933.0,10085.0,16158.0,7625.0,8533.0,17210.0,7946.0,9264.0,10840.0,5657.0,5183.0,6370.0,2289.0,4081.0,19376.0,10703.0,8673.0,10447.0,5982.0,4465.0,8929.0,4721.0,4208.0,1590.0,909.0,681.0,731.0,294.0,437.0,859.0,615.0,244.0
44,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,20551.0,11655.0,8896.0,9441.0,5401.0,4040.0,11110.0,6254.0,4856.0,9245.0,5727.0,3518.0,4518.0,2520.0,1998.0,4727.0,3207.0,1520.0,9177.0,4411.0,4766.0,4449.0,2566.0,1883.0,4728.0,1845.0,2883.0,2129.0,1517.0,612.0,474.0,315.0,159.0,1655.0,1202.0,453.0
45,Saratoga County (Outer) PUMA,59962.0,29568.0,30394.0,49453.0,24848.0,24605.0,10509.0,4720.0,5789.0,21281.0,9586.0,11695.0,19358.0,8996.0,10362.0,1923.0,590.0,1333.0,36836.0,18529.0,18307.0,28719.0,14697.0,14022.0,8117.0,3832.0,4285.0,1845.0,1453.0,392.0,1376.0,1155.0,221.0,469.0,298.0,171.0
46,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",28344.0,12350.0,15994.0,12643.0,6225.0,6418.0,15701.0,6125.0,9576.0,7287.0,3062.0,4225.0,4424.0,2198.0,2226.0,2863.0,864.0,1999.0,17906.0,7773.0,10133.0,7167.0,3334.0,3833.0,10739.0,4439.0,6300.0,3151.0,1515.0,1636.0,1052.0,693.0,359.0,2099.0,822.0,1277.0
47,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",23924.0,11527.0,12397.0,12734.0,6122.0,6612.0,11190.0,5405.0,5785.0,10061.0,4462.0,5599.0,6001.0,2562.0,3439.0,4060.0,1900.0,2160.0,12729.0,6571.0,6158.0,6488.0,3378.0,3110.0,6241.0,3193.0,3048.0,1134.0,494.0,640.0,245.0,182.0,63.0,889.0,312.0,577.0
48,Wayne & Seneca Counties PUMA,62029.0,29971.0,32058.0,46530.0,23084.0,23446.0,15499.0,6887.0,8612.0,12726.0,5698.0,7028.0,11185.0,5167.0,6018.0,1541.0,531.0,1010.0,44594.0,21780.0,22814.0,32193.0,16065.0,16128.0,12401.0,5715.0,6686.0,4709.0,2493.0,2216.0,3152.0,1852.0,1300.0,1557.0,641.0,916.0
49,Schenectady County--Schenectady City PUMA,67649.0,33304.0,34345.0,48872.0,24599.0,24273.0,18777.0,8705.0,10072.0,24925.0,11582.0,13343.0,21208.0,9844.0,11364.0,3717.0,1738.0,1979.0,38472.0,18897.0,19575.0,26751.0,14122.0,12629.0,11721.0,4775.0,6946.0,4252.0,2825.0,1427.0,913.0,633.0,280.0,3339.0,2192.0,1147.0
50,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,32355.0,16844.0,15511.0,14073.0,7289.0,6784.0,18282.0,9555.0,8727.0,19166.0,8848.0,10318.0,8732.0,4139.0,4593.0,10434.0,4709.0,5725.0,11710.0,7279.0,4431.0,4834.0,2866.0,1968.0,6876.0,4413.0,2463.0,1479.0,717.0,762.0,507.0,284.0,223.0,972.0,433.0,539.0
51,Nassau County (Northwest)--North Hempstead Town (North) PUMA,33546.0,16323.0,17223.0,26897.0,13398.0,13499.0,6649.0,2925.0,3724.0,25135.0,11796.0,13339.0,21411.0,10015.0,11396.0,3724.0,1781.0,1943.0,8062.0,4276.0,3786.0,5342.0,3239.0,2103.0,2720.0,1037.0,1683.0,349.0,251.0,98.0,144.0,144.0,0.0,205.0,107.0,98.0
52,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,42476.0,22362.0,20114.0,33396.0,17535.0,15861.0,9080.0,4827.0,4253.0,14846.0,6625.0,8221.0,12943.0,5959.0,6984.0,1903.0,666.0,1237.0,25763.0,14572.0,11191.0,18793.0,10618.0,8175.0,6970.0,3954.0,3016.0,1867.0,1165.0,702.0,1660.0,958.0,702.0,207.0,207.0,0.0
53,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",76096.0,44120.0,31976.0,17837.0,9651.0,8186.0,58259.0,34469.0,23790.0,64288.0,37129.0,27159.0,15788.0,8716.0,7072.0,48500.0,28413.0,20087.0,10283.0,6257.0,4026.0,1866.0,889.0,977.0,8417.0,5368.0,3049.0,1525.0,734.0,791.0,183.0,46.0,137.0,1342.0,688.0,654.0
54,Columbia & Greene Counties PUMA,50776.0,24639.0,26137.0,38192.0,18889.0,19303.0,12584.0,5750.0,6834.0,15305.0,6627.0,8678.0,13535.0,6074.0,7461.0,1770.0,553.0,1217.0,32635.0,16366.0,16269.0,23214.0,11895.0,11319.0,9421.0,4471.0,4950.0,2836.0,1646.0,1190.0,1443.0,920.0,523.0,1393.0,726.0,667.0
55,Rensselaer County--Troy City PUMA,80507.0,39147.0,41360.0,55026.0,26773.0,28253.0,25481.0,12374.0,13107.0,24954.0,10451.0,14503.0,19729.0,8011.0,11718.0,5225.0,2440.0,2785.0,50468.0,25353.0,25115.0,33111.0,16861.0,16250.0,17357.0,8492.0,8865.0,5085.0,3343.0,1742.0,2186.0,1901.0,285.0,2899.0,1442.0,1457.0
56,Erie County (West Central)--Buffalo City (West) PUMA,48613.0,25563.0,23050.0,20866.0,10179.0,10687.0,27747.0,15384.0,12363.0,20350.0,10039.0,10311.0,10003.0,4503.0,5500.0,10347.0,5536.0,4811.0,25185.0,13184.0,12001.0,9721.0,4848.0,4873.0,15464.0,8336.0,7128.0,3078.0,2340.0,738.0,1142.0,828.0,314.0,1936.0,1512.0,424.0
57,Erie County (South) PUMA,87973.0,44127.0,43846.0,73434.0,36595.0,36839.0,14539.0,7532.0,7007.0,30699.0,13979.0,16720.0,27571.0,12496.0,15075.0,3128.0,1483.0,1645.0,53760.0,28021.0,25739.0,43090.0,22326.0,20764.0,10670.0,5695.0,4975.0,3514.0,2127.0,1387.0,2773.0,1773.0,1000.0,741.0,354.0,387.0
58,Oneida County (Central)--Greater Utica & Rome Cities PUMA,64344.0,31589.0,32755.0,40106.0,19331.0,20775.0,24238.0,12258.0,11980.0,18140.0,8761.0,9379.0,13926.0,6305.0,7621.0,4214.0,2456.0,1758.0,41315.0,20193.0,21122.0,24474.0,12033.0,12441.0,16841.0,8160.0,8681.0,4889.0,2635.0,2254.0,1706.0,993.0,713.0,3183.0,1642.0,1541.0
59,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",61930.0,30367.0,31563.0,7404.0,4417.0,2987.0,54526.0,25950.0,28576.0,34819.0,16158.0,18661.0,6021.0,3587.0,2434.0,28798.0,12571.0,16227.0,22006.0,12092.0,9914.0,1383.0,830.0,553.0,20623.0,11262.0,9361.0,5105.0,2117.0,2988.0,0.0,0.0,0.0,5105.0,2117.0,2988.0
60,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,19110.0,9040.0,10070.0,5191.0,2508.0,2683.0,13919.0,6532.0,7387.0,6476.0,2415.0,4061.0,2597.0,888.0,1709.0,3879.0,1527.0,2352.0,8864.0,4136.0,4728.0,1821.0,847.0,974.0,7043.0,3289.0,3754.0,3770.0,2489.0,1281.0,773.0,773.0,0.0,2997.0,1716.0,1281.0
61,NYC-Manhattan Community District 10--Central Harlem PUMA,53136.0,22503.0,30633.0,7283.0,3304.0,3979.0,45853.0,19199.0,26654.0,23046.0,9468.0,13578.0,4579.0,2035.0,2544.0,18467.0,7433.0,11034.0,24917.0,11205.0,13712.0,2276.0,1269.0,1007.0,22641.0,9936.0,12705.0,5173.0,1830.0,3343.0,428.0,0.0,428.0,4745.0,1830.0,2915.0
62,Nassau County (West Central)--North Hempstead Town (South) PUMA,35583.0,17434.0,18149.0,29430.0,14175.0,15255.0,6153.0,3259.0,2894.0,19969.0,9418.0,10551.0,16922.0,8070.0,8852.0,3047.0,1348.0,1699.0,15020.0,7746.0,7274.0,11914.0,5835.0,6079.0,3106.0,1911.0,1195.0,594.0,270.0,324.0,594.0,270.0,324.0,0.0,0.0,0.0
63,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,34634.0,16602.0,18032.0,6100.0,3320.0,2780.0,28534.0,13282.0,15252.0,5601.0,2723.0,2878.0,1923.0,812.0,1111.0,3678.0,1911.0,1767.0,22723.0,10076.0,12647.0,3733.0,2123.0,1610.0,18990.0,7953.0,11037.0,6310.0,3803.0,2507.0,444.0,385.0,59.0,5866.0,3418.0,2448.0
64,Albany County (East Central)--Albany City PUMA,43922.0,22246.0,21676.0,16356.0,8741.0,7615.0,27566.0,13505.0,14061.0,15510.0,7549.0,7961.0,7386.0,3808.0,3578.0,8124.0,3741.0,4383.0,24101.0,11893.0,12208.0,8268.0,4392.0,3876.0,15833.0,7501.0,8332.0,4311.0,2804.0,1507.0,702.0,541.0,161.0,3609.0,2263.0,1346.0
