,puma,Total_geo,Total_geo_m,Total_geo_f,Total_FT_mf_t,Total_FT_m,Total_FT_f,Total_PT_mf_t,Total_PT_m,Total_PT_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_FT_mf_t,BABS_FT_m,BABS_FT_f,BABS_PT_mf_t,BABS_PT_m,BABS_PT_f,Total_HS,Total_HS_m,Total_HS_f,HS_FT_mf_t,HS_FT_m,HS_FT_f,HS_PT_mf_t,HS_PT_m,HS_PT_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_FT_mf_t,HSINC_FT_m,HSINC_FT_f,HSINC_PT_mf_t,HSINC_PT_m,HSINC_PT_f
126,Suffolk County (Northwest)--Smithtown Town PUMA,570,331,239,391,152,239,179,179,0,54,54,0,54,54,0,0,0,0,516,277,239,337,98,239,179,179,0,0,0,0,0,0,0,0,0,0
127,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",1633,1035,598,1560,1035,525,73,0,73,417,302,115,417,302,115,0,0,0,992,733,259,919,733,186,73,0,73,224,0,224,224,0,224,0,0,0
128,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",8126,5154,2972,6474,4296,2178,1652,858,794,1792,1229,563,1551,1229,322,241,0,241,4347,2239,2108,3352,1797,1555,995,442,553,1987,1686,301,1571,1270,301,416,416,0
129,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,6171,2880,3291,5323,2437,2886,848,443,405,2839,993,1846,2498,993,1505,341,0,341,2649,1204,1445,2474,1093,1381,175,111,64,683,683,0,351,351,0,332,332,0
130,Westchester County (Southwest)--Yonkers City PUMA,7865,4967,2898,5950,4396,1554,1915,571,1344,494,377,117,494,377,117,0,0,0,5369,3091,2278,4062,2662,1400,1307,429,878,2002,1499,503,1394,1357,37,608,142,466
131,Broome (Outer West) & Tioga Counties PUMA,12,0,12,12,0,12,0,0,0,12,0,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,2294,1116,1178,1554,857,697,740,259,481,332,236,96,332,236,96,0,0,0,1088,495,593,456,236,220,632,259,373,874,385,489,766,385,381,108,0,108
133,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",4641,2813,1828,3630,2619,1011,1011,194,817,1619,944,675,1220,845,375,399,99,300,2693,1664,1029,2167,1569,598,526,95,431,329,205,124,243,205,38,86,0,86
134,NYC-Manhattan Community District 10--Central Harlem PUMA,2878,1392,1486,2816,1392,1424,62,0,62,929,0,929,867,0,867,62,0,62,1485,928,557,1485,928,557,0,0,0,464,464,0,464,464,0,0,0,0
135,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",339,198,141,339,198,141,0,0,0,107,53,54,107,53,54,0,0,0,77,77,0,77,77,0,0,0,0,155,68,87,155,68,87,0,0,0
136,Erie County (Northwest) PUMA,126,0,126,0,0,0,126,0,126,126,0,126,0,0,0,126,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,4327,2560,1767,3332,2157,1175,995,403,592,362,189,173,242,69,173,120,120,0,3117,1768,1349,2487,1485,1002,630,283,347,848,603,245,603,603,0,245,0,245
138,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,916,211,705,916,211,705,0,0,0,559,0,559,559,0,559,0,0,0,277,131,146,277,131,146,0,0,0,80,80,0,80,80,0,0,0,0
139,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,Nassau County (West Central)--Hempstead Town (West Central) PUMA,2014,1147,867,2014,1147,867,0,0,0,450,137,313,450,137,313,0,0,0,1380,826,554,1380,826,554,0,0,0,184,184,0,184,184,0,0,0,0
141,Nassau County (Central)--Hempstead Town (Northeast) PUMA,908,415,493,908,415,493,0,0,0,374,289,85,374,289,85,0,0,0,430,126,304,430,126,304,0,0,0,104,0,104,104,0,104,0,0,0
142,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,545,359,186,545,359,186,0,0,0,87,0,87,87,0,87,0,0,0,458,359,99,458,359,99,0,0,0,0,0,0,0,0,0,0,0,0
143,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,2250,2125,125,1731,1663,68,519,462,57,147,79,68,147,79,68,0,0,0,1379,1379,0,1379,1379,0,0,0,0,724,667,57,205,205,0,519,462,57
144,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,1087,692,395,843,448,395,244,244,0,468,73,395,468,73,395,0,0,0,436,436,0,192,192,0,244,244,0,183,183,0,183,183,0,0,0,0
145,Nassau County (West Central)--North Hempstead Town (South) PUMA,4041,2838,1203,3377,2334,1043,664,504,160,618,436,182,521,339,182,97,97,0,2102,1451,651,1891,1277,614,211,174,37,1321,951,370,965,718,247,356,233,123
146,Capital Region,1319,526,793,1319,526,793,0,0,0,411,87,324,411,87,324,0,0,0,908,439,469,908,439,469,0,0,0,0,0,0,0,0,0,0,0,0
147,Central NY,735,190,545,484,190,294,251,0,251,100,0,100,100,0,100,0,0,0,622,177,445,371,177,194,251,0,251,13,13,0,13,13,0,0,0,0
148,Finger Lakes,1966,1165,801,1372,992,380,594,173,421,1064,749,315,801,576,225,263,173,90,601,294,307,449,294,155,152,0,152,301,122,179,122,122,0,179,0,179
149,Long Island,35968,21300,14668,30828,19151,11677,5140,2149,2991,7112,3230,3882,6604,2940,3664,508,290,218,20253,12059,8194,16807,10638,6169,3446,1421,2025,8603,6011,2592,7417,5573,1844,1186,438,748
150,Mid-Hudson,45776,27089,18687,36135,24753,11382,9641,2336,7305,10288,5809,4479,8938,5493,3445,1350,316,1034,25142,14463,10679,19257,12949,6308,5885,1514,4371,10346,6817,3529,7940,6311,1629,2406,506,1900
151,Mohawk Valley,374,374,0,374,374,0,0,0,0,0,0,0,0,0,0,0,0,0,181,181,0,181,181,0,0,0,0,193,193,0,193,193,0,0,0,0
152,New York City,192674,105960,86714,156134,92357,63777,36540,13603,22937,42713,15540,27173,36310,14205,22105,6403,1335,5068,111469,64920,46549,89710,56709,33001,21759,8211,13548,38492,25500,12992,30114,21443,8671,8378,4057,4321
153,North Country,229,115,114,174,60,114,55,55,0,102,60,42,102,60,42,0,0,0,70,55,15,15,0,15,55,55,0,57,0,57,57,0,57,0,0,0
154,Southern Tier,333,265,68,277,265,12,56,0,56,62,50,12,62,50,12,0,0,0,56,0,56,0,0,0,56,0,56,215,215,0,215,215,0,0,0,0
155,Western NY,836,318,518,584,257,327,252,61,191,382,79,303,191,79,112,191,0,191,239,239,0,178,178,0,61,61,0,215,0,215,215,0,215,0,0,0
