,puma,BABS_FT_Work_Total,BABS_FT_Work_M,BABS_FT_Work_F,HS_FT_Work_Total,HS_FT_Work_M,HS_FT_Work_F,HSINC_FT_Work_Total,HSINC_FT_Work_M,HSINC_FT_Work_F
0,Total Geo,86.70051488811524,90.83005044360117,82.64970388243036,80.77526850231214,88.43948537083307,70.76897108065776,78.68869398984745,86.6138508464861,65.13825691284563
1,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,91.41029546146817,92.41071428571429,90.20791415157612,66.08551266085513,67.0960815888352,62.637362637362635,82.68330733229328,100.0,0.0
2,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,88.15209125475285,87.84609852571018,88.37638376383764,87.93774319066148,100.0,66.55309483248153,72.91346646185356,89.59449120122417,39.1640866873065
3,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,88.32932279133723,90.1997738409348,86.76145339652449,86.77176148046607,100.0,70.26194144838213,22.61904761904762,33.92857142857143,0.0
4,Madison & Cortland Counties PUMA,65.86538461538461,60.0,68.84057971014492,71.42857142857143,#DIV/0!,71.42857142857143,100.0,#DIV/0!,100.0
5,Ontario & Yates Counties PUMA,74.39500390320063,92.62782401902497,39.54545454545455,70.34883720930233,#DIV/0!,70.34883720930233,#DIV/0!,#DIV/0!,#DIV/0!
6,Monroe County (Central)--Greece & Gates Towns PUMA,100.0,100.0,100.0,75.49909255898368,77.81155015197568,72.07207207207207,100.0,100.0,#DIV/0!
7,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,91.12870206087075,97.50532400365076,85.94059405940594,91.99022535976107,97.85254115962778,73.56580427446569,92.29946524064171,100.0,65.21739130434783
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",100.0,100.0,100.0,77.5257731958763,78.22878228782287,76.63551401869158,100.0,#DIV/0!,100.0
9,NYC-Manhattan Community District 8--Upper East Side PUMA,90.01681700045864,95.19155151106618,85.72094758440589,97.18552556002298,93.65284974093264,100.0,100.0,100.0,#DIV/0!
10,Suffolk County (Southwest)--Islip Town (South) PUMA,91.71762090050028,100.0,82.28299643281808,53.437712729748135,55.165144061841175,0.0,70.7165109034268,100.0,0.0
11,Erie County (Northwest) PUMA,63.68563685636857,74.92163009404389,55.131264916467785,100.0,100.0,100.0,100.0,100.0,#DIV/0!
12,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",77.46288798920378,81.34959124289871,72.88024832543702,76.58188858576081,87.21176969868439,59.08244061481136,80.11165387299371,78.23529411764706,81.80610889774236
13,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,87.25972284309343,86.99271592091571,87.46081504702194,89.35314144227793,95.75795383655645,83.04668304668304,93.33989501312337,91.46198830409357,95.73991031390135
14,Rockland County (North)--New City & Congers PUMA,85.10430883213101,79.82306907111261,92.19178082191782,82.51618871415356,80.25682182985554,84.44902162718847,91.45962732919256,100.0,48.113207547169814
15,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",80.97560975609757,59.79381443298969,100.0,79.62382445141067,100.0,74.9034749034749,0.0,#DIV/0!,0.0
16,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,89.26921461570768,86.33448445979279,91.44424131627056,69.99602069239953,79.78835978835978,57.32542218165222,74.01050788091068,89.7088693297224,57.18432510885341
