,puma,Unemployment_BABS_score,FT_Work_BABS_score,Poverty_BABS_score,Working_Poor_BABS_score,Rent_Burden_BABS_score,Home_ownership_BABS_score,Income_level_BABS_score,Overall_BABS_score,Unemployment_HS_score,FT_Work_HS_score,Poverty_HS_score,Working_Poor_HS_score,Rent_Burden_HS_score,Home_ownership_HS_score,Income_level_HS_score,Overall_HS_score,Unemployment_BABS_grade,FT_Work_BABS_grade,Poverty_BABS_grade,Working_Poor_BABS_grade,Rent_Burden_BABS_grade,Home_ownership_BABS_grade,Income_level_BABS_grade,Overall_BABS_grade,Unemployment_HS_grade,FT_Work_HS_grade,Poverty_HS_grade,Working_Poor_HS_grade,Income_level_HS_grade,Rent_Burden_HS_grade,Home_ownership_HS_grade,Overall_HS_grade
142,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,#DIV/0!,-0.01107858506899067,0.2592576795278172,0.26117763319806636,#DIV/0!,0.6722166905818849,-0.054194143080205336,#DIV/0!,#DIV/0!,0.2160359348238665,#DIV/0!,#DIV/0!,#DIV/0!,0.14801864964505285,-0.7253288254668833,#DIV/0!,#DIV!0,C,B-,B-,#DIV!0,B-,C,#DIV!0,#DIV!0,C,#DIV!0,#DIV!0,C-,#DIV!0,C,#DIV!0
143,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,0.43110345300457403,0.554476462815347,-0.3475996789105107,-0.34566338392009144,-0.0918422893374925,-1.033194428094207,-0.690025161861901,-0.2175350037577545,0.30008478432759805,0.22209260314431303,0.26327443239928633,0.2666624827859412,-0.9062669333642649,-0.6433634381723392,0.056498501384473,-0.06300250964214178,B-,B-,C-,C-,C,D,C-,C,B-,C,B-,B-,C,D,C-,C
144,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,#DIV/0!,0.7588556613460918,#DIV/0!,#DIV/0!,#DIV/0!,0.4809379353454286,0.010901484215457823,#DIV/0!,#DIV/0!,-0.6233843857049506,#DIV/0!,#DIV/0!,#DIV/0!,0.14801864964505285,-0.6738134679748969,#DIV/0!,#DIV!0,B,#DIV!0,#DIV!0,#DIV!0,B-,C,#DIV!0,#DIV!0,C-,#DIV!0,#DIV!0,C-,#DIV!0,C,#DIV!0
145,Nassau County (West Central)--North Hempstead Town (South) PUMA,0.43110345300457403,-0.22806958059406784,0.2592576795278172,0.26117763319806636,#DIV/0!,-0.3699739280255466,-0.06635278941515359,#DIV/0!,0.30008478432759805,-0.1185157377252452,-2.0675426040674623,-2.064003967412128,0.2842660787445694,-0.22278268418278777,-0.41245873985676457,-0.6144218385960316,B-,C,B-,B-,#DIV!0,C-,C,#DIV!0,B-,C,E,E,C-,B-,C,C-
146,Capital Region,#DIV/0!,0.5440719352925478,0.2592576795278172,0.26117763319806636,#DIV/0!,1.1863444412410242,#DIV/0!,#DIV/0!,#DIV/0!,0.1363666429687907,-0.7641447200997229,-0.760690291608685,0.9480246386860838,-0.010735579948192932,#DIV/0!,#DIV/0!,#DIV!0,B-,B-,B-,#DIV!0,B,#DIV!0,#DIV!0,#DIV!0,C,D,D,#DIV!0,B,C,#DIV!0
147,Central NY,#DIV/0!,0.40915918414445274,0.634006550011077,0.634006550011077,#DIV/0!,1.455939819094699,#DIV/0!,#DIV/0!,0.832273504428678,0.30984032900757397,1.0194381322336368,1.0194381322336368,-0.604449434851007,0.004460563445403698,#DIV/0!,#DIV/0!,#DIV!0,B-,B-,B-,#DIV!0,A-,#DIV!0,#DIV!0,B,B-,B,B,#DIV!0,C-,C,#DIV!0
148,Finger Lakes,0.39824855898551975,-0.6170236791357882,-0.6297093276107348,-0.6297093276107348,0.720844072174726,-0.905375005688146,#DIV/0!,#DIV/0!,0.832273504428678,0.4127837098298312,1.4904585480460846,1.4904585480460846,-0.9170243931244088,-0.1550478344801986,#DIV/0!,#DIV/0!,B-,C-,C-,C-,B-,D,#DIV!0,#DIV!0,B,B-,A-,A-,#DIV!0,D,C,#DIV!0
149,Long Island,0.34475637253465996,-0.1408582873451115,0.36442817501525315,0.36442817501525315,0.37124835051426736,-0.2631893493501697,#DIV/0!,#DIV/0!,-0.984566349813088,0.3357893572691391,-0.6020137263137421,-0.6020137263137421,0.358094567024077,0.026198901083937468,#DIV/0!,#DIV/0!,B-,C,B-,B-,B-,C-,#DIV!0,#DIV!0,D,B-,C-,C-,#DIV!0,B-,C,#DIV!0
150,Mid-Hudson,0.3947452895066298,0.0507196011194203,-2.407656694099694,-2.407656694099694,-1.0508993669031783,-0.6577348080916368,#DIV/0!,#DIV/0!,-0.12007078830674665,0.02814434357038916,0.6144974318749347,0.6144974318749347,-1.0999110378683337,-0.930506656725793,#DIV/0!,#DIV/0!,B-,C,E,E,D,C-,#DIV!0,#DIV!0,C,C,B-,B-,#DIV!0,D,D,#DIV!0
151,Mohawk Valley,#DIV/0!,#DIV/0!,0.634006550011077,0.634006550011077,#DIV/0!,0.6012398987970589,#DIV/0!,#DIV/0!,0.832273504428678,0.8566481544596816,-0.9282867740793184,-0.9282867740793184,1.2942104264354866,-0.22208482028067547,#DIV/0!,#DIV/0!,#DIV!0,#DIV!0,B-,B-,#DIV!0,B-,#DIV!0,#DIV!0,B,B,D,D,#DIV!0,A-,C,#DIV!0
152,New York City,0.332656517993716,-0.4465284622498621,-0.76839084760523,-0.76839084760523,-1.4828812001352676,-0.74609767488212,#DIV/0!,#DIV/0!,-1.3921833751661996,0.2983895902848715,0.678044649278192,0.678044649278192,-0.3251305540512999,-0.9924305803677393,#DIV/0!,#DIV/0!,B-,C-,D,D,D-,C-,#DIV!0,#DIV!0,D-,B-,B-,B-,#DIV!0,C-,D,#DIV!0
153,North Country,0.39824855898551975,1.044281074512871,0.634006550011077,0.634006550011077,#DIV/0!,-1.0742587618872061,#DIV/0!,#DIV/0!,#DIV/0!,-1.306480347476493,0.23698204836276937,0.23698204836276937,#DIV/0!,2.018506687976963,#DIV/0!,#DIV/0!,B-,B,B-,B-,#DIV!0,D,#DIV!0,#DIV!0,#DIV!0,D-,C,C,#DIV!0,#DIV!0,A,#DIV!0
154,Southern Tier,0.39824855898551975,1.2178222572409705,0.634006550011077,0.634006550011077,0.720844072174726,0.5595574255284427,#DIV/0!,#DIV/0!,#DIV/0!,-2.2290467300897587,-1.0701965462722214,-1.0701965462722214,#DIV/0!,1.2707966412880654,#DIV/0!,#DIV/0!,B-,B,B-,B-,B-,B-,#DIV!0,#DIV!0,#DIV!0,E,D,D,#DIV!0,#DIV!0,A-,#DIV!0
155,Western NY,-2.2669038569915654,-2.082595386978647,0.2712959442450217,0.2712959442450217,0.720844072174726,-0.634605485258445,#DIV/0!,#DIV/0!,#DIV/0!,0.26979881258213684,0.12937814233749412,0.12937814233749412,#DIV/0!,-1.1678928807380402,#DIV/0!,#DIV/0!,E,E,B-,B-,B-,C-,#DIV!0,#DIV!0,#DIV!0,B-,C,C,#DIV!0,#DIV!0,D,#DIV!0
