,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Avg_PINCP_mf_t,Total_Avg_PINCP_m,Total_Avg_PINCP_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Avg_PINCP_mf_t,BABS_Avg_PINCP_m,BABS_Avg_PINCP_f,Total_HS,Total_HS_m,Total_HS_f,HS_Avg_PINCP_mf_t,HS_Avg_PINCP_m,HS_Avg_PINCP_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Avg_PINCP_mf_t,HSINC_Avg_PINCP_m,HSINC_Avg_PINCP_f
42,Erie County (North Central) PUMA,886,563,323,68968.51015801354,62914.920071047956,79520.12383900929,556,233,323,92890.28776978418,111424.89270386266,79520.12383900929,256,256,0,34348.046875,34348.046875,0.0,74,74,0,9000.0,9000.0,0.0
43,Chautauqua County PUMA,93,93,0,140000.0,140000.0,0.0,93,93,0,140000.0,140000.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
44,Dutchess County (Southwest) PUMA,1064,345,719,81265.06578947368,148211.6811594203,49141.863699582755,384,257,127,121718.828125,169513.73540856031,25000.0,300,88,212,56420.0,86000.0,44141.50943396227,380,0,380,60000.0,0.0,60000.0
45,Westchester County (Southeast) PUMA,2666,2295,371,198142.76069017255,196689.1503267974,207134.77088948787,1379,1008,371,310447.42567077593,348472.22222222225,207134.77088948787,1181,1181,0,77254.5300592718,77254.5300592718,0.0,106,106,0,84000.0,84000.0,0.0
46,Rockland County (North)--New City & Congers PUMA,332,190,142,62572.2891566265,86915.78947368421,30000.0,142,0,142,30000.0,0.0,30000.0,190,190,0,86915.78947368421,86915.78947368421,0.0,0,0,0,#DIV/0!,0.0,0.0
47,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,7389,5184,2205,91294.39978346191,104002.33410493827,61417.78684807256,3673,2297,1376,104120.28859243126,124710.97083151937,69747.61627906977,3015,2186,829,79749.41956882256,91944.64775846295,47591.67671893848,701,701,0,73746.07703281027,73746.07703281027,0.0
48,Suffolk County (Southwest)--Islip Town (South) PUMA,965,577,388,57084.12435233161,63365.68457538995,47742.73195876289,741,353,388,56202.672064777325,65501.4164305949,47742.73195876289,224,224,0,60000.0,60000.0,0.0,0,0,0,#DIV/0!,0.0,0.0
49,Erie County (West Central)--Buffalo City (East) PUMA,928,790,138,27858.297413793105,29929.74683544304,16000.0,532,532,0,35230.26315789474,35230.26315789474,0.0,396,258,138,17954.545454545456,19000.0,16000.0,0,0,0,#DIV/0!,0.0,0.0
50,Wayne & Seneca Counties PUMA,92,82,10,19869.565217391304,19609.756097560974,22000.0,82,82,0,19609.756097560974,19609.756097560974,0.0,10,0,10,22000.0,0.0,22000.0,0,0,0,#DIV/0!,0.0,0.0
51,Monroe County (South) PUMA,1740,856,884,50498.06896551724,53274.11214953271,47809.95475113122,895,243,652,64307.93296089386,121310.28806584362,43063.19018404908,480,364,116,41162.083333333336,25630.21978021978,89900.0,365,249,116,28912.986301369863,27288.5140562249,32400.0
