,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Emp_mf_t,Total_emp_m,Total_emp_f,Total_UnEmp_mf_t,Total_UnEmp_m,Total_UnEmp_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Emp_mf_t,BABS_emp_m,BABS_emp_f,BABS_UnEmp_mf_t,BABS_UnEmp_m,BABS_UnEmp_f,Total_HS,Total_HS_m,Total_HS_f,HS_Emp_mf_t,HS_emp_m,HS_emp_f,HS_UnEmp_mf_t,HS_UnEmp_m,HS_UnEmp_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Emp_mf_t,HSINC_emp_m,HSINC_emp_f,HSINC_UnEmp_mf_t,HSINC_UnEmp_m,HSINC_UnEmp_f
110,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,9908,3716,6192,9729,3716,6013,179,0,179,7531,2591,4940,7352,2591,4761,179,0,179,1857,605,1252,1857,605,1252,0,0,0,520,520,0,520,520,0,0,0,0
111,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",232,132,100,100,0,100,132,132,0,0,0,0,0,0,0,0,0,0,232,132,100,100,0,100,132,132,0,0,0,0,0,0,0,0,0,0
112,Erie County (Northeast) PUMA,269,154,115,269,154,115,0,0,0,161,101,60,161,101,60,0,0,0,108,53,55,108,53,55,0,0,0,0,0,0,0,0,0,0,0,0
113,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,1945,1148,797,1945,1148,797,0,0,0,1322,602,720,1322,602,720,0,0,0,623,546,77,623,546,77,0,0,0,0,0,0,0,0,0,0,0,0
114,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,2526,1284,1242,2410,1284,1126,116,0,116,1596,1056,540,1480,1056,424,116,0,116,930,228,702,930,228,702,0,0,0,0,0,0,0,0,0,0,0,0
115,Fulton & Montgomery Counties PUMA,79,16,63,79,16,63,0,0,0,63,0,63,63,0,63,0,0,0,16,16,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,297,225,72,297,225,72,0,0,0,225,225,0,225,225,0,0,0,0,72,0,72,72,0,72,0,0,0,0,0,0,0,0,0,0,0,0
117,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",100,100,0,100,100,0,0,0,0,100,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,NYC-Brooklyn Community District 4--Bushwick PUMA,1060,712,348,1060,712,348,0,0,0,539,370,169,539,370,169,0,0,0,521,342,179,521,342,179,0,0,0,0,0,0,0,0,0,0,0,0
119,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",7455,3633,3822,7455,3633,3822,0,0,0,6412,3188,3224,6412,3188,3224,0,0,0,1043,445,598,1043,445,598,0,0,0,0,0,0,0,0,0,0,0,0
120,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",2882,1655,1227,2715,1488,1227,167,167,0,2544,1317,1227,2544,1317,1227,0,0,0,338,338,0,171,171,0,167,167,0,0,0,0,0,0,0,0,0,0
121,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,1363,408,955,1272,408,864,91,0,91,1129,236,893,1038,236,802,91,0,91,234,172,62,234,172,62,0,0,0,0,0,0,0,0,0,0,0,0
122,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,1309,809,500,1268,768,500,41,41,0,352,41,311,311,0,311,41,41,0,887,768,119,887,768,119,0,0,0,70,0,70,70,0,70,0,0,0
123,Suffolk County (Northwest)--Huntington Town (North) PUMA,808,180,628,731,180,551,77,0,77,605,86,519,528,86,442,77,0,77,203,94,109,203,94,109,0,0,0,0,0,0,0,0,0,0,0,0
124,Orange County (Southeast) PUMA,1187,656,531,1187,656,531,0,0,0,22,22,0,22,22,0,0,0,0,1052,542,510,1052,542,510,0,0,0,113,92,21,113,92,21,0,0,0
125,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,1176,892,284,1176,892,284,0,0,0,537,325,212,537,325,212,0,0,0,567,567,0,567,567,0,0,0,0,72,0,72,72,0,72,0,0,0
126,Suffolk County (Northwest)--Smithtown Town PUMA,494,200,294,494,200,294,0,0,0,133,0,133,133,0,133,0,0,0,231,70,161,231,70,161,0,0,0,130,130,0,130,130,0,0,0,0
127,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",870,553,317,870,553,317,0,0,0,172,38,134,172,38,134,0,0,0,602,419,183,602,419,183,0,0,0,96,96,0,96,96,0,0,0,0
128,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",320,63,257,320,63,257,0,0,0,63,63,0,63,63,0,0,0,0,257,0,257,257,0,257,0,0,0,0,0,0,0,0,0,0,0,0
129,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,2370,1728,642,2238,1596,642,132,132,0,809,322,487,809,322,487,0,0,0,1398,1243,155,1266,1111,155,132,132,0,163,163,0,163,163,0,0,0,0
130,Westchester County (Southwest)--Yonkers City PUMA,2817,1648,1169,2547,1473,1074,270,175,95,1035,564,471,940,564,376,95,0,95,1306,872,434,1131,697,434,175,175,0,476,212,264,476,212,264,0,0,0
131,Broome (Outer West) & Tioga Counties PUMA,139,49,90,139,49,90,0,0,0,49,49,0,49,49,0,0,0,0,90,0,90,90,0,90,0,0,0,0,0,0,0,0,0,0,0,0
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,7169,4568,2601,7021,4420,2601,148,148,0,4286,2303,1983,4204,2221,1983,82,82,0,2660,2123,537,2594,2057,537,66,66,0,223,142,81,223,142,81,0,0,0
133,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",16000,8241,7759,15733,8096,7637,267,145,122,8078,3502,4576,7888,3434,4454,190,68,122,7475,4565,2910,7398,4488,2910,77,77,0,447,174,273,447,174,273,0,0,0
134,NYC-Manhattan Community District 10--Central Harlem PUMA,2441,1584,857,2441,1584,857,0,0,0,1413,712,701,1413,712,701,0,0,0,966,810,156,966,810,156,0,0,0,62,62,0,62,62,0,0,0,0
135,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",1911,1079,832,1911,1079,832,0,0,0,1178,477,701,1178,477,701,0,0,0,492,361,131,492,361,131,0,0,0,241,241,0,241,241,0,0,0,0
136,Erie County (Northwest) PUMA,573,280,293,573,280,293,0,0,0,422,129,293,422,129,293,0,0,0,151,151,0,151,151,0,0,0,0,0,0,0,0,0,0,0,0,0
137,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,5135,3075,2060,4533,2910,1623,602,165,437,1817,1023,794,1652,858,794,165,165,0,3131,1999,1132,2694,1999,695,437,0,437,187,53,134,187,53,134,0,0,0
138,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,2465,1147,1318,2120,1147,973,345,0,345,795,399,396,659,399,260,136,0,136,1478,619,859,1269,619,650,209,0,209,192,129,63,192,129,63,0,0,0
139,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",8884,4749,4135,8691,4556,4135,193,193,0,4240,2145,2095,4145,2050,2095,95,95,0,4238,2604,1634,4140,2506,1634,98,98,0,406,0,406,406,0,406,0,0,0
140,Nassau County (West Central)--Hempstead Town (West Central) PUMA,1146,777,369,1146,777,369,0,0,0,713,556,157,713,556,157,0,0,0,332,120,212,332,120,212,0,0,0,101,101,0,101,101,0,0,0,0
141,Nassau County (Central)--Hempstead Town (Northeast) PUMA,1166,509,657,1166,509,657,0,0,0,525,185,340,525,185,340,0,0,0,641,324,317,641,324,317,0,0,0,0,0,0,0,0,0,0,0,0
142,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,2683,702,1981,2683,702,1981,0,0,0,2387,525,1862,2387,525,1862,0,0,0,296,177,119,296,177,119,0,0,0,0,0,0,0,0,0,0,0,0
143,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,10326,5008,5318,9802,4822,4980,524,186,338,6452,2406,4046,6144,2287,3857,308,119,189,2973,1853,1120,2824,1853,971,149,0,149,901,749,152,834,682,152,67,67,0
144,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,524,218,306,524,218,306,0,0,0,300,58,242,300,58,242,0,0,0,224,160,64,224,160,64,0,0,0,0,0,0,0,0,0,0,0,0
145,Nassau County (West Central)--North Hempstead Town (South) PUMA,4024,2487,1537,3672,2487,1185,352,0,352,1737,858,879,1562,858,704,175,0,175,1619,1157,462,1442,1157,285,177,0,177,668,472,196,668,472,196,0,0,0
146,Capital Region,6295,3347,2948,6244,3347,2897,51,0,51,2768,2044,724,2768,2044,724,0,0,0,3173,1303,1870,3173,1303,1870,0,0,0,354,0,354,303,0,303,51,0,51
147,Central NY,4862,2232,2630,4742,2232,2510,120,0,120,2529,1456,1073,2529,1456,1073,0,0,0,2333,776,1557,2213,776,1437,120,0,120,0,0,0,0,0,0,0,0,0
148,Finger Lakes,6222,3640,2582,5890,3640,2250,332,0,332,3801,2104,1697,3711,2104,1607,90,0,90,1840,1144,696,1598,1144,454,242,0,242,581,392,189,581,392,189,0,0,0
149,Long Island,38608,21036,17572,37315,20725,16590,1293,311,982,21532,10391,11141,20815,10216,10599,717,175,542,14623,8929,5694,14047,8793,5254,576,136,440,2453,1716,737,2453,1716,737,0,0,0
150,Mid-Hudson,25586,13936,11650,24017,13597,10420,1569,339,1230,11877,5758,6119,11042,5698,5344,835,60,775,11024,6876,4148,10290,6597,3693,734,279,455,2685,1302,1383,2685,1302,1383,0,0,0
151,Mohawk Valley,3674,1848,1826,3536,1774,1762,138,74,64,568,396,172,494,322,172,74,74,0,2882,1307,1575,2818,1307,1511,64,0,64,224,145,79,224,145,79,0,0,0
152,New York City,210803,113052,97751,205223,110117,95106,5580,2935,2645,132387,64230,68157,129726,62934,66792,2661,1296,1365,69538,42130,27408,66686,40558,26128,2852,1572,1280,8878,6692,2186,8811,6625,2186,67,67,0
153,North Country,2168,986,1182,2112,986,1126,56,0,56,1573,771,802,1517,771,746,56,0,56,562,215,347,562,215,347,0,0,0,33,0,33,33,0,33,0,0,0
154,Southern Tier,3436,1806,1630,3094,1671,1423,342,135,207,2041,1105,936,1699,970,729,342,135,207,1289,701,588,1289,701,588,0,0,0,106,0,106,106,0,106,0,0,0
155,Western NY,6555,4284,2271,6545,4274,2271,10,10,0,3341,2307,1034,3331,2297,1034,10,10,0,2774,1696,1078,2774,1696,1078,0,0,0,440,281,159,440,281,159,0,0,0
