,puma,Total_geo,Total_geo_m,Total_geo_f,Total_FT_mf_t,Total_FT_m,Total_FT_f,Total_PT_mf_t,Total_PT_m,Total_PT_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_FT_mf_t,BABS_FT_m,BABS_FT_f,BABS_PT_mf_t,BABS_PT_m,BABS_PT_f,Total_HS,Total_HS_m,Total_HS_f,HS_FT_mf_t,HS_FT_m,HS_FT_f,HS_PT_mf_t,HS_PT_m,HS_PT_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_FT_mf_t,HSINC_FT_m,HSINC_FT_f,HSINC_PT_mf_t,HSINC_PT_m,HSINC_PT_f
44,Dutchess County (Southwest) PUMA,1331,385,946,1064,345,719,267,40,227,571,297,274,384,257,127,187,40,147,300,88,212,300,88,212,0,0,0,460,0,460,380,0,380,80,0,80
45,Westchester County (Southeast) PUMA,4125,2711,1414,2666,2295,371,1459,416,1043,2421,1248,1173,1379,1008,371,1042,240,802,1438,1357,81,1181,1181,0,257,176,81,266,106,160,106,106,0,160,0,160
46,Rockland County (North)--New City & Congers PUMA,402,190,212,332,190,142,70,0,70,212,0,212,142,0,142,70,0,70,190,190,0,190,190,0,0,0,0,0,0,0,0,0,0,0,0,0
47,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,8403,5703,2700,7389,5184,2205,1014,519,495,4151,2390,1761,3673,2297,1376,478,93,385,3352,2413,939,3015,2186,829,337,227,110,900,900,0,701,701,0,199,199,0
48,Suffolk County (Southwest)--Islip Town (South) PUMA,1388,877,511,965,577,388,423,300,123,818,353,465,741,353,388,77,0,77,570,524,46,224,224,0,346,300,46,0,0,0,0,0,0,0,0,0
49,Erie County (West Central)--Buffalo City (East) PUMA,928,790,138,928,790,138,0,0,0,532,532,0,532,532,0,0,0,0,396,258,138,396,258,138,0,0,0,0,0,0,0,0,0,0,0,0
50,Wayne & Seneca Counties PUMA,112,102,10,92,82,10,20,20,0,82,82,0,82,82,0,0,0,0,30,20,10,10,0,10,20,20,0,0,0,0,0,0,0,0,0,0
51,Monroe County (South) PUMA,1951,982,969,1740,856,884,211,126,85,1106,369,737,895,243,652,211,126,85,480,364,116,480,364,116,0,0,0,365,249,116,365,249,116,0,0,0
52,Tompkins County PUMA,1140,662,478,773,526,247,367,136,231,811,333,478,580,333,247,231,0,231,329,329,0,193,193,0,136,136,0,0,0,0,0,0,0,0,0,0
53,Suffolk County (South Central)--Brookhaven Town (South) PUMA,200,54,146,200,54,146,0,0,0,146,0,146,146,0,146,0,0,0,54,54,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0
54,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",155,34,121,90,34,56,65,0,65,0,0,0,0,0,0,0,0,0,155,34,121,90,34,56,65,0,65,0,0,0,0,0,0,0,0,0
55,NYC-Manhattan Community District 8--Upper East Side PUMA,8854,4719,4135,8553,4719,3834,301,0,301,8596,4560,4036,8295,4560,3735,301,0,301,216,117,99,216,117,99,0,0,0,42,42,0,42,42,0,0,0,0
56,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",4156,2824,1332,4156,2824,1332,0,0,0,3965,2758,1207,3965,2758,1207,0,0,0,191,66,125,191,66,125,0,0,0,0,0,0,0,0,0,0,0,0
57,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",2027,1120,907,1441,750,691,586,370,216,1758,1061,697,1319,750,569,439,311,128,269,59,210,122,0,122,147,59,88,0,0,0,0,0,0,0,0,0
58,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,2547,1569,978,2013,1233,780,534,336,198,1591,878,713,1057,542,515,534,336,198,907,691,216,907,691,216,0,0,0,49,0,49,49,0,49,0,0,0
59,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",453,226,227,308,226,82,145,0,145,36,36,0,36,36,0,0,0,0,348,121,227,203,121,82,145,0,145,69,69,0,69,69,0,0,0,0
60,Suffolk County (Central)--Islip Town (Northwest) PUMA,1219,389,830,1127,389,738,92,0,92,134,0,134,134,0,134,0,0,0,1085,389,696,993,389,604,92,0,92,0,0,0,0,0,0,0,0,0
61,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",2713,1236,1477,2081,1005,1076,632,231,401,1245,323,922,613,92,521,632,231,401,1468,913,555,1468,913,555,0,0,0,0,0,0,0,0,0,0,0,0
62,Saratoga County (South & Central) PUMA,511,247,264,375,247,128,136,0,136,162,105,57,105,105,0,57,0,57,221,142,79,142,142,0,79,0,79,128,0,128,128,0,128,0,0,0
63,Cattaraugus & Allegany Counties PUMA,103,86,17,46,46,0,57,40,17,103,86,17,46,46,0,57,40,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,Genesee & Orleans Counties PUMA,99,99,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Cayuga & Onondaga (South) Counties PUMA,607,306,301,239,121,118,368,185,183,333,184,149,219,101,118,114,83,31,274,122,152,20,20,0,254,102,152,0,0,0,0,0,0,0,0,0
66,Sullivan & Ulster (West) Counties PUMA,1291,674,617,1291,674,617,0,0,0,464,328,136,464,328,136,0,0,0,778,297,481,778,297,481,0,0,0,49,49,0,49,49,0,0,0,0
67,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",957,187,770,765,187,578,192,0,192,765,187,578,765,187,578,0,0,0,192,0,192,0,0,0,192,0,192,0,0,0,0,0,0,0,0,0
68,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,1585,1112,473,1381,1056,325,204,56,148,724,498,226,724,498,226,0,0,0,717,470,247,513,414,99,204,56,148,144,144,0,144,144,0,0,0,0
69,NYC-Queens Community District 1--Astoria & Long Island City PUMA,9826,5053,4773,7734,4251,3483,2092,802,1290,5859,2671,3188,4557,2237,2320,1302,434,868,3608,2186,1422,2878,1878,1000,730,308,422,359,196,163,299,136,163,60,60,0
70,Jefferson & Lewis Counties PUMA,355,146,209,173,146,27,182,0,182,170,130,40,157,130,27,13,0,13,164,16,148,16,16,0,148,0,148,21,0,21,0,0,0,21,0,21
71,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,1549,541,1008,1252,487,765,297,54,243,1027,367,660,973,313,660,54,54,0,219,114,105,219,114,105,0,0,0,303,60,243,60,60,0,243,0,243
72,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,86,86,0,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,86,86,0,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Orange County (Northeast)--Greater Newburgh City PUMA,561,284,277,373,96,277,188,188,0,277,0,277,277,0,277,0,0,0,284,284,0,96,96,0,188,188,0,0,0,0,0,0,0,0,0,0
74,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",2165,1788,377,1906,1725,181,259,63,196,863,602,261,687,575,112,176,27,149,887,812,75,840,812,28,47,0,47,415,374,41,379,338,41,36,36,0
75,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",178,178,0,178,178,0,0,0,0,0,0,0,0,0,0,0,0,0,178,178,0,178,178,0,0,0,0,0,0,0,0,0,0,0,0,0
76,Erie County (Central) PUMA,1852,1063,789,1481,1063,418,371,0,371,842,563,279,711,563,148,131,0,131,1010,500,510,770,500,270,240,0,240,0,0,0,0,0,0,0,0,0
77,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",3211,1629,1582,2790,1330,1460,421,299,122,1517,747,770,1309,603,706,208,144,64,1522,810,712,1309,655,654,213,155,58,172,72,100,172,72,100,0,0,0
78,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",17687,7396,10291,14699,6282,8417,2988,1114,1874,9524,3514,6010,8491,2890,5601,1033,624,409,7463,3582,3881,5791,3092,2699,1672,490,1182,700,300,400,417,300,117,283,0,283
79,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",1871,1243,628,1702,1243,459,169,0,169,1346,797,549,1177,797,380,169,0,169,525,446,79,525,446,79,0,0,0,0,0,0,0,0,0,0,0,0
80,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,385,149,236,294,149,145,91,0,91,0,0,0,0,0,0,0,0,0,385,149,236,294,149,145,91,0,91,0,0,0,0,0,0,0,0,0
81,Onondaga County (Central)--Syracuse City (Outer) PUMA,1697,815,882,1278,815,463,419,0,419,921,629,292,711,629,82,210,0,210,776,186,590,567,186,381,209,0,209,0,0,0,0,0,0,0,0,0
82,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",3447,1999,1448,2587,1139,1448,860,860,0,2777,1329,1448,2587,1139,1448,190,190,0,670,670,0,0,0,0,670,670,0,0,0,0,0,0,0,0,0,0
83,"Chenango, Delaware & Broome (East) Counties PUMA",618,207,411,571,178,393,47,29,18,140,75,65,93,46,47,47,29,18,478,132,346,478,132,346,0,0,0,0,0,0,0,0,0,0,0,0
84,Orange County (Northwest) PUMA,178,67,111,111,67,44,67,0,67,44,0,44,44,0,44,0,0,0,67,67,0,67,67,0,0,0,0,67,0,67,0,0,0,67,0,67
85,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,1937,1350,587,1243,960,283,694,390,304,858,575,283,640,357,283,218,218,0,1021,717,304,545,545,0,476,172,304,58,58,0,58,58,0,0,0,0
86,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,1501,950,551,1249,823,426,252,127,125,1426,907,519,1174,780,394,252,127,125,75,43,32,75,43,32,0,0,0,0,0,0,0,0,0,0,0,0
87,Dutchess County (North & East) PUMA,547,125,422,436,125,311,111,0,111,547,125,422,436,125,311,111,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Putnam County PUMA,1487,719,768,1255,636,619,232,83,149,471,62,409,407,62,345,64,0,64,938,579,359,770,496,274,168,83,85,78,78,0,78,78,0,0,0,0
89,Albany County (Outside Albany City) PUMA,1982,1290,692,1772,1080,692,210,210,0,444,343,101,350,249,101,94,94,0,1538,947,591,1422,831,591,116,116,0,0,0,0,0,0,0,0,0,0
90,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",536,536,0,536,536,0,0,0,0,0,0,0,0,0,0,0,0,0,536,536,0,536,536,0,0,0,0,0,0,0,0,0,0,0,0,0
91,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,1469,962,507,1405,962,443,64,0,64,1039,569,470,975,569,406,64,0,64,393,393,0,393,393,0,0,0,0,37,0,37,37,0,37,0,0,0
92,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",4943,2527,2416,3714,2346,1368,1229,181,1048,2425,1319,1106,2140,1319,821,285,0,285,2267,998,1269,1403,856,547,864,142,722,251,210,41,171,171,0,80,39,41
93,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,1010,814,196,947,814,133,63,0,63,373,373,0,373,373,0,0,0,0,346,211,135,283,211,72,63,0,63,291,230,61,291,230,61,0,0,0
94,Suffolk County (Northwest)--Huntington Town (South) PUMA,2923,1746,1177,2682,1640,1042,241,106,135,2237,1161,1076,2102,1161,941,135,0,135,336,235,101,230,129,101,106,106,0,350,350,0,350,350,0,0,0,0
95,Oswego County PUMA,377,62,315,268,62,206,109,0,109,0,0,0,0,0,0,0,0,0,377,62,315,268,62,206,109,0,109,0,0,0,0,0,0,0,0,0
96,Rensselaer County--Troy City PUMA,1182,806,376,1004,806,198,178,0,178,1004,806,198,1004,806,198,0,0,0,178,0,178,0,0,0,178,0,178,0,0,0,0,0,0,0,0,0
97,Saratoga County (Outer) PUMA,613,251,362,447,251,196,166,0,166,268,197,71,268,197,71,0,0,0,345,54,291,179,54,125,166,0,166,0,0,0,0,0,0,0,0,0
98,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,394,279,115,264,204,60,130,75,55,88,88,0,88,88,0,0,0,0,306,191,115,176,116,60,130,75,55,0,0,0,0,0,0,0,0,0
99,Monroe County (East) PUMA,1840,890,950,1247,753,494,593,137,456,884,449,435,734,449,285,150,0,150,883,441,442,513,304,209,370,137,233,73,0,73,0,0,0,73,0,73
100,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",101,0,101,44,0,44,57,0,57,0,0,0,0,0,0,0,0,0,101,0,101,44,0,44,57,0,57,0,0,0,0,0,0,0,0,0
101,Erie County (South) PUMA,881,483,398,483,483,0,398,0,398,0,0,0,0,0,0,0,0,0,881,483,398,483,483,0,398,0,398,0,0,0,0,0,0,0,0,0
102,Monroe County (Central)--Greece & Gates Towns PUMA,427,259,168,292,186,106,135,73,62,132,132,0,132,132,0,0,0,0,295,127,168,160,54,106,135,73,62,0,0,0,0,0,0,0,0,0
103,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,9389,5327,4062,8013,4553,3460,1376,774,602,8082,4454,3628,7344,4114,3230,738,340,398,1193,759,434,555,325,230,638,434,204,114,114,0,114,114,0,0,0,0
104,NYC-Manhattan Community District 11--East Harlem PUMA,1406,906,500,1189,799,390,217,107,110,1147,793,354,1040,686,354,107,107,0,259,113,146,149,113,36,110,0,110,0,0,0,0,0,0,0,0,0
105,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",2805,1737,1068,2580,1589,991,225,148,77,1275,687,588,1198,687,511,77,0,77,739,259,480,739,259,480,0,0,0,791,791,0,643,643,0,148,148,0
106,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,5463,2488,2975,4290,1909,2381,1173,579,594,3281,1101,2180,2997,1101,1896,284,0,284,1579,866,713,934,449,485,645,417,228,603,521,82,359,359,0,244,162,82
107,Onondaga County (North) PUMA,1101,807,294,893,673,220,208,134,74,447,401,46,447,401,46,0,0,0,654,406,248,446,272,174,208,134,74,0,0,0,0,0,0,0,0,0
108,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,5428,2953,2475,4927,2818,2109,501,135,366,3376,1684,1692,2875,1549,1326,501,135,366,1379,676,703,1379,676,703,0,0,0,673,593,80,673,593,80,0,0,0
109,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",293,84,209,293,84,209,0,0,0,162,84,78,162,84,78,0,0,0,131,0,131,131,0,131,0,0,0,0,0,0,0,0,0,0,0,0
110,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,10069,3782,6287,8456,3163,5293,1613,619,994,7692,2657,5035,6957,2657,4300,735,0,735,1857,605,1252,1499,506,993,358,99,259,520,520,0,0,0,0,520,520,0
111,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",100,0,100,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0
112,Erie County (Northeast) PUMA,269,154,115,214,154,60,55,0,55,161,101,60,161,101,60,0,0,0,108,53,55,53,53,0,55,0,55,0,0,0,0,0,0,0,0,0
113,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,1945,1148,797,1804,1148,656,141,0,141,1322,602,720,1258,602,656,64,0,64,623,546,77,546,546,0,77,0,77,0,0,0,0,0,0,0,0,0
114,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,2410,1284,1126,2037,1164,873,373,120,253,1480,1056,424,1480,1056,424,0,0,0,930,228,702,557,108,449,373,120,253,0,0,0,0,0,0,0,0,0
115,Fulton & Montgomery Counties PUMA,79,16,63,79,16,63,0,0,0,63,0,63,63,0,63,0,0,0,16,16,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,297,225,72,297,225,72,0,0,0,225,225,0,225,225,0,0,0,0,72,0,72,72,0,72,0,0,0,0,0,0,0,0,0,0,0,0
117,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",100,100,0,100,100,0,0,0,0,100,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,NYC-Brooklyn Community District 4--Bushwick PUMA,1060,712,348,876,629,247,184,83,101,539,370,169,456,287,169,83,83,0,521,342,179,420,342,78,101,0,101,0,0,0,0,0,0,0,0,0
119,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",7674,3852,3822,7008,3655,3353,666,197,469,6631,3407,3224,5965,3210,2755,666,197,469,1043,445,598,1043,445,598,0,0,0,0,0,0,0,0,0,0,0,0
120,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",2882,1655,1227,2521,1488,1033,361,167,194,2544,1317,1227,2350,1317,1033,194,0,194,338,338,0,171,171,0,167,167,0,0,0,0,0,0,0,0,0,0
121,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,1272,408,864,1100,236,864,172,172,0,1038,236,802,1038,236,802,0,0,0,234,172,62,62,0,62,172,172,0,0,0,0,0,0,0,0,0,0
122,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,1268,768,500,1149,768,381,119,0,119,311,0,311,311,0,311,0,0,0,887,768,119,768,768,0,119,0,119,70,0,70,70,0,70,0,0,0
123,Suffolk County (Northwest)--Huntington Town (North) PUMA,861,233,628,696,233,463,165,0,165,658,139,519,493,139,354,165,0,165,203,94,109,203,94,109,0,0,0,0,0,0,0,0,0,0,0,0
124,Orange County (Southeast) PUMA,1263,656,607,986,623,363,277,33,244,22,22,0,22,22,0,0,0,0,1128,542,586,905,542,363,223,0,223,113,92,21,59,59,0,54,33,21
125,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,1176,892,284,1104,892,212,72,0,72,537,325,212,537,325,212,0,0,0,567,567,0,567,567,0,0,0,0,72,0,72,0,0,0,72,0,72
