,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NRB_mf_t,Total_NRB_m,Total_NRB_f,Total_RB_mf_t,Total_RB_m,Total_RB_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NRB_mf_t,BABS_NRB_m,BABS_NRB_f,BABS_RB_mf_t,BABS_RB_m,BABS_RB_f,Total_HS,Total_HS_m,Total_HS_f,HS_NRB_mf_t,HS_NRB_m,HS_NRB_f,HS_RB_mf_t,HS_RB_m,HS_RB_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NRB_mf_t,HSINC_NRB_m,HSINC_NRB_f,HSINC_RB_mf_t,HSINC_RB_m,HSINC_RB_f
115,Fulton & Montgomery Counties PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,225.0,225.0,0.0,225.0,225.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",197.0,82.0,115.0,197.0,82.0,115.0,0.0,0.0,0.0,197.0,82.0,115.0,197.0,82.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,NYC-Brooklyn Community District 4--Bushwick PUMA,1027.0,593.0,434.0,1027.0,593.0,434.0,0.0,0.0,0.0,506.0,251.0,255.0,506.0,251.0,255.0,0.0,0.0,0.0,521.0,342.0,179.0,521.0,342.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",4844.0,2229.0,2615.0,4499.0,2038.0,2461.0,345.0,191.0,154.0,3738.0,1784.0,1954.0,3393.0,1593.0,1800.0,345.0,191.0,154.0,1106.0,445.0,661.0,1106.0,445.0,661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",1619.0,838.0,781.0,1203.0,588.0,615.0,416.0,250.0,166.0,1384.0,603.0,781.0,1135.0,520.0,615.0,249.0,83.0,166.0,235.0,235.0,0.0,68.0,68.0,0.0,167.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,873.0,247.0,626.0,745.0,247.0,498.0,128.0,0.0,128.0,573.0,75.0,498.0,573.0,75.0,498.0,0.0,0.0,0.0,300.0,172.0,128.0,172.0,172.0,0.0,128.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,230.0,111.0,119.0,230.0,111.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,111.0,119.0,230.0,111.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,Suffolk County (Northwest)--Huntington Town (North) PUMA,207.0,86.0,121.0,86.0,86.0,0.0,121.0,0.0,121.0,207.0,86.0,121.0,86.0,86.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,Orange County (Southeast) PUMA,594.0,260.0,334.0,395.0,160.0,235.0,199.0,100.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,227.0,313.0,374.0,160.0,214.0,166.0,67.0,99.0,54.0,33.0,21.0,21.0,0.0,21.0,33.0,33.0,0.0
