,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Owner_mf_t,Total_Owner_m,Total_Owner_f,Total_NotOwner_mf_t,Total_NotOwner_m,Total_NotOwner_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Owner_mf_t,BABS_Owner_m,BABS_Owner_f,BABS_NotOwner_mf_t,BABS_NotOwner_m,BABS_NotOwner_f,Total_HS,Total_HS_m,Total_HS_f,HS_Owner_mf_t,HS_Owner_m,HS_Owner_f,HS_NotOwner_mf_t,HS_NotOwner_m,HS_NotOwner_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Owner_mf_t,HSINC_Owner_m,HSINC_Owner_f,HSINC_NotOwner_mf_t,HSINC_NotOwner_m,HSINC_NotOwner_f
48,Suffolk County (Southwest)--Islip Town (South) PUMA,1609.0,957.0,652.0,1609.0,957.0,652.0,0.0,0.0,0.0,891.0,353.0,538.0,891.0,353.0,538.0,0.0,0.0,0.0,718.0,604.0,114.0,718.0,604.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Erie County (West Central)--Buffalo City (East) PUMA,1048.0,790.0,258.0,405.0,147.0,258.0,643.0,643.0,0.0,532.0,532.0,0.0,147.0,147.0,0.0,385.0,385.0,0.0,516.0,258.0,258.0,258.0,0.0,258.0,258.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Wayne & Seneca Counties PUMA,130.0,102.0,28.0,76.0,48.0,28.0,54.0,54.0,0.0,82.0,82.0,0.0,28.0,28.0,0.0,54.0,54.0,0.0,48.0,20.0,28.0,48.0,20.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Monroe County (South) PUMA,2649.0,1247.0,1402.0,1951.0,986.0,965.0,698.0,261.0,437.0,1497.0,634.0,863.0,1088.0,501.0,587.0,409.0,133.0,276.0,787.0,364.0,423.0,626.0,364.0,262.0,161.0,0.0,161.0,365.0,249.0,116.0,237.0,121.0,116.0,128.0,128.0,0.0
52,Tompkins County PUMA,1198.0,662.0,536.0,472.0,188.0,284.0,726.0,474.0,252.0,869.0,333.0,536.0,395.0,111.0,284.0,474.0,222.0,252.0,329.0,329.0,0.0,77.0,77.0,0.0,252.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Suffolk County (South Central)--Brookhaven Town (South) PUMA,521.0,54.0,467.0,123.0,54.0,69.0,398.0,0.0,398.0,398.0,0.0,398.0,0.0,0.0,0.0,398.0,0.0,398.0,123.0,54.0,69.0,123.0,54.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",229.0,91.0,138.0,207.0,69.0,138.0,22.0,22.0,0.0,17.0,0.0,17.0,17.0,0.0,17.0,0.0,0.0,0.0,212.0,91.0,121.0,190.0,69.0,121.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,NYC-Manhattan Community District 8--Upper East Side PUMA,11289.0,5300.0,5989.0,3382.0,1268.0,2114.0,7907.0,4032.0,3875.0,10544.0,5141.0,5403.0,2895.0,1268.0,1627.0,7649.0,3873.0,3776.0,703.0,117.0,586.0,487.0,0.0,487.0,216.0,117.0,99.0,42.0,42.0,0.0,0.0,0.0,0.0,42.0,42.0,0.0
56,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",4709.0,2953.0,1756.0,1407.0,691.0,716.0,3302.0,2262.0,1040.0,4518.0,2887.0,1631.0,1407.0,691.0,716.0,3111.0,2196.0,915.0,191.0,66.0,125.0,0.0,0.0,0.0,191.0,66.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",2690.0,1120.0,1570.0,865.0,323.0,542.0,1825.0,797.0,1028.0,2060.0,1061.0,999.0,777.0,323.0,454.0,1283.0,738.0,545.0,577.0,59.0,518.0,88.0,0.0,88.0,489.0,59.0,430.0,53.0,0.0,53.0,0.0,0.0,0.0,53.0,0.0,53.0
