,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
57,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",60017,31233,28784,46895,25364,21531,13122,5869,7253,29756,11626,18130,25465,10885,14580,4291,741,3550,25201,16871,8330,18904,13176,5728,6297,3695,2602,5060,2736,2324,2526,1303,1223,2534,1433,1101
58,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,48006,20878,27128,39941,18155,21786,8065,2723,5342,19274,6609,12665,18123,5948,12175,1151,661,490,25510,12855,12655,20017,10974,9043,5493,1881,3612,3222,1414,1808,1801,1233,568,1421,181,1240
59,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",35331,14327,21004,23678,10547,13131,11653,3780,7873,10507,4526,5981,7819,3356,4463,2688,1170,1518,18937,7953,10984,13032,6131,6901,5905,1822,4083,5887,1848,4039,2827,1060,1767,3060,788,2272
60,Suffolk County (Central)--Islip Town (Northwest) PUMA,35098,19396,15702,30510,16830,13680,4588,2566,2022,9239,4037,5202,8733,3811,4922,506,226,280,21979,12699,9280,18652,10662,7990,3327,2037,1290,3880,2660,1220,3125,2357,768,755,303,452
61,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",36802,17150,19652,29186,14106,15080,7616,3044,4572,14441,6257,8184,13224,5552,7672,1217,705,512,18734,8454,10280,14216,7457,6759,4518,997,3521,3627,2439,1188,1746,1097,649,1881,1342,539
62,Saratoga County (South & Central) PUMA,51768,24645,27123,49743,23862,25881,2025,783,1242,26712,12327,14385,26268,12090,14178,444,237,207,23465,11646,11819,22047,11144,10903,1418,502,916,1591,672,919,1428,628,800,163,44,119
63,Cattaraugus & Allegany Counties PUMA,58379,29085,29294,43972,22317,21655,14407,6768,7639,10841,4598,6243,9964,4234,5730,877,364,513,42031,21476,20555,31316,16170,15146,10715,5306,5409,5507,3011,2496,2692,1913,779,2815,1098,1717
64,Genesee & Orleans Counties PUMA,49398,24703,24695,40359,21092,19267,9039,3611,5428,10121,3715,6406,8582,3350,5232,1539,365,1174,35823,18756,17067,30793,17033,13760,5030,1723,3307,3454,2232,1222,984,709,275,2470,1523,947
65,Cayuga & Onondaga (South) Counties PUMA,54168,25618,28550,45654,22399,23255,8514,3219,5295,15981,6770,9211,15202,6493,8709,779,277,502,35314,17647,17667,29222,15313,13909,6092,2334,3758,2873,1201,1672,1230,593,637,1643,608,1035
66,Sullivan & Ulster (West) Counties PUMA,47832,23702,24130,36266,17998,18268,11566,5704,5862,13354,6690,6664,11996,5685,6311,1358,1005,353,29590,14071,15519,21746,10835,10911,7844,3236,4608,4888,2941,1947,2524,1478,1046,2364,1463,901
