,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Avg_PINCP_mf_t,Total_Avg_PINCP_m,Total_Avg_PINCP_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Avg_PINCP_mf_t,BABS_Avg_PINCP_m,BABS_Avg_PINCP_f,Total_HS,Total_HS_m,Total_HS_f,HS_Avg_PINCP_mf_t,HS_Avg_PINCP_m,HS_Avg_PINCP_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Avg_PINCP_mf_t,HSINC_Avg_PINCP_m,HSINC_Avg_PINCP_f
63,Orange County (Northeast)--Greater Newburgh City PUMA,2963,1550,1413,51617.833277084035,60427,41953,1033,473,560,65626.33107454017,90871,44303,1046,408,638,33054.14913957935,38724,29427,884,669,215,57213.800904977375,52139,73004
64,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",5347,2779,2568,94906.68599214513,80978,109979,2623,1476,1147,87982.90125810141,95670,78090,2049,941,1108,122437.28648121035,66742,169737,675,362,313,38241.333333333336,58077,15300
65,Fulton & Montgomery Counties PUMA,429,183,246,36944.055944055945,65311,15841,255,136,119,41831.37254901961,74058,5000,174,47,127,29781.6091954023,40000,26000,0,0,0,#DIV/0!,0,0
66,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,26644,14198,12446,51367.058774958714,50748,52072,14953,7324,7629,61190.51588310038,62077,60339,9290,4925,4365,41127.22604951561,41700,40480,2401,1949,452,29808.49645980841,31045,24475
67,Monroe County (Central)--Rochester City (East) PUMA,1513,678,835,31137.11169861203,28219,33506,318,51,267,42805.81761006289,100000,31881,751,337,414,23484.953395472705,26562,20979,444,290,154,35722.97297297297,17520,70000
68,Chautauqua County PUMA,364,296,68,26103.846153846152,27506,20000,100,32,68,17440.0,12000,20000,203,203,0,28600.0,28600,0,61,61,0,32000.0,32000,0
69,Nassau County (Northwest)--North Hempstead Town (North) PUMA,8732,5433,3299,95040.33669262483,107081,75209,5134,2528,2606,105366.47448383327,128663,82766,3472,2867,605,82407.47119815668,88758,52310,126,38,88,22396.825396825396,53789,8840
70,"Clinton, Franklin, Essex & Hamilton Counties PUMA",752,424,328,40282.18085106383,42663,37203,440,252,188,45035.0,49478,39079,220,127,93,30076.363636363636,28667,32000,92,45,47,41956.52173913043,44000,40000
71,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,18293,9846,8447,80572.65806592685,93988,64935,11488,5585,5903,103173.51096796658,134701,73343,5950,3648,2302,43801.03193277311,42000,46654,855,613,242,32797.89473684211,32435,33716
72,Monroe County (Central)--Rochester City (West) PUMA,2119,1404,715,26478.00849457291,28331,22838,345,226,119,64864.057971014496,72743,49900,1713,1117,596,18336.71920607122,18817,17435,61,61,0,38000.0,38000,0
73,Orange County (Southeast) PUMA,3887,2225,1662,96260.84898379212,78766,119681,1784,1185,599,148122.365470852,103567,236264,1777,714,1063,54143.84918401801,54376,53987,326,326,0,42030.67484662577,42030,0
74,Rockland County (North)--New City & Congers PUMA,7039,3621,3418,57884.482170762894,57775,58000,2379,1355,1024,89711.47540983607,85841,94832,3700,1763,1937,47194.01891891892,46011,48270,960,503,457,20216.041666666668,23401,16709
75,Westchester County (Southeast) PUMA,13497,9100,4397,81116.40586797066,89652,63449,6554,4408,2146,119412.00030515715,130823,95972,4915,2987,1928,50521.33875890132,61334,33768,2028,1705,323,31503.698224852073,32822,24543
76,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",11850,5852,5998,47397.89198312236,39525,55079,4767,2429,2338,77262.40822320117,51681,103839,4718,2364,2354,30499.41076727427,35569,25408,2365,1059,1306,20912.854122621564,20473,21269
77,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,5236,2700,2536,79347.4025974026,92363,65489,2932,951,1981,102368.41746248295,162033,73725,1595,1040,555,60194.23197492163,73056,36091,709,709,0,27234.13258110014,27234,0
78,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,25756,16914,8842,51444.07827302376,50847,52585,12287,7565,4722,71481.88166354684,73612,68069,10105,6879,3226,30374.626422563088,26901,37781,3364,2470,894,41545.838287752675,47813,24228
79,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",12245,7194,5051,48851.90200081666,47337,51008,4016,2332,1684,70010.61752988047,63981,78360,7361,3994,3367,39290.870805597064,40945,37328,868,868,0,32037.78801843318,32037,0
80,Onondaga County (Central)--Syracuse City (Outer) PUMA,1863,1075,788,47853.913043478264,48479,47000,1129,522,607,47695.16386182462,43195,51565,591,482,109,51153.976311336715,55452,32146,143,71,72,35468.531468531466,40000,31000
81,Wayne & Seneca Counties PUMA,761,612,149,48402.10249671485,27539,134093,692,612,80,47245.66473988439,27539,198000,69,0,69,60000.0,0,60000,0,0,0,#DIV/0!,0,0
82,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",12683,8341,4342,37143.031459433885,39110,33364,3719,2635,1084,44232.965851035224,42049,49540,6689,4154,2535,36304.111227388246,39132,31669,2275,1552,723,28019.546373626374,34058,15056
83,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,9693,6428,3265,83385.59785412153,98572,53487,4441,2845,1596,130251.27223598289,166326,65944,4322,2816,1506,44899.930587690884,45953,42930,930,767,163,38444.30107526882,40440,29049
84,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,15882,8127,7755,53385.20715275154,56653,49959,6712,2632,4080,71545.13706793802,84127,63428,7175,4448,2727,44587.60975609756,47688,39529,1995,1047,948,23928.220551378447,25676,21997
85,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",4913,3192,1721,51784.235701200894,61544,33682,1905,1056,849,59255.69553805774,78117,35794,2736,1864,872,45824.945175438595,52467,31625,272,272,0,59400.0,59400,0
86,Suffolk County (South Central)--Brookhaven Town (South) PUMA,3691,3105,586,42291.30316987266,43063,38197,746,415,331,36164.879356568366,40677,30507,2376,2121,255,46286.78451178451,46059,48180,569,569,0,33639.367311072056,33639,0
87,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,32213,22311,9902,41027.663055288234,39998,43346,12283,8648,3635,55208.573638361966,54933,55862,16101,10790,5311,32182.313520899323,29891,36835,3829,2873,956,32731.723687646907,32998,31930
88,Livingston & Wyoming Counties PUMA,298,63,235,39743.32214765101,53968,35929,20,20,0,84000.0,84000,0,278,43,235,36559.388489208635,40000,35929,0,0,0,#DIV/0!,0,0
89,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",7219,3740,3479,52387.93323174955,63082,40890,2965,1382,1583,56972.947723440135,71853,43981,3345,1788,1557,57110.34379671151,68759,43733,909,570,339,20054.565456545653,24012,13400
90,Cattaraugus & Allegany Counties PUMA,358,162,196,292194.66480446927,587010,48520,350,162,188,298727.1142857143,587010,50313,8,0,8,6400.0,0,6400,0,0,0,#DIV/0!,0,0
91,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,347,224,123,52939.337175792505,69167,23385,170,170,0,85270.0,85270,0,177,54,123,21887.28813559322,18474,23385,0,0,0,#DIV/0!,0,0
92,Orange County (Northwest) PUMA,3665,1646,2019,49299.69986357435,56367,43537,1595,519,1076,58053.416927899685,68847,52846,1849,906,943,40810.05949161709,49027,32915,221,221,0,57151.13122171946,57151,0
93,Columbia & Greene Counties PUMA,511,424,87,150097.84735812133,176382,22000,310,310,0,235458.06451612903,235458,0,201,114,87,18447.761194029852,15736,22000,0,0,0,#DIV/0!,0,0
94,Suffolk County (East) PUMA,5320,3672,1648,69518.62406015038,81716,42340,1406,794,612,142340.4694167852,199514,68163,2628,1964,664,53252.511415525114,59487,34809,1286,914,372,23142.13063763608,27148,13297
95,Monroe County (East) PUMA,2786,1439,1347,59767.48025843503,62198,57170,1040,487,553,95786.53846153847,116117,77882,1531,737,794,37854.474199869364,32586,42744,215,215,0,41576.74418604651,41576,0
96,Sullivan & Ulster (West) Counties PUMA,2535,997,1538,54650.82445759369,59019,51818,973,267,706,79269.47584789312,137880,57103,1531,699,832,39269.131286740696,29669,47334,31,31,0,41600.0,41600,0
97,Cayuga & Onondaga (South) Counties PUMA,144,144,0,86437.5,86437,0,103,103,0,96961.16504854368,96961,0,41,41,0,60000.0,60000,0,0,0,0,#DIV/0!,0,0
98,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",10815,6051,4764,33242.77669902913,35562,30296,2329,986,1343,42634.56419063976,38909,45369,6364,3897,2467,31618.562225015714,37811,21835,2122,1168,954,27805.93779453346,25233,30955
99,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,3961,2318,1643,44592.375662711434,45848,42820,1457,867,590,57525.4632807138,64490,47290,1547,739,808,35056.10859728507,23538,45590,957,712,245,40317.65935214211,46303,22922
100,Onondaga County (Central)--Syracuse City PUMA,3540,2296,1244,39958.180790960454,43101,34156,1636,1117,519,62014.76772616137,64362,56962,1334,841,493,20600.07496251874,21529,19014,570,338,232,21956.666666666668,26517,15311
101,Ulster County (East) PUMA,2745,1907,838,42795.62841530055,45160,37412,621,491,130,88895.97423510467,88338,91000,1214,943,271,34797.364085667214,36303,29557,910,473,437,22006.153846153848,17999,26343
102,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,21874,13735,8139,42815.56368291122,47122,35547,6077,3697,2380,56732.12769458615,60480,50909,12955,7934,5021,38596.39752991123,44085,29922,2842,2104,738,32290.70021111893,35102,24273
103,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,12542,7348,5194,62587.39355764631,62874,62180,6547,3196,3351,78583.36489995418,81109,76174,4557,2844,1713,47516.469168312484,54412,36068,1438,1308,130,37519.64534075104,36720,45555
104,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,2245,1603,642,65940.85523385301,79958,30940,1426,923,503,83004.29172510518,109468,34443,718,579,139,20367.82729805014,20872,18264,101,101,0,149000.0,149000,0
105,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,5391,2646,2745,59709.404563160824,66286,53369,2244,897,1347,82602.58467023174,111583,63303,2950,1552,1398,43517.016949152545,43263,43797,197,197,0,41411.16751269036,41411,0
106,Saratoga County (Outer) PUMA,524,166,358,43762.59541984733,44939,43216,253,0,253,48547.03557312253,0,48547,271,166,105,39295.94095940959,44939,30373,0,0,0,#DIV/0!,0,0
107,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",13605,7651,5954,91793.85740536568,95847,86584,9419,5772,3647,112567.81293130906,111469,114305,2940,1589,1351,51424.897959183676,52943,49638,1246,290,956,30008.025682182986,20000,33043
108,NYC-Brooklyn Community District 4--Bushwick PUMA,6171,4508,1663,35313.71414681575,35852,33853,868,447,421,42089.688940092165,51753,31828,3643,2718,925,38491.21054076311,39829,34560,1660,1343,317,24797.349397590362,22512,34478
109,Suffolk County (Central)--Islip Town (East) PUMA,932,637,295,60706.75965665236,55536,71871,386,237,149,90718.91191709845,80592,106825,467,321,146,41940.47109207709,44551,36200,79,79,0,25000.0,25000,0
110,Westchester County (Southwest)--Yonkers City PUMA,15324,8864,6460,64191.89702427565,70835,55075,7025,3479,3546,79352.97224199289,89242,69650,6535,4064,2471,50390.66564651875,58519,37021,1764,1321,443,54942.74376417234,60252,39109
111,Nassau County (West Central)--North Hempstead Town (South) PUMA,13323,6738,6585,74241.23523230504,76667,71759,8288,4240,4048,87677.88513513513,82781,92806,3823,1582,2241,52640.11640073241,69933,40432,1212,916,296,50493.81188118812,59993,21096
112,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",21260,10855,10405,54883.00649106303,63015,46398,9964,5439,4525,70030.70052187877,79568,58565,10352,4747,5605,39832.47855486863,43068,37091,944,669,275,60043.43220338983,69968,35898
113,Jefferson & Lewis Counties PUMA,423,260,163,81909.21985815602,119492,21960,260,260,0,119492.30769230769,119492,0,163,0,163,21960.73619631902,0,21960,0,0,0,#DIV/0!,0,0
114,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,3141,1608,1533,80708.88252148997,105639,54558,1634,889,745,115552.87637698898,151661,72464,896,493,403,49529.46428571428,56525,40971,611,226,385,33248.445171849424,31744,34131
115,Suffolk County (Northwest)--Huntington Town (South) PUMA,4334,2305,2029,80568.2510383018,89405,70528,1764,997,767,114008.27664399093,141792,77892,2100,975,1125,39561.23809523809,48936,31436,470,333,137,138284.25531914894,51052,350315
116,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,3292,2064,1228,36668.985419198056,39357,32149,771,452,319,52842.801556420236,52034,53987,1047,701,346,41995.319961795605,49634,26518,1474,911,563,24425.644504748983,25160,23237
