,puma,BABS_Rent_Burden_Total,BABS_Rent_Burden_M,BABS_Rent_Burden_F,HS_Rent_Burden_Total,HS_Rent_Burden_M,HS_Rent_Burden_F,HSINC_Rent_Burden_Total,HSINC_Rent_Burden_M,HSINC_Rent_Burden_F
0,Total Geo,11.141199265161566,10.264277460695402,11.885105142681041,22.551007666575877,18.463150382276346,26.33788908644865,36.30880127845497,33.35287533976443,39.390004236081694
1,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,9.706008481440891,7.003480645501529,11.932904571527898,28.084150326797385,18.485727369867195,47.485344029620485,48.71606749816581,65.57059961315281,38.4160756501182
2,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,4.563650920736589,9.652836579170195,0.0,33.760409993593846,35.431472081218274,30.90277777777778,0.0,0.0,#DIV/0!
3,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,10.082005158388995,8.003080801008263,11.942355889724311,16.386128574325696,19.58473625140292,12.599645704162976,31.72509545296772,29.32330827067669,33.78465506125081
4,Madison & Cortland Counties PUMA,4.99412455934195,9.229098805646037,0.0,20.31098153547133,15.690115761353518,25.86096256684492,48.07121661721068,50.625,0.0
5,Ontario & Yates Counties PUMA,2.447459430699654,0.0,4.299065420560748,22.8701203044439,18.598790322580644,26.926759214935377,17.701575532900833,4.1558441558441555,25.216138328530256
6,Monroe County (Central)--Greece & Gates Towns PUMA,23.349056603773587,0.0,28.205128205128204,20.063334087310565,14.319501182541389,26.4376043903603,30.29045643153527,0.0,56.15384615384615
7,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,26.251526251526254,0.0,35.36184210526316,17.50516884906961,0.0,35.32684283727399,0.0,0.0,0.0
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",9.618104667609618,2.8873917228103942,13.527110117384014,18.527857829010568,21.55574142669375,15.47001327380234,47.48986591830371,37.588267246061925,60.83455344070278
9,NYC-Manhattan Community District 8--Upper East Side PUMA,9.229981437624016,10.904714562293966,8.07695078896174,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
10,Suffolk County (Southwest)--Islip Town (South) PUMA,0.0,0.0,0.0,21.960958296362023,18.70604781997187,23.460790667530784,0.0,0.0,#DIV/0!
11,Erie County (Northwest) PUMA,9.35074100211715,0.0,20.030234315948604,18.65035733919736,21.454948301329395,16.987740805604204,62.01716738197425,47.00598802395209,100.0
12,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",19.047018782301777,14.715386527467064,23.503836317135548,16.62534862101023,22.78829604130809,11.58072696534235,61.5916955017301,#DIV/0!,61.5916955017301
13,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,17.391304347826086,38.19095477386934,6.629834254143646,28.514174574173396,24.0169133192389,31.746353322528364,50.291036088474975,35.175879396984925,54.848484848484844
14,Rockland County (North)--New City & Congers PUMA,6.717687074829932,0.0,13.18864774624374,22.312320167407794,11.504424778761061,36.15751789976134,100.0,100.0,100.0
15,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",15.826612903225806,20.98259979529171,10.824230387288978,10.7268235600052,7.202762703502713,14.654935386307397,18.102508178844058,41.19106699751861,0.0
16,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,5.28238269176735,7.4595055413469735,3.575605680868839,40.2573862606489,27.681773720247797,56.00000000000001,42.45005875440658,46.66084679179397,33.78256963162624
17,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,7.581725088617566,2.3588277340957826,9.567817341668931,16.429014259144452,14.87603305785124,18.426647767540754,52.97450424929179,73.52941176470588,31.2621359223301
18,Tompkins County PUMA,5.22911051212938,5.100392337872144,5.409782960803369,34.629665819816296,38.49958779884584,31.140839836492013,24.364406779661017,31.59340659340659,0.0
19,Dutchess County (Southwest) PUMA,3.2288475135517323,4.748908296943231,2.073828287017835,26.52449648059098,10.618949838662365,40.92418005576949,16.49590163934426,23.385300668151448,14.437791084497672
20,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,20.778102943708042,22.065727699530516,19.76636950507224,32.61147855771283,32.73622928795343,32.49796251018745,23.754789272030653,22.508038585209004,25.59241706161137
21,Westchester County (Northwest) PUMA,19.18412348401323,16.38250555967383,20.842474769635803,40.18446964975695,19.344692005242464,59.07794676806084,32.967032967032964,35.23809523809524,26.691729323308273
22,Albany County (Outside Albany City) PUMA,13.553259141494436,19.75780752071383,9.138321995464853,16.61372299872935,17.417345471969334,15.706168831168831,28.76984126984127,35.10174418604651,15.156249999999998
23,Monroe County (South) PUMA,5.7355800388852884,4.350877192982456,6.923540036122818,23.204979733642155,17.200097727828,31.936056838365896,54.653937947494036,66.57458563535911,45.588235294117645
24,Jefferson & Lewis Counties PUMA,4.4589605225788125,1.4481707317073171,6.247170665459484,24.423576758614907,19.691390496230056,28.759640102827767,4.638422205989774,4.719454640797063,4.452466907340553
25,"Chenango, Delaware & Broome (East) Counties PUMA",4.9727520435967305,6.278026905829597,2.951388888888889,24.29301888761348,34.48759943846514,16.085891881710303,42.433019551049966,18.315508021390375,70.93206951026856
26,Erie County (Central) PUMA,2.7126099706744866,0.0,3.7317196167423092,22.89838664024908,18.6372121966397,26.453790238836966,17.015209125475288,29.545454545454547,9.451219512195122
27,St. Lawrence County PUMA,6.512301013024602,1.1176857330703485,21.3768115942029,21.925785482123512,19.462492616656824,24.012006003001503,23.946188340807176,24.52173913043478,23.333333333333332
28,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",19.995834201208083,23.7916708886412,15.982860203535083,33.04157549234136,36.284610431423054,31.23543123543124,13.389121338912133,0.0,26.063348416289596
29,Suffolk County (North Central)--Brookhaven Town (North) PUMA,0.0,0.0,0.0,25.426456388799483,36.10603290676417,0.0,61.95652173913043,0.0,82.45931283905968
30,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,9.56866793560667,4.351812236415867,15.400382618201695,29.971862689926844,30.67617866004963,29.13064954309706,26.84065934065934,24.10450906026127,31.96527229676401
31,Cayuga & Onondaga (South) Counties PUMA,0.0,0.0,0.0,9.04457088667615,10.9,7.371505861136159,51.271617497456766,26.037735849056602,80.79470198675497
32,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,46.83318465655665,63.10679611650486,37.37658674188998,3.848101265822785,5.88235294117647,0.0,#DIV/0!,#DIV/0!,#DIV/0!
33,Fulton & Montgomery Counties PUMA,2.883720930232558,0.0,5.827067669172932,25.78912021490933,19.092802591992594,32.06156514199003,28.76190476190476,14.47166921898928,42.91129643669447
34,Onondaga County (Central)--Syracuse City (Outer) PUMA,8.073889580738895,12.731394030978466,2.3952095808383236,13.722730471498945,11.420885302029836,15.329463980880847,0.0,0.0,0.0
35,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,15.599435825105784,18.876404494382022,12.294617563739378,23.148663697104677,29.67139175257732,18.18627450980392,39.6551724137931,42.45495495495496,37.36162361623616
36,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,22.922636103151863,24.583333333333332,21.75609756097561,29.509022240872852,10.388083104664837,43.82797592837223,32.53939171857823,20.51756007393715,40.43715846994536
37,Suffolk County (Central)--Brookhaven Town (Central) PUMA,0.0,0.0,0.0,18.856981185457634,7.659269863994274,35.163307852675466,39.76342129208371,16.308470290771176,100.0
38,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",3.747323340471092,0.0,5.918160297598918,32.1362623368354,14.45211973452526,47.825042057197784,47.50511569337321,41.22699386503068,54.12221144519883
39,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,13.134765625,0.0,23.596491228070178,32.22319602687701,7.03225806451613,53.06994127068874,40.54283290924513,41.518386714116254,38.095238095238095
40,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",4.452374599786553,3.528733976667147,5.249099266989688,18.188480140700573,9.166924744502943,26.293823038397328,20.781696854146805,0.0,45.22821576763486
41,Suffolk County (Central)--Islip Town (East) PUMA,9.981583793738489,6.239870340356564,13.099257258609049,18.129581929859324,3.958436417615042,27.594183740912094,100.0,#DIV/0!,100.0
42,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",15.227963525835866,14.072538860103629,16.33300297324083,28.07202459376372,24.99469552302143,30.24580335731415,37.235649546827794,53.57142857142857,21.764705882352942
43,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",19.567979669631512,23.15035799522673,17.781480599857176,20.675285821134736,20.830906620073772,20.484790874524712,39.93174061433447,24.409448818897637,80.32786885245902
44,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,12.389015073301673,8.967800180559735,19.86842105263158,24.557956777996072,9.149560117302052,33.692628650904034,25.509609784507862,9.651898734177216,69.75717439293598
45,Saratoga County (Outer) PUMA,29.17316692667707,0.0,42.085521380345085,15.385583092212856,13.965884861407249,16.654753395282345,13.219616204690832,14.429530201342283,11.11111111111111
46,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",12.073047007101792,32.150313152400834,2.451225612806403,27.115885416666668,15.898574865815288,35.918663761801014,28.63693205502293,22.988505747126435,34.462320067739206
47,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",6.437265917602996,2.067868504772004,9.89103101424979,15.170374980550802,10.192372595342558,19.4284064665127,10.07502679528403,0.0,17.60299625468165
48,Wayne & Seneca Counties PUMA,4.925775978407557,2.6365348399246704,6.203995793901157,9.014329135909684,6.074156884665548,11.581001951854262,26.141384388807072,23.908918406072104,27.557160048134776
49,Schenectady County--Schenectady City PUMA,6.717021850553008,9.219025249559602,4.590818363273453,20.623671155209074,10.262828535669586,28.272251308900525,37.15179968701096,33.984375,42.80732345248474
50,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,2.5793264551294532,2.5423728813559325,2.6170798898071626,21.059991609565095,27.653880463871545,9.973753280839896,13.928182807399347,0.0,27.061310782241016
51,Nassau County (Northwest)--North Hempstead Town (North) PUMA,21.20855866447214,20.72409488139825,21.83783783783784,6.37767812655705,0.0,8.957312806158152,52.19512195121951,100.0,0.0
52,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,26.79978980557015,44.294294294294296,17.38075990299111,22.35483870967742,34.99853929301782,6.769895570759813,100.0,100.0,#DIV/0!
53,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",9.882549310969528,9.819910475727818,9.971439826669293,20.990014871468027,12.94665976178146,33.85805026235846,49.10581222056632,25.1453488372093,74.31192660550458
54,Columbia & Greene Counties PUMA,21.55297532656023,37.77173913043478,15.643564356435643,28.793377183034703,27.928794803945152,29.564471143531428,28.968253968253972,28.77906976744186,29.375
55,Rensselaer County--Troy City PUMA,2.8667085164260304,5.974705625817706,0.0,14.528593508500773,11.175969840690746,17.73462030468659,44.112218530823185,19.408945686900957,65.33973919011667
56,Erie County (West Central)--Buffalo City (West) PUMA,17.775447960350743,19.963201471941122,15.424164524421593,23.72598162071846,15.235680534747031,34.42765833817548,47.689625108979946,62.24598930481283,30.36282622533418
57,Erie County (South) PUMA,0.0,0.0,0.0,13.029158190448515,15.678741309915845,10.047354333950999,15.519568151147098,0.0,29.71576227390181
58,Oneida County (Central)--Greater Utica & Rome Cities PUMA,18.91758917589176,20.67099567099567,17.456021650879567,19.580081079445755,18.403547671840354,20.715899631347366,35.868083946579446,15.244596131968146,54.84039769754055
59,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",16.917838238764705,15.04248641200337,18.393782383419687,15.215749221036729,17.24711235561778,12.835759688332992,22.88092406998471,25.953259532595325,20.707656612529
60,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,9.272329033828182,21.851599727705924,2.272727272727273,23.707521339990336,12.733836560551362,34.28209993674889,24.68549063461001,19.145802650957293,32.01298701298702
61,NYC-Manhattan Community District 10--Central Harlem PUMA,10.871811606025997,10.751818916734033,10.953032375740994,7.378174330816746,5.275161130391671,8.981628487185302,18.69557794092539,20.42907460774896,16.715435259692757
62,Nassau County (West Central)--North Hempstead Town (South) PUMA,3.8614218693612417,0.0,6.2978222483814,29.184408778250905,21.664050235478808,41.76882661996497,100.0,#DIV/0!,100.0
63,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,10.127684271619268,12.801796743402583,7.267267267267267,30.98949695964621,26.30221763795771,34.50745113218502,57.31225296442688,61.940298507462686,51.594314252785246
64,Albany County (East Central)--Albany City PUMA,7.373947015016482,5.593487394957983,8.92083048140543,25.092227040321013,15.877882948940142,33.78616352201258,47.21529509559434,54.794520547945204,34.472511144130756
65,Nassau County (West Central)--Hempstead Town (West Central) PUMA,0.0,0.0,0.0,26.633540372670804,28.55859901212393,24.24916573971079,50.649350649350644,0.0,100.0
66,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,6.009117281392458,0.0,10.334996436208126,23.797250859106526,16.193522590963614,32.62180974477958,31.098696461824954,41.935483870967744,20.248447204968944
67,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",21.11774744027304,14.554275318374774,24.6791707798618,28.320074083428043,28.248384781048095,28.358984349633094,49.09759085340956,46.856858517167026,51.27091377091377
68,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",19.018404907975462,0.0,27.113702623906704,28.77166541070083,22.13452299245024,33.969363074442356,50.46932618169628,50.85650098286998,49.8960498960499
69,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",2.527743526510481,1.6081584624436165,3.5398230088495577,18.35224969598703,16.701592623637886,19.897959183673468,37.363966142684404,30.497476568132658,46.06946983546618
70,Erie County (Northeast) PUMA,33.06693306693307,61.06870229007634,14.967105263157896,7.187663355985363,0.0,16.09128145114102,0.0,0.0,#DIV/0!
71,NYC-Manhattan Community District 11--East Harlem PUMA,15.941128982177233,9.576642335766424,20.65276126661623,14.085378428541967,13.852762200214771,14.262369496141625,32.412626832018034,51.77121771217712,20.451436388508892
72,Orange County (Southeast) PUMA,9.18067787563384,11.20507399577167,7.115902964959568,42.99328229964068,48.5038084874864,35.559633027522935,52.92249047013977,61.478599221789885,44.707347447073474
73,Westchester County (Southeast) PUMA,14.00429799426934,2.500811951932446,28.143712574850298,24.0,29.809358752166375,19.988031119090365,48.65853658536585,48.65853658536585,#DIV/0!
