,puma,BABS_mf_t,BABS_m,BABS_f,HS_mf_t,HS_m,HS_f,HSINC_mf_t,HSINC_m,HSINC_f
0,Total Geo,39.67565490111543,36.63821899223338,42.64130308669334,52.798429946345,54.74586575743828,50.89702045065495,7.525915152539577,8.615915250328346,6.4616764626517
1,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,81.40357121670523,75.64257908169843,86.31528046421664,16.521326451919084,22.586300239758692,11.350448391067347,2.07510233137569,1.7711206785428857,2.334271144716019
2,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,51.48677689575018,48.176981964447904,54.89079667274588,42.59681592912592,45.5386877730202,39.571193452248565,5.916407175123898,6.284330262531898,5.53800987500556
3,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,69.39853900964013,65.04799548277809,73.81390438847836,24.100353272259145,28.618978275728846,19.514402050972706,6.501107718100712,6.3330262414930605,6.671693560548937
4,Madison & Cortland Counties PUMA,26.68978659845142,24.744404062362012,28.678053183364575,67.4455336755541,68.01059746611868,66.86801360827606,5.864679725994472,7.24499847151931,4.45393320835937
5,Ontario & Yates Counties PUMA,34.33373167743204,31.0468649295645,37.528337907170986,58.13907755608332,59.51262928521008,56.804080658632614,7.5271907664846385,9.440505785225424,5.667581434196397
6,Monroe County (Central)--Greece & Gates Towns PUMA,29.57138304652645,25.445416261742793,33.5653809971778,66.14244741873804,69.75056689342404,62.6497334587645,4.2861695347355,4.804016844833171,3.7848855440576985
7,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,53.04316061593796,48.10243396008767,57.73698630136986,43.0397886928178,48.63882800784404,37.72054794520548,3.9170506912442393,3.2587380320682895,4.542465753424658
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",17.30529437535807,13.512456248713198,21.859625701500654,71.20839371370157,72.02594193946881,70.22670523375115,11.486311910940362,14.461601811817996,7.913669064748201
9,NYC-Manhattan Community District 8--Upper East Side PUMA,82.40482365429018,79.41638662572831,84.87604958016793,17.07757460359148,19.623818388414765,14.972011195521793,0.5176017421183371,0.9597949858569252,0.1519392243102759
10,Suffolk County (Southwest)--Islip Town (South) PUMA,39.75546274438593,35.206307279785484,44.38069661458333,56.44129693521377,59.02669388081803,53.812662760416664,3.803240320400299,5.766998839396486,1.806640625
11,Erie County (Northwest) PUMA,37.425462711995664,35.56955769705955,39.07197661673365,58.93479439324712,59.492628284325846,58.43989769820972,3.6397428947572212,4.9378140186146116,2.488125685056631
12,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",54.859343177189416,59.12747953946456,51.240738562860166,39.12932790224033,36.461367734775976,41.39127366811714,6.011328920570265,4.411152725759467,7.367987769022697
13,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,18.78130004830058,18.414456426697758,19.065007663871608,66.66751404530086,71.75750510055377,62.73104318817059,14.551185906398556,9.828038472748469,18.203949147957804
14,Rockland County (North)--New City & Congers PUMA,44.45916582754783,42.74479397430217,46.031907326491215,48.171604218559544,49.019716437749224,47.39355756528808,7.369229953892628,8.235489587948603,6.57453510822071
15,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",23.24318332963866,19.110581399679692,27.310046549133162,69.47646493756004,74.06234869082647,64.96353040354799,7.2803517328013,6.827069909493836,7.7264230473188436
16,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,56.15172084456118,48.63934317685228,64.1339524412551,29.61762799740765,32.642521353373496,26.40354579991558,14.230651158031177,18.718135469774218,9.462501758829323
17,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,39.46732905540606,30.19108280254777,47.381880953903206,53.5948388877389,62.67515923566879,45.84745220893805,6.937832056855034,7.13375796178344,6.77066683715875
18,Tompkins County PUMA,53.856062593926666,53.91169635941131,53.80202210204561,42.68982133059803,40.66615027110767,44.655537267810956,3.454116075475299,5.4221533694810224,1.5424406301434281
19,Dutchess County (Southwest) PUMA,31.896751661004924,27.743093922651934,35.94975605811477,61.35963655711537,65.3011049723757,57.51367961400577,6.7436117818796975,6.955801104972376,6.536564327879457
20,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,36.18404982901808,31.77763819095477,40.35171102661597,56.32022471910112,57.531407035175874,55.17466730038023,7.495725451880801,10.690954773869347,4.4736216730038025
21,Westchester County (Northwest) PUMA,52.39050303555941,47.409082999826,57.769927468149874,42.41110147441457,45.63076387680529,38.93419519711376,5.198395490026019,6.960153123368714,3.2958773347363675
22,Albany County (Outside Albany City) PUMA,39.815398421058255,40.89672434432474,38.77302672988964,55.51187411197881,52.28642942648819,58.62112374638077,4.67272746696294,6.816846229187072,2.6058495237295958
23,Monroe County (South) PUMA,56.91863587540279,53.96379024050565,59.88907436325454,39.39983888292159,41.1323584551931,37.658176727155244,3.681525241675618,4.903851304301248,2.452748909590221
24,Jefferson & Lewis Counties PUMA,20.088238742964354,16.39580675578235,24.227445128396443,70.20989681050656,70.89966165622053,69.43667226263757,9.70186444652908,12.704531587997117,6.3358826089659885
25,"Chenango, Delaware & Broome (East) Counties PUMA",20.13769684304799,15.715914524256133,24.690422993903134,70.74035375774311,72.86034793482659,68.55757942969667,9.121949399208896,11.423737540917282,6.751997576400197
26,Erie County (Central) PUMA,25.94840862422998,21.80963191178855,29.691089496065302,70.47612936344969,73.74195989405979,67.52285057920719,3.5754620123203287,4.448408194151667,2.7860599247275037
27,St. Lawrence County PUMA,24.384719340655156,24.387308533916848,24.381892741967594,66.46934541370844,64.70094821298322,68.39988852171835,9.145935245636409,10.911743253099928,7.21821873631405
28,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",62.80230428203563,67.01128870012295,58.9936788874842,28.957498208075606,24.689840169889347,32.81921618204804,8.240197509888768,8.298871129987706,8.187104930467761
29,Suffolk County (North Central)--Brookhaven Town (North) PUMA,47.29683996784974,43.58694282233332,51.05857294994676,49.85405474004823,53.484854850228956,46.17252396166134,2.849105292102035,2.9282023274377176,2.768903088391906
30,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,56.60368977464538,54.725719673858784,58.754764930114355,37.01915958423406,37.54783959176882,36.4135959339263,6.377150641120554,7.7264407343724,4.831639135959339
31,Cayuga & Onondaga (South) Counties PUMA,29.174710012470744,22.597274667542276,36.307955273840896,62.89526282522166,67.2664587095715,58.1546898369062,7.9300271623076,10.136266622886225,5.537354889252902
32,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,45.37246478739379,39.52298575582465,51.619496855345915,53.86150658632553,59.810813795134166,47.50786163522013,0.7660286262806744,0.6662004490411867,0.8726415094339622
33,Fulton & Montgomery Counties PUMA,16.537569966642167,13.593831873643236,19.523212997760318,70.10610429505664,73.9950595104424,66.16178871047337,13.3563257383012,12.411108615914365,14.314998291766315
34,Onondaga County (Central)--Syracuse City (Outer) PUMA,42.924999052539825,42.892564163435416,42.954809930178435,54.07597367323993,54.22172984094327,53.942009309542286,2.99902727422024,2.885705995621324,3.1031807602792862
35,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,32.54883356366412,27.429538232988076,37.664962058726495,59.11800499164621,63.504312301407175,54.734411085450354,8.333161444689672,9.066149465604754,7.60062685582316
36,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,16.39411512427977,13.547967230686778,19.096957138183008,74.54735311118984,78.18314064772989,71.09463045770168,9.058531764530384,8.26889212158334,9.808412404115316
37,Suffolk County (Central)--Brookhaven Town (Central) PUMA,33.93517470379594,32.50177935943061,35.552521683263734,61.667043996679496,60.93238434163701,62.49598458079023,4.397781299524564,6.565836298932385,1.951493735946033
38,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",17.72491847304815,13.418659481306838,21.61504290147873,58.09514674851333,57.46042438531492,58.668532830280526,24.17993477843852,29.120916133378245,19.716424268240733
39,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,35.861415151253986,38.84312007011393,32.97728043404544,47.05679565629578,44.62751971954426,49.40657850118684,17.081789192450227,16.529360210341807,17.616141064767717
40,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",81.84561186045374,80.8395691419751,82.79702970297029,15.13871446512159,16.4390456696084,13.908987052551408,3.0156736744246735,2.721385188416496,3.2939832444782944
41,Suffolk County (Central)--Islip Town (East) PUMA,41.30154507316075,38.106235565819865,44.23341050896676,56.28159214161465,58.41673081857839,54.322489502805794,2.4168627852245983,3.4770336156017447,1.4440999882274457
42,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",43.971505528777996,44.9351036849172,43.09925725860905,46.898922597108026,41.570938385797405,51.721809588116145,9.129571874113978,13.493957929285394,5.178933153274815
43,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",44.3762266619697,39.78259814626098,49.323229683825446,50.790096119973825,54.58824671228223,46.69976482884766,4.833677218056464,5.629155141456787,3.977005487326888
44,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,44.962164641137356,49.98381091144569,38.398053116072376,43.916532905296954,36.741136474016514,53.295947518781084,11.121302453565695,13.275052614537802,8.305999365146546
45,Saratoga County (Outer) PUMA,35.23502684840975,32.09477472673953,38.32290198905528,61.6422965716646,62.99653425753132,60.310646524887765,3.1226765799256504,4.908691015729138,1.3664514860569519
46,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",22.91048841009502,21.659460572369778,23.897158322056832,64.97004175997095,63.07048246517054,66.46820027063599,12.119469829934031,15.27005696245968,9.634641407307171
47,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",41.55006218905473,38.17379941195688,44.61584099673687,52.65080845771144,55.70075138843515,49.88134084841293,5.799129353233831,6.125449199607972,5.502818154850193
48,Wayne & Seneca Counties PUMA,20.078819256626225,18.10996670504403,22.021616310488824,70.8430569507766,71.47835827861965,70.21616310488822,9.078123792597172,10.411675016336309,7.762220584622943
49,Schenectady County--Schenectady City PUMA,35.89494857273285,33.10276679841897,38.74679200668993,57.211943109031516,57.43929983060417,56.97972836586983,6.8931083182356385,9.45793337097685,4.273479627440238
50,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,58.767758600446165,52.570303712035994,65.53290766208252,36.391922038276384,42.44094488188976,29.788801571709232,4.840319361277445,4.988751406074241,4.678290766208251
51,Nassau County (Northwest)--North Hempstead Town (North) PUMA,74.61060078735665,72.21288190619745,76.93344566133109,24.296799224054315,26.13484839700852,22.516147149677057,1.092599988589034,1.652269696794017,0.5504071889918563
52,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,33.93189827388835,29.786957651338007,38.393065200167776,61.356647437767954,64.51892266389538,57.95311553339236,4.711454288343695,5.694119684766606,3.6538192664398568
53,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",82.81373496092034,83.13258213530199,82.37126681244945,14.788794239044526,15.222553209860553,14.186861576251387,2.3974708000351277,1.6448646548374561,3.4418716112991645
54,Columbia & Greene Counties PUMA,28.781758957654723,24.88974539524886,32.70884750579612,63.63890181479758,64.42945558314494,62.84122354348965,7.579339227547696,10.680799021606196,4.449928950714233
55,Rensselaer County--Troy City PUMA,30.66601190841569,26.504073268228506,34.58942498032388,63.04094285188141,64.93447351110662,61.255932648047896,6.293045239702903,8.561453220664879,4.154642371628229
56,Erie County (West Central)--Buffalo City (West) PUMA,39.41379052182376,37.293622531563614,41.71381745814961,51.121134985400914,52.195964173950586,49.95512545362313,9.465074492775324,10.51041329448581,8.33105708822726
57,Erie County (South) PUMA,34.209371227916165,30.341143671923216,38.327178813348134,61.53187753758367,64.46189533720657,58.41281348406243,4.258751234500164,5.1969609908702035,3.260007702589429
58,Oneida County (Central)--Greater Utica & Rome Cities PUMA,26.695494490165995,24.692587111529665,28.85155684286749,63.44260008369368,63.433337817839366,63.45257060101376,9.861905426140325,11.874075070630969,7.695872556118754
59,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",54.441589844340335,51.487188951431826,57.29522564544401,35.80625661175759,39.43588323951893,32.30042484922309,9.75215354390207,9.076927809049245,10.404349505332897
60,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,31.959931959931957,23.941707147814018,39.261532906021486,44.25911925911926,43.60067413502528,44.858716258914875,23.78094878094878,32.4576187171607,15.879750835063644
61,NYC-Manhattan Community District 10--Central Harlem PUMA,40.904841055474755,38.80349142592306,42.612352498117,47.044462912944105,47.75992584582111,46.46309314586995,12.050696031581134,13.436582728255834,10.924554356013056
62,Nassau County (West Central)--North Hempstead Town (South) PUMA,55.184372375301415,52.427937915742795,57.81970427685622,42.585819176894525,46.07538802660754,39.249562774921834,2.2298084478040585,1.4966740576496673,2.9307329482219515
63,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,14.93840479714981,14.730301289749884,15.13087993818217,65.5694106430489,60.55558456477469,70.20670337100357,19.49218455980129,24.71411414547543,14.662416690814256
64,Albany County (East Central)--Albany City PUMA,34.61034490416861,33.02573433844554,36.277056277056275,54.57170142359029,52.73806429252231,56.50034176349966,10.8179536722411,14.236201369032148,7.222601959444066
65,Nassau County (West Central)--Hempstead Town (West Central) PUMA,50.95416495931629,48.453553648977866,54.04344412457471,46.771644324767315,49.49687533100307,43.40486783564511,2.274190715916408,2.0495710200190658,2.5516880397801622
66,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,26.63903468846236,20.3469602084873,32.879407453128614,65.42968371714667,67.84005601151348,63.039117352056174,7.931281594390967,11.812983779999223,4.081475194815215
67,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",13.053269459116407,11.721126484152684,14.00716694772344,57.65262252794498,53.84653125306643,60.37802136031478,29.294108012938626,34.432342262780885,25.614811691961776
68,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",18.654173764906304,12.45153266515473,24.060965499649257,55.335604770017035,53.36162118662667,57.05631018429948,26.01022146507666,34.1868461482186,18.882724316051274
69,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",47.711817680573425,47.18287081958729,48.18758363879677,42.617778594621086,42.383077818746365,42.82888229475766,9.670403724805489,10.434051361666343,8.98353406644557
70,Erie County (Northeast) PUMA,43.04005787141695,38.23360184119678,47.9026448866737,53.597974500406906,56.2571921749137,50.907701822679805,3.361967628176146,5.509205983889529,1.1896532906464874
71,NYC-Manhattan Community District 11--East Harlem PUMA,37.76029522090878,39.43541080539793,36.52109496260759,44.48387031367221,44.18959515521435,44.70156624805983,17.755834465419007,16.374994039387726,18.777338789332582
72,Orange County (Southeast) PUMA,36.15219118872715,33.57066440402848,39.01004655721637,57.65704649855601,60.781347991293764,54.19831740586457,6.190762312716842,5.647987604677759,6.791636036919056
73,Westchester County (Southeast) PUMA,68.65227103499628,65.70744740064566,71.5441377425526,28.336229006370477,28.98252254258043,27.701557802678327,3.0114999586332423,5.310030056773906,0.7543044547690626
