,puma,BABS_Home_Ownership_Total,BABS_Home_Ownership_M,BABS_Home_Ownership_F,HS_Home_Ownership_Total,HS_Home_Ownership_M,HS_Home_Ownership_F,HSINC_Home_Ownership_Total,HSINC_Home_Ownership_M,HSINC_Home_Ownership_F
0,Total Geo,65.08881726776075,64.77343304297636,65.3520789212098,62.102007846996784,63.86329863227992,60.29438805048033,37.28811553963985,41.549969557275816,32.2014983476651
1,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,35.81821631324703,29.64844682374604,40.43476042251365,21.21500806097025,13.487385050695591,33.907823392718825,0.0,0.0,0.0
2,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,87.29286474973375,87.40461441781129,87.19195849546044,91.02259828707048,89.88174709135991,92.36735611510791,81.54024767801857,82.30022404779686,80.72289156626506
3,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,33.51187249268134,33.53420120520723,33.49195930423367,21.959242045048267,22.85608216804851,20.73170731707317,12.624584717607974,0.0,20.955882352941178
4,Madison & Cortland Counties PUMA,88.17959288843082,86.32807137954701,89.81672533074402,70.82830977605623,68.77947365752244,72.92596822759837,74.10540013012363,67.79063915450428,85.64857405703772
5,Ontario & Yates Counties PUMA,83.27102803738318,83.869682175949,82.78774229872114,77.31772942190644,79.23783811847775,75.3732912723449,77.56756756756756,87.16666666666667,61.65745856353592
6,Monroe County (Central)--Greece & Gates Towns PUMA,85.18777951398243,95.35327816677275,77.72795216741405,77.97860210097285,77.13724205699312,78.88452237001209,54.112718964204106,60.887949260042284,46.14747307373654
7,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,95.66138687291414,97.47002398081534,94.22985669545412,90.47837784631537,91.2722069870037,89.5067133683596,44.26111908177906,58.93805309734513,34.25814234016888
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",80.1004107713373,83.18720196892787,77.82933454051607,69.92280846528101,71.03351300679634,68.75044172733055,49.33609958506224,47.41318214032601,52.052052052052055
9,NYC-Manhattan Community District 8--Upper East Side PUMA,37.39509189418889,40.98450485555116,34.617830644211516,25.155625450494725,16.806933802286146,34.26027397260274,#DIV/0!,#DIV/0!,#DIV/0!
10,Suffolk County (Southwest)--Islip Town (South) PUMA,97.09196102314252,98.36307832215529,96.06674612634089,89.63593448251198,92.86150505530298,86.04158790170132,57.25677830940988,44.205412907702986,100.0
11,Erie County (Northwest) PUMA,82.30820961150484,76.65856200069469,86.87114269683936,73.86708459768582,79.43591574437701,68.98773773773775,74.26836002208724,71.45299145299145,79.40717628705148
12,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",50.12889617998594,49.19526627218935,51.04432582965885,45.649484536082475,41.87365538822609,48.40273816314889,58.65787896944278,79.48717948717949,48.53072128227961
13,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,35.19220357336221,49.604305159860715,24.42657838732561,26.467611336032387,33.769721383014435,20.149578855649146,8.9196675900277,0.0,11.997019374068554
14,Rockland County (North)--New City & Congers PUMA,92.38972370334464,92.3301874252293,92.43959469992205,78.01383125864454,74.80395499488579,81.05864596808969,83.91850888599913,92.95774647887323,75.14944491887276
15,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",82.08895632037053,79.79100946372239,83.65320091262917,77.89032016676465,77.94229501546575,77.83240097191614,74.29264349232014,73.68421052631578,74.79156449239824
16,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,34.31963582677165,34.285714285714285,34.34620447564721,32.549253731343285,32.8212894850714,32.214228617106315,10.64541013113911,8.838286375916635,14.252696456086285
17,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,54.40314822912112,62.99701789264414,49.73687761435704,32.93436544591166,30.787791048377365,35.44607566346697,44.49685534591195,40.99783080260303,47.76876267748479
18,Tompkins County PUMA,66.81574239713774,60.450894487039065,72.93055068397054,68.92324992971606,66.67870905587668,70.8891467144816,63.03837118245889,63.083164300202846,62.88659793814433
19,Dutchess County (Southwest) PUMA,80.57071640379905,80.57792992347966,80.56534453025418,66.35735164478263,68.84293052176264,63.71939556235654,45.03856041131105,73.27380952380952,23.57466063348416
20,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,48.17011182649949,48.40383080606544,47.99764428739694,45.655496124877196,47.072495849474265,44.27694626897814,46.79433805162365,57.1256764882742,23.545331529093367
21,Westchester County (Northwest) PUMA,86.57358437345745,88.95304080061585,84.56284153005464,61.07571560480147,64.39092011783053,57.29393160703696,50.59230009871668,39.456342668863265,67.24137931034483
22,Albany County (Outside Albany City) PUMA,78.88918701368392,81.97977647684938,75.74675324675326,69.00272161741835,64.34085635941784,72.98720028844421,48.57284686026309,53.1175468483816,36.38025594149909
23,Monroe County (South) PUMA,85.35810025383721,85.68486614094128,85.0656356770365,75.7559940146849,72.63122701437646,79.14671310404876,66.86437327006722,79.52488687782805,37.450722733245726
24,Jefferson & Lewis Counties PUMA,70.21524990879242,71.75236806495265,69.04914667008855,67.90370465986834,71.61984015819395,63.84185878962536,50.26032627559876,46.42666666666667,57.40556660039762
25,"Chenango, Delaware & Broome (East) Counties PUMA",84.39736084007062,76.6800282952134,89.41717791411043,69.5078829128227,71.21482918858193,67.65391014975042,67.97371767698178,70.08517887563885,64.49803701626472
26,Erie County (Central) PUMA,84.159200039602,89.0830235439901,80.88368642321325,73.23871157523165,75.25037880187739,71.24721033183332,59.78593272171254,73.56475300400534,41.32379248658318
27,St. Lawrence County PUMA,82.7273456938759,74.94869771112866,90.77400391900719,77.14073854367493,79.09703017915113,75.23564194133833,70.3288490284006,72.37619263970923,67.84335355763928
28,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",15.892703862660944,15.853658536585366,15.932822833275322,8.470995005762582,14.730741366819608,4.337426247807367,0.0,0.0,0.0
29,Suffolk County (North Central)--Brookhaven Town (North) PUMA,96.6593622825455,96.3277108433735,96.94643751042882,83.9518425822042,80.74678180219077,87.70975907002907,40.93097913322632,70.62600321027287,11.235955056179774
30,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,16.28344973711057,15.593168803527085,17.01989619377163,22.05339961513791,20.880260818020155,23.436408106219428,3.094584477164961,4.965959150981178,0.0
31,Cayuga & Onondaga (South) Counties PUMA,85.66152763936925,83.69659982563208,86.99027218237202,74.76039244598196,76.98442038552943,72.18174024860694,66.11570247933885,65.50408719346049,66.89944134078212
32,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,95.30136641797301,96.15886630617192,94.60097471824551,92.98201975694691,91.9531639262581,94.34883336091346,100.0,100.0,100.0
33,Fulton & Montgomery Counties PUMA,84.41722005953743,78.61319966583125,88.46976472875754,71.52054535125923,73.79215346155809,68.95658182655764,55.26109455856986,54.78290366350068,55.67220764071158
34,Onondaga County (Central)--Syracuse City (Outer) PUMA,83.63266988576139,82.64427217915589,84.53980801806888,75.3577817531306,79.17861025995848,71.88314606741572,56.80393912264996,54.46153846153846,58.61795075456712
35,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,75.59921164727574,73.05887694869078,77.43915807936857,70.76841359773371,75.10249966935591,65.77222137520964,48.59228362877998,56.083086053412465,40.242557883131205
36,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,80.15241128298453,79.65526985024019,80.48734056729488,68.25496290354923,71.86015766537727,64.47388692035125,36.76810073452256,46.45744174988112,29.113448534936136
37,Suffolk County (Central)--Brookhaven Town (Central) PUMA,89.68699616389615,89.9047410489434,89.4623898802801,76.63638049323197,75.04465880671668,78.35389360061681,52.23815732290309,56.41873278236914,36.62551440329218
38,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",15.764790764790765,14.006024096385541,16.751126126126124,1.6011644832605532,2.170767004341534,1.1076280041797284,3.602105846494874,3.278278278278278,4.003724394785848
39,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,47.84804039432556,53.5230352303523,41.38817480719794,30.833643468552292,36.99186991869919,25.634866163349347,19.313063063063062,8.864864864864865,30.669800235017625
40,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",39.19169743538569,41.6213523722552,36.941646805566236,20.61441597915762,24.311451646303585,16.541181838923112,42.646254784034994,29.036295369211512,53.20388349514563
41,Suffolk County (Central)--Islip Town (East) PUMA,86.4891764120428,86.08950512907225,86.80506058446187,80.91044721807793,83.74698001317813,78.10736507017798,84.35314685314685,100.0,51.358695652173914
42,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",19.29555895865237,17.52988047808765,20.961930126899578,9.786053882725831,11.939461883408072,8.200330214639516,29.686670207116308,42.29390681003584,11.342894393741851
43,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",63.03468701942245,71.86923927737496,55.40339702760085,52.74664243158639,53.73214766909189,51.48160959298974,47.608576140736666,34.10780669144982,67.16016150740242
