,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Avg_PINCP_mf_t,Total_Avg_PINCP_m,Total_Avg_PINCP_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Avg_PINCP_mf_t,BABS_Avg_PINCP_m,BABS_Avg_PINCP_f,Total_HS,Total_HS_m,Total_HS_f,HS_Avg_PINCP_mf_t,HS_Avg_PINCP_m,HS_Avg_PINCP_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Avg_PINCP_mf_t,HSINC_Avg_PINCP_m,HSINC_Avg_PINCP_f
10,Suffolk County (Southwest)--Islip Town (South) PUMA,32712,18576,14136,83779.23147468819,94306.00021533162,69946.0922467459,15899,8068,7831,100965.2437260205,115349.69013386217,86145.46162686757,16280,9975,6305,68704.71805896806,80637.58997493735,49825.987311657416,533,533,0,31570.356472795498,31570.356472795498,0.0
11,Erie County (Northwest) PUMA,37159,19459,17700,53917.245512527246,59287.30541137777,48013.516949152545,15408,7738,7670,64358.14758566978,71842.8518997157,56807.08604954368,20716,10930,9786,47165.2765977988,52160.93046660567,41585.622317596564,1035,791,244,33627.74685990338,34933.90391908976,29393.44262295082
12,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",20928,10368,10560,60587.41351299694,63443.361304012345,57783.392045454544,12676,6449,6227,65435.75497002209,72943.26407194915,57660.594186606715,7429,3625,3804,55690.491317808584,48335.161379310346,62699.71083070452,823,294,529,30115.552855407048,41342.51700680272,23875.992438563328
13,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,23131,9906,13225,40671.847131555056,46753.98102160307,36116.110396975426,5439,2172,3267,55212.70821842251,63435.414364640885,49746.00550964187,15188,7055,8133,37610.0260732157,43919.93139617293,32136.476085085455,2504,679,1825,27658.746006389778,22839.61708394698,29451.72602739726
14,Rockland County (North)--New City & Congers PUMA,26490,13513,12977,80588.71291053228,92001.60586102272,68704.4235955922,13543,6874,6669,97128.563095326,110236.70061099797,83617.49137801769,11376,5964,5412,66451.62579113925,75863.42052313883,56079.869733924614,1571,675,896,40375.03500954806,48890.637037037035,33959.82142857143
15,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",36703,20592,16111,48860.58414843473,53173.21552059052,43348.46787908882,9903,4168,5735,65987.03524184591,81228.60460652591,54909.988840453356,24955,15282,9673,42664.77780004007,45623.737076298916,37990.03204796857,1845,1142,703,40737.60433604336,51803.92294220666,22760.739687055477
16,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,18594,9561,9033,74547.86382704099,73109.69145486873,76070.10074172479,12479,5491,6988,86591.19160189117,88194.2196321253,85331.57126502576,4727,2983,1744,54376.94097736408,57752.363392557825,48603.497706422015,1388,1087,301,34965.20172910663,39054.27782888684,20198.338870431893
17,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,18246,8736,9510,55271.53019839965,54675.88484432235,55818.69716088328,8017,2873,5144,62881.61282275165,54188.927949878176,67736.60575427682,9631,5586,4045,50279.33236424047,55271.203007518794,43385.737948084054,598,277,321,33649.163879598666,47721.29963898917,21505.919003115265
18,Tompkins County PUMA,28684,14196,14488,62910.30250313764,71412.50436742745,54579.4592076201,16474,8662,7812,81278.14513779289,88380.14453936735,73403.39874551972,11361,4685,6676,39271.65337558313,48846.403415154746,32552.404733373278,849,849,0,22824.14605418139,22824.14605418139,0.0
19,Dutchess County (Southwest) PUMA,48142,27606,20536,66208.24780856633,70057.31167137579,61034.05336969225,17570,8353,9217,92344.35537848606,99039.5769184724,86276.74275794727,28098,17826,10272,52466.81550288277,58951.82093571188,41212.75525700935,2474,1427,1047,36659.07841552142,39137.631394533986,33280.95510983763
20,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,21547,11245,10302,57384.777927321666,62846.85726989773,51422.72374296253,8864,4066,4798,76932.82942238267,94299.45892769306,62215.7148812005,11722,6377,5345,44769.81743729739,46545.31911557158,42651.50608044902,961,802,159,30952.559833506763,33007.24438902743,20588.67924528302
21,Westchester County (Northwest) PUMA,37605,20714,16891,101599.80053184417,123238.93463358116,75063.00438103132,23106,11930,11176,125330.47563403445,157546.9765297569,90940.45633500358,13231,7849,5382,65627.92903030761,79820.97872340426,44929.07227796358,1268,935,333,44520.03154574132,49968.98395721925,29220.42042042042
22,Albany County (Outside Albany City) PUMA,68087,36554,31533,70635.20570740376,81665.5537287301,57848.49522722227,29187,15539,13648,95056.23976427862,119172.08057146534,67599.02623094959,36427,18798,17629,53406.035083866365,56047.69390360676,50589.20471949629,2473,2217,256,36195.36635665184,35996.00405953992,37921.875
23,Monroe County (South) PUMA,54299,31015,23284,79471.18923000424,88322.74899242302,67680.64095516234,33354,18029,15325,98276.51657972057,113190.2379499695,80731.36274061991,19892,12159,7733,50304.50281520209,55287.709515585164,42469.14651493599,1053,827,226,34790.12345679013,31898.428053204352,45371.681415929204
24,Jefferson & Lewis Counties PUMA,44219,26830,17389,51233.91671001153,56690.71912038763,42814.45563287136,10745,4982,5763,69591.15039553281,88276.71397029306,53437.84868991844,30526,19322,11204,45938.301513463935,50630.88215505641,37845.65217779364,2948,2526,422,39159.789687924014,40747.2288202692,29657.725118483413
25,"Chenango, Delaware & Broome (East) Counties PUMA",31323,17556,13767,46195.872042907766,50773.370243791294,40358.539405825526,7291,3161,4130,56278.85420381292,63180.391015501424,50996.58837772397,22781,13509,9272,42845.64171897634,47208.45821304316,36489.16113028473,1251,886,365,48439.33653077538,60863.44243792325,18281.095890410958
26,Erie County (Central) PUMA,52808,28000,24808,50092.028461596725,51066.6965,48991.95166881651,15259,6878,8381,65351.21914935448,65280.65862169235,65409.12576064909,36578,20517,16061,43835.841653452895,46136.879758249255,40896.398356266734,971,605,366,45971.338825952625,56655.818181818184,28309.83606557377
27,St. Lawrence County PUMA,30957,17143,13814,52331.73647317247,57747.62095315872,45610.69205154191,9897,5471,4426,69915.83772860463,77529.73057941876,60504.267962042475,19436,10268,9168,43684.202510804695,48131.41312816517,38703.404232111694,1624,1404,220,48664.01477832512,50989.28774928775,33824.545454545456
28,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",22790,11211,11579,87071.476349276,118560.98260636875,56582.75930563952,15919,8187,7732,108150.33268421383,147885.00989373398,66077.41464045524,6432,2585,3847,39758.98631840796,43121.315280464216,37499.66207434364,439,439,0,15908.883826879272,15908.883826879272,0.0
29,Suffolk County (North Central)--Brookhaven Town (North) PUMA,31630,19404,12226,94062.73382864369,103119.05560709132,79689.36005234746,17074,9199,7875,114886.99900433408,130410.36036525709,96753.74171428572,13955,9701,4254,69971.76280902902,79365.99835068549,48548.75411377527,601,504,97,61843.09484193011,62197.81746031746,60000.0
30,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,46652,27469,19183,79626.6110777673,85662.63387818995,70983.3587030183,32904,17788,15116,91438.30689277899,102541.37283561952,78372.59261709447,12309,8611,3698,53786.59598667642,57469.52154221345,45210.6976744186,1439,1070,369,30573.59277275886,31954.11214953271,26570.460704607045
31,Cayuga & Onondaga (South) Counties PUMA,38924,22088,16836,62537.07643099373,70288.60295182905,52367.45669992873,12880,5787,7093,91219.0605590062,115718.78002419215,71230.35668969406,24498,15057,9441,49170.60413094947,55702.509065550905,38753.18091303887,1546,1244,302,35388.22962483829,35496.30466237942,34943.046357615895
32,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,34060,20845,13215,93127.92800939518,104275.18771887742,75544.52818766554,17379,9113,8266,108255.62805685023,124384.17864589048,90474.41809823373,16516,11663,4853,77703.84281908453,89096.91057189403,50323.38759530187,165,69,96,43672.72727272727,14000.0,65000.0
33,Fulton & Montgomery Counties PUMA,34126,18540,15586,45789.87906581492,50765.10533980583,39871.702810214294,7162,2951,4211,64614.22647305222,76430.20670958997,56333.78057468535,23350,13710,9640,42491.56715203426,47408.86673960613,35498.1877593361,3614,1879,1735,29795.304371887105,34946.221394358705,24216.876080691643
34,Onondaga County (Central)--Syracuse City (Outer) PUMA,56100,30798,25302,67426.69950089126,77860.05039288265,54727.057544858115,25826,14275,11551,88044.94377758847,102051.01492119089,70735.90857934378,29241,15972,13269,50253.05646181731,57489.77548209366,41542.16067525812,1033,551,482,38082.76863504356,41613.24863883848,34046.88796680498
35,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,28632,15382,13250,70051.4333612741,79934.47211025875,58578.157735849054,11007,4990,6017,83998.988825293,104665.04408817635,66860.27920890809,16781,9833,6948,62806.23145223765,69888.54673039765,52783.14478986759,844,559,285,32209.00473933649,35884.436493738816,25000.0
36,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,32537,17104,15433,44945.35593324523,49346.37652011225,40067.81714507873,6312,2804,3508,53312.32921419518,60957.34664764622,47201.545610034205,24774,13409,11365,44142.666666666664,48545.54582742934,38947.92784865816,1451,891,560,22253.066850447965,24858.361391694725,18107.85714285714
37,Suffolk County (Central)--Brookhaven Town (Central) PUMA,35840,22020,13820,72800.623828125,80957.35513169845,59804.15325615051,13494,7317,6177,96573.62368460056,118103.87727210605,71069.8410231504,21217,13790,7427,58964.97525569119,62885.69180565627,51685.22822135452,1129,913,216,48671.39061116032,56211.61007667032,16800.0
38,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",15800,8500,7300,48385.45886075949,46870.17647058824,50149.82876712329,3862,1567,2295,52039.19212843086,54426.54754307594,50409.132897603486,9597,5357,4240,45265.55069292487,51410.06160164271,37502.30896226415,2341,1576,765,55147.970952584365,23925.380710659898,119470.58823529411
39,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,7600,4114,3486,46228.8052631579,50386.12542537676,41322.54733218589,3574,1938,1636,52224.76776720761,57266.5221878225,46252.322738386305,3222,1683,1539,40356.79702048417,43162.210338680925,37288.88888888889,804,493,311,43106.96517412936,48000.0,35350.48231511254
40,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",47948,24917,23031,115070.71448235589,123469.89003491592,105983.73357648386,41628,20936,20692,123942.07067358508,135285.39596866642,112464.98492170888,5377,3377,2000,61573.14487632509,66925.67367485934,52535.4,943,604,339,28495.546129374336,30059.933774834437,25708.25958702065
41,Suffolk County (Central)--Islip Town (East) PUMA,35491,17946,17545,78216.47555718351,92202.25420706563,63911.04474209176,15954,7361,8593,96116.67920270779,112761.49164515692,81858.27534039335,19082,10130,8952,63710.37805261503,78757.18795656465,46683.54781054513,455,455,0,58931.868131868134,58931.868131868134,0.0
42,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",18628,8724,9904,50864.081490229764,53711.932599724896,48355.5341276252,9964,4903,5061,57799.09775190686,67504.20150928003,48396.978857933216,8096,3511,4585,44536.017786561264,37211.30731985189,50144.97273718648,568,310,258,19405.457746478874,22454.516129032258,15741.860465116279
43,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",25906,15193,10713,69100.06639388559,75335.3649707102,60257.268738915336,11763,6043,5720,81786.20845022528,92363.85073638921,70611.26223776223,13625,8789,4836,59580.935779816515,65459.84184776425,48896.54673283706,518,361,157,31399.42084942085,30717.174515235456,32968.15286624204
44,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,15847,9676,6171,58778.437559159465,61231.99669284828,54931.307729703454,8030,5330,2700,72257.03611457036,70963.22701688555,74811.11111111111,6186,3216,2970,43413.85386356289,43988.74378109453,42791.3468013468,1631,1130,501,50692.70386266094,64406.19469026549,19762.075848303393
45,Saratoga County (Outer) PUMA,42601,24703,17898,62528.98112720359,70729.90770351779,51209.97960665996,16182,8362,7820,80445.25707576319,97127.23283903372,62607.062531969306,25561,15543,10018,50821.909745315126,56170.877501125906,42522.947294869235,858,798,60,73395.26806526807,77693.03258145363,16235.0
46,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",18971,7966,11005,44298.80501818565,44844.37358774793,43903.89368468878,5361,1788,3573,63440.42902443574,55049.55257270693,67639.38986845787,11843,5185,6658,37581.912522164996,44470.02507232401,32217.709522379093,1767,993,774,31242.727787209962,28423.56495468278,34859.56072351421
47,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",15496,9061,6435,70030.8389261745,80504.75996026928,55282.71173271173,7852,3827,4025,72935.43046357617,86479.81447609093,60057.32919254658,7287,4967,2320,66072.57856456704,76172.21260318099,44449.78448275862,357,267,90,86941.17647058824,75460.67415730337,121000.0
48,Wayne & Seneca Counties PUMA,41612,22708,18904,49696.70989137749,55904.14400211379,42240.17086330935,9705,4464,5241,63222.22689335394,70464.66666666667,57053.508872352606,29867,16658,13209,46256.09267753708,53713.085004202185,36852.00620788856,2040,1586,454,35724.049019607846,37934.716267339216,28001.321585903082
49,Schenectady County--Schenectady City PUMA,45326,24594,20732,60364.70935004192,66907.04659673091,52603.65193903145,19988,10515,9473,80154.87592555533,94885.81112696149,63803.58450332524,24165,13252,10913,45603.441175253465,47048.15122245699,43849.08421149088,1173,827,346,27236.14663256607,29389.963724304715,22088.15028901734
50,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,25249,13763,11486,71137.76909976633,79124.95531497493,61567.19240814905,16945,8226,8719,76775.2393036294,88651.27157792366,65570.71567840349,7704,5260,2444,57953.93328141225,60652.5855513308,52145.8682487725,600,277,323,81206.66666666667,146999.27797833935,24783.90092879257
51,Nassau County (Northwest)--North Hempstead Town (North) PUMA,25457,15200,10257,142607.0592764269,170033.77815789473,101962.99892756167,18340,11190,7150,170844.45190839694,205259.24647006256,116984.09510489511,6920,3827,3093,71214.112716763,74189.04102430101,67533.2040090527,197,183,14,21619.289340101524,20442.622950819674,37000.0
52,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,27663,15600,12063,66447.7457253371,70494.43525641026,61214.523750310866,10680,4564,6116,81612.83707865169,97972.02015775636,69404.97056899934,15911,9964,5947,59064.823078373454,62809.15295062224,52791.32335631411,1072,1072,0,24942.621268656716,24942.621268656716,0.0
53,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",62693,36994,25699,153789.15516883862,172148.44934313672,127360.74438694112,55243,32400,22843,165053.1127020618,183222.60293209876,139281.9143720177,7211,4492,2719,70710.49785050617,93920.61442564559,32365.575579257078,239,102,137,56824.26778242678,99568.62745098039,25000.0
54,Columbia & Greene Counties PUMA,31979,17804,14175,55058.23146439851,59983.20501011009,48872.39520282187,11057,5819,5238,74762.81541105182,80343.31500257776,68563.32569683086,20065,11385,8680,45174.23842511837,51235.73930610452,37223.75599078341,857,600,257,32244.620770128357,28507.233333333334,40970.038910505835
55,Rensselaer County--Troy City PUMA,59117,31768,27349,61035.30776257253,66072.9859921934,55183.650956159276,19679,8975,10704,84549.47685349865,103864.49860724233,68354.37967115098,37005,20653,16352,49777.57962437508,52105.83179199148,46836.93676614481,2433,2140,293,42069.790382244144,42374.299065420564,39845.733788395904
56,Erie County (West Central)--Buffalo City (West) PUMA,32432,17879,14553,51500.91748889985,53943.266961239446,48500.38383838384,16839,8699,8140,66288.60122335056,69391.27141050696,62972.86068796069,14271,8188,6083,36850.234741784036,41586.67562286273,30474.765740588526,1322,992,330,21296.74735249622,20469.052419354837,23784.848484848484
57,Erie County (South) PUMA,64286,36554,27732,59371.42984475625,65658.97877113312,51083.7093970864,24837,11970,12867,75300.36538229254,90556.44828738512,61107.83313903785,37312,23007,14305,48993.26125643225,53135.811883339855,42330.71932890598,2137,1577,560,55442.20870379036,59379.83512999366,44353.57142857143
58,Oneida County (Central)--Greater Utica & Rome Cities PUMA,42293,22457,19836,55601.632799754094,59010.97813599323,51741.79874974793,13831,7016,6815,86475.71079459185,86495.54247434436,86455.29420396185,26708,14001,12707,40993.799610603564,47356.23955431755,33983.449279924454,1754,1440,314,34579.19042189282,38418.125,16973.885350318473
59,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",43790,23214,20576,53752.43092030144,55236.213922632895,52078.41562986003,27106,12912,14194,61045.185198848965,62155.5196716233,60035.135972946315,14767,9022,5745,45242.328164149796,51325.205054311686,35689.723237597915,1917,1280,637,16189.201877934272,13004.21875,22589.16797488226
60,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,12031,5458,6573,44871.313274042055,45343.31256870649,44479.38080024342,4662,1370,3292,56568.704418704416,68299.41605839416,51686.846901579585,5962,3051,2911,39650.22978866152,41812.38938053097,37384.08450704225,1407,1037,370,28236.531627576405,25404.050144648023,36175.13513513513
61,NYC-Manhattan Community District 10--Central Harlem PUMA,34652,15162,19490,57124.50268382777,63592.27991030207,52092.97685992817,18586,8426,10160,72519.80829656731,81854.00166152386,64778.6750984252,13705,4813,8892,41691.98905508938,47744.593808435486,38415.87719298246,2361,1923,438,25513.087674714105,23239.521580863235,35494.97716894977
62,Nassau County (West Central)--North Hempstead Town (South) PUMA,26924,14487,12437,83999.91182588026,107111.8630496307,57078.40041810726,16506,8636,7870,102134.1709681328,134715.96340898564,66381.13926302415,9879,5648,4231,56646.48243749367,67386.24291784702,42309.879461120305,539,203,336,30011.87384044527,38054.187192118225,25152.97619047619
63,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,17970,8569,9401,44308.07289927657,47465.27366087058,41430.288267205615,4655,2317,2338,60037.12137486574,53208.243418213206,66804.66210436271,11453,5249,6204,36117.89400157164,39697.19946656506,33089.561573178595,1862,1003,859,55362.52953813104,74851.27617148554,32606.75203725262
64,Albany County (East Central)--Albany City PUMA,30168,15933,14235,50678.194146115085,52159.14962656122,49020.5851773797,12826,6750,6076,62088.59823795415,61259.5957037037,63009.56056616195,15917,8558,7359,44355.09203995728,47595.099322271555,40587.191194455765,1425,625,800,18604.491228070176,16368.96,20351.0
65,Nassau County (West Central)--Hempstead Town (West Central) PUMA,24028,14250,9778,83105.80048277011,93327.69684210526,68208.88668439354,13194,7309,5885,103981.26345308474,126017.70967300588,76612.63381478334,10649,6756,3893,58263.06545215513,59852.31497927768,55505.04597996404,185,185,0,24291.891891891893,24291.891891891893,0.0
66,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,33496,18059,15437,62585.54952830189,69155.78531480148,54899.34831897389,10533,4376,6157,100409.11801006361,128274.52239488118,80604.17898327108,21807,12871,8936,46485.854404549,52020.69901328568,38513.7209042077,1156,812,344,21660.29411764706,22163.300492610837,20472.96511627907
67,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",23826,10131,13695,37350.726936959625,38175.66577830422,36740.470974808326,4472,1780,2692,55099.400715563504,54205.20786516854,55690.65750371471,15590,6128,9462,35606.62604233483,38936.79830287206,33449.86260832805,3764,2223,1541,23487.40701381509,23242.330184435446,23840.947436729395
68,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",15269,7357,7912,40344.819569061496,41261.208372978115,39492.71233569262,4158,1583,2575,55629.34102934103,66777.51105495894,48775.922330097084,8620,3930,4690,36340.404872389794,35470.063613231556,37069.71002132196,2491,1844,647,28688.863910076274,31698.785249457702,20110.35548686244
69,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",22477,11640,10837,68846.54793789207,64627.54536082474,73378.17015779275,13068,6728,6340,88736.08126721763,81972.8418549346,95913.22239747635,8060,3997,4063,41998.405459057074,39899.51163372529,44063.20452867339,1349,915,434,36585.32246108228,45107.10382513661,18618.89400921659
70,Erie County (Northeast) PUMA,40449,22032,18417,69437.36146752701,74812.47821350762,63007.18434055492,19685,9558,10127,87248.31689103378,93143.78510148567,81684.09400612225,19644,11473,8171,53266.367135003056,62379.065806676546,40471.116631991186,1120,1001,119,40021.607142857145,42282.91708291708,21000.0
71,NYC-Manhattan Community District 11--East Harlem PUMA,25380,12166,13214,67933.87549251379,80928.8665132336,55969.51490843045,14621,6553,8068,85485.03932699542,105860.25179307187,68935.86142786316,10157,5106,5051,46302.29398444422,56502.30317273796,35991.21758067709,602,507,95,6632.225913621262,4689.546351084813,17000.0
72,Orange County (Southeast) PUMA,33680,21088,12592,74808.7460807601,82754.25720789074,61502.28653113088,15021,8485,6536,95673.42800079889,108795.21154979375,78638.79926560588,17703,11647,6056,56819.16093317517,64000.687387310034,43007.52972258917,956,956,0,80102.92887029289,80102.92887029289,0.0
73,Westchester County (Southeast) PUMA,24399,14312,10087,146636.58625353497,179783.81218557854,99605.44740755428,18561,10108,8453,174351.3925973816,234172.31895528294,102818.21814740328,5335,3701,1634,60677.01405810684,50827.91677924885,82985.15911872705,503,503,0,35662.02783300199,35662.02783300199,0.0
74,NYC-Queens Community District 1--Astoria & Long Island City PUMA,43852,23821,20031,65383.619629663415,68110.5148398472,62140.77749488293,31803,16544,15259,72672.27104361224,78638.62221953578,66203.47794744086,10931,6500,4431,44936.899826182416,42708.032,48206.50959151433,1118,777,341,57961.53846153846,56449.16344916345,61407.624633431085
75,Livingston & Wyoming Counties PUMA,32705,18150,14555,50609.33053049992,55157.24958677686,44938.10202679491,7946,3125,4821,63337.34709287692,71138.2208,58280.775772661276,22420,13489,8931,47591.758920606604,53048.15331010453,39350.65446198634,2339,1536,803,36294.29670799487,41165.755208333336,26976.0398505604
76,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,39047,21959,17088,71056.07770123184,81339.63686870987,57841.15051498127,12767,5823,6944,81926.53528628495,92416.89438433797,73129.68029953918,25211,15387,9824,66723.30292332712,78930.55891336843,47603.489413680785,1069,749,320,43413.844714686624,44711.61548731642,40376.25
77,Westchester County (Southwest)--Yonkers City PUMA,39197,19895,19302,72638.96242059341,82492.06031666248,62483.15563154077,18628,7966,10662,92947.15589435259,115071.52146623148,76417.1712624273,18148,10461,7687,57663.69903019616,64713.57613994838,48069.73982047613,2421,1468,953,28636.50557620818,32391.743869209808,22851.941238195173
78,Erie County (North Central) PUMA,33752,19551,14201,87887.83669115904,95594.75678993402,77277.45750299275,22239,12521,9718,108392.29241422725,118775.51481511061,95014.19736571312,11294,6962,4332,48788.74384629007,54447.6973570813,39694.1837488458,219,68,151,22073.059360730593,40000.0,14000.0
79,Saratoga County (South & Central) PUMA,38352,23510,14842,72214.00826554027,77575.42854104636,63721.42029376095,19216,10667,8549,88923.78762489592,101305.36823849255,73474.691776816,18546,12403,6143,56433.96214817211,58951.453841812465,51351.03044115253,590,440,150,24013.35593220339,27270.636363636364,14458.666666666666
80,Suffolk County (South Central)--Brookhaven Town (South) PUMA,37609,20109,17500,71605.24422345715,80135.74170769307,61802.97142857143,13159,5584,7575,96581.93327760468,125591.40401146132,75197.26204620462,23227,13507,9720,59644.989451930946,65034.66572888132,52155.44650205761,1223,1018,205,30012.919051512672,31163.064833005894,24301.463414634145
81,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",48347,25634,22713,69405.24334498521,76816.76055239135,61040.56971778277,19687,10059,9628,84186.60943770001,93727.46296848594,74218.65704196095,27868,14924,12944,60006.219319649776,67071.83663897078,51859.79836217553,792,651,141,32702.272727272728,38918.89400921659,4000.0
82,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,38956,21379,17577,49897.61977615771,55301.749660882175,43324.547419923765,10399,4552,5847,69360.31176074622,80868.98330404218,60400.59346673508,26088,15181,10907,43323.90348052744,49241.53178314999,35087.402585495554,2469,1646,823,37383.475091130014,40488.94289185905,31172.539489671934
83,Niagara County (North & East) PUMA,35690,20748,14942,57534.874194452226,65154.16714864083,46954.959175478514,11360,5502,5858,80459.0713028169,96832.55906942929,65080.62649368385,22660,14020,8640,47886.633274492495,55124.78031383738,36141.399305555555,1670,1226,444,32511.077844311378,37680.66884176183,18236.486486486487
84,Monroe County (Central)--Rochester City (East) PUMA,28103,15053,13050,44396.92015087357,47804.27642330433,40466.580383141765,10623,5019,5604,58641.17829238445,65852.18031480374,52182.93076374019,14767,8075,6692,36503.55590167265,39817.35975232198,32504.905857740585,2713,1959,754,31586.214522668633,34487.238386932106,24048.93899204244
