,puma,BABS_Poverty_Total,BABS_Poverty_M,BABS_Poverty_F,HS_Poverty_Total,HS_Poverty_M,HS_Poverty_F,HSINC_Poverty_Total,HSINC_Poverty_M,HSINC_Poverty_F
0,Total Geo,6.198077153035298,5.812047828240731,6.52102164512907,20.679636027303864,17.13692788540625,24.333645175975306,50.78179294428824,45.10456856944198,57.70937568883843
1,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,5.57525352009922,6.012065028458471,5.248252283512782,33.820021684134446,25.556452542959292,47.69558481797056,71.24070897655803,74.09024745269286,69.39736346516008
2,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,3.7224754035521106,3.932130352814436,3.53322528363047,7.207207207207207,5.138189761610789,9.656025179856115,18.087557603686637,1.4716703458425313,36.22489959839357
3,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,5.846652267818574,7.050900261144453,4.772606545989458,38.06900006261349,38.78539101147248,37.01700154559505,66.24022743425728,73.56893977103036,59.58408679927667
4,Madison & Cortland Counties PUMA,5.133153222693941,8.016472203157173,2.5904854133882096,21.75590068458159,14.754098360655737,28.984529124701485,39.12774512836375,47.257383966244724,23.363636363636363
5,Ontario & Yates Counties PUMA,3.8463233026391155,2.4120205614867536,4.999602575311978,19.904694945707366,17.128099173553718,22.72751142151972,38.62785862785863,25.900000000000002,59.723756906077355
6,Monroe County (Central)--Greece & Gates Towns PUMA,8.012285144673744,4.468491406747295,10.612855007473842,12.796608127966081,10.965075236856771,14.77050903448621,32.0817843866171,28.927848954821307,35.95691797845899
7,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,3.856545001854108,2.7577937649880093,4.7262029040523865,7.292550760592806,6.972607612949129,7.684485764090645,0.0,0.0,0.0
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",4.901257902626606,1.353637901861252,7.509613209681068,23.175110378120223,20.445188284518828,26.053504623420626,47.6905162375469,42.143312779077185,56.311962987442165
9,NYC-Manhattan Community District 8--Upper East Side PUMA,4.084776373101031,2.8554902736765198,5.035920386291368,12.123381271555932,11.05388770254993,13.273021874156091,100.0,#DIV/0!,100.0
10,Suffolk County (Southwest)--Islip Town (South) PUMA,0.730816077953715,1.6369216778447198,0.0,11.074569242868378,8.529391823174452,13.91304347826087,64.3806485911749,65.71825121443442,60.0
11,Erie County (Northwest) PUMA,1.8778128394806268,1.1346532360773418,2.4780250607817464,19.25035314214382,12.058701370621625,25.74554548296343,38.297872340425535,35.696413678065056,42.87812041116006
12,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",7.329352534831987,9.396449704142013,5.305838739573679,17.957059206245933,15.560205440365227,19.74712317090496,43.43767160900604,30.1056338028169,49.48124501197127
