,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Emp_mf_t,Total_emp_m,Total_emp_f,Total_UnEmp_mf_t,Total_UnEmp_m,Total_UnEmp_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Emp_mf_t,BABS_emp_m,BABS_emp_f,BABS_UnEmp_mf_t,BABS_UnEmp_m,BABS_UnEmp_f,Total_HS,Total_HS_m,Total_HS_f,HS_Emp_mf_t,HS_emp_m,HS_emp_f,HS_UnEmp_mf_t,HS_UnEmp_m,HS_UnEmp_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Emp_mf_t,HSINC_emp_m,HSINC_emp_f,HSINC_UnEmp_mf_t,HSINC_UnEmp_m,HSINC_UnEmp_f
107,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,4533,1963,2570,4299,1834,2465,234,129,105,2388,696,1692,2283,696,1587,105,0,105,1681,1150,531,1552,1021,531,129,129,0,464,117,347,464,117,347,0,0,0
108,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",382,313,69,382,313,69,0,0,0,69,0,69,69,0,69,0,0,0,282,282,0,282,282,0,0,0,0,31,31,0,31,31,0,0,0,0
109,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,122,90,32,122,90,32,0,0,0,32,0,32,32,0,32,0,0,0,90,90,0,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Livingston & Wyoming Counties PUMA,53,53,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,0,53,53,0,0,0,0
111,Putnam County PUMA,1932,1092,840,1823,983,840,109,109,0,519,405,114,519,405,114,0,0,0,925,262,663,925,262,663,0,0,0,488,425,63,379,316,63,109,109,0
112,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",8935,4258,4677,8384,4207,4177,551,51,500,2402,963,1439,2351,912,1439,51,51,0,6007,2911,3096,5649,2911,2738,358,0,358,526,384,142,384,384,0,142,0,142
113,Suffolk County (Northwest)--Huntington Town (North) PUMA,4256,2713,1543,3970,2600,1370,286,113,173,1459,874,585,1286,874,412,173,0,173,1955,1298,657,1842,1185,657,113,113,0,842,541,301,842,541,301,0,0,0
114,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",11852,6839,5013,11567,6713,4854,285,126,159,3212,1771,1441,3086,1645,1441,126,126,0,6987,3700,3287,6898,3700,3198,89,0,89,1653,1368,285,1583,1368,215,70,0,70
115,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,8640,4687,3953,8059,4330,3729,581,357,224,4585,2477,2108,4260,2287,1973,325,190,135,3554,1874,1680,3298,1707,1591,256,167,89,501,336,165,501,336,165,0,0,0
116,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,10065,5798,4267,9627,5798,3829,438,0,438,6405,3270,3135,6212,3270,2942,193,0,193,3049,2242,807,2904,2242,662,145,0,145,611,286,325,511,286,225,100,0,100
117,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,13598,6859,6739,13227,6859,6368,371,0,371,3261,1530,1731,3261,1530,1731,0,0,0,8860,4576,4284,8489,4576,3913,371,0,371,1477,753,724,1477,753,724,0,0,0
118,Orange County (Northwest) PUMA,4363,2247,2116,4363,2247,2116,0,0,0,603,244,359,603,244,359,0,0,0,3330,1698,1632,3330,1698,1632,0,0,0,430,305,125,430,305,125,0,0,0
119,Nassau County (Central)--Hempstead Town (East Central) PUMA,1784,710,1074,1784,710,1074,0,0,0,984,351,633,984,351,633,0,0,0,800,359,441,800,359,441,0,0,0,0,0,0,0,0,0,0,0,0
120,Monroe County (North & West) PUMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,Suffolk County (Northwest)--Smithtown Town PUMA,1954,864,1090,1954,864,1090,0,0,0,1668,578,1090,1668,578,1090,0,0,0,69,69,0,69,69,0,0,0,0,217,217,0,217,217,0,0,0,0
122,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,1691,705,986,1582,659,923,109,46,63,889,326,563,780,280,500,109,46,63,533,248,285,533,248,285,0,0,0,269,131,138,269,131,138,0,0,0
123,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",7491,4702,2789,7071,4551,2520,420,151,269,2713,1690,1023,2444,1690,754,269,0,269,3376,2201,1175,3376,2201,1175,0,0,0,1402,811,591,1251,660,591,151,151,0
124,Suffolk County (Central)--Brookhaven Town (Central) PUMA,6146,3880,2266,5868,3880,1988,278,0,278,1558,1079,479,1382,1079,303,176,0,176,4442,2655,1787,4340,2655,1685,102,0,102,146,146,0,146,146,0,0,0,0
125,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,8574,5334,3240,8319,5180,3139,255,154,101,2810,1782,1028,2656,1628,1028,154,154,0,4547,2848,1699,4446,2848,1598,101,0,101,1217,704,513,1217,704,513,0,0,0
126,Erie County (South) PUMA,543,347,196,543,347,196,0,0,0,129,69,60,129,69,60,0,0,0,414,278,136,414,278,136,0,0,0,0,0,0,0,0,0,0,0,0
127,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",7559,4209,3350,7332,4209,3123,227,0,227,2738,1312,1426,2601,1312,1289,137,0,137,4005,2511,1494,3915,2511,1404,90,0,90,816,386,430,816,386,430,0,0,0
128,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",4723,2859,1864,4413,2772,1641,310,87,223,2351,1369,982,2247,1369,878,104,0,104,1890,1195,695,1684,1108,576,206,87,119,482,295,187,482,295,187,0,0,0
129,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",7728,4987,2741,6808,4328,2480,920,659,261,2141,1467,674,2141,1467,674,0,0,0,4035,2020,2015,3564,1810,1754,471,210,261,1552,1500,52,1103,1051,52,449,449,0
130,Nassau County (West Central)--North Hempstead Town (South) PUMA,12167,7393,4774,12006,7393,4613,161,0,161,7042,3199,3843,6929,3199,3730,113,0,113,3170,2352,818,3170,2352,818,0,0,0,1955,1842,113,1907,1842,65,48,0,48
131,Monroe County (Central)--Greece & Gates Towns PUMA,1848,1010,838,1705,1010,695,143,0,143,723,437,286,723,437,286,0,0,0,1125,573,552,982,573,409,143,0,143,0,0,0,0,0,0,0,0,0
132,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",23819,11606,12213,23193,11606,11587,626,0,626,7006,1793,5213,6751,1793,4958,255,0,255,12282,6849,5433,12001,6849,5152,281,0,281,4531,2964,1567,4441,2964,1477,90,0,90
133,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",10705,5509,5196,10511,5404,5107,194,105,89,4544,2109,2435,4455,2109,2346,89,0,89,4817,2484,2333,4817,2484,2333,0,0,0,1344,916,428,1239,811,428,105,105,0
134,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",17555,8353,9202,16613,7508,9105,942,845,97,3142,2021,1121,3142,2021,1121,0,0,0,12047,4658,7389,11529,4237,7292,518,421,97,2366,1674,692,1942,1250,692,424,424,0
135,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,2210,1357,853,2210,1357,853,0,0,0,808,561,247,808,561,247,0,0,0,996,390,606,996,390,606,0,0,0,406,406,0,406,406,0,0,0,0
136,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,3439,1929,1510,3247,1904,1343,192,25,167,1315,846,469,1290,821,469,25,25,0,1133,437,696,1133,437,696,0,0,0,991,646,345,824,646,178,167,0,167
137,NYC-Manhattan Community District 8--Upper East Side PUMA,8694,4989,3705,8694,4989,3705,0,0,0,7789,4554,3235,7789,4554,3235,0,0,0,885,415,470,885,415,470,0,0,0,20,20,0,20,20,0,0,0,0
138,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,12746,7710,5036,12280,7336,4944,466,374,92,2983,1301,1682,2851,1169,1682,132,132,0,6509,3859,2650,6175,3617,2558,334,242,92,3254,2550,704,3254,2550,704,0,0,0
139,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",17116,10173,6943,16644,9969,6675,472,204,268,3358,1125,2233,3358,1125,2233,0,0,0,11305,7085,4220,10833,6881,3952,472,204,268,2453,1963,490,2453,1963,490,0,0,0
140,Monroe County (East) PUMA,1575,814,761,1422,814,608,153,0,153,687,435,252,687,435,252,0,0,0,732,294,438,650,294,356,82,0,82,156,85,71,85,85,0,71,0,71
141,Suffolk County (East) PUMA,5447,3486,1961,5447,3486,1961,0,0,0,1157,240,917,1157,240,917,0,0,0,3231,2187,1044,3231,2187,1044,0,0,0,1059,1059,0,1059,1059,0,0,0,0
142,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",21345,11349,9996,20409,10995,9414,936,354,582,11568,6160,5408,10955,5962,4993,613,198,415,9013,4550,4463,8690,4394,4296,323,156,167,764,639,125,764,639,125,0,0,0
143,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",15633,9270,6363,15409,9108,6301,224,162,62,4996,2674,2322,4899,2577,2322,97,97,0,7824,4301,3523,7759,4236,3523,65,65,0,2813,2295,518,2751,2295,456,62,0,62
144,Suffolk County (Central)--Islip Town (Northwest) PUMA,18647,11944,6703,17565,11514,6051,1082,430,652,2401,1420,981,2311,1330,981,90,90,0,9813,5317,4496,9398,5247,4151,415,70,345,6433,5207,1226,5856,4937,919,577,270,307
145,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,6914,2822,4092,6914,2822,4092,0,0,0,6030,1938,4092,6030,1938,4092,0,0,0,458,458,0,458,458,0,0,0,0,426,426,0,426,426,0,0,0,0
146,Capital Region,15885,9777,6108,14414,8938,5476,1471,839,632,10320,6299,4021,9688,6093,3595,632,206,426,3543,2073,1470,3396,2044,1352,147,29,118,2022,1405,617,1330,801,529,692,604,88
147,Central NY,6766,3391,3375,6319,3112,3207,447,279,168,3352,1946,1406,2971,1733,1238,381,213,168,2445,1019,1426,2379,953,1426,66,66,0,969,426,543,969,426,543,0,0,0
148,Finger Lakes,14472,8808,5664,14137,8769,5368,335,39,296,6947,4873,2074,6908,4834,2074,39,39,0,6325,3384,2941,6100,3384,2716,225,0,225,1200,551,649,1129,551,578,71,0,71
149,Long Island,153383,89212,64171,149014,87372,61642,4369,1840,2529,64665,32227,32438,62873,31538,31335,1792,689,1103,64650,38173,26477,63208,37517,25691,1442,656,786,24068,18812,5256,22933,18317,4616,1135,495,640
150,Mid-Hudson,120179,64150,56029,115144,62047,53097,5035,2103,2932,40481,17978,22503,39206,17469,21737,1275,509,766,58593,31549,27044,55991,30568,25423,2602,981,1621,21105,14623,6482,19947,14010,5937,1158,613,545
151,Mohawk Valley,3960,2366,1594,3960,2366,1594,0,0,0,747,381,366,747,381,366,0,0,0,2537,1528,1009,2537,1528,1009,0,0,0,676,457,219,676,457,219,0,0,0
152,New York City,685978,377967,308011,658915,365229,293686,27063,12738,14325,270796,138109,132687,260871,133234,127637,9925,4875,5050,334089,185229,148860,320517,179630,140887,13572,5599,7973,81093,54629,26464,77527,52365,25162,3566,2264,1302
153,North Country,1751,625,1126,1478,625,853,273,0,273,1009,607,402,1009,607,402,0,0,0,669,18,651,396,18,378,273,0,273,73,0,73,73,0,73,0,0,0
154,Southern Tier,7184,3589,3595,6991,3459,3532,193,130,63,4903,2352,2551,4710,2222,2488,193,130,63,1838,1075,763,1838,1075,763,0,0,0,443,162,281,443,162,281,0,0,0
155,Western NY,12902,8096,4806,12696,8096,4600,206,0,206,7263,4465,2798,7179,4465,2714,84,0,84,4047,2775,1272,4026,2775,1251,21,0,21,1592,856,736,1491,856,635,101,0,101
