,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NRB_mf_t,Total_NRB_m,Total_NRB_f,Total_RB_mf_t,Total_RB_m,Total_RB_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NRB_mf_t,BABS_NRB_m,BABS_NRB_f,BABS_RB_mf_t,BABS_RB_m,BABS_RB_f,Total_HS,Total_HS_m,Total_HS_f,HS_NRB_mf_t,HS_NRB_m,HS_NRB_f,HS_RB_mf_t,HS_RB_m,HS_RB_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NRB_mf_t,HSINC_NRB_m,HSINC_NRB_f,HSINC_RB_mf_t,HSINC_RB_m,HSINC_RB_f
10,Erie County (North Central) PUMA,2692.0,2187.0,505.0,2173.0,1799.0,374.0,519.0,388.0,131.0,2006.0,1605.0,401.0,1587.0,1317.0,270.0,419.0,288.0,131.0,331.0,331.0,0.0,331.0,331.0,0.0,0.0,0.0,0.0,355.0,251.0,104.0,255.0,151.0,104.0,100.0,100.0,0.0
11,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",11921.0,6574.0,5347.0,11114.0,6108.0,5006.0,807.0,466.0,341.0,8959.0,4801.0,4158.0,8583.0,4691.0,3892.0,376.0,110.0,266.0,2876.0,1773.0,1103.0,2445.0,1417.0,1028.0,431.0,356.0,75.0,86.0,0.0,86.0,86.0,0.0,86.0,0.0,0.0,0.0
12,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Nassau County (Central)--Hempstead Town (Northeast) PUMA,1647.0,877.0,770.0,1282.0,685.0,597.0,365.0,192.0,173.0,597.0,0.0,597.0,597.0,0.0,597.0,0.0,0.0,0.0,1050.0,877.0,173.0,685.0,685.0,0.0,365.0,192.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,2982.0,1249.0,1733.0,2699.0,1169.0,1530.0,283.0,80.0,203.0,468.0,334.0,134.0,468.0,334.0,134.0,0.0,0.0,0.0,1983.0,915.0,1068.0,1831.0,835.0,996.0,152.0,80.0,72.0,531.0,0.0,531.0,400.0,0.0,400.0,131.0,0.0,131.0
15,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,4529.0,2312.0,2217.0,3749.0,1912.0,1837.0,780.0,400.0,380.0,2696.0,1709.0,987.0,2084.0,1309.0,775.0,612.0,400.0,212.0,719.0,177.0,542.0,719.0,177.0,542.0,0.0,0.0,0.0,1114.0,426.0,688.0,946.0,426.0,520.0,168.0,0.0,168.0
16,Onondaga County (Central)--Syracuse City PUMA,2243.0,1023.0,1220.0,1852.0,771.0,1081.0,391.0,252.0,139.0,1156.0,668.0,488.0,837.0,488.0,349.0,319.0,180.0,139.0,432.0,189.0,243.0,432.0,189.0,243.0,0.0,0.0,0.0,655.0,166.0,489.0,583.0,94.0,489.0,72.0,72.0,0.0
17,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,2048.0,1194.0,854.0,1528.0,1127.0,401.0,520.0,67.0,453.0,266.0,152.0,114.0,155.0,85.0,70.0,111.0,67.0,44.0,1536.0,833.0,703.0,1164.0,833.0,331.0,372.0,0.0,372.0,246.0,209.0,37.0,209.0,209.0,0.0,37.0,0.0,37.0
18,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,888.0,65.0,823.0,888.0,65.0,823.0,0.0,0.0,0.0,135.0,0.0,135.0,135.0,0.0,135.0,0.0,0.0,0.0,668.0,65.0,603.0,668.0,65.0,603.0,0.0,0.0,0.0,85.0,0.0,85.0,85.0,0.0,85.0,0.0,0.0,0.0
19,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",12830.0,5738.0,7092.0,8990.0,4282.0,4708.0,3840.0,1456.0,2384.0,5637.0,2758.0,2879.0,4205.0,1871.0,2334.0,1432.0,887.0,545.0,5394.0,1755.0,3639.0,3425.0,1533.0,1892.0,1969.0,222.0,1747.0,1799.0,1225.0,574.0,1360.0,878.0,482.0,439.0,347.0,92.0
20,Monroe County (Central)--Rochester City (West) PUMA,1155.0,683.0,472.0,1155.0,683.0,472.0,0.0,0.0,0.0,353.0,234.0,119.0,353.0,234.0,119.0,0.0,0.0,0.0,802.0,449.0,353.0,802.0,449.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,"Chenango, Delaware & Broome (East) Counties PUMA",5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Dutchess County (North & East) PUMA,447.0,82.0,365.0,302.0,82.0,220.0,145.0,0.0,145.0,126.0,38.0,88.0,126.0,38.0,88.0,0.0,0.0,0.0,145.0,0.0,145.0,0.0,0.0,0.0,145.0,0.0,145.0,176.0,44.0,132.0,176.0,44.0,132.0,0.0,0.0,0.0
23,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,7816.0,4031.0,3785.0,6437.0,3448.0,2989.0,1379.0,583.0,796.0,3625.0,1672.0,1953.0,3217.0,1450.0,1767.0,408.0,222.0,186.0,3350.0,2139.0,1211.0,2701.0,1778.0,923.0,649.0,361.0,288.0,841.0,220.0,621.0,519.0,220.0,299.0,322.0,0.0,322.0
24,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,4119.0,2105.0,2014.0,2703.0,1234.0,1469.0,1416.0,871.0,545.0,1815.0,826.0,989.0,1263.0,768.0,495.0,552.0,58.0,494.0,1627.0,1001.0,626.0,763.0,188.0,575.0,864.0,813.0,51.0,677.0,278.0,399.0,677.0,278.0,399.0,0.0,0.0,0.0
25,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,5843.0,2290.0,3553.0,4296.0,1437.0,2859.0,1547.0,853.0,694.0,1845.0,981.0,864.0,1314.0,674.0,640.0,531.0,307.0,224.0,3538.0,1070.0,2468.0,2737.0,641.0,2096.0,801.0,429.0,372.0,460.0,239.0,221.0,245.0,122.0,123.0,215.0,117.0,98.0
26,Westchester County (Southeast) PUMA,10300.0,5965.0,4335.0,9245.0,5292.0,3953.0,1055.0,673.0,382.0,2611.0,1186.0,1425.0,2359.0,1081.0,1278.0,252.0,105.0,147.0,5203.0,2293.0,2910.0,4400.0,1725.0,2675.0,803.0,568.0,235.0,2486.0,2486.0,0.0,2486.0,2486.0,0.0,0.0,0.0,0.0
27,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,4141.0,2064.0,2077.0,2562.0,1432.0,1130.0,1579.0,632.0,947.0,806.0,395.0,411.0,434.0,302.0,132.0,372.0,93.0,279.0,1165.0,650.0,515.0,692.0,391.0,301.0,473.0,259.0,214.0,2170.0,1019.0,1151.0,1436.0,739.0,697.0,734.0,280.0,454.0
28,Westchester County (Northwest) PUMA,8486.0,3884.0,4602.0,5195.0,2385.0,2810.0,3291.0,1499.0,1792.0,985.0,285.0,700.0,985.0,285.0,700.0,0.0,0.0,0.0,4412.0,2142.0,2270.0,3237.0,1507.0,1730.0,1175.0,635.0,540.0,3089.0,1457.0,1632.0,973.0,593.0,380.0,2116.0,864.0,1252.0
29,Monroe County (South) PUMA,2449.0,1496.0,953.0,2449.0,1496.0,953.0,0.0,0.0,0.0,1658.0,983.0,675.0,1658.0,983.0,675.0,0.0,0.0,0.0,791.0,513.0,278.0,791.0,513.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Rockland County (North)--New City & Congers PUMA,3114.0,1283.0,1831.0,1661.0,504.0,1157.0,1453.0,779.0,674.0,597.0,155.0,442.0,539.0,97.0,442.0,58.0,58.0,0.0,2227.0,838.0,1389.0,1122.0,407.0,715.0,1105.0,431.0,674.0,290.0,290.0,0.0,0.0,0.0,0.0,290.0,290.0,0.0
31,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",15516.0,7682.0,7834.0,10346.0,5282.0,5064.0,5170.0,2400.0,2770.0,1704.0,581.0,1123.0,1461.0,338.0,1123.0,243.0,243.0,0.0,8608.0,4676.0,3932.0,6619.0,3836.0,2783.0,1989.0,840.0,1149.0,5204.0,2425.0,2779.0,2266.0,1108.0,1158.0,2938.0,1317.0,1621.0
32,Orange County (Southeast) PUMA,230.0,36.0,194.0,0.0,0.0,0.0,230.0,36.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,160.0,0.0,0.0,0.0,160.0,0.0,160.0,70.0,36.0,34.0,0.0,0.0,0.0,70.0,36.0,34.0
33,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",12170.0,7567.0,4603.0,10391.0,6373.0,4018.0,1779.0,1194.0,585.0,4053.0,1992.0,2061.0,3209.0,1505.0,1704.0,844.0,487.0,357.0,6558.0,4589.0,1969.0,5773.0,4032.0,1741.0,785.0,557.0,228.0,1559.0,986.0,573.0,1409.0,836.0,573.0,150.0,150.0,0.0
34,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,3316.0,2044.0,1272.0,3004.0,1883.0,1121.0,312.0,161.0,151.0,1078.0,438.0,640.0,1078.0,438.0,640.0,0.0,0.0,0.0,1140.0,565.0,575.0,989.0,565.0,424.0,151.0,0.0,151.0,1098.0,1041.0,57.0,937.0,880.0,57.0,161.0,161.0,0.0
35,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",4008.0,2156.0,1852.0,2372.0,1444.0,928.0,1636.0,712.0,924.0,587.0,323.0,264.0,527.0,323.0,204.0,60.0,0.0,60.0,2570.0,1470.0,1100.0,1803.0,1121.0,682.0,767.0,349.0,418.0,851.0,363.0,488.0,42.0,0.0,42.0,809.0,363.0,446.0
36,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,19647.0,11492.0,8155.0,15454.0,9183.0,6271.0,4193.0,2309.0,1884.0,7686.0,3810.0,3876.0,6417.0,3542.0,2875.0,1269.0,268.0,1001.0,10849.0,7023.0,3826.0,8329.0,5327.0,3002.0,2520.0,1696.0,824.0,1112.0,659.0,453.0,708.0,314.0,394.0,404.0,345.0,59.0
37,Suffolk County (Northwest)--Huntington Town (South) PUMA,781.0,326.0,455.0,389.0,167.0,222.0,392.0,159.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.0,326.0,455.0,389.0,167.0,222.0,392.0,159.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,Westchester County (Southwest)--Yonkers City PUMA,11807.0,5593.0,6214.0,8469.0,4207.0,4262.0,3338.0,1386.0,1952.0,1485.0,969.0,516.0,1232.0,969.0,263.0,253.0,0.0,253.0,8281.0,3615.0,4666.0,6291.0,2696.0,3595.0,1990.0,919.0,1071.0,2041.0,1009.0,1032.0,946.0,542.0,404.0,1095.0,467.0,628.0
39,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",4235.0,2304.0,1931.0,3985.0,2170.0,1815.0,250.0,134.0,116.0,2706.0,1510.0,1196.0,2643.0,1485.0,1158.0,63.0,25.0,38.0,220.0,142.0,78.0,142.0,142.0,0.0,78.0,0.0,78.0,1309.0,652.0,657.0,1200.0,543.0,657.0,109.0,109.0,0.0
40,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,13185.0,6778.0,6407.0,9741.0,5389.0,4352.0,3444.0,1389.0,2055.0,3556.0,2204.0,1352.0,3124.0,1864.0,1260.0,432.0,340.0,92.0,7586.0,3734.0,3852.0,5525.0,3026.0,2499.0,2061.0,708.0,1353.0,2043.0,840.0,1203.0,1092.0,499.0,593.0,951.0,341.0,610.0
41,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,13448.0,7589.0,5859.0,11319.0,6662.0,4657.0,2129.0,927.0,1202.0,4207.0,2117.0,2090.0,3699.0,1997.0,1702.0,508.0,120.0,388.0,6904.0,3846.0,3058.0,5542.0,3298.0,2244.0,1362.0,548.0,814.0,2337.0,1626.0,711.0,2078.0,1367.0,711.0,259.0,259.0,0.0
42,Erie County (West Central)--Buffalo City (West) PUMA,2111.0,979.0,1132.0,1468.0,772.0,696.0,643.0,207.0,436.0,865.0,380.0,485.0,497.0,380.0,117.0,368.0,0.0,368.0,903.0,555.0,348.0,628.0,348.0,280.0,275.0,207.0,68.0,343.0,44.0,299.0,343.0,44.0,299.0,0.0,0.0,0.0
43,Fulton & Montgomery Counties PUMA,175.0,89.0,86.0,175.0,89.0,86.0,0.0,0.0,0.0,86.0,0.0,86.0,86.0,0.0,86.0,0.0,0.0,0.0,89.0,89.0,0.0,89.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Westchester County (Central)--White Plains City PUMA,6393.0,4006.0,2387.0,5116.0,3625.0,1491.0,1277.0,381.0,896.0,2612.0,1307.0,1305.0,2208.0,1244.0,964.0,404.0,63.0,341.0,2638.0,1969.0,669.0,2236.0,1969.0,267.0,402.0,0.0,402.0,1143.0,730.0,413.0,672.0,412.0,260.0,471.0,318.0,153.0
45,St. Lawrence County PUMA,208.0,124.0,84.0,208.0,124.0,84.0,0.0,0.0,0.0,191.0,124.0,67.0,191.0,124.0,67.0,0.0,0.0,0.0,17.0,0.0,17.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Saratoga County (South & Central) PUMA,1496.0,929.0,567.0,1496.0,929.0,567.0,0.0,0.0,0.0,687.0,267.0,420.0,687.0,267.0,420.0,0.0,0.0,0.0,147.0,0.0,147.0,147.0,0.0,147.0,0.0,0.0,0.0,662.0,662.0,0.0,662.0,662.0,0.0,0.0,0.0,0.0
47,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,753.0,286.0,467.0,337.0,67.0,270.0,416.0,219.0,197.0,270.0,0.0,270.0,270.0,0.0,270.0,0.0,0.0,0.0,264.0,67.0,197.0,67.0,67.0,0.0,197.0,0.0,197.0,219.0,219.0,0.0,0.0,0.0,0.0,219.0,219.0,0.0
48,Suffolk County (North Central)--Brookhaven Town (North) PUMA,685.0,147.0,538.0,685.0,147.0,538.0,0.0,0.0,0.0,302.0,147.0,155.0,302.0,147.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,0.0,383.0,383.0,0.0,383.0,0.0,0.0,0.0
49,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Suffolk County (Central)--Islip Town (East) PUMA,796.0,388.0,408.0,683.0,388.0,295.0,113.0,0.0,113.0,595.0,300.0,295.0,595.0,300.0,295.0,0.0,0.0,0.0,201.0,88.0,113.0,88.0,88.0,0.0,113.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",6101.0,2650.0,3451.0,5488.0,2544.0,2944.0,613.0,106.0,507.0,993.0,715.0,278.0,993.0,715.0,278.0,0.0,0.0,0.0,4603.0,1644.0,2959.0,3990.0,1538.0,2452.0,613.0,106.0,507.0,505.0,291.0,214.0,505.0,291.0,214.0,0.0,0.0,0.0
52,Westchester County (Northeast) PUMA,2677.0,1388.0,1289.0,2111.0,966.0,1145.0,566.0,422.0,144.0,1251.0,106.0,1145.0,1251.0,106.0,1145.0,0.0,0.0,0.0,1034.0,1034.0,0.0,860.0,860.0,0.0,174.0,174.0,0.0,392.0,248.0,144.0,0.0,0.0,0.0,392.0,248.0,144.0
53,Chautauqua County PUMA,200.0,0.0,200.0,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,62.0,62.0,0.0,62.0,0.0,0.0,0.0,138.0,0.0,138.0,138.0,0.0,138.0,0.0,0.0,0.0
54,Erie County (West Central)--Buffalo City (East) PUMA,1632.0,1479.0,153.0,970.0,930.0,40.0,662.0,549.0,113.0,398.0,245.0,153.0,227.0,187.0,40.0,171.0,58.0,113.0,950.0,950.0,0.0,459.0,459.0,0.0,491.0,491.0,0.0,284.0,284.0,0.0,284.0,284.0,0.0,0.0,0.0,0.0
55,Cayuga & Onondaga (South) Counties PUMA,272.0,150.0,122.0,272.0,150.0,122.0,0.0,0.0,0.0,118.0,118.0,0.0,118.0,118.0,0.0,0.0,0.0,0.0,122.0,0.0,122.0,122.0,0.0,122.0,0.0,0.0,0.0,32.0,32.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0
56,Oneida County (Central)--Greater Utica & Rome Cities PUMA,2195.0,895.0,1300.0,1813.0,738.0,1075.0,382.0,157.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1519.0,641.0,878.0,1208.0,555.0,653.0,311.0,86.0,225.0,676.0,254.0,422.0,605.0,183.0,422.0,71.0,71.0,0.0
57,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,825.0,298.0,527.0,616.0,185.0,431.0,209.0,113.0,96.0,487.0,116.0,371.0,487.0,116.0,371.0,0.0,0.0,0.0,338.0,182.0,156.0,129.0,69.0,60.0,209.0,113.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",5366.0,2014.0,3352.0,3989.0,1164.0,2825.0,1377.0,850.0,527.0,4395.0,2014.0,2381.0,3018.0,1164.0,1854.0,1377.0,850.0,527.0,971.0,0.0,971.0,971.0,0.0,971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,NYC-Manhattan Community District 11--East Harlem PUMA,8685.0,3867.0,4818.0,7024.0,2911.0,4113.0,1661.0,956.0,705.0,2546.0,757.0,1789.0,2275.0,757.0,1518.0,271.0,0.0,271.0,3884.0,1372.0,2512.0,2918.0,578.0,2340.0,966.0,794.0,172.0,2255.0,1738.0,517.0,1831.0,1576.0,255.0,424.0,162.0,262.0
60,Schenectady County--Schenectady City PUMA,755.0,297.0,458.0,689.0,297.0,392.0,66.0,0.0,66.0,585.0,193.0,392.0,585.0,193.0,392.0,0.0,0.0,0.0,104.0,104.0,0.0,104.0,104.0,0.0,0.0,0.0,0.0,66.0,0.0,66.0,0.0,0.0,0.0,66.0,0.0,66.0
61,"Clinton, Franklin, Essex & Hamilton Counties PUMA",257.0,219.0,38.0,219.0,219.0,0.0,38.0,0.0,38.0,124.0,124.0,0.0,124.0,124.0,0.0,0.0,0.0,0.0,133.0,95.0,38.0,95.0,95.0,0.0,38.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Onondaga County (Central)--Syracuse City (Outer) PUMA,734.0,423.0,311.0,734.0,423.0,311.0,0.0,0.0,0.0,681.0,370.0,311.0,681.0,370.0,311.0,0.0,0.0,0.0,53.0,53.0,0.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",4308.0,2497.0,1811.0,3138.0,2046.0,1092.0,1170.0,451.0,719.0,1687.0,1164.0,523.0,1548.0,1120.0,428.0,139.0,44.0,95.0,2361.0,1237.0,1124.0,1330.0,830.0,500.0,1031.0,407.0,624.0,260.0,96.0,164.0,260.0,96.0,164.0,0.0,0.0,0.0
64,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",556.0,556.0,0.0,556.0,556.0,0.0,0.0,0.0,0.0,177.0,177.0,0.0,177.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.0,379.0,0.0,379.0,379.0,0.0,0.0,0.0,0.0
65,Onondaga County (North) PUMA,214.0,81.0,133.0,214.0,81.0,133.0,0.0,0.0,0.0,214.0,81.0,133.0,214.0,81.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,Ulster County (East) PUMA,543.0,337.0,206.0,462.0,256.0,206.0,81.0,81.0,0.0,205.0,47.0,158.0,205.0,47.0,158.0,0.0,0.0,0.0,209.0,209.0,0.0,209.0,209.0,0.0,0.0,0.0,0.0,129.0,81.0,48.0,48.0,0.0,48.0,81.0,81.0,0.0
67,Oswego County PUMA,41.0,0.0,41.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,41.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,Niagara County (North & East) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,Broome (Outer West) & Tioga Counties PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",19541.0,10187.0,9354.0,13728.0,8015.0,5713.0,5813.0,2172.0,3641.0,4865.0,2566.0,2299.0,3273.0,1736.0,1537.0,1592.0,830.0,762.0,10561.0,6125.0,4436.0,7593.0,5108.0,2485.0,2968.0,1017.0,1951.0,4115.0,1496.0,2619.0,2862.0,1171.0,1691.0,1253.0,325.0,928.0
71,Suffolk County (Southwest)--Islip Town (South) PUMA,802.0,629.0,173.0,802.0,629.0,173.0,0.0,0.0,0.0,356.0,183.0,173.0,356.0,183.0,173.0,0.0,0.0,0.0,446.0,446.0,0.0,446.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Erie County (Central) PUMA,557.0,287.0,270.0,557.0,287.0,270.0,0.0,0.0,0.0,170.0,125.0,45.0,170.0,125.0,45.0,0.0,0.0,0.0,162.0,162.0,0.0,162.0,162.0,0.0,0.0,0.0,0.0,225.0,0.0,225.0,225.0,0.0,225.0,0.0,0.0,0.0
