,puma,Unemployment_BABS_score,FT_Work_BABS_score,Poverty_BABS_score,Working_Poor_BABS_score,Rent_Burden_BABS_score,Home_Ownership_BABS_score,Income_level_BABS_score,Overall_BABS_score,Unemployment_HS_score,FT_Work_HS_score,Poverty_HS_score,Working_Poor_HS_score,Rent_Burden_HS_score,Home_Ownership_HS_score,Income_level_HS_score,Overall_HS_score,Unemployment_BABS_grade,FT_Work_BABS_grade,Poverty_BABS_grade,Working_Poor_BABS_grade,Rent_Burden_BABS_grade,Home_Ownership_BABS_grade,Income_level_BABS_grade,Overall_BABS_grade,Unemployment_HS_grade,FT_Work_HS_grade,Poverty_HS_grade,Working_Poor_HS_grade,Income_level_HS_grade,Rent_Burden_HS_grade,Home_Ownership_HS_grade,Overall_HS_grade
22,Erie County (West Central)--Buffalo City (West) PUMA,0.1821493259208712,0.656136081152758,-0.955101476032021,-4.5453607079237655,0.5463541997492823,-0.5743333263080189,-0.1665734772066529,-0.6938184829496495,-0.8475085452720149,-0.5852902160313503,-0.11663166368546887,-0.5139934799723159,0.3203565532391607,-0.6748154125433755,-0.19018624273427545,-0.3725812867142344,C,B-,D,E,B-,C-,C,C-,D,C-,C,C-,C,B-,C-,C-
23,Monroe County (Central)--Rochester City (West) PUMA,#DIV/0!,#DIV/0!,-0.5359563510782686,#DIV/0!,-0.9612529149818143,-1.754870211018343,-1.9047390844791157,#DIV/0!,-0.08718413424017325,-1.5878342406990602,-0.27334211505667005,#DIV/0!,0.2463375804121786,-0.791641709258428,-1.0872409963745153,#DIV/0!,#DIV!0,#DIV!0,C-,#DIV!0,D,E,E,#DIV!0,C,D-,C-,#DIV!0,D,C,D,#DIV!0
24,Suffolk County (Central)--Islip Town (East) PUMA,0.1821493259208712,0.04117937425246341,0.5436730995327466,0.45632952966874596,0.32059060117971033,-0.7209241039942786,-0.9785357933046112,-0.022219709534907466,#DIV/0!,0.5736812672602304,0.6153667878907039,#DIV/0!,#DIV/0!,0.6859821650351765,0.1924210432971693,#DIV/0!,C,C,B-,B-,B-,C-,D,C,#DIV!0,B-,B-,#DIV!0,C,#DIV!0,B-,#DIV!0
25,Nassau County (Central)--Hempstead Town (East Central) PUMA,0.1821493259208712,-0.15725503184782258,0.5436730995327466,#DIV/0!,0.5463541997492823,-0.09486414006501055,-0.11903256985316579,#DIV/0!,#DIV/0!,-0.05914669377862883,-0.13727163033292783,#DIV/0!,-0.6747389784461328,-0.1007690046689229,-0.7614510202824585,#DIV/0!,C,C,B-,#DIV!0,B-,C,C,#DIV!0,#DIV!0,C,C,#DIV!0,D,C-,C,#DIV!0
26,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.5828273009455331,0.44975394873282165,#DIV/0!,0.5292702715784884,-1.5169773542379312,-0.76204854265487,#DIV/0!,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,C-,B-,#DIV!0,D,B-,D-,#DIV!0
27,St. Lawrence County PUMA,#DIV/0!,-2.747209057516088,-1.4409128355925511,#DIV/0!,0.5463541997492823,-0.628301277899682,-1.9047390844791157,#DIV/0!,-2.444211908909741,0.5618777066501035,-0.2424678449521447,-1.3095434877258196,0.6503905676593816,-0.727445474784693,-1.3545638002638722,-0.6951377489038266,#DIV!0,E,D-,#DIV!0,B-,C-,E,#DIV!0,E,B-,C,D-,D-,B-,C-,C-
28,Columbia & Greene Counties PUMA,0.1821493259208712,-1.029579941701542,-0.4180547453172167,0.45632952966874596,#DIV/0!,0.71460528715836,-2.086245836255027,#DIV/0!,0.3248011035033778,-1.9030205967005125,-1.3023307191382893,#DIV/0!,0.1024458241240142,-1.2376266539756362,-1.453176168077994,#DIV/0!,C,D,C-,B-,#DIV!0,B-,E,#DIV!0,B-,E,D-,#DIV!0,D-,C,D,#DIV!0
29,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,0.1821493259208712,-0.029643379553429335,0.06268574623433426,-0.9973521186326428,-0.37092836773519655,1.3267529033701582,0.5629032526112342,0.10522390888790416,#DIV/0!,1.087663141380471,0.6153667878907039,#DIV/0!,0.6503905676593816,0.012463357013915714,-0.17560159742485354,#DIV/0!,C,C,C,D,C-,A-,B-,C,#DIV!0,B,B-,#DIV!0,C,B-,C,#DIV!0
30,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",0.13063991051471294,0.47637779779039285,0.010555036979091385,#DIV/0!,0.4753195027083686,-0.1321128782932642,0.7640427904928266,#DIV/0!,#DIV/0!,-0.25118881728194103,-1.0863913301409267,#DIV/0!,-3.818877741167923,-0.3482583212727781,-0.1619493081379884,#DIV/0!,C,B-,C,#DIV!0,B-,C,B,#DIV!0,#DIV!0,C-,D,#DIV!0,C,E,C-,#DIV!0
31,Monroe County (North & West) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-1.9047390844791157,#DIV/0!,0.3248011035033778,0.5741019394513609,0.6153667878907039,0.4611273738870843,#DIV/0!,0.5009270114807066,0.5757054739082439,#DIV/0!,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,E,#DIV!0,B-,B-,B-,B-,B-,#DIV!0,B-,#DIV!0
32,Schenectady County--Schenectady City PUMA,0.1821493259208712,0.6573923717381852,0.3561354962933198,-1.576462914618813,0.5463541997492823,-0.026937472991422053,0.5172857765996375,0.09370239752729445,0.3248011035033778,0.5219933254143743,0.49952817465822347,0.4611273738870843,#DIV/0!,0.5235734631982684,-0.4866684671557092,#DIV/0!,C,B-,B-,D-,B-,C,B-,C,B-,B-,B-,B-,C-,#DIV!0,B-,#DIV!0
33,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",0.1821493259208712,1.8362594762015203,0.5436730995327466,0.45632952966874596,0.5463541997492823,0.06347179600594668,-0.43321700877213415,0.4564314883295685,0.3248011035033778,2.5952451678152246,0.4492982277693453,0.31504663910463754,0.508571290488464,-0.2137338952337386,0.5121870832747798,0.64163080238887,C,A,B-,B-,B-,C,C-,B-,B-,A,B-,B-,B-,B-,C,B-
