,puma,BABS_Home_Ownership_Total,BABS_Home_Ownership_M,BABS_Home_Ownership_F,HS_Home_Ownership_Total,HS_Home_Ownership_M,HS_Home_Ownership_F,HSINC_Home_Ownership_Total,HSINC_Home_Ownership_M,HSINC_Home_Ownership_F
0,Total Geo,50.717508466284976,48.61610925357361,52.5140687372213,35.0271534337151,33.86026369413835,36.3286152050197,28.22388547675206,28.599719115314276,27.709477119663674
1,Nassau County (Central)--Hempstead Town (Northeast) PUMA,89.60695389266817,89.15254237288136,89.97271487039563,69.8450536352801,70.62267163384779,68.85578876100203,43.666169895678095,66.5551839464883,25.268817204301076
2,"Chenango, Delaware & Broome (East) Counties PUMA",29.166666666666668,0.0,100.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
3,Cayuga & Onondaga (South) Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,100.0,#DIV/0!,100.0
4,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,51.75965665236052,70.50970873786407,41.50066401062417,29.908079342041603,27.670689965771935,32.50418060200669,26.391184573002757,23.436835389196087,31.821735731039873
5,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",51.13721569607598,47.07246376811594,54.21792618629174,43.10520939734423,41.31691379743654,44.95198546587075,22.64374629519858,22.63157894736842,22.65625
6,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",36.673612426595945,30.252659574468083,39.2317880794702,43.52557127312296,47.942088934850055,38.62227324913892,20.890774125132555,26.78227360308285,13.679245283018867
7,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",32.82442748091603,0.0,43.728813559322035,54.929577464788736,#DIV/0!,54.929577464788736,#DIV/0!,#DIV/0!,#DIV/0!
8,Erie County (Northwest) PUMA,0.0,0.0,0.0,36.58536585365854,100.0,0.0,100.0,100.0,#DIV/0!
9,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,33.10743250749917,22.508676251859196,41.71532111938796,8.762392069075792,0.0,12.857813233223839,0.0,0.0,0.0
10,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",42.832861189801704,45.651055069480186,41.19928400954654,0.0,0.0,0.0,0.0,0.0,#DIV/0!
11,Saratoga County (South & Central) PUMA,71.67630057803468,70.83775185577943,72.68106734434562,100.0,#DIV/0!,100.0,#DIV/0!,#DIV/0!,#DIV/0!
12,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,82.5185764567853,100.0,71.01167315175097,83.0631637786473,34.40514469453376,93.30175913396481,100.0,100.0,100.0
13,Columbia & Greene Counties PUMA,65.92261904761905,57.194244604316545,72.08121827411168,41.66666666666667,100.0,39.44281524926686,57.943925233644855,57.943925233644855,#DIV/0!
14,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,85.49987280590182,78.65511971472236,92.32723577235772,48.17192296957857,37.08408953418028,57.66839378238342,20.77922077922078,100.0,0.0
15,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,78.2800815771584,87.17948717948718,72.72225289895086,18.58016304347826,11.064718162839249,32.5875486381323,8.738699956952217,10.64327485380117,3.4257748776508974
16,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,62.01003449357165,61.18945432250153,62.869062901155324,55.70866141732284,53.368121442125236,57.711038961038966,35.31621790857859,31.453154875717015,42.6497277676951
17,Putnam County PUMA,100.0,100.0,100.0,50.84415584415585,50.38297872340426,52.32876712328767,27.63915547024952,0.0,51.06382978723404
18,Nassau County (Northwest)--North Hempstead Town (North) PUMA,79.78205425457918,68.1877444589309,93.04174950298211,43.43199201862321,31.463571889103804,56.18131868131868,9.859154929577464,0.0,18.006430868167204
19,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,59.69191270860077,52.41169768325105,66.48936170212765,28.05292018452433,25.11938202247191,32.83360036621652,27.542567878508972,20.85034013605442,41.53627311522048
20,Rockland County (North)--New City & Congers PUMA,88.88888888888889,80.43032786885246,100.0,70.43478260869566,50.924537731134436,87.75510204081633,48.11529933481153,25.83201267828843,100.0
21,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",9.648732770120054,8.83977900552486,11.11111111111111,6.482670089858793,13.387615981821623,0.0,4.993278279239485,0.0,10.774968918358889
22,Orange County (Northwest) PUMA,69.61743772241992,76.24356775300171,62.47689463955638,54.66618808327352,47.19183078045223,61.908127208480565,0.0,0.0,#DIV/0!
23,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,51.81182453909726,59.378531073446325,47.270261105459475,16.365824308062578,12.80878316559927,23.198594024604567,0.0,#DIV/0!,0.0
24,Dutchess County (Southwest) PUMA,71.21256179121838,74.581589958159,69.91542488924688,31.325743665075283,16.86802973977695,85.81436077057793,24.643874643874643,0.0,47.790055248618785
25,Westchester County (Northwest) PUMA,60.90683510038348,57.338086749851456,63.090909090909086,19.311911716975008,26.72024108488197,5.779816513761468,12.03183520599251,13.314244810307802,9.607577807848443
26,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,87.29698375870069,87.26114649681529,87.34015345268543,91.7981072555205,85.70446735395188,100.0,100.0,100.0,100.0
27,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,50.50776010730025,36.245173745173744,59.89831585637114,30.10096266729279,29.227557411273487,30.815194195475886,28.125,38.873849485652414,8.291708291708291
28,Saratoga County (Outer) PUMA,79.34573444515716,80.11695906432749,78.4090909090909,100.0,100.0,100.0,100.0,100.0,#DIV/0!
29,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,63.53375743894931,58.61939598574376,69.46772366930918,47.72901641859752,49.061345158906136,46.29127452544265,40.167890870933896,41.43389199255121,37.52430330524951
30,Erie County (South) PUMA,60.373831775700936,47.368421052631575,71.52777777777779,26.53061224489796,26.53061224489796,#DIV/0!,100.0,#DIV/0!,100.0
31,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",63.056478405315616,60.126249342451345,66.04888530754768,40.93470656820832,45.850823377462056,33.504148365056125,33.47472605160834,20.40280210157618,42.32365145228216
32,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,14.709677419354838,6.39853747714808,24.057573680603152,12.106537530266344,22.024471635150167,2.8139656070870247,0.0,0.0,0.0
33,Suffolk County (Central)--Brookhaven Town (Central) PUMA,92.01923076923076,100.0,85.04504504504504,88.07537843682422,89.66992665036675,86.44597126795752,44.8943661971831,44.75409836065574,45.47511312217195
34,St. Lawrence County PUMA,58.58156028368794,64.54293628808865,52.32558139534884,13.691931540342297,100.0,0.0,0.0,#DIV/0!,0.0
35,Genesee & Orleans Counties PUMA,22.35772357723577,30.555555555555557,0.0,100.0,#DIV/0!,100.0,100.0,100.0,#DIV/0!
