,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
39,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",6480,3013,3467,5486,2706,2780,994,307,687,2835,943,1892,2303,935,1368,532,8,524,2946,1734,1212,2807,1595,1212,139,139,0,699,336,363,376,176,200,323,160,163
40,Westchester County (Central)--White Plains City PUMA,16476,8772,7704,14747,7534,7213,1729,1238,491,7713,3819,3894,7274,3643,3631,439,176,263,6928,4118,2810,5970,3388,2582,958,730,228,1835,835,1000,1503,503,1000,332,332,0
41,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",15673,7787,7886,8276,4329,3947,7397,3458,3939,3790,1491,2299,2471,898,1573,1319,593,726,7921,4005,3916,4936,2841,2095,2985,1164,1821,3962,2291,1671,869,590,279,3093,1701,1392
42,Erie County (North Central) PUMA,4036,1757,2279,3015,1453,1562,1021,304,717,2927,1366,1561,2558,1226,1332,369,140,229,807,304,503,370,140,230,437,164,273,302,87,215,87,87,0,215,0,215
43,Chautauqua County PUMA,608,369,239,553,314,239,55,55,0,326,87,239,326,87,239,0,0,0,227,227,0,227,227,0,0,0,0,55,55,0,0,0,0,55,55,0
44,Dutchess County (Southwest) PUMA,6852,3392,3460,5180,2648,2532,1672,744,928,2436,1102,1334,2436,1102,1334,0,0,0,3628,2088,1540,2252,1344,908,1376,744,632,788,202,586,492,202,290,296,0,296
45,Westchester County (Southeast) PUMA,10641,6480,4161,8217,4443,3774,2424,2037,387,3921,2344,1577,3295,1837,1458,626,507,119,5040,2985,2055,3426,1639,1787,1614,1346,268,1680,1151,529,1496,967,529,184,184,0
46,Rockland County (North)--New City & Congers PUMA,12697,6779,5918,12342,6680,5662,355,99,256,5627,3393,2234,5627,3393,2234,0,0,0,6292,2848,3444,5937,2749,3188,355,99,256,778,538,240,778,538,240,0,0,0
47,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,7501,3264,4237,6310,2996,3314,1191,268,923,4329,2357,1972,4125,2357,1768,204,0,204,2180,709,1471,1695,441,1254,485,268,217,992,198,794,490,198,292,502,0,502
48,Suffolk County (Southwest)--Islip Town (South) PUMA,2668,1731,937,1914,1312,602,754,419,335,1113,605,508,1113,605,508,0,0,0,1234,899,335,707,707,0,527,192,335,321,227,94,94,0,94,227,227,0
49,Erie County (West Central)--Buffalo City (East) PUMA,3194,1951,1243,1109,489,620,2085,1462,623,1252,787,465,261,57,204,991,730,261,1942,1164,778,848,432,416,1094,732,362,0,0,0,0,0,0,0,0,0
50,Wayne & Seneca Counties PUMA,591,78,513,591,78,513,0,0,0,202,78,124,202,78,124,0,0,0,389,0,389,389,0,389,0,0,0,0,0,0,0,0,0,0,0,0
51,Monroe County (South) PUMA,5164,2394,2770,4562,1972,2590,602,422,180,3177,1664,1513,2741,1337,1404,436,327,109,1523,531,992,1357,436,921,166,95,71,464,199,265,464,199,265,0,0,0
52,Tompkins County PUMA,2867,999,1868,2597,906,1691,270,93,177,1513,602,911,1291,557,734,222,45,177,1306,349,957,1306,349,957,0,0,0,48,48,0,0,0,0,48,48,0
53,Suffolk County (South Central)--Brookhaven Town (South) PUMA,6646,3606,3040,4366,2192,2174,2280,1414,866,1227,756,471,1227,756,471,0,0,0,2744,905,1839,2351,844,1507,393,61,332,2675,1945,730,788,592,196,1887,1353,534
54,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",545,123,422,454,123,331,91,0,91,315,97,218,246,97,149,69,0,69,208,26,182,208,26,182,0,0,0,22,0,22,0,0,0,22,0,22
55,NYC-Manhattan Community District 8--Upper East Side PUMA,13208,5150,8058,12577,4959,7618,631,191,440,11683,4495,7188,11052,4304,6748,631,191,440,1525,655,870,1525,655,870,0,0,0,0,0,0,0,0,0,0,0,0
56,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",5097,1375,3722,4658,1190,3468,439,185,254,4664,1170,3494,4225,985,3240,439,185,254,243,205,38,243,205,38,0,0,0,190,0,190,190,0,190,0,0,0
57,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",30947,17510,13437,24540,14947,9593,6407,2563,3844,9135,4101,5034,8061,3670,4391,1074,431,643,18137,10431,7706,14314,9402,4912,3823,1029,2794,3675,2978,697,2165,1875,290,1510,1103,407
58,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,15650,7210,8440,13789,6314,7475,1861,896,965,5483,2706,2777,5132,2525,2607,351,181,170,8846,3760,5086,7948,3301,4647,898,459,439,1321,744,577,709,488,221,612,256,356
59,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",11970,4791,7179,8573,3760,4813,3397,1031,2366,3210,1042,2168,2600,983,1617,610,59,551,6537,2732,3805,4465,2060,2405,2072,672,1400,2223,1017,1206,1508,717,791,715,300,415
60,Suffolk County (Central)--Islip Town (Northwest) PUMA,22898,11973,10925,20583,11242,9341,2315,731,1584,3376,1389,1987,3088,1275,1813,288,114,174,14023,7763,6260,13145,7373,5772,878,390,488,5499,2821,2678,4350,2594,1756,1149,227,922
61,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",11497,6078,5419,10372,5641,4731,1125,437,688,5597,2538,3059,5422,2538,2884,175,0,175,5202,3540,1662,4493,3103,1390,709,437,272,698,0,698,457,0,457,241,0,241
62,Saratoga County (South & Central) PUMA,1909,1210,699,1909,1210,699,0,0,0,1502,985,517,1502,985,517,0,0,0,289,183,106,289,183,106,0,0,0,118,42,76,118,42,76,0,0,0
63,Cattaraugus & Allegany Counties PUMA,266,119,147,232,119,113,34,0,34,180,119,61,180,119,61,0,0,0,68,0,68,52,0,52,16,0,16,18,0,18,0,0,0,18,0,18
64,Genesee & Orleans Counties PUMA,528,365,163,422,322,100,106,43,63,0,0,0,0,0,0,0,0,0,528,365,163,422,322,100,106,43,63,0,0,0,0,0,0,0,0,0
65,Cayuga & Onondaga (South) Counties PUMA,999,413,586,537,124,413,462,289,173,174,111,63,174,111,63,0,0,0,653,256,397,325,0,325,328,256,72,172,46,126,38,13,25,134,33,101
66,Sullivan & Ulster (West) Counties PUMA,3153,1627,1526,2253,1226,1027,900,401,499,502,109,393,125,63,62,377,46,331,1751,884,867,1228,529,699,523,355,168,900,634,266,900,634,266,0,0,0
67,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",16829,10235,6594,10791,7074,3717,6038,3161,2877,4317,2250,2067,3206,1682,1524,1111,568,543,10606,7216,3390,6635,5045,1590,3971,2171,1800,1906,769,1137,950,347,603,956,422,534
68,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,5931,3109,2822,5343,2815,2528,588,294,294,2652,1205,1447,2652,1205,1447,0,0,0,2224,1431,793,2155,1431,724,69,0,69,1055,473,582,536,179,357,519,294,225
69,NYC-Queens Community District 1--Astoria & Long Island City PUMA,16658,8368,8290,14034,7544,6490,2624,824,1800,7680,3918,3762,7285,3572,3713,395,346,49,7595,3646,3949,5712,3319,2393,1883,327,1556,1383,804,579,1037,653,384,346,151,195
70,Jefferson & Lewis Counties PUMA,1476,552,924,1385,497,888,91,55,36,546,225,321,546,225,321,0,0,0,909,327,582,818,272,546,91,55,36,21,0,21,21,0,21,0,0,0
71,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,13117,7278,5839,12645,7078,5567,472,200,272,6214,2763,3451,6191,2740,3451,23,23,0,5186,3268,1918,4889,3172,1717,297,96,201,1717,1247,470,1565,1166,399,152,81,71
72,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,15899,8091,7808,13405,6803,6602,2494,1288,1206,2984,1359,1625,2984,1359,1625,0,0,0,8943,3765,5178,7247,2850,4397,1696,915,781,3972,2967,1005,3174,2594,580,798,373,425
73,Orange County (Northeast)--Greater Newburgh City PUMA,5318,3136,2182,4880,2862,2018,438,274,164,1815,754,1061,1541,480,1061,274,274,0,2917,1796,1121,2753,1796,957,164,0,164,586,586,0,586,586,0,0,0,0
74,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",10156,5056,5100,8530,4374,4156,1626,682,944,3120,1078,2042,2868,1038,1830,252,40,212,5307,2836,2471,4802,2740,2062,505,96,409,1729,1142,587,860,596,264,869,546,323
75,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",17439,9963,7476,15395,9050,6345,2044,913,1131,5017,3008,2009,4620,2741,1879,397,267,130,9425,5092,4333,8647,4705,3942,778,387,391,2997,1863,1134,2128,1604,524,869,259,610
76,Erie County (Central) PUMA,2026,1220,806,993,446,547,1033,774,259,368,202,166,282,116,166,86,86,0,1571,991,580,711,330,381,860,661,199,87,27,60,0,0,0,87,27,60
77,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",18314,8732,9582,15163,7314,7849,3151,1418,1733,8254,3338,4916,7798,3131,4667,456,207,249,7935,4287,3648,6062,3414,2648,1873,873,1000,2125,1107,1018,1303,769,534,822,338,484
78,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",10600,4984,5616,8786,3626,5160,1814,1358,456,4451,1700,2751,4222,1506,2716,229,194,35,4876,2238,2638,3675,1420,2255,1201,818,383,1273,1046,227,889,700,189,384,346,38
79,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",11164,5389,5775,8794,4642,4152,2370,747,1623,4568,1969,2599,4137,1711,2426,431,258,173,5334,2778,2556,3932,2576,1356,1402,202,1200,1262,642,620,725,355,370,537,287,250
80,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,22087,9815,12272,17491,7915,9576,4596,1900,2696,2770,1147,1623,2109,895,1214,661,252,409,15213,6653,8560,12694,5757,6937,2519,896,1623,4104,2015,2089,2688,1263,1425,1416,752,664
81,Onondaga County (Central)--Syracuse City (Outer) PUMA,1437,556,881,1437,556,881,0,0,0,951,383,568,951,383,568,0,0,0,327,83,244,327,83,244,0,0,0,159,90,69,159,90,69,0,0,0
82,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",10343,5504,4839,9405,5145,4260,938,359,579,9328,4683,4645,8749,4683,4066,579,0,579,955,821,134,596,462,134,359,359,0,60,0,60,60,0,60,0,0,0
83,"Chenango, Delaware & Broome (East) Counties PUMA",398,220,178,231,126,105,167,94,73,93,19,74,93,19,74,0,0,0,104,31,73,31,31,0,73,0,73,201,170,31,107,76,31,94,94,0
84,Orange County (Northwest) PUMA,7091,3190,3901,6600,2856,3744,491,334,157,1618,688,930,1618,688,930,0,0,0,5092,2300,2792,4601,1966,2635,491,334,157,381,202,179,381,202,179,0,0,0
85,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,12556,5464,7092,10487,4515,5972,2069,949,1120,4341,1577,2764,4277,1513,2764,64,64,0,4756,2370,2386,3523,1788,1735,1233,582,651,3459,1517,1942,2687,1214,1473,772,303,469
86,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,6230,3138,3092,5796,2807,2989,434,331,103,4129,1811,2318,3966,1719,2247,163,92,71,1738,964,774,1706,964,742,32,0,32,363,363,0,124,124,0,239,239,0
87,Dutchess County (North & East) PUMA,3275,2082,1193,2459,1567,892,816,515,301,1069,484,585,803,353,450,266,131,135,951,661,290,951,661,290,0,0,0,1255,937,318,705,553,152,550,384,166
88,Putnam County PUMA,4025,1574,2451,3307,1416,1891,718,158,560,1878,771,1107,1640,771,869,238,0,238,1687,478,1209,1500,478,1022,187,0,187,460,325,135,167,167,0,293,158,135
89,Albany County (Outside Albany City) PUMA,5521,2503,3018,5225,2207,3018,296,296,0,4599,2131,2468,4490,2022,2468,109,109,0,684,187,497,497,0,497,187,187,0,238,185,53,238,185,53,0,0,0
90,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",5514,2772,2742,4111,2322,1789,1403,450,953,2185,1769,416,1924,1671,253,261,98,163,2418,667,1751,1639,536,1103,779,131,648,911,336,575,548,115,433,363,221,142
91,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,38240,21673,16567,30031,17384,12647,8209,4289,3920,11376,6776,4600,8648,5429,3219,2728,1347,1381,20202,10179,10023,16352,8228,8124,3850,1951,1899,6662,4718,1944,5031,3727,1304,1631,991,640
92,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",6682,3996,2686,5007,2865,2142,1675,1131,544,2120,1352,768,2069,1301,768,51,51,0,3174,1734,1440,1897,958,939,1277,776,501,1388,910,478,1041,606,435,347,304,43
93,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,1364,847,517,1135,618,517,229,229,0,1068,614,454,839,385,454,229,229,0,214,151,63,214,151,63,0,0,0,82,82,0,82,82,0,0,0,0
94,Suffolk County (Northwest)--Huntington Town (South) PUMA,4491,2147,2344,3943,1956,1987,548,191,357,3055,1485,1570,2839,1485,1354,216,0,216,1140,366,774,999,366,633,141,0,141,296,296,0,105,105,0,191,191,0
95,Oswego County PUMA,77,0,77,77,0,77,0,0,0,0,0,0,0,0,0,0,0,0,77,0,77,77,0,77,0,0,0,0,0,0,0,0,0,0,0,0
96,Rensselaer County--Troy City PUMA,2727,1107,1620,2489,1107,1382,238,0,238,2187,941,1246,2083,941,1142,104,0,104,406,166,240,406,166,240,0,0,0,134,0,134,0,0,0,134,0,134
97,Saratoga County (Outer) PUMA,986,376,610,986,376,610,0,0,0,573,376,197,573,376,197,0,0,0,413,0,413,413,0,413,0,0,0,0,0,0,0,0,0,0,0,0
98,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,405,0,405,154,0,154,251,0,251,0,0,0,0,0,0,0,0,0,130,0,130,0,0,0,130,0,130,275,0,275,154,0,154,121,0,121
99,Monroe County (East) PUMA,1432,704,728,1432,704,728,0,0,0,906,496,410,906,496,410,0,0,0,360,208,152,360,208,152,0,0,0,166,0,166,166,0,166,0,0,0
100,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",25240,12985,12255,23805,12057,11748,1435,928,507,11207,5526,5681,11110,5465,5645,97,61,36,12484,6467,6017,11565,5985,5580,919,482,437,1549,992,557,1130,607,523,419,385,34
101,Erie County (South) PUMA,317,192,125,317,192,125,0,0,0,317,192,125,317,192,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Monroe County (Central)--Greece & Gates Towns PUMA,1269,767,502,1088,767,321,181,0,181,902,454,448,721,454,267,181,0,181,256,202,54,256,202,54,0,0,0,111,111,0,111,111,0,0,0,0
103,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,13573,6485,7088,11807,6260,5547,1766,225,1541,10885,4506,6379,9656,4460,5196,1229,46,1183,2021,1423,598,1595,1244,351,426,179,247,667,556,111,556,556,0,111,0,111
104,NYC-Manhattan Community District 11--East Harlem PUMA,11369,5235,6134,7250,3142,4108,4119,2093,2026,4342,1362,2980,3354,821,2533,988,541,447,4697,2214,2483,3086,1713,1373,1611,501,1110,2330,1659,671,810,608,202,1520,1051,469
105,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",37191,16379,20812,26399,11575,14824,10792,4804,5988,12946,5300,7646,11228,4552,6676,1718,748,970,19541,8793,10748,12772,5748,7024,6769,3045,3724,4704,2286,2418,2399,1275,1124,2305,1011,1294
106,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,8922,4357,4565,6910,3420,3490,2012,937,1075,5013,2266,2747,4081,1739,2342,932,527,405,2997,1681,1316,2063,1417,646,934,264,670,912,410,502,766,264,502,146,146,0
107,Onondaga County (North) PUMA,2072,962,1110,1878,962,916,194,0,194,830,415,415,830,415,415,0,0,0,647,259,388,453,259,194,194,0,194,595,288,307,595,288,307,0,0,0
108,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,11668,5314,6354,7884,3563,4321,3784,1751,2033,2778,818,1960,2461,716,1745,317,102,215,6806,3709,3097,3932,2508,1424,2874,1201,1673,2084,787,1297,1491,339,1152,593,448,145
109,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",6484,2491,3993,5320,1506,3814,1164,985,179,1947,812,1135,1541,406,1135,406,406,0,4042,1448,2594,3515,1100,2415,527,348,179,495,231,264,264,0,264,231,231,0
110,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,6206,3053,3153,4158,2077,2081,2048,976,1072,1941,1102,839,1633,884,749,308,218,90,2769,1472,1297,1868,1004,864,901,468,433,1496,479,1017,657,189,468,839,290,549
111,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",19373,8059,11314,12627,5289,7338,6746,2770,3976,4241,1549,2692,3717,1424,2293,524,125,399,11377,4738,6639,7170,3094,4076,4207,1644,2563,3755,1772,1983,1740,771,969,2015,1001,1014
112,Erie County (Northeast) PUMA,751,275,476,751,275,476,0,0,0,671,195,476,671,195,476,0,0,0,80,80,0,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0
113,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,5882,3371,2511,4089,2220,1869,1793,1151,642,2140,1410,730,1822,1287,535,318,123,195,2283,1172,1111,1498,387,1111,785,785,0,1459,789,670,769,546,223,690,243,447
114,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,35021,19231,15790,28698,16763,11935,6323,2468,3855,7086,2387,4699,6224,2255,3969,862,132,730,19593,11144,8449,16183,9798,6385,3410,1346,2064,8342,5700,2642,6291,4710,1581,2051,990,1061
115,Fulton & Montgomery Counties PUMA,292,292,0,292,292,0,0,0,0,292,292,0,292,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
