,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Owner_mf_t,Total_Owner_m,Total_Owner_f,Total_NotOwner_mf_t,Total_NotOwner_m,Total_NotOwner_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Owner_mf_t,BABS_Owner_m,BABS_Owner_f,BABS_NotOwner_mf_t,BABS_NotOwner_m,BABS_NotOwner_f,Total_HS,Total_HS_m,Total_HS_f,HS_Owner_mf_t,HS_Owner_m,HS_Owner_f,HS_NotOwner_mf_t,HS_NotOwner_m,HS_NotOwner_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Owner_mf_t,HSINC_Owner_m,HSINC_Owner_f,HSINC_NotOwner_mf_t,HSINC_NotOwner_m,HSINC_NotOwner_f
19,Onondaga County (Central)--Syracuse City PUMA,4274.0,2279.0,1995.0,1222.0,451.0,771.0,3052.0,1828.0,1224.0,2468.0,1305.0,1163.0,756.0,287.0,469.0,1712.0,1018.0,694.0,1357.0,796.0,561.0,355.0,97.0,258.0,1002.0,699.0,303.0,449.0,178.0,271.0,111.0,67.0,44.0,338.0,111.0,227.0
20,Westchester County (Northeast) PUMA,6255.0,3302.0,2953.0,3751.0,1900.0,1851.0,2504.0,1402.0,1102.0,2076.0,1029.0,1047.0,1708.0,755.0,953.0,368.0,274.0,94.0,2240.0,1307.0,933.0,1403.0,674.0,729.0,837.0,633.0,204.0,1939.0,966.0,973.0,640.0,471.0,169.0,1299.0,495.0,804.0
21,Madison & Cortland Counties PUMA,269.0,42.0,227.0,184.0,0.0,184.0,85.0,42.0,43.0,160.0,42.0,118.0,75.0,0.0,75.0,85.0,42.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,109.0,109.0,0.0,109.0,0.0,0.0,0.0
22,Erie County (West Central)--Buffalo City (West) PUMA,5267.0,2930.0,2337.0,1264.0,763.0,501.0,4003.0,2167.0,1836.0,1764.0,969.0,795.0,642.0,404.0,238.0,1122.0,565.0,557.0,1759.0,1228.0,531.0,340.0,218.0,122.0,1419.0,1010.0,409.0,1744.0,733.0,1011.0,282.0,141.0,141.0,1462.0,592.0,870.0
23,Monroe County (Central)--Rochester City (West) PUMA,3285.0,2046.0,1239.0,1304.0,1126.0,178.0,1981.0,920.0,1061.0,989.0,568.0,421.0,0.0,0.0,0.0,989.0,568.0,421.0,1905.0,1087.0,818.0,1085.0,907.0,178.0,820.0,180.0,640.0,391.0,391.0,0.0,219.0,219.0,0.0,172.0,172.0,0.0
24,Suffolk County (Central)--Islip Town (East) PUMA,2526.0,1024.0,1502.0,1373.0,525.0,848.0,1153.0,499.0,654.0,1676.0,588.0,1088.0,523.0,89.0,434.0,1153.0,499.0,654.0,689.0,436.0,253.0,689.0,436.0,253.0,0.0,0.0,0.0,161.0,0.0,161.0,161.0,0.0,161.0,0.0,0.0,0.0
25,Nassau County (Central)--Hempstead Town (East Central) PUMA,2634.0,1414.0,1220.0,2275.0,1315.0,960.0,359.0,99.0,260.0,1495.0,1001.0,494.0,1284.0,902.0,382.0,211.0,99.0,112.0,1052.0,326.0,726.0,904.0,326.0,578.0,148.0,0.0,148.0,87.0,87.0,0.0,87.0,87.0,0.0,0.0,0.0,0.0
26,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",16363.0,8278.0,8085.0,629.0,258.0,371.0,15734.0,8020.0,7714.0,3036.0,1744.0,1292.0,333.0,0.0,333.0,2703.0,1744.0,959.0,8100.0,4018.0,4082.0,258.0,258.0,0.0,7842.0,3760.0,4082.0,5227.0,2516.0,2711.0,38.0,0.0,38.0,5189.0,2516.0,2673.0
27,St. Lawrence County PUMA,497.0,174.0,323.0,257.0,127.0,130.0,240.0,47.0,193.0,289.0,174.0,115.0,180.0,127.0,53.0,109.0,47.0,62.0,208.0,0.0,208.0,77.0,0.0,77.0,131.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Columbia & Greene Counties PUMA,656.0,277.0,379.0,432.0,217.0,215.0,224.0,60.0,164.0,212.0,127.0,85.0,212.0,127.0,85.0,0.0,0.0,0.0,338.0,150.0,188.0,114.0,90.0,24.0,224.0,60.0,164.0,106.0,0.0,106.0,106.0,0.0,106.0,0.0,0.0,0.0
29,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,4494.0,1956.0,2538.0,1910.0,637.0,1273.0,2584.0,1319.0,1265.0,3588.0,1541.0,2047.0,1727.0,572.0,1155.0,1861.0,969.0,892.0,581.0,202.0,379.0,183.0,65.0,118.0,398.0,137.0,261.0,325.0,213.0,112.0,0.0,0.0,0.0,325.0,213.0,112.0
30,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",26713.0,13401.0,13312.0,13228.0,6512.0,6716.0,13485.0,6889.0,6596.0,12917.0,5993.0,6924.0,7488.0,3496.0,3992.0,5429.0,2497.0,2932.0,11734.0,6747.0,4987.0,4705.0,2645.0,2060.0,7029.0,4102.0,2927.0,2062.0,661.0,1401.0,1035.0,371.0,664.0,1027.0,290.0,737.0
31,Monroe County (North & West) PUMA,139.0,53.0,86.0,139.0,53.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,53.0,86.0,139.0,53.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Schenectady County--Schenectady City PUMA,2947.0,1503.0,1444.0,2404.0,1228.0,1176.0,543.0,275.0,268.0,1398.0,701.0,697.0,916.0,426.0,490.0,482.0,275.0,207.0,1446.0,745.0,701.0,1385.0,745.0,640.0,61.0,0.0,61.0,103.0,57.0,46.0,103.0,57.0,46.0,0.0,0.0,0.0
33,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",8352.0,3659.0,4693.0,3331.0,1586.0,1745.0,5021.0,2073.0,2948.0,2366.0,1427.0,939.0,1093.0,449.0,644.0,1273.0,978.0,295.0,3621.0,1189.0,2432.0,1155.0,279.0,876.0,2466.0,910.0,1556.0,2365.0,1043.0,1322.0,1083.0,858.0,225.0,1282.0,185.0,1097.0
34,Niagara County (North & East) PUMA,287.0,91.0,196.0,119.0,16.0,103.0,168.0,75.0,93.0,168.0,75.0,93.0,0.0,0.0,0.0,168.0,75.0,93.0,92.0,0.0,92.0,92.0,0.0,92.0,0.0,0.0,0.0,27.0,16.0,11.0,27.0,16.0,11.0,0.0,0.0,0.0
35,Suffolk County (Central)--Brookhaven Town (Central) PUMA,3834.0,2017.0,1817.0,2753.0,1159.0,1594.0,1081.0,858.0,223.0,1555.0,545.0,1010.0,1175.0,388.0,787.0,380.0,157.0,223.0,1947.0,1472.0,475.0,1246.0,771.0,475.0,701.0,701.0,0.0,332.0,0.0,332.0,332.0,0.0,332.0,0.0,0.0,0.0
36,Suffolk County (East) PUMA,8843.0,4484.0,4359.0,2867.0,1362.0,1505.0,5976.0,3122.0,2854.0,786.0,348.0,438.0,589.0,151.0,438.0,197.0,197.0,0.0,5825.0,2753.0,3072.0,1435.0,755.0,680.0,4390.0,1998.0,2392.0,2232.0,1383.0,849.0,843.0,456.0,387.0,1389.0,927.0,462.0
37,Warren & Washington Counties PUMA,1089.0,409.0,680.0,960.0,280.0,680.0,129.0,129.0,0.0,602.0,170.0,432.0,602.0,170.0,432.0,0.0,0.0,0.0,323.0,129.0,194.0,194.0,0.0,194.0,129.0,129.0,0.0,164.0,110.0,54.0,164.0,110.0,54.0,0.0,0.0,0.0
38,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,19313.0,7274.0,12039.0,10780.0,3664.0,7116.0,8533.0,3610.0,4923.0,14571.0,5315.0,9256.0,7911.0,3039.0,4872.0,6660.0,2276.0,4384.0,4641.0,1959.0,2682.0,2814.0,625.0,2189.0,1827.0,1334.0,493.0,101.0,0.0,101.0,55.0,0.0,55.0,46.0,0.0,46.0
39,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",6472.0,3005.0,3467.0,1177.0,597.0,580.0,5295.0,2408.0,2887.0,2827.0,935.0,1892.0,137.0,0.0,137.0,2690.0,935.0,1755.0,2946.0,1734.0,1212.0,935.0,492.0,443.0,2011.0,1242.0,769.0,699.0,336.0,363.0,105.0,105.0,0.0,594.0,231.0,363.0
40,Westchester County (Central)--White Plains City PUMA,16476.0,8772.0,7704.0,8512.0,3897.0,4615.0,7964.0,4875.0,3089.0,7713.0,3819.0,3894.0,4997.0,2055.0,2942.0,2716.0,1764.0,952.0,6928.0,4118.0,2810.0,3318.0,1797.0,1521.0,3610.0,2321.0,1289.0,1835.0,835.0,1000.0,197.0,45.0,152.0,1638.0,790.0,848.0
41,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",15618.0,7760.0,7858.0,1048.0,521.0,527.0,14570.0,7239.0,7331.0,3790.0,1491.0,2299.0,299.0,87.0,212.0,3491.0,1404.0,2087.0,7894.0,3978.0,3916.0,658.0,343.0,315.0,7236.0,3635.0,3601.0,3934.0,2291.0,1643.0,91.0,91.0,0.0,3843.0,2200.0,1643.0
42,Erie County (North Central) PUMA,4036.0,1757.0,2279.0,1498.0,700.0,798.0,2538.0,1057.0,1481.0,2927.0,1366.0,1561.0,1112.0,473.0,639.0,1815.0,893.0,922.0,807.0,304.0,503.0,299.0,140.0,159.0,508.0,164.0,344.0,302.0,87.0,215.0,87.0,87.0,0.0,215.0,0.0,215.0
43,Chautauqua County PUMA,608.0,369.0,239.0,314.0,75.0,239.0,294.0,294.0,0.0,326.0,87.0,239.0,239.0,0.0,239.0,87.0,87.0,0.0,227.0,227.0,0.0,75.0,75.0,0.0,152.0,152.0,0.0,55.0,55.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
44,Dutchess County (Southwest) PUMA,6852.0,3392.0,3460.0,4267.0,2191.0,2076.0,2585.0,1201.0,1384.0,2436.0,1102.0,1334.0,1927.0,966.0,961.0,509.0,136.0,373.0,3628.0,2088.0,1540.0,1666.0,1069.0,597.0,1962.0,1019.0,943.0,788.0,202.0,586.0,674.0,156.0,518.0,114.0,46.0,68.0
45,Westchester County (Southeast) PUMA,10633.0,6480.0,4153.0,2755.0,1262.0,1493.0,7878.0,5218.0,2660.0,3921.0,2344.0,1577.0,1689.0,677.0,1012.0,2232.0,1667.0,565.0,5032.0,2985.0,2047.0,459.0,186.0,273.0,4573.0,2799.0,1774.0,1680.0,1151.0,529.0,607.0,399.0,208.0,1073.0,752.0,321.0
46,Rockland County (North)--New City & Congers PUMA,12697.0,6779.0,5918.0,11784.0,6440.0,5344.0,913.0,339.0,574.0,5627.0,3393.0,2234.0,5185.0,3054.0,2131.0,442.0,339.0,103.0,6292.0,2848.0,3444.0,5821.0,2848.0,2973.0,471.0,0.0,471.0,778.0,538.0,240.0,778.0,538.0,240.0,0.0,0.0,0.0
47,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,7469.0,3264.0,4205.0,6077.0,2618.0,3459.0,1392.0,646.0,746.0,4297.0,2357.0,1940.0,4027.0,2228.0,1799.0,270.0,129.0,141.0,2180.0,709.0,1471.0,1524.0,270.0,1254.0,656.0,439.0,217.0,992.0,198.0,794.0,526.0,120.0,406.0,466.0,78.0,388.0
48,Suffolk County (Southwest)--Islip Town (South) PUMA,2655.0,1718.0,937.0,1754.0,949.0,805.0,901.0,769.0,132.0,1100.0,592.0,508.0,759.0,383.0,376.0,341.0,209.0,132.0,1234.0,899.0,335.0,674.0,339.0,335.0,560.0,560.0,0.0,321.0,227.0,94.0,321.0,227.0,94.0,0.0,0.0,0.0
49,Erie County (West Central)--Buffalo City (East) PUMA,3194.0,1951.0,1243.0,2307.0,1333.0,974.0,887.0,618.0,269.0,1252.0,787.0,465.0,580.0,272.0,308.0,672.0,515.0,157.0,1942.0,1164.0,778.0,1727.0,1061.0,666.0,215.0,103.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Wayne & Seneca Counties PUMA,591.0,78.0,513.0,591.0,78.0,513.0,0.0,0.0,0.0,202.0,78.0,124.0,202.0,78.0,124.0,0.0,0.0,0.0,389.0,0.0,389.0,389.0,0.0,389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Monroe County (South) PUMA,5148.0,2394.0,2754.0,3559.0,1719.0,1840.0,1589.0,675.0,914.0,3177.0,1664.0,1513.0,2292.0,1084.0,1208.0,885.0,580.0,305.0,1507.0,531.0,976.0,931.0,436.0,495.0,576.0,95.0,481.0,464.0,199.0,265.0,336.0,199.0,137.0,128.0,0.0,128.0
52,Tompkins County PUMA,2867.0,999.0,1868.0,1948.0,676.0,1272.0,919.0,323.0,596.0,1513.0,602.0,911.0,642.0,327.0,315.0,871.0,275.0,596.0,1306.0,349.0,957.0,1306.0,349.0,957.0,0.0,0.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0
53,Suffolk County (South Central)--Brookhaven Town (South) PUMA,6646.0,3606.0,3040.0,4620.0,2371.0,2249.0,2026.0,1235.0,791.0,1227.0,756.0,471.0,526.0,401.0,125.0,701.0,355.0,346.0,2744.0,905.0,1839.0,2744.0,905.0,1839.0,0.0,0.0,0.0,2675.0,1945.0,730.0,1350.0,1065.0,285.0,1325.0,880.0,445.0
54,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",545.0,123.0,422.0,208.0,26.0,182.0,337.0,97.0,240.0,315.0,97.0,218.0,0.0,0.0,0.0,315.0,97.0,218.0,208.0,26.0,182.0,208.0,26.0,182.0,0.0,0.0,0.0,22.0,0.0,22.0,0.0,0.0,0.0,22.0,0.0,22.0
55,NYC-Manhattan Community District 8--Upper East Side PUMA,13208.0,5150.0,8058.0,2755.0,1192.0,1563.0,10453.0,3958.0,6495.0,11683.0,4495.0,7188.0,2755.0,1192.0,1563.0,8928.0,3303.0,5625.0,1525.0,655.0,870.0,0.0,0.0,0.0,1525.0,655.0,870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",5097.0,1375.0,3722.0,1319.0,371.0,948.0,3778.0,1004.0,2774.0,4664.0,1170.0,3494.0,924.0,166.0,758.0,3740.0,1004.0,2736.0,243.0,205.0,38.0,205.0,205.0,0.0,38.0,0.0,38.0,190.0,0.0,190.0,190.0,0.0,190.0,0.0,0.0,0.0
57,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",30947.0,17510.0,13437.0,1286.0,675.0,611.0,29661.0,16835.0,12826.0,9135.0,4101.0,5034.0,625.0,380.0,245.0,8510.0,3721.0,4789.0,18137.0,10431.0,7706.0,516.0,150.0,366.0,17621.0,10281.0,7340.0,3675.0,2978.0,697.0,145.0,145.0,0.0,3530.0,2833.0,697.0
58,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,15478.0,7038.0,8440.0,8754.0,4172.0,4582.0,6724.0,2866.0,3858.0,5419.0,2642.0,2777.0,4014.0,1973.0,2041.0,1405.0,669.0,736.0,8738.0,3652.0,5086.0,4118.0,1874.0,2244.0,4620.0,1778.0,2842.0,1321.0,744.0,577.0,622.0,325.0,297.0,699.0,419.0,280.0
59,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",11950.0,4791.0,7159.0,3672.0,1843.0,1829.0,8278.0,2948.0,5330.0,3190.0,1042.0,2148.0,1111.0,343.0,768.0,2079.0,699.0,1380.0,6537.0,2732.0,3805.0,2184.0,1284.0,900.0,4353.0,1448.0,2905.0,2223.0,1017.0,1206.0,377.0,216.0,161.0,1846.0,801.0,1045.0
60,Suffolk County (Central)--Islip Town (Northwest) PUMA,22898.0,11973.0,10925.0,18607.0,9903.0,8704.0,4291.0,2070.0,2221.0,3376.0,1389.0,1987.0,2525.0,1208.0,1317.0,851.0,181.0,670.0,14023.0,7763.0,6260.0,11646.0,6174.0,5472.0,2377.0,1589.0,788.0,5499.0,2821.0,2678.0,4436.0,2521.0,1915.0,1063.0,300.0,763.0
61,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",11497.0,6078.0,5419.0,2537.0,1136.0,1401.0,8960.0,4942.0,4018.0,5597.0,2538.0,3059.0,964.0,345.0,619.0,4633.0,2193.0,2440.0,5202.0,3540.0,1662.0,1573.0,791.0,782.0,3629.0,2749.0,880.0,698.0,0.0,698.0,0.0,0.0,0.0,698.0,0.0,698.0
62,Saratoga County (South & Central) PUMA,1909.0,1210.0,699.0,1470.0,771.0,699.0,439.0,439.0,0.0,1502.0,985.0,517.0,1246.0,729.0,517.0,256.0,256.0,0.0,289.0,183.0,106.0,106.0,0.0,106.0,183.0,183.0,0.0,118.0,42.0,76.0,118.0,42.0,76.0,0.0,0.0,0.0
63,Cattaraugus & Allegany Counties PUMA,248.0,119.0,129.0,121.0,87.0,34.0,127.0,32.0,95.0,180.0,119.0,61.0,105.0,87.0,18.0,75.0,32.0,43.0,68.0,0.0,68.0,16.0,0.0,16.0,52.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,Genesee & Orleans Counties PUMA,528.0,365.0,163.0,422.0,322.0,100.0,106.0,43.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0,365.0,163.0,422.0,322.0,100.0,106.0,43.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,Cayuga & Onondaga (South) Counties PUMA,999.0,413.0,586.0,407.0,169.0,238.0,592.0,244.0,348.0,174.0,111.0,63.0,13.0,13.0,0.0,161.0,98.0,63.0,653.0,256.0,397.0,356.0,143.0,213.0,297.0,113.0,184.0,172.0,46.0,126.0,38.0,13.0,25.0,134.0,33.0,101.0
66,Sullivan & Ulster (West) Counties PUMA,2981.0,1455.0,1526.0,1671.0,808.0,863.0,1310.0,647.0,663.0,502.0,109.0,393.0,254.0,63.0,191.0,248.0,46.0,202.0,1579.0,712.0,867.0,949.0,277.0,672.0,630.0,435.0,195.0,900.0,634.0,266.0,468.0,468.0,0.0,432.0,166.0,266.0
67,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",16822.0,10228.0,6594.0,1093.0,473.0,620.0,15729.0,9755.0,5974.0,4310.0,2243.0,2067.0,403.0,140.0,263.0,3907.0,2103.0,1804.0,10606.0,7216.0,3390.0,690.0,333.0,357.0,9916.0,6883.0,3033.0,1906.0,769.0,1137.0,0.0,0.0,0.0,1906.0,769.0,1137.0
68,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,5898.0,3076.0,2822.0,4123.0,2001.0,2122.0,1775.0,1075.0,700.0,2628.0,1181.0,1447.0,2375.0,1048.0,1327.0,253.0,133.0,120.0,2224.0,1431.0,793.0,1376.0,866.0,510.0,848.0,565.0,283.0,1046.0,464.0,582.0,372.0,87.0,285.0,674.0,377.0,297.0
69,NYC-Queens Community District 1--Astoria & Long Island City PUMA,16658.0,8368.0,8290.0,4050.0,1911.0,2139.0,12608.0,6457.0,6151.0,7680.0,3918.0,3762.0,2090.0,1102.0,988.0,5590.0,2816.0,2774.0,7595.0,3646.0,3949.0,1559.0,553.0,1006.0,6036.0,3093.0,2943.0,1383.0,804.0,579.0,401.0,256.0,145.0,982.0,548.0,434.0
70,Jefferson & Lewis Counties PUMA,1476.0,552.0,924.0,584.0,256.0,328.0,892.0,296.0,596.0,546.0,225.0,321.0,0.0,0.0,0.0,546.0,225.0,321.0,909.0,327.0,582.0,563.0,256.0,307.0,346.0,71.0,275.0,21.0,0.0,21.0,21.0,0.0,21.0,0.0,0.0,0.0
