,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
10,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",12189,7522,4667,8742,5816,2926,3447,1706,1741,2498,1353,1145,1884,1003,881,614,350,264,7112,4612,2500,4926,3467,1459,2186,1145,1041,2579,1557,1022,1932,1346,586,647,211,436
11,Livingston & Wyoming Counties PUMA,686,508,178,511,333,178,175,175,0,607,487,120,432,312,120,175,175,0,58,0,58,58,0,58,0,0,0,21,21,0,21,21,0,0,0,0
12,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,4018,2021,1997,3536,2021,1515,482,0,482,1913,1002,911,1913,1002,911,0,0,0,1929,1019,910,1623,1019,604,306,0,306,176,0,176,0,0,0,176,0,176
13,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,6356,4751,1605,6309,4704,1605,47,47,0,1448,764,684,1448,764,684,0,0,0,4055,3485,570,4055,3485,570,0,0,0,853,502,351,806,455,351,47,47,0
14,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,1497,1039,458,1067,609,458,430,430,0,781,731,50,659,609,50,122,122,0,408,0,408,408,0,408,0,0,0,308,308,0,0,0,0,308,308,0
15,Nassau County (Northwest)--North Hempstead Town (North) PUMA,6494,3938,2556,6037,3771,2266,457,167,290,4477,2863,1614,4424,2810,1614,53,53,0,1364,712,652,1331,679,652,33,33,0,653,363,290,282,282,0,371,81,290
16,Monroe County (Central)--Rochester City (East) PUMA,800,296,504,495,234,261,305,62,243,377,276,101,315,214,101,62,62,0,117,20,97,117,20,97,0,0,0,306,0,306,63,0,63,243,0,243
17,Westchester County (Northwest) PUMA,6577,3751,2826,5933,3549,2384,644,202,442,2535,1669,866,2535,1669,866,0,0,0,3199,1641,1558,2555,1439,1116,644,202,442,843,441,402,843,441,402,0,0,0
18,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,4367,2834,1533,3690,2347,1343,677,487,190,1389,843,546,1389,843,546,0,0,0,2758,1771,987,2081,1284,797,677,487,190,220,220,0,220,220,0,0,0,0
19,Onondaga County (Central)--Syracuse City PUMA,2421,1596,825,1592,831,761,829,765,64,1578,883,695,1298,667,631,280,216,64,732,646,86,183,97,86,549,549,0,111,67,44,111,67,44,0,0,0
20,Westchester County (Northeast) PUMA,3934,2910,1024,3302,2424,878,632,486,146,1537,876,661,1537,876,661,0,0,0,1455,1232,223,955,878,77,500,354,146,942,802,140,810,670,140,132,132,0
21,Madison & Cortland Counties PUMA,197,42,155,197,42,155,0,0,0,117,42,75,117,42,75,0,0,0,0,0,0,0,0,0,0,0,0,80,0,80,80,0,80,0,0,0
22,Erie County (West Central)--Buffalo City (West) PUMA,2770,1209,1561,1040,422,618,1730,787,943,909,387,522,474,223,251,435,164,271,905,630,275,321,199,122,584,431,153,956,192,764,245,0,245,711,192,519
23,Monroe County (Central)--Rochester City (West) PUMA,1101,1020,81,841,841,0,260,179,81,159,159,0,159,159,0,0,0,0,716,635,81,456,456,0,260,179,81,226,226,0,226,226,0,0,0,0
24,Suffolk County (Central)--Islip Town (East) PUMA,1993,1024,969,1993,1024,969,0,0,0,1143,588,555,1143,588,555,0,0,0,689,436,253,689,436,253,0,0,0,161,0,161,161,0,161,0,0,0
25,Nassau County (Central)--Hempstead Town (East Central) PUMA,1972,1315,657,1824,1315,509,148,0,148,1170,902,268,1170,902,268,0,0,0,715,326,389,567,326,241,148,0,148,87,87,0,87,87,0,0,0,0
26,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",10994,6568,4426,8912,5488,3424,2082,1080,1002,2513,1470,1043,2129,1187,942,384,283,101,5644,3388,2256,4573,2814,1759,1071,574,497,2837,1710,1127,2210,1487,723,627,223,404
27,St. Lawrence County PUMA,320,174,146,174,174,0,146,0,146,174,174,0,174,174,0,0,0,0,146,0,146,0,0,0,146,0,146,0,0,0,0,0,0,0,0,0
28,Columbia & Greene Counties PUMA,295,277,18,220,202,18,75,75,0,145,127,18,130,112,18,15,15,0,150,150,0,90,90,0,60,60,0,0,0,0,0,0,0,0,0,0
29,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,3221,1366,1855,3181,1366,1815,40,0,40,2682,1088,1594,2642,1088,1554,40,0,40,463,202,261,463,202,261,0,0,0,76,76,0,76,76,0,0,0,0
30,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",16338,10394,5944,13779,8557,5222,2559,1837,722,7745,4592,3153,7044,4081,2963,701,511,190,7559,5384,2175,5886,4086,1800,1673,1298,375,1034,418,616,849,390,459,185,28,157
31,Monroe County (North & West) PUMA,139,53,86,139,53,86,0,0,0,0,0,0,0,0,0,0,0,0,139,53,86,139,53,86,0,0,0,0,0,0,0,0,0,0,0,0
32,Schenectady County--Schenectady City PUMA,2689,1503,1186,2560,1407,1153,129,96,33,1268,701,567,1139,605,534,129,96,33,1364,745,619,1364,745,619,0,0,0,57,57,0,57,57,0,0,0,0
33,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",5504,2501,3003,5044,2501,2543,460,0,460,1528,762,766,1528,762,766,0,0,0,2732,1114,1618,2481,1114,1367,251,0,251,1244,625,619,1035,625,410,209,0,209
34,Niagara County (North & East) PUMA,215,91,124,215,91,124,0,0,0,168,75,93,168,75,93,0,0,0,20,0,20,20,0,20,0,0,0,27,16,11,27,16,11,0,0,0
35,Suffolk County (Central)--Brookhaven Town (Central) PUMA,2589,1938,651,1888,1237,651,701,701,0,544,466,78,544,466,78,0,0,0,1713,1472,241,1012,771,241,701,701,0,332,0,332,332,0,332,0,0,0
36,Suffolk County (East) PUMA,6199,3699,2500,3982,2527,1455,2217,1172,1045,802,348,454,802,348,454,0,0,0,3676,2150,1526,2308,1827,481,1368,323,1045,1721,1201,520,872,352,520,849,849,0
37,Warren & Washington Counties PUMA,558,163,395,429,34,395,129,129,0,277,0,277,277,0,277,0,0,0,247,129,118,118,0,118,129,129,0,34,34,0,34,34,0,0,0,0
38,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,15795,6551,9244,15506,6317,9189,289,234,55,12055,4828,7227,11985,4758,7227,70,70,0,3685,1723,1962,3521,1559,1962,164,164,0,55,0,55,0,0,0,55,0,55
39,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",4363,1935,2428,4203,1775,2428,160,160,0,1770,402,1368,1770,402,1368,0,0,0,2146,1197,949,2146,1197,949,0,0,0,447,336,111,287,176,111,160,160,0
40,Westchester County (Central)--White Plains City PUMA,11590,6997,4593,11204,6611,4593,386,386,0,6030,3518,2512,6030,3518,2512,0,0,0,4703,3076,1627,4317,2690,1627,386,386,0,857,403,454,857,403,454,0,0,0
41,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",10242,5994,4248,6774,3751,3023,3468,2243,1225,2500,1107,1393,2077,684,1393,423,423,0,5878,3275,2603,4211,2581,1630,1667,694,973,1864,1612,252,486,486,0,1378,1126,252
42,Erie County (North Central) PUMA,2870,1481,1389,2424,1317,1107,446,164,282,2175,1090,1085,2108,1090,1018,67,0,67,393,304,89,229,140,89,164,164,0,302,87,215,87,87,0,215,0,215
43,Chautauqua County PUMA,533,294,239,478,239,239,55,55,0,326,87,239,326,87,239,0,0,0,152,152,0,152,152,0,0,0,0,55,55,0,0,0,0,55,55,0
44,Dutchess County (Southwest) PUMA,4857,2996,1861,4007,2396,1611,850,600,250,1760,1035,725,1760,1035,725,0,0,0,2713,1759,954,1977,1159,818,736,600,136,384,202,182,270,202,68,114,0,114
45,Westchester County (Southeast) PUMA,7841,6044,1797,5938,4260,1678,1903,1784,119,3196,2344,852,2570,1837,733,626,507,119,3546,2732,814,2453,1639,814,1093,1093,0,1099,968,131,915,784,131,184,184,0
46,Rockland County (North)--New City & Congers PUMA,9082,4694,4388,9082,4694,4388,0,0,0,4223,2346,1877,4223,2346,1877,0,0,0,4270,1810,2460,4270,1810,2460,0,0,0,589,538,51,589,538,51,0,0,0
47,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,4341,2609,1732,4209,2551,1658,132,58,74,3159,2182,977,3159,2182,977,0,0,0,1104,349,755,972,291,681,132,58,74,78,78,0,78,78,0,0,0,0
48,Suffolk County (Southwest)--Islip Town (South) PUMA,1697,1393,304,1406,1102,304,291,291,0,909,605,304,909,605,304,0,0,0,561,561,0,497,497,0,64,64,0,227,227,0,0,0,0,227,227,0
49,Erie County (West Central)--Buffalo City (East) PUMA,1698,1078,620,835,215,620,863,863,0,549,345,204,261,57,204,288,288,0,1149,733,416,574,158,416,575,575,0,0,0,0,0,0,0,0,0,0
50,Wayne & Seneca Counties PUMA,467,78,389,467,78,389,0,0,0,78,78,0,78,78,0,0,0,0,389,0,389,389,0,389,0,0,0,0,0,0,0,0,0,0,0,0
51,Monroe County (South) PUMA,3481,1972,1509,3372,1972,1400,109,0,109,2648,1337,1311,2539,1337,1202,109,0,109,497,436,61,497,436,61,0,0,0,336,199,137,336,199,137,0,0,0
52,Tompkins County PUMA,1998,813,1185,1939,813,1126,59,0,59,867,464,403,808,464,344,59,0,59,1131,349,782,1131,349,782,0,0,0,0,0,0,0,0,0,0,0,0
53,Suffolk County (South Central)--Brookhaven Town (South) PUMA,5615,3170,2445,4116,2116,2000,1499,1054,445,977,680,297,977,680,297,0,0,0,2412,905,1507,2351,844,1507,61,61,0,2226,1585,641,788,592,196,1438,993,445
54,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",330,84,246,261,84,177,69,0,69,166,58,108,97,58,39,69,0,69,164,26,138,164,26,138,0,0,0,0,0,0,0,0,0,0,0,0
55,NYC-Manhattan Community District 8--Upper East Side PUMA,10832,4519,6313,10705,4482,6223,127,37,90,9356,3913,5443,9229,3876,5353,127,37,90,1476,606,870,1476,606,870,0,0,0,0,0,0,0,0,0,0,0,0
56,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",3980,1190,2790,3980,1190,2790,0,0,0,3775,985,2790,3775,985,2790,0,0,0,205,205,0,205,205,0,0,0,0,0,0,0,0,0,0,0,0,0
57,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",21130,13689,7441,18448,12350,6098,2682,1339,1343,7556,3352,4204,7320,3257,4063,236,95,141,11651,8521,3130,9731,7803,1928,1920,718,1202,1923,1816,107,1397,1290,107,526,526,0
58,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,11353,5772,5581,10525,5171,5354,828,601,227,4247,2001,2246,4208,1962,2246,39,39,0,6351,3148,3203,5809,2797,3012,542,351,191,755,623,132,508,412,96,247,211,36
59,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",7163,3805,3358,6186,3064,3122,977,741,236,2624,909,1715,2467,850,1617,157,59,98,3503,2428,1075,3061,1986,1075,442,442,0,1036,468,568,658,228,430,378,240,138
60,Suffolk County (Central)--Islip Town (Northwest) PUMA,18083,10231,7852,16803,9626,7177,1280,605,675,2434,1167,1267,2320,1053,1267,114,114,0,11425,6505,4920,10927,6145,4782,498,360,138,4224,2559,1665,3556,2428,1128,668,131,537
61,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",8223,4970,3253,7786,4533,3253,437,437,0,4421,2441,1980,4421,2441,1980,0,0,0,3345,2529,816,2908,2092,816,437,437,0,457,0,457,457,0,457,0,0,0
62,Saratoga County (South & Central) PUMA,1308,1210,98,1308,1210,98,0,0,0,1083,985,98,1083,985,98,0,0,0,183,183,0,183,183,0,0,0,0,42,42,0,42,42,0,0,0,0
63,Cattaraugus & Allegany Counties PUMA,187,119,68,171,119,52,16,0,16,119,119,0,119,119,0,0,0,0,68,0,68,52,0,52,16,0,16,0,0,0,0,0,0,0,0,0
64,Genesee & Orleans Counties PUMA,365,365,0,322,322,0,43,43,0,0,0,0,0,0,0,0,0,0,365,365,0,322,322,0,43,43,0,0,0,0,0,0,0,0,0,0
65,Cayuga & Onondaga (South) Counties PUMA,592,375,217,341,124,217,251,251,0,174,111,63,174,111,63,0,0,0,372,218,154,154,0,154,218,218,0,46,46,0,13,13,0,33,33,0
66,Sullivan & Ulster (West) Counties PUMA,1746,1028,718,1369,982,387,377,46,331,502,109,393,125,63,62,377,46,331,744,419,325,744,419,325,0,0,0,500,500,0,500,500,0,0,0,0
67,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",11429,8096,3333,8342,6103,2239,3087,1993,1094,3271,1895,1376,2383,1463,920,888,432,456,7215,5854,1361,5175,4293,882,2040,1561,479,943,347,596,784,347,437,159,0,159
68,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,4744,3005,1739,4459,2720,1739,285,285,0,2052,1205,847,2052,1205,847,0,0,0,1871,1336,535,1871,1336,535,0,0,0,821,464,357,536,179,357,285,285,0
69,NYC-Queens Community District 1--Astoria & Long Island City PUMA,11950,6585,5365,10755,6040,4715,1195,545,650,6085,3548,2537,5813,3276,2537,272,272,0,4928,2451,2477,4241,2329,1912,687,122,565,937,586,351,701,435,266,236,151,85
70,Jefferson & Lewis Counties PUMA,765,403,362,765,403,362,0,0,0,452,131,321,452,131,321,0,0,0,313,272,41,313,272,41,0,0,0,0,0,0,0,0,0,0,0,0
71,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,10262,6249,4013,10062,6049,4013,200,200,0,4823,2130,2693,4800,2107,2693,23,23,0,4075,3008,1067,3979,2912,1067,96,96,0,1364,1111,253,1283,1030,253,81,81,0
72,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,12507,7028,5479,11263,6018,5245,1244,1010,234,2604,1141,1463,2604,1141,1463,0,0,0,6813,3155,3658,5786,2362,3424,1027,793,234,3090,2732,358,2873,2515,358,217,217,0
73,Orange County (Northeast)--Greater Newburgh City PUMA,4141,2608,1533,3867,2334,1533,274,274,0,1492,567,925,1218,293,925,274,274,0,2349,1741,608,2349,1741,608,0,0,0,300,300,0,300,300,0,0,0,0
74,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",5676,3010,2666,5117,2547,2570,559,463,96,2476,925,1551,2436,885,1551,40,40,0,2049,1294,755,2049,1294,755,0,0,0,1151,791,360,632,368,264,519,423,96
75,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",12633,8403,4230,11974,7812,4162,659,591,68,4059,2758,1301,3917,2616,1301,142,142,0,6541,4143,2398,6351,3953,2398,190,190,0,2033,1502,531,1706,1243,463,327,259,68
76,Erie County (Central) PUMA,810,644,166,575,409,166,235,235,0,245,79,166,245,79,166,0,0,0,565,565,0,330,330,0,235,235,0,0,0,0,0,0,0,0,0,0
77,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",13138,7291,5847,11630,6414,5216,1508,877,631,6215,2727,3488,6029,2727,3302,186,0,186,5341,3521,1820,4451,2982,1469,890,539,351,1582,1043,539,1150,705,445,432,338,94
78,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",7195,3422,3773,6516,2743,3773,679,679,0,3373,1396,1977,3261,1284,1977,112,112,0,3031,1331,1700,2602,902,1700,429,429,0,791,695,96,653,557,96,138,138,0
79,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",7644,4561,3083,6767,4106,2661,877,455,422,3178,1508,1670,3101,1431,1670,77,77,0,3416,2512,904,3042,2421,621,374,91,283,1050,541,509,624,254,370,426,287,139
80,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,16051,8391,7660,14444,7346,7098,1607,1045,562,1952,836,1116,1886,770,1116,66,66,0,11254,5991,5263,10238,5392,4846,1016,599,417,2845,1564,1281,2320,1184,1136,525,380,145
81,Onondaga County (Central)--Syracuse City (Outer) PUMA,1136,503,633,1136,503,633,0,0,0,928,383,545,928,383,545,0,0,0,118,30,88,118,30,88,0,0,0,90,90,0,90,90,0,0,0,0
82,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",8663,4842,3821,8304,4483,3821,359,359,0,7708,4021,3687,7708,4021,3687,0,0,0,955,821,134,596,462,134,359,359,0,0,0,0,0,0,0,0,0,0
83,"Chenango, Delaware & Broome (East) Counties PUMA",148,95,53,148,95,53,0,0,0,72,19,53,72,19,53,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,76,76,0,0,0,0
84,Orange County (Northwest) PUMA,4755,2692,2063,4264,2358,1906,491,334,157,1349,688,661,1349,688,661,0,0,0,3342,2004,1338,2851,1670,1181,491,334,157,64,0,64,64,0,64,0,0,0
85,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,8639,4377,4262,7782,3613,4169,857,764,93,3611,1393,2218,3547,1329,2218,64,64,0,2973,1717,1256,2385,1222,1163,588,495,93,2055,1267,788,1850,1062,788,205,205,0
86,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,5273,3046,2227,4931,2807,2124,342,239,103,3610,1719,1891,3539,1719,1820,71,0,71,1300,964,336,1268,964,304,32,0,32,363,363,0,124,124,0,239,239,0
87,Dutchess County (North & East) PUMA,2189,1678,511,1903,1392,511,286,286,0,481,178,303,481,178,303,0,0,0,869,661,208,869,661,208,0,0,0,839,839,0,553,553,0,286,286,0
88,Putnam County PUMA,2909,1475,1434,2717,1317,1400,192,158,34,1409,672,737,1409,672,737,0,0,0,1141,478,663,1141,478,663,0,0,0,359,325,34,167,167,0,192,158,34
89,Albany County (Outside Albany City) PUMA,4878,2394,2484,4691,2207,2484,187,187,0,3956,2022,1934,3956,2022,1934,0,0,0,684,187,497,497,0,497,187,187,0,238,185,53,238,185,53,0,0,0
90,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",3895,2329,1566,3513,2262,1251,382,67,315,1729,1611,118,1729,1611,118,0,0,0,1551,536,1015,1236,536,700,315,0,315,615,182,433,548,115,433,67,67,0
91,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,26847,17729,9118,22470,14794,7676,4377,2935,1442,6899,5177,1722,5968,4246,1722,931,931,0,14610,8222,6388,12637,7209,5428,1973,1013,960,5338,4330,1008,3865,3339,526,1473,991,482
92,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",4251,2763,1488,3283,1965,1318,968,798,170,1694,1063,631,1643,1012,631,51,51,0,1816,1135,681,1062,551,511,754,584,170,741,565,176,578,402,176,163,163,0
93,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,1041,765,276,812,536,276,229,229,0,890,614,276,661,385,276,229,229,0,151,151,0,151,151,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Suffolk County (Northwest)--Huntington Town (South) PUMA,3490,1775,1715,3415,1775,1640,75,0,75,2567,1485,1082,2492,1485,1007,75,0,75,818,185,633,818,185,633,0,0,0,105,105,0,105,105,0,0,0,0
95,Oswego County PUMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,Rensselaer County--Troy City PUMA,1692,1063,629,1657,1063,594,35,0,35,1491,897,594,1491,897,594,0,0,0,166,166,0,166,166,0,0,0,0,35,0,35,0,0,0,35,0,35
97,Saratoga County (Outer) PUMA,522,376,146,522,376,146,0,0,0,376,376,0,376,376,0,0,0,0,146,0,146,146,0,146,0,0,0,0,0,0,0,0,0,0,0,0
98,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,275,0,275,154,0,154,121,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,275,154,0,154,121,0,121
99,Monroe County (East) PUMA,1035,625,410,1035,625,410,0,0,0,906,496,410,906,496,410,0,0,0,129,129,0,129,129,0,0,0,0,0,0,0,0,0,0,0,0,0
100,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",18398,9954,8444,18014,9708,8306,384,246,138,8648,4554,4094,8648,4554,4094,0,0,0,8810,4663,4147,8594,4585,4009,216,78,138,940,737,203,772,569,203,168,168,0
101,Erie County (South) PUMA,134,134,0,134,134,0,0,0,0,134,134,0,134,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Monroe County (Central)--Greece & Gates Towns PUMA,1198,696,502,1017,696,321,181,0,181,902,454,448,721,454,267,181,0,181,256,202,54,256,202,54,0,0,0,40,40,0,40,40,0,0,0,0
103,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,9114,5507,3607,8880,5461,3419,234,46,188,7661,4166,3495,7427,4120,3307,234,46,188,1037,925,112,1037,925,112,0,0,0,416,416,0,416,416,0,0,0,0
104,NYC-Manhattan Community District 11--East Harlem PUMA,6684,3183,3501,4945,2132,2813,1739,1051,688,2456,971,1485,1915,430,1485,541,541,0,2908,1094,1814,2220,1094,1126,688,0,688,1320,1118,202,810,608,202,510,510,0
105,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",24160,13325,10835,19879,9984,9895,4281,3341,940,9272,4003,5269,8866,3597,5269,406,406,0,12236,7526,4710,9208,5378,3830,3028,2148,880,2652,1796,856,1805,1009,796,847,787,60
106,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,5987,3269,2718,5376,2848,2528,611,421,190,3574,1828,1746,3212,1466,1746,362,362,0,1767,1177,590,1518,1118,400,249,59,190,646,264,382,646,264,382,0,0,0
107,Onondaga County (North) PUMA,1554,920,634,1450,920,530,104,0,104,566,415,151,566,415,151,0,0,0,557,259,298,453,259,194,104,0,104,431,246,185,431,246,185,0,0,0
108,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,8110,4998,3112,6307,3415,2892,1803,1583,220,2338,818,1520,2093,716,1377,245,102,143,4073,3393,680,2963,2360,603,1110,1033,77,1699,787,912,1251,339,912,448,448,0
109,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",3508,1682,1826,2929,1103,1826,579,579,0,1278,286,992,1278,286,992,0,0,0,1999,1165,834,1651,817,834,348,348,0,231,231,0,0,0,0,231,231,0
110,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,3603,2272,1331,2857,1997,860,746,275,471,1319,932,387,1271,884,387,48,48,0,1706,924,782,1397,924,473,309,0,309,578,416,162,189,189,0,389,227,162
111,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",11343,5064,6279,9678,4474,5204,1665,590,1075,3712,1159,2553,3452,1159,2293,260,0,260,6206,3148,3058,5302,2857,2445,904,291,613,1425,757,668,924,458,466,501,299,202
112,Erie County (Northeast) PUMA,471,275,196,471,275,196,0,0,0,391,195,196,391,195,196,0,0,0,80,80,0,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0
113,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,3273,2377,896,2894,1998,896,379,379,0,1704,1287,417,1704,1287,417,0,0,0,989,657,332,610,278,332,379,379,0,580,433,147,580,433,147,0,0,0
114,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,25533,15832,9701,22935,14636,8299,2598,1196,1402,4871,1615,3256,4739,1483,3256,132,132,0,14527,9517,5010,12975,9065,3910,1552,452,1100,6135,4700,1435,5221,4088,1133,914,612,302
115,Fulton & Montgomery Counties PUMA,292,292,0,292,292,0,0,0,0,292,292,0,292,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,936,582,354,776,422,354,160,160,0,435,435,0,275,275,0,160,160,0,365,147,218,365,147,218,0,0,0,136,0,136,136,0,136,0,0,0
117,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",564,459,105,394,289,105,170,170,0,122,75,47,122,75,47,0,0,0,0,0,0,0,0,0,0,0,0,442,384,58,272,214,58,170,170,0
118,NYC-Brooklyn Community District 4--Bushwick PUMA,6974,3888,3086,5520,3020,2500,1454,868,586,1597,725,872,1504,700,804,93,25,68,4145,2302,1843,3384,1967,1417,761,335,426,1232,861,371,632,353,279,600,508,92
