,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Avg_PINCP_mf_t,Total_Avg_PINCP_m,Total_Avg_PINCP_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Avg_PINCP_mf_t,BABS_Avg_PINCP_m,BABS_Avg_PINCP_f,Total_HS,Total_HS_m,Total_HS_f,HS_Avg_PINCP_mf_t,HS_Avg_PINCP_m,HS_Avg_PINCP_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Avg_PINCP_mf_t,HSINC_Avg_PINCP_m,HSINC_Avg_PINCP_f
42,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",10180,6106,4074,94680.54322200394,97611.25777923354,90288.06823760433,8190,4384,3806,102929.94261294261,110272.27189781022,94472.56699947451,1774,1506,268,62720.80045095829,68390.2390438247,30861.940298507463,216,216,0,44375.0,44375.0,0.0
43,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",14431,8984,5447,88560.44556856767,102122.07702582369,66192.59225261612,7284,4054,3230,108307.51510159254,135681.16428219044,73950.61919504644,6618,4501,2117,71776.64702326986,78588.6025327705,57293.59943316013,529,429,100,26627.599243856333,31902.097902097903,4000.0
44,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,5489,3333,2156,88168.70103844051,90307.68076807681,84862.01298701299,3251,1558,1693,93507.29006459551,111036.26444159179,77376.07796810396,2177,1775,402,80565.36518144235,72113.23943661971,117885.07462686567,61,0,61,75000.0,0.0,75000.0
45,Saratoga County (Outer) PUMA,43371,25416,17955,74812.35848839086,86022.3087818697,58944.238373712054,16331,8526,7805,110158.6075561815,140123.59254046445,77425.55669442665,24863,15209,9654,54769.66898604352,60702.26510618713,45423.402734617775,2177,1681,496,38561.46072576941,40707.01963117192,31289.91935483871
46,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",2012,1088,924,73858.44930417495,81308.08823529411,65086.580086580085,1477,754,723,77574.94922139472,90916.71087533157,63661.13416320885,473,272,201,68134.88372093023,66598.5294117647,70213.93034825871,62,62,0,28987.09677419355,28987.09677419355,0.0
47,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",12539,6778,5761,93180.14195709387,109436.32339923282,74054.22669675403,6711,2930,3781,101976.03933839964,131026.4470989761,79464.08622057657,5039,3241,1798,81499.86108354833,99686.24190064795,48717.847608453834,789,607,182,92961.7237008872,57279.73640856672,211967.03296703298
48,Wayne & Seneca Counties PUMA,39313,23229,16084,57599.443949838475,61435.256791080115,52059.64685401641,9843,4831,5012,86409.61800264147,95443.08217760298,77702.38228252195,27314,16727,10587,47887.43574723585,52396.45483350272,40763.3815056201,2156,1671,485,49109.299628942485,53595.780969479354,33651.75257731959
49,Schenectady County--Schenectady City PUMA,42552,22759,19793,63590.034310960706,70165.56175578892,56029.157783054616,17983,8177,9806,83963.56280931992,97150.77656842362,72967.04568631451,21894,13325,8569,50415.058463505986,56303.54371482176,41258.32302485704,2675,1257,1418,34459.47663551402,41568.33731105807,28157.757404795488
50,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,14651,7223,7428,101467.46365435807,120857.34874705801,82612.70597738288,10190,4781,5409,115047.7222767419,143443.73562016315,89948.56535403956,4461,2442,2019,70446.87738175297,76637.23587223588,62959.57899950471,0,0,0,#DIV/0!,0.0,0.0
51,Nassau County (Northwest)--North Hempstead Town (North) PUMA,20999,12866,8133,187398.1080051431,233849.95725167106,113913.60137710562,16918,10146,6772,211150.1193994562,271360.8200275971,120940.76196101595,3838,2589,1249,91224.21834288692,97538.07261490924,78136.49319455565,243,131,112,52743.20987654321,22600.0,88000.0
