,puma,Unemployment_BABS,Unemployment_HS,FT_Work_BABS,FT_Work_HS,Poverty_BABS,Poverty_HS,Working_Poor_BABS,Working_Poor_HS,Income_level_BABS,Income_level_HS,Rent_Burden_BABS,Rent_Burden_HS,Home_Ownership_BABS,Home_Ownership_HS
0,Total Geo,0.8128260482029139,0.9836416779000993,0.9916256547102564,1.0436108147291316,1.2581344946635282,1.2779290164975388,1.468074307436702,1.25437175663894,0.7437936759760067,0.7625827809210185,1.1569985015881423,0.8312753254032473,0.993746458547775,0.7292174740341013
1,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",0.0,0.0,1.1323861850535528,#DIV/0!,1.2514889458659673,inf,#DIV/0!,#DIV/0!,1.8463247284230853,#DIV/0!,0.0702495966593907,#DIV/0!,0.5916819043941443,#DIV/0!
2,Tompkins County PUMA,#DIV/0!,#DIV/0!,0.8935611038107752,#DIV/0!,2.5104007467672114,#DIV/0!,0.19198334200937012,#DIV/0!,0.33559074934221234,#DIV/0!,inf,#DIV/0!,0.6748178254491234,#DIV/0!
3,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,1.4786595607528392,1.2360699836432107,0.8233502508509716,1.1256629386386745,inf,0.6192680257398613,#DIV/0!,0.9295996459808414,0.26597234185953855,0.5684166473721938,inf,0.4646851774147652,0.5760906509916827,1.1476936514911302
4,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",inf,0.5127905887012782,0.9658450889567323,1.222484667875192,0.7081309291476228,3.565954639406796,inf,2.693693123827857,0.9900616493304732,1.3339543034951684,inf,inf,0.7244509380729987,0.5928227608260128
5,Madison & Cortland Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,#DIV/0!,34.71951219512196,#DIV/0!,inf,#DIV/0!,4.3134146341463415,#DIV/0!,#DIV/0!,#DIV/0!,inf
6,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,inf,#DIV/0!,inf,5.348103742558595,0.24221366301254257,inf,#DIV/0!,inf,#DIV/0!,0.4540960349836865,0.0,inf,inf,0.625057899363816
7,Dutchess County (Southwest) PUMA,0.0,inf,2.3722410763713384,0.5784789644012945,0.28170417252695734,inf,#DIV/0!,inf,1.0910795456165105,1.8316170978482227,#DIV/0!,0.4461883408071749,1.083413871406234,inf
8,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",inf,inf,0.8498727735368958,0.864566188572772,inf,inf,inf,inf,0.5446928061684849,0.6691977694479067,inf,inf,inf,0.5833408657982571
9,Dutchess County (North & East) PUMA,#DIV/0!,2.6362440628425285,2.6724690380184333,0.983926746935907,inf,inf,#DIV/0!,inf,1.3048402929849732,0.44847414888846054,#DIV/0!,#DIV/0!,0.8708644610458911,0.5690454373003689
10,Erie County (Central) PUMA,inf,#DIV/0!,1.0370247849763348,1.0228509505524277,inf,0.25975813257633884,inf,0.0,0.8798138342860363,1.8467356286516476,#DIV/0!,#DIV/0!,0.5381526104417671,2.1045454545454545
