,puma,Total_geo,Total_geo_m,Total_geo_f,Total_FT_mf_t,Total_FT_m,Total_FT_f,Total_PT_mf_t,Total_PT_m,Total_PT_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_FT_mf_t,BABS_FT_m,BABS_FT_f,BABS_PT_mf_t,BABS_PT_m,BABS_PT_f,Total_HS,Total_HS_m,Total_HS_f,HS_FT_mf_t,HS_FT_m,HS_FT_f,HS_PT_mf_t,HS_PT_m,HS_PT_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_FT_mf_t,HSINC_FT_m,HSINC_FT_f,HSINC_PT_mf_t,HSINC_PT_m,HSINC_PT_f
125,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",124,124,0,124,124,0,0,0,0,31,31,0,31,31,0,0,0,0,93,93,0,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0
126,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",3538,1628,1910,3041,1594,1447,497,34,463,1256,700,556,1162,700,462,94,0,94,2183,866,1317,1780,832,948,403,34,369,99,62,37,99,62,37,0,0,0
127,Nassau County (Central)--Hempstead Town (Northeast) PUMA,2017,942,1075,1747,884,863,270,58,212,756,417,339,756,417,339,0,0,0,681,467,214,681,467,214,0,0,0,580,58,522,310,0,310,270,58,212
128,Suffolk County (Central)--Brookhaven Town (Central) PUMA,2126,1085,1041,1666,1085,581,460,0,460,733,284,449,733,284,449,0,0,0,1011,419,592,551,419,132,460,0,460,382,382,0,382,382,0,0,0,0
129,NYC-Manhattan Community District 10--Central Harlem PUMA,1735,689,1046,1147,449,698,588,240,348,1442,533,909,1147,449,698,295,84,211,137,0,137,0,0,0,137,0,137,156,156,0,0,0,0,156,156,0
130,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,NYC-Manhattan Community District 11--East Harlem PUMA,1646,754,892,1096,567,529,550,187,363,1205,702,503,964,567,397,241,135,106,389,0,389,132,0,132,257,0,257,52,52,0,0,0,0,52,52,0
132,Westchester County (Northwest) PUMA,2762,1509,1253,2208,1234,974,554,275,279,1868,1036,832,1456,834,622,412,202,210,894,473,421,752,400,352,142,73,69,0,0,0,0,0,0,0,0,0
133,Onondaga County (North) PUMA,1313,646,667,858,646,212,455,0,455,713,501,212,713,501,212,0,0,0,536,81,455,81,81,0,455,0,455,64,64,0,64,64,0,0,0,0
134,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,1296,699,597,1037,608,429,259,91,168,741,234,507,663,234,429,78,0,78,392,302,90,211,211,0,181,91,90,163,163,0,163,163,0,0,0,0
135,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,2007,1799,208,1559,1396,163,448,403,45,766,558,208,721,558,163,45,0,45,1152,1152,0,749,749,0,403,403,0,89,89,0,89,89,0,0,0,0
136,Genesee & Orleans Counties PUMA,27,0,27,27,0,27,0,0,0,27,0,27,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,Westchester County (Central)--White Plains City PUMA,2818,1392,1426,2288,1081,1207,530,311,219,2286,1208,1078,1835,897,938,451,311,140,532,184,348,453,184,269,79,0,79,0,0,0,0,0,0,0,0,0
138,Saratoga County (South & Central) PUMA,1441,227,1214,1024,227,797,417,0,417,788,116,672,788,116,672,0,0,0,653,111,542,236,111,125,417,0,417,0,0,0,0,0,0,0,0,0
139,Monroe County (South) PUMA,1458,1093,365,1398,1093,305,60,0,60,755,520,235,695,520,175,60,0,60,703,573,130,703,573,130,0,0,0,0,0,0,0,0,0,0,0,0
140,Suffolk County (Central)--Islip Town (Northwest) PUMA,411,189,222,411,189,222,0,0,0,279,189,90,279,189,90,0,0,0,132,0,132,132,0,132,0,0,0,0,0,0,0,0,0,0,0,0
141,St. Lawrence County PUMA,1107,299,808,1016,208,808,91,91,0,934,160,774,934,160,774,0,0,0,125,91,34,34,0,34,91,91,0,48,48,0,48,48,0,0,0,0
142,Nassau County (West Central)--Hempstead Town (West Central) PUMA,996,453,543,884,453,431,112,0,112,665,297,368,665,297,368,0,0,0,268,156,112,156,156,0,112,0,112,63,0,63,63,0,63,0,0,0
143,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,180,101,79,101,101,0,79,0,79,180,101,79,101,101,0,79,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",470,396,74,449,396,53,21,0,21,21,0,21,0,0,0,21,0,21,243,190,53,243,190,53,0,0,0,206,206,0,206,206,0,0,0,0
145,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,221,153,68,221,153,68,0,0,0,87,87,0,87,87,0,0,0,0,134,66,68,134,66,68,0,0,0,0,0,0,0,0,0,0,0,0
146,Capital Region,6454,3386,3068,5424,3145,2279,1030,241,789,3434,1637,1797,3040,1423,1617,394,214,180,2830,1559,1271,2194,1532,662,636,27,609,190,190,0,190,190,0,0,0,0
147,Central NY,4363,2342,2021,3363,2191,1172,1000,151,849,2727,1503,1224,2295,1415,880,432,88,344,1429,704,725,861,641,220,568,63,505,207,135,72,207,135,72,0,0,0
148,Finger Lakes,5964,3605,2359,4517,2606,1911,1447,999,448,1938,1302,636,1621,1045,576,317,257,60,3345,1947,1398,2542,1295,1247,803,652,151,681,356,325,354,266,88,327,90,237
149,Long Island,35318,17422,17896,27689,16295,11394,7629,1127,6502,16960,8034,8926,14732,7489,7243,2228,545,1683,14882,7358,7524,9910,6928,2982,4972,430,4542,3476,2030,1446,3047,1878,1169,429,152,277
150,Mid-Hudson,30443,17081,13362,24933,15627,9306,5510,1454,4056,15594,8548,7046,13501,7783,5718,2093,765,1328,12768,7256,5512,9706,6641,3065,3062,615,2447,2081,1277,804,1726,1203,523,355,74,281
151,Mohawk Valley,3446,1553,1893,2806,1272,1534,640,281,359,1127,509,618,1022,487,535,105,22,83,1836,789,1047,1342,571,771,494,218,276,483,255,228,442,214,228,41,41,0
152,New York City,222700,123984,98716,189267,112658,76609,33433,11326,22107,127986,64431,63555,112897,59634,53263,15089,4797,10292,82714,50463,32251,66634,44853,21781,16080,5610,10470,12000,9090,2910,9736,8171,1565,2264,919,1345
153,North Country,1747,406,1341,1451,315,1136,296,91,205,1110,198,912,997,198,799,113,0,113,450,115,335,314,24,290,136,91,45,187,93,94,140,93,47,47,0,47
154,Southern Tier,2892,1829,1063,2463,1615,848,429,214,215,1830,1002,828,1615,1002,613,215,0,215,961,726,235,747,512,235,214,214,0,101,101,0,101,101,0,0,0,0
155,Western NY,6211,3149,3062,5452,2880,2572,759,269,490,2931,1035,1896,2654,890,1764,277,145,132,2905,2006,899,2555,1882,673,350,124,226,375,108,267,243,108,135,132,0,132
