,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Owner_mf_t,Total_Owner_m,Total_Owner_f,Total_NotOwner_mf_t,Total_NotOwner_m,Total_NotOwner_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Owner_mf_t,BABS_Owner_m,BABS_Owner_f,BABS_NotOwner_mf_t,BABS_NotOwner_m,BABS_NotOwner_f,Total_HS,Total_HS_m,Total_HS_f,HS_Owner_mf_t,HS_Owner_m,HS_Owner_f,HS_NotOwner_mf_t,HS_NotOwner_m,HS_NotOwner_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Owner_mf_t,HSINC_Owner_m,HSINC_Owner_f,HSINC_NotOwner_mf_t,HSINC_NotOwner_m,HSINC_NotOwner_f
142,Nassau County (West Central)--Hempstead Town (West Central) PUMA,1309.0,453.0,856.0,1080.0,350.0,730.0,229.0,103.0,126.0,791.0,297.0,494.0,665.0,297.0,368.0,126.0,0.0,126.0,455.0,156.0,299.0,352.0,53.0,299.0,103.0,103.0,0.0,63.0,0.0,63.0,63.0,0.0,63.0,0.0,0.0,0.0
143,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,180.0,101.0,79.0,0.0,0.0,0.0,180.0,101.0,79.0,180.0,101.0,79.0,0.0,0.0,0.0,180.0,101.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",449.0,396.0,53.0,171.0,118.0,53.0,278.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,190.0,53.0,171.0,118.0,53.0,72.0,72.0,0.0,206.0,206.0,0.0,0.0,0.0,0.0,206.0,206.0,0.0
145,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,513.0,225.0,288.0,513.0,225.0,288.0,0.0,0.0,0.0,162.0,87.0,75.0,162.0,87.0,75.0,0.0,0.0,0.0,202.0,66.0,136.0,202.0,66.0,136.0,0.0,0.0,0.0,149.0,72.0,77.0,149.0,72.0,77.0,0.0,0.0,0.0
146,Capital Region,8341.0,3741.0,4600.0,6579.0,2960.0,3619.0,1762.0,781.0,981.0,4279.0,1637.0,2642.0,2695.0,998.0,1697.0,1584.0,639.0,945.0,3652.0,1833.0,1819.0,3474.0,1691.0,1783.0,178.0,142.0,36.0,410.0,271.0,139.0,410.0,271.0,139.0,0.0,0.0,0.0
147,Central NY,4874.0,2472.0,2402.0,3586.0,2091.0,1495.0,1288.0,381.0,907.0,2781.0,1503.0,1278.0,2186.0,1378.0,808.0,595.0,125.0,470.0,1715.0,834.0,881.0,1144.0,578.0,566.0,571.0,256.0,315.0,378.0,135.0,243.0,256.0,135.0,121.0,122.0,0.0,122.0
148,Finger Lakes,7914.0,4354.0,3560.0,7106.0,3788.0,3318.0,808.0,566.0,242.0,2606.0,1373.0,1233.0,2311.0,1180.0,1131.0,295.0,193.0,102.0,4439.0,2554.0,1885.0,3926.0,2181.0,1745.0,513.0,373.0,140.0,869.0,427.0,442.0,869.0,427.0,442.0,0.0,0.0,0.0
149,Long Island,43186.0,19034.0,24152.0,34760.0,15278.0,19482.0,8426.0,3756.0,4670.0,20010.0,8237.0,11773.0,16585.0,6984.0,9601.0,3425.0,1253.0,2172.0,18966.0,8620.0,10346.0,15191.0,6680.0,8511.0,3775.0,1940.0,1835.0,4210.0,2177.0,2033.0,2984.0,1614.0,1370.0,1226.0,563.0,663.0
150,Mid-Hudson,37555.0,17880.0,19675.0,24279.0,11063.0,13216.0,13276.0,6817.0,6459.0,17880.0,9079.0,8801.0,12980.0,6384.0,6596.0,4900.0,2695.0,2205.0,15600.0,7339.0,8261.0,9219.0,3944.0,5275.0,6381.0,3395.0,2986.0,4075.0,1462.0,2613.0,2080.0,735.0,1345.0,1995.0,727.0,1268.0
151,Mohawk Valley,4012.0,1712.0,2300.0,3126.0,1225.0,1901.0,886.0,487.0,399.0,1173.0,509.0,664.0,728.0,225.0,503.0,445.0,284.0,161.0,2343.0,948.0,1395.0,1902.0,745.0,1157.0,441.0,203.0,238.0,496.0,255.0,241.0,496.0,255.0,241.0,0.0,0.0,0.0
152,New York City,270801.0,135808.0,134993.0,110651.0,54809.0,55842.0,160150.0,80999.0,79151.0,146607.0,69988.0,76619.0,59281.0,29967.0,29314.0,87326.0,40021.0,47305.0,106473.0,55599.0,50874.0,42089.0,19826.0,22263.0,64384.0,35773.0,28611.0,17721.0,10221.0,7500.0,9281.0,5016.0,4265.0,8440.0,5205.0,3235.0
153,North Country,1904.0,484.0,1420.0,1046.0,267.0,779.0,858.0,217.0,641.0,1105.0,198.0,907.0,627.0,198.0,429.0,478.0,0.0,478.0,612.0,193.0,419.0,280.0,24.0,256.0,332.0,169.0,163.0,187.0,93.0,94.0,139.0,45.0,94.0,48.0,48.0,0.0
154,Southern Tier,3878.0,2063.0,1815.0,2338.0,1408.0,930.0,1540.0,655.0,885.0,2190.0,1082.0,1108.0,917.0,492.0,425.0,1273.0,590.0,683.0,1371.0,880.0,491.0,1104.0,815.0,289.0,267.0,65.0,202.0,317.0,101.0,216.0,317.0,101.0,216.0,0.0,0.0,0.0
155,Western NY,7506.0,3286.0,4220.0,4378.0,1866.0,2512.0,3128.0,1420.0,1708.0,3326.0,1172.0,2154.0,1725.0,610.0,1115.0,1601.0,562.0,1039.0,3805.0,2006.0,1799.0,2324.0,1194.0,1130.0,1481.0,812.0,669.0,375.0,108.0,267.0,329.0,62.0,267.0,46.0,46.0,0.0
