,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
122,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,7236,4696,2540,5751,3382,2369,1485,1314,171,4082,2509,1573,3911,2509,1402,171,0,171,2788,1821,967,1607,640,967,1181,1181,0,366,366,0,233,233,0,133,133,0
123,Broome (Outer West) & Tioga Counties PUMA,271,168,103,168,168,0,103,0,103,78,78,0,78,78,0,0,0,0,193,90,103,90,90,0,103,0,103,0,0,0,0,0,0,0,0,0
124,Putnam County PUMA,1637,805,832,1637,805,832,0,0,0,586,358,228,586,358,228,0,0,0,794,190,604,794,190,604,0,0,0,257,257,0,257,257,0,0,0,0
125,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",124,124,0,124,124,0,0,0,0,31,31,0,31,31,0,0,0,0,93,93,0,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0
126,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",3041,1594,1447,2929,1542,1387,112,52,60,1162,700,462,1110,648,462,52,52,0,1780,832,948,1720,832,888,60,0,60,99,62,37,99,62,37,0,0,0
127,Nassau County (Central)--Hempstead Town (Northeast) PUMA,1747,884,863,1747,884,863,0,0,0,756,417,339,756,417,339,0,0,0,681,467,214,681,467,214,0,0,0,310,0,310,310,0,310,0,0,0
128,Suffolk County (Central)--Brookhaven Town (Central) PUMA,1666,1085,581,1090,666,424,576,419,157,733,284,449,576,284,292,157,0,157,551,419,132,132,0,132,419,419,0,382,382,0,382,382,0,0,0,0
129,NYC-Manhattan Community District 10--Central Harlem PUMA,1147,449,698,1147,449,698,0,0,0,1147,449,698,1147,449,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,NYC-Manhattan Community District 11--East Harlem PUMA,1096,567,529,1096,567,529,0,0,0,964,567,397,964,567,397,0,0,0,132,0,132,132,0,132,0,0,0,0,0,0,0,0,0,0,0,0
132,Westchester County (Northwest) PUMA,2208,1234,974,2208,1234,974,0,0,0,1456,834,622,1456,834,622,0,0,0,752,400,352,752,400,352,0,0,0,0,0,0,0,0,0,0,0,0
133,Onondaga County (North) PUMA,858,646,212,858,646,212,0,0,0,713,501,212,713,501,212,0,0,0,81,81,0,81,81,0,0,0,0,64,64,0,64,64,0,0,0,0
134,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,1037,608,429,744,315,429,293,293,0,663,234,429,663,234,429,0,0,0,211,211,0,81,81,0,130,130,0,163,163,0,0,0,0,163,163,0
135,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,1559,1396,163,1213,1050,163,346,346,0,721,558,163,721,558,163,0,0,0,749,749,0,403,403,0,346,346,0,89,89,0,89,89,0,0,0,0
136,Genesee & Orleans Counties PUMA,27,0,27,27,0,27,0,0,0,27,0,27,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,Westchester County (Central)--White Plains City PUMA,2288,1081,1207,2288,1081,1207,0,0,0,1835,897,938,1835,897,938,0,0,0,453,184,269,453,184,269,0,0,0,0,0,0,0,0,0,0,0,0
138,Saratoga County (South & Central) PUMA,1024,227,797,946,227,719,78,0,78,788,116,672,710,116,594,78,0,78,236,111,125,236,111,125,0,0,0,0,0,0,0,0,0,0,0,0
139,Monroe County (South) PUMA,1398,1093,305,1260,955,305,138,138,0,695,520,175,695,520,175,0,0,0,703,573,130,565,435,130,138,138,0,0,0,0,0,0,0,0,0,0
140,Suffolk County (Central)--Islip Town (Northwest) PUMA,411,189,222,411,189,222,0,0,0,279,189,90,279,189,90,0,0,0,132,0,132,132,0,132,0,0,0,0,0,0,0,0,0,0,0,0
141,St. Lawrence County PUMA,1016,208,808,954,160,794,62,48,14,934,160,774,934,160,774,0,0,0,34,0,34,20,0,20,14,0,14,48,48,0,0,0,0,48,48,0
142,Nassau County (West Central)--Hempstead Town (West Central) PUMA,884,453,431,884,453,431,0,0,0,665,297,368,665,297,368,0,0,0,156,156,0,156,156,0,0,0,0,63,0,63,63,0,63,0,0,0
143,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,101,101,0,101,101,0,0,0,0,101,101,0,101,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",449,396,53,269,216,53,180,180,0,0,0,0,0,0,0,0,0,0,243,190,53,171,118,53,72,72,0,206,206,0,98,98,0,108,108,0
145,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,221,153,68,221,153,68,0,0,0,87,87,0,87,87,0,0,0,0,134,66,68,134,66,68,0,0,0,0,0,0,0,0,0,0,0,0
146,Capital Region,5424,3145,2279,4963,2854,2109,461,291,170,3040,1423,1617,2782,1335,1447,258,88,170,2194,1532,662,2117,1455,662,77,77,0,190,190,0,64,64,0,126,126,0
147,Central NY,3363,2191,1172,3164,1992,1172,199,199,0,2295,1415,880,2222,1342,880,73,73,0,861,641,220,735,515,220,126,126,0,207,135,72,207,135,72,0,0,0
148,Finger Lakes,4517,2606,1911,4379,2468,1911,138,138,0,1621,1045,576,1621,1045,576,0,0,0,2542,1295,1247,2404,1157,1247,138,138,0,354,266,88,354,266,88,0,0,0
149,Long Island,27530,16136,11394,26407,15275,11132,1123,861,262,14645,7402,7243,14387,7340,7047,258,62,196,9838,6856,2982,9035,6119,2916,803,737,66,3047,1878,1169,2985,1816,1169,62,62,0
150,Mid-Hudson,24933,15627,9306,23282,14216,9066,1651,1411,240,13501,7783,5718,13168,7530,5638,333,253,80,9706,6641,3065,8508,5603,2905,1198,1038,160,1726,1203,523,1606,1083,523,120,120,0
151,Mohawk Valley,2806,1272,1534,2591,1177,1414,215,95,120,1022,487,535,947,487,460,75,0,75,1342,571,771,1202,476,726,140,95,45,442,214,228,442,214,228,0,0,0
152,New York City,189130,112586,76544,171084,99309,71775,18046,13277,4769,112760,59562,53198,106813,56623,50190,5947,2939,3008,66634,44853,21781,56894,36874,20020,9740,7979,1761,9736,8171,1565,7377,5812,1565,2359,2359,0
153,North Country,1451,315,1136,1341,267,1074,110,48,62,997,198,799,997,198,799,0,0,0,314,24,290,252,24,228,62,0,62,140,93,47,92,45,47,48,48,0
154,Southern Tier,2463,1615,848,1925,1345,580,538,270,268,1615,1002,613,1502,1002,500,113,0,113,747,512,235,322,242,80,425,270,155,101,101,0,101,101,0,0,0,0
155,Western NY,5452,2880,2572,4607,2322,2285,845,558,287,2654,890,1764,2489,725,1764,165,165,0,2555,1882,673,1875,1489,386,680,393,287,243,108,135,243,108,135,0,0,0
