,puma,Total_geo,Total_geo_m,Total_geo_f,Total_FT_mf_t,Total_FT_m,Total_FT_f,Total_PT_mf_t,Total_PT_m,Total_PT_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_FT_mf_t,BABS_FT_m,BABS_FT_f,BABS_PT_mf_t,BABS_PT_m,BABS_PT_f,Total_HS,Total_HS_m,Total_HS_f,HS_FT_mf_t,HS_FT_m,HS_FT_f,HS_PT_mf_t,HS_PT_m,HS_PT_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_FT_mf_t,HSINC_FT_m,HSINC_FT_f,HSINC_PT_mf_t,HSINC_PT_m,HSINC_PT_f
107,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",79,79,0,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,79,79,0,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,2795,1963,832,2576,1744,832,219,219,0,482,330,152,482,330,152,0,0,0,1192,807,385,1192,807,385,0,0,0,1121,826,295,902,607,295,219,219,0
109,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",8139,4056,4083,6330,3265,3065,1809,791,1018,652,328,324,466,328,138,186,0,186,5055,1904,3151,4052,1599,2453,1003,305,698,2432,1824,608,1812,1338,474,620,486,134
110,Suffolk County (East) PUMA,8479,5868,2611,6864,5515,1349,1615,353,1262,1828,1564,264,1615,1564,51,213,0,213,5761,3493,2268,4359,3140,1219,1402,353,1049,890,811,79,890,811,79,0,0,0
111,Orange County (Northwest) PUMA,2164,1742,422,1959,1655,304,205,87,118,0,0,0,0,0,0,0,0,0,1893,1528,365,1688,1441,247,205,87,118,271,214,57,271,214,57,0,0,0
112,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,137,0,137,137,0,137,0,0,0,0,0,0,0,0,0,0,0,0,137,0,137,137,0,137,0,0,0,0,0,0,0,0,0,0,0,0
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",5140,3145,1995,4601,2840,1761,539,305,234,1069,335,734,1021,287,734,48,48,0,2730,1696,1034,2391,1496,895,339,200,139,1341,1114,227,1189,1057,132,152,57,95
114,Suffolk County (Northwest)--Smithtown Town PUMA,733,493,240,733,493,240,0,0,0,398,158,240,398,158,240,0,0,0,335,335,0,335,335,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Ulster County (East) PUMA,810,492,318,810,492,318,0,0,0,349,68,281,349,68,281,0,0,0,210,210,0,210,210,0,0,0,0,251,214,37,251,214,37,0,0,0
116,Westchester County (Northeast) PUMA,3611,1813,1798,2136,1731,405,1475,82,1393,443,228,215,327,228,99,116,0,116,1870,477,1393,783,477,306,1087,0,1087,1298,1108,190,1026,1026,0,272,82,190
117,NYC-Brooklyn Community District 4--Bushwick PUMA,5048,2732,2316,3979,2246,1733,1069,486,583,1194,250,944,1015,250,765,179,0,179,3007,2029,978,2213,1543,670,794,486,308,847,453,394,751,453,298,96,0,96
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,3274,1480,1794,2776,1480,1296,498,0,498,797,406,391,681,406,275,116,0,116,1840,876,964,1565,876,689,275,0,275,637,198,439,530,198,332,107,0,107
119,Dutchess County (North & East) PUMA,1247,1068,179,1172,1068,104,75,0,75,131,71,60,131,71,60,0,0,0,1023,904,119,948,904,44,75,0,75,93,93,0,93,93,0,0,0,0
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,7599,4552,3047,5786,3686,2100,1813,866,947,613,222,391,312,122,190,301,100,201,4221,2479,1742,3787,2253,1534,434,226,208,2765,1851,914,1687,1311,376,1078,540,538
121,Broome (Outer West) & Tioga Counties PUMA,567,295,272,567,295,272,0,0,0,426,154,272,426,154,272,0,0,0,141,141,0,141,141,0,0,0,0,0,0,0,0,0,0,0,0,0
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",2381,1782,599,2381,1782,599,0,0,0,882,393,489,882,393,489,0,0,0,894,784,110,894,784,110,0,0,0,605,605,0,605,605,0,0,0,0
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",820,324,496,597,250,347,223,74,149,62,0,62,62,0,62,0,0,0,289,74,215,215,0,215,74,74,0,469,250,219,320,250,70,149,0,149
124,Orange County (Northeast)--Greater Newburgh City PUMA,2612,1408,1204,2277,1230,1047,335,178,157,116,0,116,116,0,116,0,0,0,1753,920,833,1501,825,676,252,95,157,743,488,255,660,405,255,83,83,0
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",1652,947,705,1534,947,587,118,0,118,1574,869,705,1456,869,587,118,0,118,78,78,0,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,4127,2759,1368,3893,2682,1211,234,77,157,1535,1035,500,1301,958,343,234,77,157,2592,1724,868,2592,1724,868,0,0,0,0,0,0,0,0,0,0,0,0
127,Onondaga County (North) PUMA,260,0,260,260,0,260,0,0,0,260,0,260,260,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,2211,1296,915,1785,1147,638,426,149,277,717,572,145,717,572,145,0,0,0,1199,500,699,993,500,493,206,0,206,295,224,71,75,75,0,220,149,71
129,Monroe County (North & West) PUMA,79,79,0,79,79,0,0,0,0,79,79,0,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Sullivan & Ulster (West) Counties PUMA,1252,1027,225,1005,837,168,247,190,57,201,147,54,54,0,54,147,147,0,430,259,171,373,259,114,57,0,57,621,621,0,578,578,0,43,43,0
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,1628,673,955,1167,673,494,461,0,461,82,0,82,0,0,0,82,0,82,1188,673,515,809,673,136,379,0,379,358,0,358,358,0,358,0,0,0
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,4382,2460,1922,2926,1986,940,1456,474,982,1003,595,408,661,458,203,342,137,205,2027,898,1129,1407,734,673,620,164,456,1352,967,385,858,794,64,494,173,321
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",7758,4503,3255,6111,3615,2496,1647,888,759,917,302,615,706,167,539,211,135,76,3901,2326,1575,2797,1827,970,1104,499,605,2940,1875,1065,2608,1621,987,332,254,78
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",3059,1751,1308,2641,1697,944,418,54,364,1245,812,433,1032,812,220,213,0,213,1767,892,875,1562,838,724,205,54,151,47,47,0,47,47,0,0,0,0
135,Monroe County (Central)--Rochester City (West) PUMA,342,128,214,214,0,214,128,128,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,128,128,0,214,0,214,214,0,214,0,0,0
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,6744,3006,3738,5703,2673,3030,1041,333,708,1905,728,1177,1483,460,1023,422,268,154,3758,1613,2145,3204,1548,1656,554,65,489,1081,665,416,1016,665,351,65,0,65
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,12126,8326,3800,10452,7525,2927,1674,801,873,1142,725,417,885,624,261,257,101,156,6448,4188,2260,5803,3939,1864,645,249,396,4536,3413,1123,3764,2962,802,772,451,321
138,Putnam County PUMA,1901,1411,490,1727,1237,490,174,174,0,757,453,304,583,279,304,174,174,0,880,694,186,880,694,186,0,0,0,264,264,0,264,264,0,0,0,0
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,6906,3930,2976,5709,3342,2367,1197,588,609,1271,393,878,1030,393,637,241,0,241,4636,2720,1916,3680,2132,1548,956,588,368,999,817,182,999,817,182,0,0,0
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,996,603,393,842,449,393,154,154,0,749,460,289,595,306,289,154,154,0,143,143,0,143,143,0,0,0,0,104,0,104,104,0,104,0,0,0
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,1281,712,569,626,140,486,655,572,83,302,0,302,302,0,302,0,0,0,839,572,267,184,0,184,655,572,83,140,140,0,140,140,0,0,0,0
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",10269,5365,4904,7906,4275,3631,2363,1090,1273,1758,879,879,1522,879,643,236,0,236,5828,2804,3024,4425,2265,2160,1403,539,864,2683,1682,1001,1959,1131,828,724,551,173
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,4113,3275,838,3477,3089,388,636,186,450,260,108,152,152,0,152,108,108,0,1843,1249,594,1485,1249,236,358,0,358,2010,1918,92,1840,1840,0,170,78,92
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,2906,1499,1407,2097,1125,972,809,374,435,481,417,64,417,417,0,64,0,64,1639,576,1063,1107,202,905,532,374,158,786,506,280,573,506,67,213,0,213
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",1920,1160,760,1322,928,394,598,232,366,101,67,34,67,67,0,34,0,34,1237,652,585,814,420,394,423,232,191,582,441,141,441,441,0,141,0,141
146,Capital Region,3336,1539,1797,3097,1539,1558,239,0,239,1203,536,667,1099,536,563,104,0,104,1529,632,897,1394,632,762,135,0,135,604,371,233,604,371,233,0,0,0
147,Central NY,2211,1427,784,1850,1180,670,361,247,114,856,415,441,776,335,441,80,80,0,1076,771,305,1000,771,229,76,0,76,279,241,38,74,74,0,205,167,38
148,Finger Lakes,3767,2181,1586,2900,2003,897,867,178,689,256,79,177,256,79,177,0,0,0,1966,1191,775,1231,1013,218,735,178,557,1545,911,634,1413,911,502,132,0,132
149,Long Island,82135,51694,30441,67024,45632,21392,15111,6062,9049,12418,6765,5653,9945,6165,3780,2473,600,1873,47217,29211,18006,38399,26106,12293,8818,3105,5713,22500,15718,6782,18680,13361,5319,3820,2357,1463
150,Mid-Hudson,63447,41019,22428,51863,36714,15149,11584,4305,7279,11236,4444,6792,9998,4063,5935,1238,381,857,35545,22176,13369,27995,19859,8136,7550,2317,5233,16666,14399,2267,13870,12792,1078,2796,1607,1189
151,Mohawk Valley,378,125,253,306,114,192,72,11,61,115,0,115,54,0,54,61,0,61,138,0,138,138,0,138,0,0,0,125,125,0,114,114,0,11,11,0
152,New York City,305454,168947,136507,255948,151886,104062,49506,17061,32445,70190,31560,38630,60898,28440,32458,9292,3120,6172,170380,91897,78483,140690,81336,59354,29690,10561,19129,64884,45490,19394,54360,42110,12250,10524,3380,7144
153,North Country,1666,1037,629,970,948,22,696,89,607,587,565,22,587,565,22,0,0,0,1079,472,607,383,383,0,696,89,607,0,0,0,0,0,0,0,0,0
154,Southern Tier,962,530,432,939,530,409,23,0,23,426,154,272,426,154,272,0,0,0,484,324,160,461,324,137,23,0,23,52,52,0,52,52,0,0,0,0
155,Western NY,3815,2084,1731,3268,1770,1498,547,314,233,1461,515,946,1461,515,946,0,0,0,1923,1390,533,1376,1076,300,547,314,233,431,179,252,431,179,252,0,0,0
