,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
114,Suffolk County (Northwest)--Smithtown Town PUMA,815,575,240,815,575,240,0,0,0,398,158,240,398,158,240,0,0,0,417,417,0,417,417,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Ulster County (East) PUMA,1254,708,546,812,409,403,442,299,143,349,68,281,349,68,281,0,0,0,344,259,85,212,127,85,132,132,0,561,381,180,251,214,37,310,167,143
116,Westchester County (Northeast) PUMA,3918,1813,2105,2960,1459,1501,958,354,604,443,228,215,276,61,215,167,167,0,2177,477,1700,1763,477,1286,414,0,414,1298,1108,190,921,921,0,377,187,190
117,NYC-Brooklyn Community District 4--Bushwick PUMA,6336,3531,2805,3774,2571,1203,2562,960,1602,1274,250,1024,884,250,634,390,0,390,3446,2320,1126,2279,1827,452,1167,493,674,1616,961,655,611,494,117,1005,467,538
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,4037,1957,2080,2346,1480,866,1691,477,1214,1013,406,607,596,406,190,417,0,417,1910,876,1034,1552,876,676,358,0,358,1114,675,439,198,198,0,916,477,439
119,Dutchess County (North & East) PUMA,1303,1124,179,1260,1081,179,43,43,0,131,71,60,131,71,60,0,0,0,1079,960,119,1036,917,119,43,43,0,93,93,0,93,93,0,0,0,0
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,9544,5422,4122,6693,3797,2896,2851,1625,1226,868,477,391,768,377,391,100,100,0,5647,3034,2613,4449,2259,2190,1198,775,423,3029,1911,1118,1476,1161,315,1553,750,803
121,Broome (Outer West) & Tioga Counties PUMA,567,295,272,567,295,272,0,0,0,426,154,272,426,154,272,0,0,0,141,141,0,141,141,0,0,0,0,0,0,0,0,0,0,0,0,0
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",2472,1782,690,2271,1782,489,201,0,201,882,393,489,882,393,489,0,0,0,985,784,201,784,784,0,201,0,201,605,605,0,605,605,0,0,0,0
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",1002,324,678,791,324,467,211,0,211,62,0,62,62,0,62,0,0,0,399,74,325,337,74,263,62,0,62,541,250,291,392,250,142,149,0,149
124,Orange County (Northeast)--Greater Newburgh City PUMA,3557,1408,2149,2473,1113,1360,1084,295,789,567,0,567,567,0,567,0,0,0,1753,920,833,1391,853,538,362,67,295,1237,488,749,515,260,255,722,228,494
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",1652,947,705,1652,947,705,0,0,0,1574,869,705,1574,869,705,0,0,0,78,78,0,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,4905,2968,1937,4225,2451,1774,680,517,163,1702,1106,596,1554,958,596,148,148,0,3192,1851,1341,2671,1493,1178,521,358,163,11,11,0,0,0,0,11,11,0
127,Onondaga County (North) PUMA,501,0,501,501,0,501,0,0,0,260,0,260,260,0,260,0,0,0,241,0,241,241,0,241,0,0,0,0,0,0,0,0,0,0,0,0
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,2501,1364,1137,1432,905,527,1069,459,610,770,572,198,505,307,198,265,265,0,1326,548,778,806,548,258,520,0,520,405,244,161,121,50,71,284,194,90
129,Monroe County (North & West) PUMA,79,79,0,79,79,0,0,0,0,79,79,0,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Sullivan & Ulster (West) Counties PUMA,1367,1142,225,910,783,127,457,359,98,201,147,54,201,147,54,0,0,0,545,374,171,447,374,73,98,0,98,621,621,0,262,262,0,359,359,0
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,1813,769,1044,1813,769,1044,0,0,0,171,0,171,171,0,171,0,0,0,1188,673,515,1188,673,515,0,0,0,454,96,358,454,96,358,0,0,0
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,5212,2460,2752,2879,1520,1359,2333,940,1393,1003,595,408,519,519,0,484,76,408,2443,898,1545,1659,753,906,784,145,639,1766,967,799,701,248,453,1065,719,346
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",8717,4971,3746,5413,3696,1717,3304,1275,2029,1335,720,615,1075,616,459,260,104,156,4245,2364,1881,2958,1700,1258,1287,664,623,3137,1887,1250,1380,1380,0,1757,507,1250
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",4110,1818,2292,3963,1671,2292,147,147,0,1469,879,590,1469,879,590,0,0,0,2442,892,1550,2295,745,1550,147,147,0,199,47,152,199,47,152,0,0,0
135,Monroe County (Central)--Rochester City (West) PUMA,597,278,319,128,128,0,469,150,319,0,0,0,0,0,0,0,0,0,383,278,105,128,128,0,255,150,105,214,0,214,0,0,0,214,0,214
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,8261,3406,4855,6834,2733,4101,1427,673,754,2127,728,1399,1834,636,1198,293,92,201,4649,1949,2700,3860,1617,2243,789,332,457,1485,729,756,1140,480,660,345,249,96
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,14229,8682,5547,12479,7466,5013,1750,1216,534,1337,920,417,1337,920,417,0,0,0,7319,4266,3053,6133,3494,2639,1186,772,414,5573,3496,2077,5009,3052,1957,564,444,120
138,Putnam County PUMA,2123,1633,490,1596,1106,490,527,527,0,757,453,304,757,453,304,0,0,0,1102,916,186,575,389,186,527,527,0,264,264,0,264,264,0,0,0,0
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,8662,4377,4285,6719,3414,3305,1943,963,980,1532,393,1139,1341,393,948,191,0,191,5671,2968,2703,4329,2154,2175,1342,814,528,1459,1016,443,1049,867,182,410,149,261
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,1088,695,393,945,552,393,143,143,0,841,552,289,841,552,289,0,0,0,143,143,0,0,0,0,143,143,0,104,0,104,104,0,104,0,0,0
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,1786,795,991,1619,712,907,167,83,84,302,0,302,302,0,302,0,0,0,1344,655,689,1177,572,605,167,83,84,140,140,0,140,140,0,0,0,0
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",12361,6453,5908,6956,4125,2831,5405,2328,3077,2035,879,1156,1245,879,366,790,0,790,6767,3280,3487,3588,1859,1729,3179,1421,1758,3559,2294,1265,2123,1387,736,1436,907,529
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,4964,3250,1714,4856,3142,1714,108,108,0,260,108,152,152,0,152,108,108,0,2772,1302,1470,2772,1302,1470,0,0,0,1932,1840,92,1932,1840,92,0,0,0
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,3428,1666,1762,1911,1001,910,1517,665,852,678,417,261,596,399,197,82,18,64,1726,663,1063,655,96,559,1071,567,504,1024,586,438,660,506,154,364,80,284
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",2086,1160,926,564,304,260,1522,856,666,101,67,34,101,67,34,0,0,0,1403,652,751,463,237,226,940,415,525,582,441,141,0,0,0,582,441,141
146,Capital Region,4113,1573,2540,3485,1328,2157,628,245,383,1788,536,1252,1488,513,975,300,23,277,1635,632,1003,1341,444,897,294,188,106,690,405,285,656,371,285,34,34,0
147,Central NY,2887,1427,1460,2425,1180,1245,462,247,215,924,415,509,844,335,509,80,80,0,1532,771,761,1317,771,546,215,0,215,431,241,190,264,74,190,167,167,0
148,Finger Lakes,4465,2471,1994,2806,1977,829,1659,494,1165,256,79,177,256,79,177,0,0,0,2524,1341,1183,1589,1079,510,935,262,673,1685,1051,634,961,819,142,724,232,492
149,Long Island,95511,54907,40604,80788,47658,33130,14723,7249,7474,13798,7916,5882,12633,7300,5333,1165,616,549,55567,30392,25175,47779,27425,20354,7788,2967,4821,26146,16599,9547,20376,12933,7443,5770,3666,2104
150,Mid-Hudson,76427,43873,32554,54875,31843,23032,21552,12030,9522,11874,4444,7430,11064,3981,7083,810,463,347,44201,24863,19338,30273,17145,13128,13928,7718,6210,20352,14566,5786,13538,10717,2821,6814,3849,2965
151,Mohawk Valley,578,256,322,340,149,191,238,107,131,184,0,184,123,0,123,61,0,61,269,131,138,199,131,68,70,0,70,125,125,0,18,18,0,107,107,0
152,New York City,372344,191229,181115,255422,139076,116346,116922,52153,64769,80835,34373,46462,66753,30708,36045,14082,3665,10417,205189,103016,102173,140593,74293,66300,64596,28723,35873,86320,53840,32480,48076,34075,14001,38244,19765,18479
153,North Country,1817,1001,816,1635,948,687,182,53,129,676,565,111,676,565,111,0,0,0,1063,383,680,959,383,576,104,0,104,78,53,25,0,0,0,78,53,25
154,Southern Tier,1090,530,560,1011,451,560,79,79,0,426,154,272,426,154,272,0,0,0,612,324,288,533,245,288,79,79,0,52,52,0,52,52,0,0,0,0
155,Western NY,4536,2213,2323,3489,1644,1845,1047,569,478,1717,515,1202,1717,515,1202,0,0,0,2203,1334,869,1476,972,504,727,362,365,616,364,252,296,157,139,320,207,113
