,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Owner_mf_t,Total_Owner_m,Total_Owner_f,Total_NotOwner_mf_t,Total_NotOwner_m,Total_NotOwner_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Owner_mf_t,BABS_Owner_m,BABS_Owner_f,BABS_NotOwner_mf_t,BABS_NotOwner_m,BABS_NotOwner_f,Total_HS,Total_HS_m,Total_HS_f,HS_Owner_mf_t,HS_Owner_m,HS_Owner_f,HS_NotOwner_mf_t,HS_NotOwner_m,HS_NotOwner_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Owner_mf_t,HSINC_Owner_m,HSINC_Owner_f,HSINC_NotOwner_mf_t,HSINC_NotOwner_m,HSINC_NotOwner_f
65,Nassau County (West Central)--Hempstead Town (West Central) PUMA,4105.0,2578.0,1527.0,3698.0,2391.0,1307.0,407.0,187.0,220.0,396.0,300.0,96.0,396.0,300.0,96.0,0.0,0.0,0.0,2961.0,1587.0,1374.0,2554.0,1400.0,1154.0,407.0,187.0,220.0,748.0,691.0,57.0,748.0,691.0,57.0,0.0,0.0,0.0
66,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,104.0,104.0,0.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,104.0,0.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",10824.0,4894.0,5930.0,1799.0,818.0,981.0,9025.0,4076.0,4949.0,2471.0,558.0,1913.0,477.0,44.0,433.0,1994.0,514.0,1480.0,6469.0,3342.0,3127.0,1209.0,661.0,548.0,5260.0,2681.0,2579.0,1884.0,994.0,890.0,113.0,113.0,0.0,1771.0,881.0,890.0
68,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",11772.0,5830.0,5942.0,1011.0,421.0,590.0,10761.0,5409.0,5352.0,2713.0,1048.0,1665.0,678.0,365.0,313.0,2035.0,683.0,1352.0,6154.0,3354.0,2800.0,100.0,56.0,44.0,6054.0,3298.0,2756.0,2905.0,1428.0,1477.0,233.0,0.0,233.0,2672.0,1428.0,1244.0
69,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",7348.0,2992.0,4356.0,1232.0,607.0,625.0,6116.0,2385.0,3731.0,1654.0,579.0,1075.0,548.0,339.0,209.0,1106.0,240.0,866.0,3989.0,1720.0,2269.0,684.0,268.0,416.0,3305.0,1452.0,1853.0,1705.0,693.0,1012.0,0.0,0.0,0.0,1705.0,693.0,1012.0
70,Erie County (Northeast) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,NYC-Manhattan Community District 11--East Harlem PUMA,4863.0,2225.0,2638.0,269.0,0.0,269.0,4594.0,2225.0,2369.0,1263.0,159.0,1104.0,54.0,0.0,54.0,1209.0,159.0,1050.0,2649.0,1477.0,1172.0,215.0,0.0,215.0,2434.0,1477.0,957.0,951.0,589.0,362.0,0.0,0.0,0.0,951.0,589.0,362.0
72,Orange County (Southeast) PUMA,1525.0,837.0,688.0,1012.0,400.0,612.0,513.0,437.0,76.0,397.0,50.0,347.0,397.0,50.0,347.0,0.0,0.0,0.0,978.0,637.0,341.0,615.0,350.0,265.0,363.0,287.0,76.0,150.0,150.0,0.0,0.0,0.0,0.0,150.0,150.0,0.0
73,Westchester County (Southeast) PUMA,9164.0,5717.0,3447.0,2941.0,1171.0,1770.0,6223.0,4546.0,1677.0,2221.0,943.0,1278.0,667.0,277.0,390.0,1554.0,666.0,888.0,3360.0,1830.0,1530.0,1598.0,602.0,996.0,1762.0,1228.0,534.0,3583.0,2944.0,639.0,676.0,292.0,384.0,2907.0,2652.0,255.0
74,NYC-Queens Community District 1--Astoria & Long Island City PUMA,10444.0,6066.0,4378.0,884.0,455.0,429.0,9560.0,5611.0,3949.0,2927.0,1539.0,1388.0,122.0,0.0,122.0,2805.0,1539.0,1266.0,5017.0,2743.0,2274.0,762.0,455.0,307.0,4255.0,2288.0,1967.0,2500.0,1784.0,716.0,0.0,0.0,0.0,2500.0,1784.0,716.0
75,Livingston & Wyoming Counties PUMA,466.0,420.0,46.0,268.0,232.0,36.0,198.0,188.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,31.0,36.0,36.0,0.0,36.0,31.0,31.0,0.0,399.0,389.0,10.0,232.0,232.0,0.0,167.0,157.0,10.0
76,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,2718.0,1612.0,1106.0,2718.0,1612.0,1106.0,0.0,0.0,0.0,68.0,0.0,68.0,68.0,0.0,68.0,0.0,0.0,0.0,1988.0,1221.0,767.0,1988.0,1221.0,767.0,0.0,0.0,0.0,662.0,391.0,271.0,662.0,391.0,271.0,0.0,0.0,0.0
77,Westchester County (Southwest)--Yonkers City PUMA,16860.0,9161.0,7699.0,5643.0,3219.0,2424.0,11217.0,5942.0,5275.0,1520.0,469.0,1051.0,1300.0,469.0,831.0,220.0,0.0,220.0,11745.0,7021.0,4724.0,3399.0,2437.0,962.0,8346.0,4584.0,3762.0,3595.0,1671.0,1924.0,944.0,313.0,631.0,2651.0,1358.0,1293.0
78,Erie County (North Central) PUMA,610.0,81.0,529.0,489.0,81.0,408.0,121.0,0.0,121.0,489.0,81.0,408.0,489.0,81.0,408.0,0.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Saratoga County (South & Central) PUMA,88.0,0.0,88.0,88.0,0.0,88.0,0.0,0.0,0.0,88.0,0.0,88.0,88.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Suffolk County (South Central)--Brookhaven Town (South) PUMA,4511.0,2732.0,1779.0,3180.0,1849.0,1331.0,1331.0,883.0,448.0,380.0,89.0,291.0,380.0,89.0,291.0,0.0,0.0,0.0,2807.0,1683.0,1124.0,1476.0,800.0,676.0,1331.0,883.0,448.0,1324.0,960.0,364.0,1324.0,960.0,364.0,0.0,0.0,0.0
81,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",599.0,303.0,296.0,510.0,214.0,296.0,89.0,89.0,0.0,212.0,86.0,126.0,212.0,86.0,126.0,0.0,0.0,0.0,217.0,217.0,0.0,128.0,128.0,0.0,89.0,89.0,0.0,170.0,0.0,170.0,170.0,0.0,170.0,0.0,0.0,0.0
82,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,107.0,107.0,0.0,107.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,107.0,0.0,107.0,107.0,0.0,0.0,0.0,0.0
83,Niagara County (North & East) PUMA,156.0,71.0,85.0,156.0,71.0,85.0,0.0,0.0,0.0,85.0,0.0,85.0,85.0,0.0,85.0,0.0,0.0,0.0,71.0,71.0,0.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Monroe County (Central)--Rochester City (East) PUMA,1048.0,430.0,618.0,297.0,102.0,195.0,751.0,328.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,430.0,340.0,102.0,102.0,0.0,668.0,328.0,340.0,278.0,0.0,278.0,195.0,0.0,195.0,83.0,0.0,83.0
85,Warren & Washington Counties PUMA,55.0,0.0,55.0,55.0,0.0,55.0,0.0,0.0,0.0,55.0,0.0,55.0,55.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,2623.0,1775.0,848.0,1605.0,881.0,724.0,1018.0,894.0,124.0,630.0,278.0,352.0,630.0,278.0,352.0,0.0,0.0,0.0,1494.0,1187.0,307.0,910.0,603.0,307.0,584.0,584.0,0.0,499.0,310.0,189.0,65.0,0.0,65.0,434.0,310.0,124.0
87,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,1719.0,208.0,1511.0,201.0,76.0,125.0,1518.0,132.0,1386.0,1268.0,208.0,1060.0,201.0,76.0,125.0,1067.0,132.0,935.0,451.0,0.0,451.0,0.0,0.0,0.0,451.0,0.0,451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Onondaga County (Central)--Syracuse City PUMA,1075.0,593.0,482.0,291.0,62.0,229.0,784.0,531.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,561.0,444.0,291.0,62.0,229.0,714.0,499.0,215.0,70.0,32.0,38.0,0.0,0.0,0.0,70.0,32.0,38.0
89,Westchester County (Central)--White Plains City PUMA,7560.0,3426.0,4134.0,3334.0,1579.0,1755.0,4226.0,1847.0,2379.0,2677.0,522.0,2155.0,1713.0,522.0,1191.0,964.0,0.0,964.0,3327.0,1701.0,1626.0,1193.0,820.0,373.0,2134.0,881.0,1253.0,1556.0,1203.0,353.0,428.0,237.0,191.0,1128.0,966.0,162.0
90,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,4101.0,1383.0,2718.0,751.0,282.0,469.0,3350.0,1101.0,2249.0,884.0,56.0,828.0,368.0,56.0,312.0,516.0,0.0,516.0,2358.0,941.0,1417.0,383.0,226.0,157.0,1975.0,715.0,1260.0,859.0,386.0,473.0,0.0,0.0,0.0,859.0,386.0,473.0
91,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",10645.0,5576.0,5069.0,2192.0,1112.0,1080.0,8453.0,4464.0,3989.0,2552.0,1051.0,1501.0,584.0,232.0,352.0,1968.0,819.0,1149.0,5868.0,3234.0,2634.0,1366.0,748.0,618.0,4502.0,2486.0,2016.0,2225.0,1291.0,934.0,242.0,132.0,110.0,1983.0,1159.0,824.0
92,Cattaraugus & Allegany Counties PUMA,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0
93,Oswego County PUMA,80.0,80.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",11143.0,5999.0,5144.0,2916.0,1637.0,1279.0,8227.0,4362.0,3865.0,2628.0,863.0,1765.0,707.0,386.0,321.0,1921.0,477.0,1444.0,6123.0,3141.0,2982.0,1436.0,638.0,798.0,4687.0,2503.0,2184.0,2392.0,1995.0,397.0,773.0,613.0,160.0,1619.0,1382.0,237.0
95,Monroe County (East) PUMA,889.0,275.0,614.0,648.0,275.0,373.0,241.0,0.0,241.0,83.0,0.0,83.0,83.0,0.0,83.0,0.0,0.0,0.0,806.0,275.0,531.0,565.0,275.0,290.0,241.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,5553.0,3168.0,2385.0,2351.0,1574.0,777.0,3202.0,1594.0,1608.0,970.0,491.0,479.0,701.0,310.0,391.0,269.0,181.0,88.0,3325.0,1629.0,1696.0,1553.0,1167.0,386.0,1772.0,462.0,1310.0,1258.0,1048.0,210.0,97.0,97.0,0.0,1161.0,951.0,210.0
97,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",3839.0,1929.0,1910.0,0.0,0.0,0.0,3839.0,1929.0,1910.0,495.0,0.0,495.0,0.0,0.0,0.0,495.0,0.0,495.0,261.0,261.0,0.0,0.0,0.0,0.0,261.0,261.0,0.0,3083.0,1668.0,1415.0,0.0,0.0,0.0,3083.0,1668.0,1415.0
98,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",3088.0,1774.0,1314.0,708.0,595.0,113.0,2380.0,1179.0,1201.0,511.0,213.0,298.0,70.0,70.0,0.0,441.0,143.0,298.0,1262.0,380.0,882.0,184.0,71.0,113.0,1078.0,309.0,769.0,1315.0,1181.0,134.0,454.0,454.0,0.0,861.0,727.0,134.0
99,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",3503.0,1442.0,2061.0,1899.0,1112.0,787.0,1604.0,330.0,1274.0,1303.0,0.0,1303.0,480.0,0.0,480.0,823.0,0.0,823.0,1666.0,908.0,758.0,923.0,616.0,307.0,743.0,292.0,451.0,534.0,534.0,0.0,496.0,496.0,0.0,38.0,38.0,0.0
100,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",2810.0,1220.0,1590.0,1571.0,872.0,699.0,1239.0,348.0,891.0,607.0,252.0,355.0,371.0,154.0,217.0,236.0,98.0,138.0,1927.0,838.0,1089.0,1091.0,641.0,450.0,836.0,197.0,639.0,276.0,130.0,146.0,109.0,77.0,32.0,167.0,53.0,114.0
101,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",2718.0,1991.0,727.0,559.0,559.0,0.0,2159.0,1432.0,727.0,2718.0,1991.0,727.0,559.0,559.0,0.0,2159.0,1432.0,727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Chautauqua County PUMA,267.0,38.0,229.0,31.0,0.0,31.0,236.0,38.0,198.0,31.0,0.0,31.0,31.0,0.0,31.0,0.0,0.0,0.0,236.0,38.0,198.0,0.0,0.0,0.0,236.0,38.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,3387.0,1663.0,1724.0,1443.0,578.0,865.0,1944.0,1085.0,859.0,1685.0,330.0,1355.0,1069.0,330.0,739.0,616.0,0.0,616.0,1702.0,1333.0,369.0,374.0,248.0,126.0,1328.0,1085.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Erie County (West Central)--Buffalo City (East) PUMA,791.0,367.0,424.0,126.0,59.0,67.0,665.0,308.0,357.0,67.0,0.0,67.0,67.0,0.0,67.0,0.0,0.0,0.0,594.0,308.0,286.0,0.0,0.0,0.0,594.0,308.0,286.0,130.0,59.0,71.0,59.0,59.0,0.0,71.0,0.0,71.0
105,Genesee & Orleans Counties PUMA,305.0,305.0,0.0,0.0,0.0,0.0,305.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,305.0,0.0,0.0,0.0,0.0,305.0,305.0,0.0
106,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",4502.0,1818.0,2684.0,2026.0,1020.0,1006.0,2476.0,798.0,1678.0,670.0,232.0,438.0,466.0,162.0,304.0,204.0,70.0,134.0,3299.0,1390.0,1909.0,1514.0,858.0,656.0,1785.0,532.0,1253.0,533.0,196.0,337.0,46.0,0.0,46.0,487.0,196.0,291.0
107,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",79.0,79.0,0.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,3296.0,1963.0,1333.0,1932.0,986.0,946.0,1364.0,977.0,387.0,482.0,330.0,152.0,482.0,330.0,152.0,0.0,0.0,0.0,1472.0,807.0,665.0,1072.0,573.0,499.0,400.0,234.0,166.0,1342.0,826.0,516.0,378.0,83.0,295.0,964.0,743.0,221.0
109,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",10137.0,4180.0,5957.0,2745.0,1217.0,1528.0,7392.0,2963.0,4429.0,652.0,328.0,324.0,450.0,126.0,324.0,202.0,202.0,0.0,6176.0,1904.0,4272.0,1090.0,308.0,782.0,5086.0,1596.0,3490.0,3309.0,1948.0,1361.0,1205.0,783.0,422.0,2104.0,1165.0,939.0
110,Suffolk County (East) PUMA,9212.0,6217.0,2995.0,3801.0,2670.0,1131.0,5411.0,3547.0,1864.0,1828.0,1564.0,264.0,1353.0,1089.0,264.0,475.0,475.0,0.0,5836.0,3481.0,2355.0,1866.0,1078.0,788.0,3970.0,2403.0,1567.0,1548.0,1172.0,376.0,582.0,503.0,79.0,966.0,669.0,297.0
111,Orange County (Northwest) PUMA,2649.0,2078.0,571.0,1708.0,1391.0,317.0,941.0,687.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2378.0,1864.0,514.0,1604.0,1287.0,317.0,774.0,577.0,197.0,271.0,214.0,57.0,104.0,104.0,0.0,167.0,110.0,57.0
112,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,137.0,0.0,137.0,0.0,0.0,0.0,137.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,137.0,0.0,0.0,0.0,137.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",5899.0,3692.0,2207.0,1353.0,668.0,685.0,4546.0,3024.0,1522.0,1069.0,335.0,734.0,105.0,0.0,105.0,964.0,335.0,629.0,3301.0,2055.0,1246.0,675.0,190.0,485.0,2626.0,1865.0,761.0,1529.0,1302.0,227.0,573.0,478.0,95.0,956.0,824.0,132.0
114,Suffolk County (Northwest)--Smithtown Town PUMA,815.0,575.0,240.0,815.0,575.0,240.0,0.0,0.0,0.0,398.0,158.0,240.0,398.0,158.0,240.0,0.0,0.0,0.0,417.0,417.0,0.0,417.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,Ulster County (East) PUMA,1254.0,708.0,546.0,980.0,471.0,509.0,274.0,237.0,37.0,349.0,68.0,281.0,349.0,68.0,281.0,0.0,0.0,0.0,344.0,259.0,85.0,280.0,195.0,85.0,64.0,64.0,0.0,561.0,381.0,180.0,351.0,208.0,143.0,210.0,173.0,37.0
116,Westchester County (Northeast) PUMA,3918.0,1813.0,2105.0,2175.0,1173.0,1002.0,1743.0,640.0,1103.0,443.0,228.0,215.0,344.0,228.0,116.0,99.0,0.0,99.0,2177.0,477.0,1700.0,1232.0,346.0,886.0,945.0,131.0,814.0,1298.0,1108.0,190.0,599.0,599.0,0.0,699.0,509.0,190.0
117,NYC-Brooklyn Community District 4--Bushwick PUMA,6307.0,3517.0,2790.0,419.0,352.0,67.0,5888.0,3165.0,2723.0,1274.0,250.0,1024.0,0.0,0.0,0.0,1274.0,250.0,1024.0,3446.0,2320.0,1126.0,259.0,192.0,67.0,3187.0,2128.0,1059.0,1587.0,947.0,640.0,160.0,160.0,0.0,1427.0,787.0,640.0
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,3899.0,1819.0,2080.0,496.0,422.0,74.0,3403.0,1397.0,2006.0,1013.0,406.0,607.0,74.0,0.0,74.0,939.0,406.0,533.0,1910.0,876.0,1034.0,422.0,422.0,0.0,1488.0,454.0,1034.0,976.0,537.0,439.0,0.0,0.0,0.0,976.0,537.0,439.0
119,Dutchess County (North & East) PUMA,1303.0,1124.0,179.0,500.0,321.0,179.0,803.0,803.0,0.0,131.0,71.0,60.0,131.0,71.0,60.0,0.0,0.0,0.0,1079.0,960.0,119.0,369.0,250.0,119.0,710.0,710.0,0.0,93.0,93.0,0.0,0.0,0.0,0.0,93.0,93.0,0.0
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,9465.0,5343.0,4122.0,5998.0,3443.0,2555.0,3467.0,1900.0,1567.0,868.0,477.0,391.0,716.0,477.0,239.0,152.0,0.0,152.0,5568.0,2955.0,2613.0,4187.0,2290.0,1897.0,1381.0,665.0,716.0,3029.0,1911.0,1118.0,1095.0,676.0,419.0,1934.0,1235.0,699.0
121,Broome (Outer West) & Tioga Counties PUMA,567.0,295.0,272.0,413.0,141.0,272.0,154.0,154.0,0.0,426.0,154.0,272.0,272.0,0.0,272.0,154.0,154.0,0.0,141.0,141.0,0.0,141.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",2472.0,1782.0,690.0,1101.0,411.0,690.0,1371.0,1371.0,0.0,882.0,393.0,489.0,882.0,393.0,489.0,0.0,0.0,0.0,985.0,784.0,201.0,219.0,18.0,201.0,766.0,766.0,0.0,605.0,605.0,0.0,0.0,0.0,0.0,605.0,605.0,0.0
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",1002.0,324.0,678.0,183.0,0.0,183.0,819.0,324.0,495.0,62.0,0.0,62.0,0.0,0.0,0.0,62.0,0.0,62.0,399.0,74.0,325.0,183.0,0.0,183.0,216.0,74.0,142.0,541.0,250.0,291.0,0.0,0.0,0.0,541.0,250.0,291.0
124,Orange County (Northeast)--Greater Newburgh City PUMA,3557.0,1408.0,2149.0,1684.0,799.0,885.0,1873.0,609.0,1264.0,567.0,0.0,567.0,567.0,0.0,567.0,0.0,0.0,0.0,1753.0,920.0,833.0,830.0,589.0,241.0,923.0,331.0,592.0,1237.0,488.0,749.0,287.0,210.0,77.0,950.0,278.0,672.0
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",1652.0,947.0,705.0,183.0,78.0,105.0,1469.0,869.0,600.0,1574.0,869.0,705.0,105.0,0.0,105.0,1469.0,869.0,600.0,78.0,78.0,0.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,4894.0,2957.0,1937.0,1993.0,1169.0,824.0,2901.0,1788.0,1113.0,1702.0,1106.0,596.0,404.0,42.0,362.0,1298.0,1064.0,234.0,3192.0,1851.0,1341.0,1589.0,1127.0,462.0,1603.0,724.0,879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,Onondaga County (North) PUMA,501.0,0.0,501.0,260.0,0.0,260.0,241.0,0.0,241.0,260.0,0.0,260.0,260.0,0.0,260.0,0.0,0.0,0.0,241.0,0.0,241.0,0.0,0.0,0.0,241.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,2481.0,1344.0,1137.0,429.0,173.0,256.0,2052.0,1171.0,881.0,770.0,572.0,198.0,95.0,0.0,95.0,675.0,572.0,103.0,1326.0,548.0,778.0,48.0,48.0,0.0,1278.0,500.0,778.0,385.0,224.0,161.0,286.0,125.0,161.0,99.0,99.0,0.0
129,Monroe County (North & West) PUMA,79.0,79.0,0.0,79.0,79.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,Sullivan & Ulster (West) Counties PUMA,1367.0,1142.0,225.0,705.0,480.0,225.0,662.0,662.0,0.0,201.0,147.0,54.0,201.0,147.0,54.0,0.0,0.0,0.0,545.0,374.0,171.0,285.0,114.0,171.0,260.0,260.0,0.0,621.0,621.0,0.0,219.0,219.0,0.0,402.0,402.0,0.0
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,1813.0,769.0,1044.0,1036.0,439.0,597.0,777.0,330.0,447.0,171.0,0.0,171.0,82.0,0.0,82.0,89.0,0.0,89.0,1188.0,673.0,515.0,858.0,343.0,515.0,330.0,330.0,0.0,454.0,96.0,358.0,96.0,96.0,0.0,358.0,0.0,358.0
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,5212.0,2460.0,2752.0,3285.0,1518.0,1767.0,1927.0,942.0,985.0,1003.0,595.0,408.0,612.0,204.0,408.0,391.0,391.0,0.0,2443.0,898.0,1545.0,1674.0,603.0,1071.0,769.0,295.0,474.0,1766.0,967.0,799.0,999.0,711.0,288.0,767.0,256.0,511.0
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",8705.0,4959.0,3746.0,2369.0,1491.0,878.0,6336.0,3468.0,2868.0,1335.0,720.0,615.0,640.0,481.0,159.0,695.0,239.0,456.0,4245.0,2364.0,1881.0,1468.0,749.0,719.0,2777.0,1615.0,1162.0,3125.0,1875.0,1250.0,261.0,261.0,0.0,2864.0,1614.0,1250.0
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",4110.0,1818.0,2292.0,3258.0,1359.0,1899.0,852.0,459.0,393.0,1469.0,879.0,590.0,1326.0,835.0,491.0,143.0,44.0,99.0,2442.0,892.0,1550.0,1733.0,477.0,1256.0,709.0,415.0,294.0,199.0,47.0,152.0,199.0,47.0,152.0,0.0,0.0,0.0
135,Monroe County (Central)--Rochester City (West) PUMA,597.0,278.0,319.0,0.0,0.0,0.0,597.0,278.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,278.0,105.0,0.0,0.0,0.0,383.0,278.0,105.0,214.0,0.0,214.0,0.0,0.0,0.0,214.0,0.0,214.0
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,8256.0,3406.0,4850.0,5040.0,2453.0,2587.0,3216.0,953.0,2263.0,2122.0,728.0,1394.0,1813.0,728.0,1085.0,309.0,0.0,309.0,4649.0,1949.0,2700.0,2475.0,1356.0,1119.0,2174.0,593.0,1581.0,1485.0,729.0,756.0,752.0,369.0,383.0,733.0,360.0,373.0
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,14229.0,8682.0,5547.0,10850.0,6412.0,4438.0,3379.0,2270.0,1109.0,1337.0,920.0,417.0,1142.0,920.0,222.0,195.0,0.0,195.0,7319.0,4266.0,3053.0,6171.0,3635.0,2536.0,1148.0,631.0,517.0,5573.0,3496.0,2077.0,3537.0,1857.0,1680.0,2036.0,1639.0,397.0
138,Putnam County PUMA,1901.0,1411.0,490.0,761.0,347.0,414.0,1140.0,1064.0,76.0,757.0,453.0,304.0,478.0,174.0,304.0,279.0,279.0,0.0,880.0,694.0,186.0,227.0,117.0,110.0,653.0,577.0,76.0,264.0,264.0,0.0,56.0,56.0,0.0,208.0,208.0,0.0
