,puma,Total_geo,Total_geo_m,Total_geo_f,Total_FT_mf_t,Total_FT_m,Total_FT_f,Total_PT_mf_t,Total_PT_m,Total_PT_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_FT_mf_t,BABS_FT_m,BABS_FT_f,BABS_PT_mf_t,BABS_PT_m,BABS_PT_f,Total_HS,Total_HS_m,Total_HS_f,HS_FT_mf_t,HS_FT_m,HS_FT_f,HS_PT_mf_t,HS_PT_m,HS_PT_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_FT_mf_t,HSINC_FT_m,HSINC_FT_f,HSINC_PT_mf_t,HSINC_PT_m,HSINC_PT_f
10,Suffolk County (Southwest)--Islip Town (South) PUMA,3689,906,2783,3422,906,2516,267,0,267,2215,504,1711,1948,504,1444,267,0,267,448,389,59,448,389,59,0,0,0,1026,13,1013,1026,13,1013,0,0,0
11,Erie County (Northwest) PUMA,1153,669,484,1153,669,484,0,0,0,734,250,484,734,250,484,0,0,0,302,302,0,302,302,0,0,0,0,117,117,0,117,117,0,0,0,0
12,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",22456,12258,10198,20105,11279,8826,2351,979,1372,12377,5729,6648,11142,5377,5765,1235,352,883,7669,4827,2842,6746,4393,2353,923,434,489,2410,1702,708,2217,1509,708,193,193,0
13,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,13728,7722,6006,12069,6982,5087,1659,740,919,2689,1777,912,2633,1721,912,56,56,0,8741,5147,3594,7786,4620,3166,955,527,428,2298,798,1500,1650,641,1009,648,157,491
14,Rockland County (North)--New City & Congers PUMA,8016,4660,3356,7287,4318,2969,729,342,387,2546,1115,1431,2404,1115,1289,142,0,142,4615,2874,1741,4258,2650,1608,357,224,133,855,671,184,625,553,72,230,118,112
15,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",418,263,155,407,252,155,11,11,0,257,109,148,257,109,148,0,0,0,113,106,7,113,106,7,0,0,0,48,48,0,37,37,0,11,11,0
16,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,12470,7656,4814,9697,6176,3521,2773,1480,1293,3356,1890,1466,2860,1647,1213,496,243,253,5697,3481,2216,4060,2585,1475,1637,896,741,3417,2285,1132,2777,1944,833,640,341,299
17,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,19602,10944,8658,16404,9536,6868,3198,1408,1790,6825,3794,3031,6049,3313,2736,776,481,295,9373,5006,4367,7605,4362,3243,1768,644,1124,3404,2144,1260,2750,1861,889,654,283,371
18,Tompkins County PUMA,2259,866,1393,1662,630,1032,597,236,361,1972,855,1117,1455,619,836,517,236,281,228,0,228,148,0,148,80,0,80,59,11,48,59,11,48,0,0,0
19,Dutchess County (Southwest) PUMA,5317,3033,2284,4903,2762,2141,414,271,143,3090,1485,1605,2879,1353,1526,211,132,79,1362,683,679,1298,683,615,64,0,64,865,865,0,726,726,0,139,139,0
20,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,20793,12376,8417,17542,11118,6424,3251,1258,1993,7955,4285,3670,6982,3952,3030,973,333,640,10235,6182,4053,8590,5505,3085,1645,677,968,2603,1909,694,1970,1661,309,633,248,385
21,Westchester County (Northwest) PUMA,8552,5883,2669,6987,5292,1695,1565,591,974,2325,1031,1294,2176,971,1205,149,60,89,4219,2844,1375,3245,2755,490,974,89,885,2008,2008,0,1566,1566,0,442,442,0
22,Albany County (Outside Albany City) PUMA,5092,2518,2574,4677,2518,2159,415,0,415,3400,2118,1282,3285,2118,1167,115,0,115,1338,400,938,1038,400,638,300,0,300,354,0,354,354,0,354,0,0,0
23,Monroe County (South) PUMA,4790,2744,2046,3837,2179,1658,953,565,388,3196,1576,1620,3030,1495,1535,166,81,85,621,327,294,450,327,123,171,0,171,973,841,132,357,357,0,616,484,132
24,Jefferson & Lewis Counties PUMA,2449,1214,1235,1567,1214,353,882,0,882,1543,944,599,1297,944,353,246,0,246,906,270,636,270,270,0,636,0,636,0,0,0,0,0,0,0,0,0
25,"Chenango, Delaware & Broome (East) Counties PUMA",316,84,232,293,84,209,23,0,23,132,0,132,132,0,132,0,0,0,143,43,100,120,43,77,23,0,23,41,41,0,41,41,0,0,0,0
26,Erie County (Central) PUMA,1516,1093,423,1287,945,342,229,148,81,389,313,76,389,313,76,0,0,0,943,780,163,795,632,163,148,148,0,184,0,184,103,0,103,81,0,81
27,St. Lawrence County PUMA,339,227,112,339,227,112,0,0,0,148,148,0,148,148,0,0,0,0,191,79,112,191,79,112,0,0,0,0,0,0,0,0,0,0,0,0
28,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",14716,7707,7009,13221,7305,5916,1495,402,1093,6657,3142,3515,5901,2740,3161,756,402,354,4907,2661,2246,4327,2661,1666,580,0,580,3152,1904,1248,2993,1904,1089,159,0,159
29,Suffolk County (North Central)--Brookhaven Town (North) PUMA,4164,2295,1869,3376,2249,1127,788,46,742,2712,1565,1147,2173,1519,654,539,46,493,1102,380,722,853,380,473,249,0,249,350,350,0,350,350,0,0,0,0
30,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,9196,4586,4610,6563,3779,2784,2633,807,1826,3911,1754,2157,2645,1289,1356,1266,465,801,3804,1966,1838,2437,1624,813,1367,342,1025,1481,866,615,1481,866,615,0,0,0
31,Cayuga & Onondaga (South) Counties PUMA,748,659,89,748,659,89,0,0,0,382,293,89,382,293,89,0,0,0,366,366,0,366,366,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,2657,1098,1559,1667,734,933,990,364,626,913,415,498,724,415,309,189,0,189,1744,683,1061,943,319,624,801,364,437,0,0,0,0,0,0,0,0,0
33,Fulton & Montgomery Counties PUMA,43,43,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Onondaga County (Central)--Syracuse City (Outer) PUMA,2053,1340,713,1752,1173,579,301,167,134,991,504,487,933,504,429,58,0,58,734,508,226,658,508,150,76,0,76,328,328,0,161,161,0,167,167,0
35,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,6413,3308,3105,5598,3108,2490,815,200,615,3634,1447,2187,3081,1381,1700,553,66,487,2443,1675,768,2181,1541,640,262,134,128,336,186,150,336,186,150,0,0,0
36,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,730,516,214,654,516,138,76,0,76,158,158,0,158,158,0,0,0,0,511,358,153,435,358,77,76,0,76,61,0,61,61,0,61,0,0,0
37,Suffolk County (Central)--Brookhaven Town (Central) PUMA,5510,3113,2397,4486,2944,1542,1024,169,855,1171,583,588,966,583,383,205,0,205,2713,1620,1093,1894,1451,443,819,169,650,1626,910,716,1626,910,716,0,0,0
38,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",11404,5386,6018,9498,5069,4429,1906,317,1589,2273,1041,1232,2273,1041,1232,0,0,0,6524,3216,3308,5259,3078,2181,1265,138,1127,2607,1129,1478,1966,950,1016,641,179,462
39,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,26111,16012,10099,20968,13584,7384,5143,2428,2715,8936,5411,3525,7199,4457,2742,1737,954,783,13447,7607,5840,10969,6805,4164,2478,802,1676,3728,2994,734,2800,2322,478,928,672,256
40,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",3543,1084,2459,3035,1084,1951,508,0,508,3502,1043,2459,2994,1043,1951,508,0,508,41,41,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Suffolk County (Central)--Islip Town (East) PUMA,2244,1141,1103,2179,1141,1038,65,0,65,1642,727,915,1577,727,850,65,0,65,602,414,188,602,414,188,0,0,0,0,0,0,0,0,0,0,0,0
42,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",7245,2878,4367,6540,2797,3743,705,81,624,1890,256,1634,1671,175,1496,219,81,138,5181,2539,2642,4695,2539,2156,486,0,486,174,83,91,174,83,91,0,0,0
43,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",35226,19171,16055,30380,17493,12887,4846,1678,3168,13995,6859,7136,12033,6075,5958,1962,784,1178,17632,9716,7916,15370,9079,6291,2262,637,1625,3599,2596,1003,2977,2339,638,622,257,365
44,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,33729,20260,13469,29334,19111,10223,4395,1149,3246,6566,3053,3513,5823,2977,2846,743,76,667,20664,12063,8601,17750,11274,6476,2914,789,2125,6499,5144,1355,5761,4860,901,738,284,454
45,Saratoga County (Outer) PUMA,1059,879,180,1059,879,180,0,0,0,1006,879,127,1006,879,127,0,0,0,53,0,53,53,0,53,0,0,0,0,0,0,0,0,0,0,0,0
46,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",8965,4989,3976,7929,4357,3572,1036,632,404,3153,1798,1355,2896,1798,1098,257,0,257,4453,2383,2070,3774,1851,1923,679,532,147,1359,808,551,1259,708,551,100,100,0
47,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",7604,4247,3357,6601,3734,2867,1003,513,490,3061,1484,1577,2671,1264,1407,390,220,170,4163,2383,1780,3550,2090,1460,613,293,320,380,380,0,380,380,0,0,0,0
48,Wayne & Seneca Counties PUMA,319,0,319,202,0,202,117,0,117,216,0,216,99,0,99,117,0,117,103,0,103,103,0,103,0,0,0,0,0,0,0,0,0,0,0,0
49,Schenectady County--Schenectady City PUMA,3294,1525,1769,2489,1259,1230,805,266,539,2284,1122,1162,1531,856,675,753,266,487,765,403,362,765,403,362,0,0,0,245,0,245,193,0,193,52,0,52
50,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,8440,4148,4292,7414,4080,3334,1026,68,958,4876,2482,2394,4465,2414,2051,411,68,343,3292,1614,1678,2897,1614,1283,395,0,395,272,52,220,52,52,0,220,0,220
51,Nassau County (Northwest)--North Hempstead Town (North) PUMA,5405,2595,2810,4438,2312,2126,967,283,684,3307,1548,1759,2621,1391,1230,686,157,529,1696,1047,649,1415,921,494,281,126,155,402,0,402,402,0,402,0,0,0
52,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,9429,5836,3593,7671,4789,2882,1758,1047,711,2181,759,1422,1731,700,1031,450,59,391,5227,3700,1527,4658,3331,1327,569,369,200,2021,1377,644,1282,758,524,739,619,120
53,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",8565,5760,2805,7287,5431,1856,1278,329,949,5556,4092,1464,4915,3763,1152,641,329,312,2949,1608,1341,2312,1608,704,637,0,637,60,60,0,60,60,0,0,0,0
54,Columbia & Greene Counties PUMA,573,312,261,351,251,100,222,61,161,199,93,106,32,32,0,167,61,106,277,171,106,222,171,51,55,0,55,97,48,49,97,48,49,0,0,0
55,Rensselaer County--Troy City PUMA,830,390,440,646,296,350,184,94,90,507,164,343,323,70,253,184,94,90,287,190,97,287,190,97,0,0,0,36,36,0,36,36,0,0,0,0
56,Erie County (West Central)--Buffalo City (West) PUMA,3161,1728,1433,2403,1325,1078,758,403,355,1395,770,625,1007,632,375,388,138,250,762,587,175,476,406,70,286,181,105,1004,371,633,920,287,633,84,84,0
57,Erie County (South) PUMA,922,272,650,756,106,650,166,166,0,756,106,650,756,106,650,0,0,0,166,166,0,0,0,0,166,166,0,0,0,0,0,0,0,0,0,0
58,Oneida County (Central)--Greater Utica & Rome Cities PUMA,2595,1238,1357,1814,1037,777,781,201,580,1330,547,783,1011,547,464,319,0,319,889,315,574,427,114,313,462,201,261,376,376,0,376,376,0,0,0,0
59,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",25069,13825,11244,21417,12441,8976,3652,1384,2268,4465,2276,2189,3334,1746,1588,1131,530,601,15603,7996,7607,13543,7142,6401,2060,854,1206,5001,3553,1448,4540,3553,987,461,0,461
60,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,5385,2753,2632,4557,2417,2140,828,336,492,2343,1046,1297,1814,941,873,529,105,424,2228,1222,1006,1929,991,938,299,231,68,814,485,329,814,485,329,0,0,0
61,NYC-Manhattan Community District 10--Central Harlem PUMA,11104,6227,4877,7963,4934,3029,3141,1293,1848,3894,1824,2070,2948,1119,1829,946,705,241,4642,2733,1909,2909,2145,764,1733,588,1145,2568,1670,898,2106,1670,436,462,0,462
62,Nassau County (West Central)--North Hempstead Town (South) PUMA,12857,6983,5874,10360,6162,4198,2497,821,1676,6437,2915,3522,5687,2755,2932,750,160,590,5341,3433,1908,3852,2772,1080,1489,661,828,1079,635,444,821,635,186,258,0,258
63,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,4562,1732,2830,3942,1556,2386,620,176,444,1118,326,792,1061,269,792,57,57,0,2164,753,1411,1928,634,1294,236,119,117,1280,653,627,953,653,300,327,0,327
64,Albany County (East Central)--Albany City PUMA,4538,1858,2680,4079,1728,2351,459,130,329,1662,929,733,1330,799,531,332,130,202,1602,642,960,1475,642,833,127,0,127,1274,287,987,1274,287,987,0,0,0
65,Nassau County (West Central)--Hempstead Town (West Central) PUMA,6534,4084,2450,5705,3779,1926,829,305,524,2025,968,1057,1989,968,1021,36,0,36,3355,2117,1238,2625,1812,813,730,305,425,1154,999,155,1091,999,92,63,0,63
66,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,1209,981,228,1209,981,228,0,0,0,932,809,123,932,809,123,0,0,0,277,172,105,277,172,105,0,0,0,0,0,0,0,0,0,0,0,0
67,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",12821,6566,6255,10661,5916,4745,2160,650,1510,3370,1252,2118,3334,1252,2082,36,0,36,7552,4212,3340,6082,3562,2520,1470,650,820,1899,1102,797,1245,1102,143,654,0,654
68,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",14910,7644,7266,11692,6368,5324,3218,1276,1942,2365,961,1404,1974,748,1226,391,213,178,9525,5119,4406,7431,4196,3235,2094,923,1171,3020,1564,1456,2287,1424,863,733,140,593
69,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",9606,4387,5219,7599,4251,3348,2007,136,1871,3987,1744,2243,3389,1608,1781,598,136,462,4489,2033,2456,3600,2033,1567,889,0,889,1130,610,520,610,610,0,520,0,520
70,Erie County (Northeast) PUMA,586,346,240,586,346,240,0,0,0,586,346,240,586,346,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,NYC-Manhattan Community District 11--East Harlem PUMA,6203,3326,2877,4679,2808,1871,1524,518,1006,2270,901,1369,2270,901,1369,0,0,0,2435,1153,1282,1583,1081,502,852,72,780,1498,1272,226,826,826,0,672,446,226
72,Orange County (Southeast) PUMA,2892,1559,1333,2168,992,1176,724,567,157,1669,642,1027,1550,642,908,119,0,119,1073,767,306,618,350,268,455,417,38,150,150,0,0,0,0,150,150,0
73,Westchester County (Southeast) PUMA,10302,7328,2974,8997,6484,2513,1305,844,461,3851,2188,1663,3435,2010,1425,416,178,238,3179,2196,983,2583,1600,983,596,596,0,3272,2944,328,2979,2874,105,293,70,223
74,NYC-Queens Community District 1--Astoria & Long Island City PUMA,17556,9770,7786,14962,8810,6152,2594,960,1634,8798,4630,4168,7628,3947,3681,1170,683,487,5792,3225,2567,5031,2948,2083,761,277,484,2966,1915,1051,2303,1915,388,663,0,663
75,Livingston & Wyoming Counties PUMA,541,495,46,541,495,46,0,0,0,296,296,0,296,296,0,0,0,0,67,31,36,67,31,36,0,0,0,178,168,10,178,168,10,0,0,0
76,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,3700,1883,1817,2959,1756,1203,741,127,614,1048,434,614,922,384,538,126,50,76,1926,994,932,1388,994,394,538,0,538,726,455,271,649,378,271,77,77,0
77,Westchester County (Southwest)--Yonkers City PUMA,17928,10004,7924,15285,9076,6209,2643,928,1715,5254,1790,3464,4709,1673,3036,545,117,428,9730,6203,3527,8356,5691,2665,1374,512,862,2944,2011,933,2220,1712,508,724,299,425
78,Erie County (North Central) PUMA,3499,1947,1552,2419,1319,1100,1080,628,452,3068,1740,1328,1988,1112,876,1080,628,452,329,105,224,329,105,224,0,0,0,102,102,0,102,102,0,0,0,0
79,Saratoga County (South & Central) PUMA,1985,1324,661,1931,1324,607,54,0,54,1929,1324,605,1875,1324,551,54,0,54,56,0,56,56,0,56,0,0,0,0,0,0,0,0,0,0,0,0
80,Suffolk County (South Central)--Brookhaven Town (South) PUMA,5564,3167,2397,5135,3042,2093,429,125,304,1319,267,1052,1319,267,1052,0,0,0,2718,1940,778,2289,1815,474,429,125,304,1527,960,567,1527,960,567,0,0,0
81,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",2197,1218,979,1945,1017,928,252,201,51,1415,739,676,1291,666,625,124,73,51,676,479,197,548,351,197,128,128,0,106,0,106,106,0,106,0,0,0
82,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,277,277,0,277,277,0,0,0,0,114,114,0,114,114,0,0,0,0,56,56,0,56,56,0,0,0,0,107,107,0,107,107,0,0,0,0
83,Niagara County (North & East) PUMA,117,71,46,117,71,46,0,0,0,0,0,0,0,0,0,0,0,0,117,71,46,117,71,46,0,0,0,0,0,0,0,0,0,0,0,0
84,Monroe County (Central)--Rochester City (East) PUMA,2012,1143,869,1846,1038,808,166,105,61,283,185,98,283,185,98,0,0,0,1367,958,409,1201,853,348,166,105,61,362,0,362,362,0,362,0,0,0
85,Warren & Washington Counties PUMA,143,88,55,117,62,55,26,26,0,143,88,55,117,62,55,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,4379,2865,1514,3830,2374,1456,549,491,58,1950,1079,871,1729,916,813,221,163,58,2030,1387,643,1753,1110,643,277,277,0,399,399,0,348,348,0,51,51,0
87,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,4290,1795,2495,3034,1359,1675,1256,436,820,2211,696,1515,1747,696,1051,464,0,464,2079,1099,980,1287,663,624,792,436,356,0,0,0,0,0,0,0,0,0
88,Onondaga County (Central)--Syracuse City PUMA,3333,2100,1233,2332,1685,647,1001,415,586,650,344,306,599,293,306,51,51,0,1965,1424,541,1513,1172,341,452,252,200,718,332,386,220,220,0,498,112,386
89,Westchester County (Central)--White Plains City PUMA,13415,6757,6658,10957,6087,4870,2458,670,1788,8146,3532,4614,7141,3291,3850,1005,241,764,3580,1698,1882,2556,1698,858,1024,0,1024,1689,1527,162,1260,1098,162,429,429,0
90,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,4762,1872,2890,3640,1577,2063,1122,295,827,1378,202,1176,1145,202,943,233,0,233,2911,1353,1558,2022,1058,964,889,295,594,473,317,156,473,317,156,0,0,0
91,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",11126,6628,4498,10049,6450,3599,1077,178,899,3711,1837,1874,3164,1713,1451,547,124,423,4684,2997,1687,4154,2943,1211,530,54,476,2731,1794,937,2731,1794,937,0,0,0
92,Cattaraugus & Allegany Counties PUMA,336,199,137,299,162,137,37,37,0,311,174,137,274,137,137,37,37,0,25,25,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0
93,Oswego County PUMA,252,98,154,172,18,154,80,80,0,115,98,17,35,18,17,80,80,0,137,0,137,137,0,137,0,0,0,0,0,0,0,0,0,0,0,0
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",13554,7517,6037,11010,6121,4889,2544,1396,1148,4770,1901,2869,4119,1606,2513,651,295,356,6489,3611,2878,4847,2697,2150,1642,914,728,2295,2005,290,2044,1818,226,251,187,64
95,Monroe County (East) PUMA,2168,972,1196,1843,972,871,325,0,325,1336,552,784,1336,552,784,0,0,0,832,420,412,507,420,87,325,0,325,0,0,0,0,0,0,0,0,0
96,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,10471,5221,5250,8313,4763,3550,2158,458,1700,4483,1476,3007,4187,1476,2711,296,0,296,4493,2460,2033,2841,2002,839,1652,458,1194,1495,1285,210,1285,1285,0,210,0,210
97,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",5309,3127,2182,4465,2992,1473,844,135,709,1506,578,928,1420,578,842,86,0,86,1177,881,296,1042,746,296,135,135,0,2626,1668,958,2003,1668,335,623,0,623
98,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",8340,5516,2824,6466,4618,1848,1874,898,976,2898,1554,1344,2493,1554,939,405,0,405,3369,1940,1429,2290,1432,858,1079,508,571,2073,2022,51,1683,1632,51,390,390,0
99,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",6104,3127,2977,4801,2511,2290,1303,616,687,2207,563,1644,2207,563,1644,0,0,0,3042,2030,1012,2060,1414,646,982,616,366,855,534,321,534,534,0,321,0,321
100,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",16939,8093,8846,14501,7602,6899,2438,491,1947,9357,3702,5655,8608,3633,4975,749,69,680,6741,3863,2878,5583,3796,1787,1158,67,1091,841,528,313,310,173,137,531,355,176
101,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",8054,5304,2750,7400,5218,2182,654,86,568,7651,4930,2721,7026,4844,2182,625,86,539,374,374,0,374,374,0,0,0,0,29,0,29,0,0,0,29,0,29
102,Chautauqua County PUMA,252,221,31,252,221,31,0,0,0,31,0,31,31,0,31,0,0,0,42,42,0,42,42,0,0,0,0,179,179,0,179,179,0,0,0,0
103,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,19989,10299,9690,16545,8466,8079,3444,1833,1611,7416,2940,4476,6652,2473,4179,764,467,297,11782,7008,4774,9526,5831,3695,2256,1177,1079,791,351,440,367,162,205,424,189,235
104,Erie County (West Central)--Buffalo City (East) PUMA,1462,1041,421,1130,972,158,332,69,263,243,156,87,174,87,87,69,69,0,1050,787,263,787,787,0,263,0,263,169,98,71,169,98,71,0,0,0
105,Genesee & Orleans Counties PUMA,431,305,126,431,305,126,0,0,0,29,0,29,29,0,29,0,0,0,97,0,97,97,0,97,0,0,0,305,305,0,305,305,0,0,0,0
106,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",9829,4814,5015,8385,4207,4178,1444,607,837,4303,2081,2222,3505,1591,1914,798,490,308,4762,2116,2646,4116,1999,2117,646,117,529,764,617,147,764,617,147,0,0,0
107,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",127,96,31,110,79,31,17,17,0,0,0,0,0,0,0,0,0,0,127,96,31,110,79,31,17,17,0,0,0,0,0,0,0,0,0,0
108,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,4016,2049,1967,3427,1830,1597,589,219,370,1448,416,1032,1248,416,832,200,0,200,1447,807,640,1277,807,470,170,0,170,1121,826,295,902,607,295,219,219,0
109,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",15072,7717,7355,11743,6185,5558,3329,1532,1797,2726,1449,1277,2315,1224,1091,411,225,186,8719,3546,5173,6809,3066,3743,1910,480,1430,3627,2722,905,2619,1895,724,1008,827,181
110,Suffolk County (East) PUMA,9071,6109,2962,7258,5634,1624,1813,475,1338,2103,1564,539,1890,1564,326,213,0,213,5839,3571,2268,4437,3218,1219,1402,353,1049,1129,974,155,931,852,79,198,122,76
111,Orange County (Northwest) PUMA,3923,2769,1154,3649,2613,1036,274,156,118,1133,775,358,1133,775,358,0,0,0,2519,1780,739,2245,1624,621,274,156,118,271,214,57,271,214,57,0,0,0
112,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,956,564,392,766,432,334,190,132,58,430,352,78,430,352,78,0,0,0,526,212,314,336,80,256,190,132,58,0,0,0,0,0,0,0,0,0
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",10062,5930,4132,9173,5537,3636,889,393,496,3068,1555,1513,2897,1507,1390,171,48,123,5079,2988,2091,4601,2788,1813,478,200,278,1915,1387,528,1675,1242,433,240,145,95
114,Suffolk County (Northwest)--Smithtown Town PUMA,2256,1314,942,2119,1314,805,137,0,137,1781,979,802,1644,979,665,137,0,137,475,335,140,475,335,140,0,0,0,0,0,0,0,0,0,0,0,0
115,Ulster County (East) PUMA,1753,904,849,1753,904,849,0,0,0,972,358,614,972,358,614,0,0,0,530,332,198,530,332,198,0,0,0,251,214,37,251,214,37,0,0,0
