,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
21,Westchester County (Northwest) PUMA,6938,5243,1695,5122,3646,1476,1816,1597,219,2176,971,1205,2176,971,1205,0,0,0,3196,2706,490,1760,1489,271,1436,1217,219,1566,1566,0,1186,1186,0,380,380,0
22,Albany County (Outside Albany City) PUMA,4677,2518,2159,4507,2518,1989,170,0,170,3285,2118,1167,3285,2118,1167,0,0,0,1038,400,638,1038,400,638,0,0,0,354,0,354,184,0,184,170,0,170
23,Monroe County (South) PUMA,3703,2045,1658,3703,2045,1658,0,0,0,2896,1361,1535,2896,1361,1535,0,0,0,450,327,123,450,327,123,0,0,0,357,357,0,357,357,0,0,0,0
24,Jefferson & Lewis Counties PUMA,1567,1214,353,1567,1214,353,0,0,0,1297,944,353,1297,944,353,0,0,0,270,270,0,270,270,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"Chenango, Delaware & Broome (East) Counties PUMA",293,84,209,293,84,209,0,0,0,132,0,132,132,0,132,0,0,0,120,43,77,120,43,77,0,0,0,41,41,0,41,41,0,0,0,0
26,Erie County (Central) PUMA,1287,945,342,1013,671,342,274,274,0,389,313,76,389,313,76,0,0,0,795,632,163,521,358,163,274,274,0,103,0,103,103,0,103,0,0,0
27,St. Lawrence County PUMA,339,227,112,339,227,112,0,0,0,148,148,0,148,148,0,0,0,0,191,79,112,191,79,112,0,0,0,0,0,0,0,0,0,0,0,0
28,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",13085,7305,5780,11164,6209,4955,1921,1096,825,5765,2740,3025,5527,2502,3025,238,238,0,4327,2661,1666,3929,2505,1424,398,156,242,2993,1904,1089,1708,1202,506,1285,702,583
29,Suffolk County (North Central)--Brookhaven Town (North) PUMA,3057,1930,1127,3057,1930,1127,0,0,0,2005,1351,654,2005,1351,654,0,0,0,702,229,473,702,229,473,0,0,0,350,350,0,350,350,0,0,0,0
30,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,6563,3779,2784,6017,3291,2726,546,488,58,2645,1289,1356,2576,1278,1298,69,11,58,2437,1624,813,1960,1147,813,477,477,0,1481,866,615,1481,866,615,0,0,0
31,Cayuga & Onondaga (South) Counties PUMA,748,659,89,526,437,89,222,222,0,382,293,89,382,293,89,0,0,0,366,366,0,144,144,0,222,222,0,0,0,0,0,0,0,0,0,0
32,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,1667,734,933,1667,734,933,0,0,0,724,415,309,724,415,309,0,0,0,943,319,624,943,319,624,0,0,0,0,0,0,0,0,0,0,0,0
33,Fulton & Montgomery Counties PUMA,43,43,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Onondaga County (Central)--Syracuse City (Outer) PUMA,1752,1173,579,1752,1173,579,0,0,0,933,504,429,933,504,429,0,0,0,658,508,150,658,508,150,0,0,0,161,161,0,161,161,0,0,0,0
35,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,5598,3108,2490,4618,2203,2415,980,905,75,3081,1381,1700,2933,1308,1625,148,73,75,2181,1541,640,1349,709,640,832,832,0,336,186,150,336,186,150,0,0,0
36,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,654,516,138,402,264,138,252,252,0,158,158,0,158,158,0,0,0,0,435,358,77,183,106,77,252,252,0,61,0,61,61,0,61,0,0,0
37,Suffolk County (Central)--Brookhaven Town (Central) PUMA,4486,2944,1542,4486,2944,1542,0,0,0,966,583,383,966,583,383,0,0,0,1894,1451,443,1894,1451,443,0,0,0,1626,910,716,1626,910,716,0,0,0
38,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",9498,5069,4429,7165,4345,2820,2333,724,1609,2273,1041,1232,2027,795,1232,246,246,0,5259,3078,2181,4445,2857,1588,814,221,593,1966,950,1016,693,693,0,1273,257,1016
39,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,20968,13584,7384,16955,10460,6495,4013,3124,889,7199,4457,2742,6499,3914,2585,700,543,157,10969,6805,4164,8996,5417,3579,1973,1388,585,2800,2322,478,1460,1129,331,1340,1193,147
40,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",3035,1084,1951,3035,1084,1951,0,0,0,2994,1043,1951,2994,1043,1951,0,0,0,41,41,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Suffolk County (Central)--Islip Town (East) PUMA,2179,1141,1038,1930,892,1038,249,249,0,1577,727,850,1577,727,850,0,0,0,602,414,188,353,165,188,249,249,0,0,0,0,0,0,0,0,0,0
42,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",6540,2797,3743,5953,2457,3496,587,340,247,1671,175,1496,1671,175,1496,0,0,0,4695,2539,2156,4191,2282,1909,504,257,247,174,83,91,91,0,91,83,83,0
43,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",30380,17493,12887,25613,14210,11403,4767,3283,1484,12033,6075,5958,10972,5640,5332,1061,435,626,15370,9079,6291,12262,6829,5433,3108,2250,858,2977,2339,638,2379,1741,638,598,598,0
44,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,29334,19111,10223,22204,14221,7983,7130,4890,2240,5823,2977,2846,5226,2860,2366,597,117,480,17750,11274,6476,12879,7951,4928,4871,3323,1548,5761,4860,901,4099,3410,689,1662,1450,212
45,Saratoga County (Outer) PUMA,1059,879,180,1059,879,180,0,0,0,1006,879,127,1006,879,127,0,0,0,53,0,53,53,0,53,0,0,0,0,0,0,0,0,0,0,0,0
46,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",7929,4357,3572,5997,3433,2564,1932,924,1008,2896,1798,1098,2381,1283,1098,515,515,0,3774,1851,1923,2662,1551,1111,1112,300,812,1259,708,551,954,599,355,305,109,196
47,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",6601,3734,2867,5945,3130,2815,656,604,52,2671,1264,1407,2611,1204,1407,60,60,0,3550,2090,1460,3038,1630,1408,512,460,52,380,380,0,296,296,0,84,84,0
48,Wayne & Seneca Counties PUMA,202,0,202,202,0,202,0,0,0,99,0,99,99,0,99,0,0,0,103,0,103,103,0,103,0,0,0,0,0,0,0,0,0,0,0,0
49,Schenectady County--Schenectady City PUMA,2489,1259,1230,2374,1144,1230,115,115,0,1531,856,675,1531,856,675,0,0,0,765,403,362,650,288,362,115,115,0,193,0,193,193,0,193,0,0,0
50,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,7414,4080,3334,6481,3539,2942,933,541,392,4465,2414,2051,4214,2362,1852,251,52,199,2897,1614,1283,2215,1125,1090,682,489,193,52,52,0,52,52,0,0,0,0
51,Nassau County (Northwest)--North Hempstead Town (North) PUMA,4438,2312,2126,4335,2209,2126,103,103,0,2621,1391,1230,2518,1288,1230,103,103,0,1415,921,494,1415,921,494,0,0,0,402,0,402,402,0,402,0,0,0
52,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,7586,4704,2882,7078,4355,2723,508,349,159,1731,700,1031,1731,700,1031,0,0,0,4573,3246,1327,4388,3061,1327,185,185,0,1282,758,524,959,594,365,323,164,159
53,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",7287,5431,1856,7287,5431,1856,0,0,0,4915,3763,1152,4915,3763,1152,0,0,0,2312,1608,704,2312,1608,704,0,0,0,60,60,0,60,60,0,0,0,0
54,Columbia & Greene Counties PUMA,351,251,100,314,214,100,37,37,0,32,32,0,32,32,0,0,0,0,222,171,51,185,134,51,37,37,0,97,48,49,97,48,49,0,0,0
55,Rensselaer County--Troy City PUMA,646,296,350,416,122,294,230,174,56,323,70,253,244,47,197,79,23,56,287,190,97,136,39,97,151,151,0,36,36,0,36,36,0,0,0,0
56,Erie County (West Central)--Buffalo City (West) PUMA,2403,1325,1078,1514,978,536,889,347,542,1007,632,375,688,497,191,319,135,184,476,406,70,379,309,70,97,97,0,920,287,633,447,172,275,473,115,358
57,Erie County (South) PUMA,756,106,650,756,106,650,0,0,0,756,106,650,756,106,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,Oneida County (Central)--Greater Utica & Rome Cities PUMA,1814,1037,777,1621,907,714,193,130,63,1011,547,464,938,474,464,73,73,0,427,114,313,307,57,250,120,57,63,376,376,0,376,376,0,0,0,0
59,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",21335,12441,8894,16616,9729,6887,4719,2712,2007,3252,1746,1506,2085,1052,1033,1167,694,473,13543,7142,6401,10935,5767,5168,2608,1375,1233,4540,3553,987,3596,2910,686,944,643,301
60,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,4557,2417,2140,4034,2110,1924,523,307,216,1814,941,873,1749,941,808,65,0,65,1929,991,938,1872,934,938,57,57,0,814,485,329,413,235,178,401,250,151
61,NYC-Manhattan Community District 10--Central Harlem PUMA,7963,4934,3029,6664,4567,2097,1299,367,932,2948,1119,1829,2763,1119,1644,185,0,185,2909,2145,764,2147,1778,369,762,367,395,2106,1670,436,1754,1670,84,352,0,352
62,Nassau County (West Central)--North Hempstead Town (South) PUMA,10360,6162,4198,9856,5705,4151,504,457,47,5687,2755,2932,5577,2692,2885,110,63,47,3852,2772,1080,3749,2669,1080,103,103,0,821,635,186,530,344,186,291,291,0
63,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,3942,1556,2386,2340,948,1392,1602,608,994,1061,269,792,802,183,619,259,86,173,1928,634,1294,852,379,473,1076,255,821,953,653,300,686,386,300,267,267,0
64,Albany County (East Central)--Albany City PUMA,4079,1728,2351,3486,1406,2080,593,322,271,1330,799,531,1103,799,304,227,0,227,1475,642,833,1153,320,833,322,322,0,1274,287,987,1230,287,943,44,0,44
65,Nassau County (West Central)--Hempstead Town (West Central) PUMA,5705,3779,1926,5355,3487,1868,350,292,58,1989,968,1021,1914,893,1021,75,75,0,2625,1812,813,2567,1812,755,58,0,58,1091,999,92,874,782,92,217,217,0
66,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,1209,981,228,1209,981,228,0,0,0,932,809,123,932,809,123,0,0,0,277,172,105,277,172,105,0,0,0,0,0,0,0,0,0,0,0,0
67,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",10661,5916,4745,8136,4046,4090,2525,1870,655,3334,1252,2082,3192,1252,1940,142,0,142,6082,3562,2520,4288,2281,2007,1794,1281,513,1245,1102,143,656,513,143,589,589,0
68,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",11692,6368,5324,8480,4800,3680,3212,1568,1644,1974,748,1226,1478,748,730,496,0,496,7431,4196,3235,5566,3113,2453,1865,1083,782,2287,1424,863,1436,939,497,851,485,366
69,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",7599,4251,3348,6583,3450,3133,1016,801,215,3389,1608,1781,3154,1504,1650,235,104,131,3600,2033,1567,3286,1803,1483,314,230,84,610,610,0,143,143,0,467,467,0
70,Erie County (Northeast) PUMA,586,346,240,586,346,240,0,0,0,586,346,240,586,346,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,NYC-Manhattan Community District 11--East Harlem PUMA,4679,2808,1871,3666,1971,1695,1013,837,176,2270,901,1369,2094,901,1193,176,0,176,1583,1081,502,827,325,502,756,756,0,826,826,0,745,745,0,81,81,0
72,Orange County (Southeast) PUMA,2168,992,1176,1821,992,829,347,0,347,1550,642,908,1203,642,561,347,0,347,618,350,268,618,350,268,0,0,0,0,0,0,0,0,0,0,0,0
73,Westchester County (Southeast) PUMA,8997,6484,2513,7728,5215,2513,1269,1269,0,3435,2010,1425,2979,1554,1425,456,456,0,2583,1600,983,2294,1311,983,289,289,0,2979,2874,105,2455,2350,105,524,524,0
74,NYC-Queens Community District 1--Astoria & Long Island City PUMA,14962,8810,6152,12138,6915,5223,2824,1895,929,7628,3947,3681,6660,3616,3044,968,331,637,5031,2948,2083,3863,1895,1968,1168,1053,115,2303,1915,388,1615,1404,211,688,511,177
75,Livingston & Wyoming Counties PUMA,541,495,46,530,484,46,11,11,0,296,296,0,296,296,0,0,0,0,67,31,36,67,31,36,0,0,0,178,168,10,167,157,10,11,11,0
76,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,2959,1756,1203,2747,1612,1135,212,144,68,922,384,538,922,384,538,0,0,0,1388,994,394,1244,850,394,144,144,0,649,378,271,581,378,203,68,0,68
77,Westchester County (Southwest)--Yonkers City PUMA,15285,9076,6209,12486,7156,5330,2799,1920,879,4709,1673,3036,4320,1575,2745,389,98,291,8356,5691,2665,6106,4029,2077,2250,1662,588,2220,1712,508,2060,1552,508,160,160,0
78,Erie County (North Central) PUMA,2419,1319,1100,2419,1319,1100,0,0,0,1988,1112,876,1988,1112,876,0,0,0,329,105,224,329,105,224,0,0,0,102,102,0,102,102,0,0,0,0
79,Saratoga County (South & Central) PUMA,1931,1324,607,1931,1324,607,0,0,0,1875,1324,551,1875,1324,551,0,0,0,56,0,56,56,0,56,0,0,0,0,0,0,0,0,0,0,0,0
80,Suffolk County (South Central)--Brookhaven Town (South) PUMA,5135,3042,2093,5135,3042,2093,0,0,0,1319,267,1052,1319,267,1052,0,0,0,2289,1815,474,2289,1815,474,0,0,0,1527,960,567,1527,960,567,0,0,0
81,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",1945,1017,928,1945,1017,928,0,0,0,1291,666,625,1291,666,625,0,0,0,548,351,197,548,351,197,0,0,0,106,0,106,106,0,106,0,0,0
82,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,277,277,0,114,114,0,163,163,0,114,114,0,114,114,0,0,0,0,56,56,0,0,0,0,56,56,0,107,107,0,0,0,0,107,107,0
83,Niagara County (North & East) PUMA,117,71,46,117,71,46,0,0,0,0,0,0,0,0,0,0,0,0,117,71,46,117,71,46,0,0,0,0,0,0,0,0,0,0,0,0
84,Monroe County (Central)--Rochester City (East) PUMA,1846,1038,808,1386,1038,348,460,0,460,283,185,98,283,185,98,0,0,0,1201,853,348,1019,853,166,182,0,182,362,0,362,84,0,84,278,0,278
85,Warren & Washington Counties PUMA,117,62,55,117,62,55,0,0,0,117,62,55,117,62,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,3830,2374,1456,3288,1990,1298,542,384,158,1729,916,813,1652,916,736,77,0,77,1753,1110,643,1547,985,562,206,125,81,348,348,0,89,89,0,259,259,0
87,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,3034,1359,1675,2858,1183,1675,176,176,0,1747,696,1051,1747,696,1051,0,0,0,1287,663,624,1111,487,624,176,176,0,0,0,0,0,0,0,0,0,0
88,Onondaga County (Central)--Syracuse City PUMA,2332,1685,647,1882,1276,606,450,409,41,599,293,306,452,187,265,147,106,41,1513,1172,341,1364,1023,341,149,149,0,220,220,0,66,66,0,154,154,0
89,Westchester County (Central)--White Plains City PUMA,10957,6087,4870,10059,5597,4462,898,490,408,7141,3291,3850,6906,3106,3800,235,185,50,2556,1698,858,2360,1698,662,196,0,196,1260,1098,162,793,793,0,467,305,162
90,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,3640,1577,2063,2758,1186,1572,882,391,491,1145,202,943,1092,149,943,53,53,0,2022,1058,964,1541,912,629,481,146,335,473,317,156,125,125,0,348,192,156
91,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",10049,6450,3599,7061,4409,2652,2988,2041,947,3164,1713,1451,2207,914,1293,957,799,158,4154,2943,1211,3425,2456,969,729,487,242,2731,1794,937,1429,1039,390,1302,755,547
92,Cattaraugus & Allegany Counties PUMA,299,162,137,274,137,137,25,25,0,274,137,137,274,137,137,0,0,0,25,25,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0
93,Oswego County PUMA,172,18,154,172,18,154,0,0,0,35,18,17,35,18,17,0,0,0,137,0,137,137,0,137,0,0,0,0,0,0,0,0,0,0,0,0
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",11010,6121,4889,8780,4611,4169,2230,1510,720,4119,1606,2513,4119,1606,2513,0,0,0,4847,2697,2150,3461,2031,1430,1386,666,720,2044,1818,226,1200,974,226,844,844,0
95,Monroe County (East) PUMA,1843,972,871,1731,860,871,112,112,0,1336,552,784,1336,552,784,0,0,0,507,420,87,395,308,87,112,112,0,0,0,0,0,0,0,0,0,0
96,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,8313,4763,3550,7189,3639,3550,1124,1124,0,4187,1476,2711,4187,1476,2711,0,0,0,2841,2002,839,2132,1293,839,709,709,0,1285,1285,0,870,870,0,415,415,0
97,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",4465,2992,1473,3567,2384,1183,898,608,290,1420,578,842,1420,578,842,0,0,0,1042,746,296,924,628,296,118,118,0,2003,1668,335,1223,1178,45,780,490,290
98,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",6466,4618,1848,4962,3532,1430,1504,1086,418,2493,1554,939,2023,1243,780,470,311,159,2290,1432,858,1912,1313,599,378,119,259,1683,1632,51,1027,976,51,656,656,0
99,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",4801,2511,2290,3904,1614,2290,897,897,0,2207,563,1644,2207,563,1644,0,0,0,2060,1414,646,1282,636,646,778,778,0,534,534,0,415,415,0,119,119,0
100,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",14501,7602,6899,13350,6498,6852,1151,1104,47,8608,3633,4975,8608,3633,4975,0,0,0,5583,3796,1787,4532,2745,1787,1051,1051,0,310,173,137,210,120,90,100,53,47
101,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",7400,5218,2182,7400,5218,2182,0,0,0,7026,4844,2182,7026,4844,2182,0,0,0,374,374,0,374,374,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Chautauqua County PUMA,73,42,31,73,42,31,0,0,0,31,0,31,31,0,31,0,0,0,42,42,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0
103,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,16545,8466,8079,13841,6839,7002,2704,1627,1077,6652,2473,4179,5985,2331,3654,667,142,525,9526,5831,3695,7489,4346,3143,2037,1485,552,367,162,205,367,162,205,0,0,0
104,Erie County (West Central)--Buffalo City (East) PUMA,1130,972,158,716,645,71,414,327,87,174,87,87,30,30,0,144,57,87,787,787,0,615,615,0,172,172,0,169,98,71,71,0,71,98,98,0
105,Genesee & Orleans Counties PUMA,431,305,126,431,305,126,0,0,0,29,0,29,29,0,29,0,0,0,97,0,97,97,0,97,0,0,0,305,305,0,305,305,0,0,0,0
106,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",8385,4207,4178,7235,3501,3734,1150,706,444,3505,1591,1914,3471,1591,1880,34,0,34,4116,1999,2117,3273,1519,1754,843,480,363,764,617,147,491,391,100,273,226,47
107,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",110,79,31,31,0,31,79,79,0,0,0,0,0,0,0,0,0,0,110,79,31,31,0,31,79,79,0,0,0,0,0,0,0,0,0,0
108,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,3427,1830,1597,2887,1290,1597,540,540,0,1248,416,832,1181,349,832,67,67,0,1277,807,470,1043,573,470,234,234,0,902,607,295,663,368,295,239,239,0
109,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",11743,6185,5558,9016,5067,3949,2727,1118,1609,2315,1224,1091,2076,985,1091,239,239,0,6809,3066,3743,4931,2549,2382,1878,517,1361,2619,1895,724,2009,1533,476,610,362,248
110,Suffolk County (East) PUMA,7134,5510,1624,6346,5175,1171,788,335,453,1890,1564,326,1839,1564,275,51,0,51,4437,3218,1219,3741,2924,817,696,294,402,807,728,79,766,687,79,41,41,0
111,Orange County (Northwest) PUMA,3649,2613,1036,3404,2425,979,245,188,57,1133,775,358,1133,775,358,0,0,0,2245,1624,621,2167,1546,621,78,78,0,271,214,57,104,104,0,167,110,57
112,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,766,432,334,766,432,334,0,0,0,430,352,78,430,352,78,0,0,0,336,80,256,336,80,256,0,0,0,0,0,0,0,0,0,0,0,0
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",9173,5537,3636,7935,4872,3063,1238,665,573,2897,1507,1390,2897,1507,1390,0,0,0,4601,2788,1813,4012,2640,1372,589,148,441,1675,1242,433,1026,725,301,649,517,132
114,Suffolk County (Northwest)--Smithtown Town PUMA,2119,1314,805,2119,1314,805,0,0,0,1644,979,665,1644,979,665,0,0,0,475,335,140,475,335,140,0,0,0,0,0,0,0,0,0,0,0,0
115,Ulster County (East) PUMA,1753,904,849,1539,821,718,214,83,131,972,358,614,841,358,483,131,0,131,530,332,198,447,249,198,83,83,0,251,214,37,251,214,37,0,0,0
116,Westchester County (Northeast) PUMA,3126,2033,1093,2854,1761,1093,272,272,0,1075,463,612,908,296,612,167,167,0,1025,544,481,1025,544,481,0,0,0,1026,1026,0,921,921,0,105,105,0
117,NYC-Brooklyn Community District 4--Bushwick PUMA,5673,3339,2334,4130,2393,1737,1543,946,597,1534,442,1092,1403,442,961,131,0,131,3307,2363,944,2450,1791,659,857,572,285,832,534,298,277,160,117,555,374,181
