,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Emp_mf_t,Total_emp_m,Total_emp_f,Total_UnEmp_mf_t,Total_UnEmp_m,Total_UnEmp_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Emp_mf_t,BABS_emp_m,BABS_emp_f,BABS_UnEmp_mf_t,BABS_UnEmp_m,BABS_UnEmp_f,Total_HS,Total_HS_m,Total_HS_f,HS_Emp_mf_t,HS_emp_m,HS_emp_f,HS_UnEmp_mf_t,HS_UnEmp_m,HS_UnEmp_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Emp_mf_t,HSINC_emp_m,HSINC_emp_f,HSINC_UnEmp_mf_t,HSINC_UnEmp_m,HSINC_UnEmp_f
44,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,33654,20260,13394,32609,20034,12575,1045,226,819,6566,3053,3513,6428,2915,3513,138,138,0,20453,12063,8390,19770,12063,7707,683,0,683,6635,5144,1491,6411,5056,1355,224,88,136
45,Saratoga County (Outer) PUMA,1059,879,180,1059,879,180,0,0,0,1006,879,127,1006,879,127,0,0,0,53,0,53,53,0,53,0,0,0,0,0,0,0,0,0,0,0,0
46,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",8621,4989,3632,8505,4989,3516,116,0,116,3102,1798,1304,2986,1798,1188,116,0,116,4160,2383,1777,4160,2383,1777,0,0,0,1359,808,551,1359,808,551,0,0,0
47,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",7588,4185,3403,7166,4014,3152,422,171,251,3061,1484,1577,2997,1484,1513,64,0,64,4147,2321,1826,3789,2150,1639,358,171,187,380,380,0,380,380,0,0,0,0
48,Wayne & Seneca Counties PUMA,319,0,319,319,0,319,0,0,0,216,0,216,216,0,216,0,0,0,103,0,103,103,0,103,0,0,0,0,0,0,0,0,0,0,0,0
49,Schenectady County--Schenectady City PUMA,3294,1525,1769,3294,1525,1769,0,0,0,2284,1122,1162,2284,1122,1162,0,0,0,765,403,362,765,403,362,0,0,0,245,0,245,245,0,245,0,0,0
50,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,8774,4202,4572,8155,4039,4116,619,163,456,4861,2482,2379,4700,2482,2218,161,0,161,3346,1668,1678,3183,1505,1678,163,163,0,567,52,515,272,52,220,295,0,295
51,Nassau County (Northwest)--North Hempstead Town (North) PUMA,5105,2402,2703,4849,2402,2447,256,0,256,3113,1434,1679,2909,1434,1475,204,0,204,1590,968,622,1538,968,570,52,0,52,402,0,402,402,0,402,0,0,0
52,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,9928,6097,3831,9149,5836,3313,779,261,518,2412,1020,1392,2075,759,1316,337,261,76,5456,3700,1756,5173,3700,1473,283,0,283,2060,1377,683,1901,1377,524,159,0,159
53,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",7938,5355,2583,7848,5265,2583,90,90,0,4929,3687,1242,4839,3597,1242,90,90,0,2949,1608,1341,2949,1608,1341,0,0,0,60,60,0,60,60,0,0,0,0
54,Columbia & Greene Counties PUMA,581,375,206,518,312,206,63,63,0,199,93,106,199,93,106,0,0,0,285,234,51,222,171,51,63,63,0,97,48,49,97,48,49,0,0,0
55,Rensselaer County--Troy City PUMA,830,390,440,807,367,440,23,23,0,507,164,343,484,141,343,23,23,0,287,190,97,287,190,97,0,0,0,36,36,0,36,36,0,0,0,0
56,Erie County (West Central)--Buffalo City (West) PUMA,2984,1730,1254,2644,1593,1051,340,137,203,1218,772,446,929,635,294,289,137,152,762,587,175,711,587,124,51,0,51,1004,371,633,1004,371,633,0,0,0
57,Erie County (South) PUMA,756,106,650,756,106,650,0,0,0,756,106,650,756,106,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,Oneida County (Central)--Greater Utica & Rome Cities PUMA,2595,1238,1357,2595,1238,1357,0,0,0,1330,547,783,1330,547,783,0,0,0,889,315,574,889,315,574,0,0,0,376,376,0,376,376,0,0,0,0
59,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",24095,13193,10902,22777,12607,10170,1318,586,732,4528,2447,2081,4357,2276,2081,171,171,0,15135,7462,7673,14344,7403,6941,791,59,732,4432,3284,1148,4076,2928,1148,356,356,0
60,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,5445,2727,2718,4772,2583,2189,673,144,529,2220,985,1235,1839,985,854,381,0,381,2267,1113,1154,2119,1113,1006,148,0,148,958,629,329,814,485,329,144,144,0
61,NYC-Manhattan Community District 10--Central Harlem PUMA,11021,6227,4794,10537,6227,4310,484,0,484,3811,1824,1987,3679,1824,1855,132,0,132,4642,2733,1909,4642,2733,1909,0,0,0,2568,1670,898,2216,1670,546,352,0,352
62,Nassau County (West Central)--North Hempstead Town (South) PUMA,12953,7091,5862,12807,6983,5824,146,108,38,6583,3023,3560,6437,2915,3522,146,108,38,5291,3433,1858,5291,3433,1858,0,0,0,1079,635,444,1079,635,444,0,0,0
63,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,5032,2157,2875,4440,1732,2708,592,425,167,1588,751,837,1056,326,730,532,425,107,2164,753,1411,2164,753,1411,0,0,0,1280,653,627,1220,653,567,60,0,60
64,Albany County (East Central)--Albany City PUMA,4636,1858,2778,4538,1858,2680,98,0,98,1760,929,831,1662,929,733,98,0,98,1602,642,960,1602,642,960,0,0,0,1274,287,987,1274,287,987,0,0,0
65,Nassau County (West Central)--Hempstead Town (West Central) PUMA,6383,3933,2450,6111,3661,2450,272,272,0,2120,1063,1057,2025,968,1057,95,95,0,3109,1871,1238,2932,1694,1238,177,177,0,1154,999,155,1154,999,155,0,0,0
66,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,1343,981,362,1209,981,228,134,0,134,1066,809,257,932,809,123,134,0,134,277,172,105,277,172,105,0,0,0,0,0,0,0,0,0,0,0,0
67,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",12968,6566,6402,12604,6436,6168,364,130,234,3456,1252,2204,3308,1190,2118,148,62,86,7613,4212,3401,7484,4144,3340,129,68,61,1899,1102,797,1812,1102,710,87,0,87
68,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",14863,7852,7011,14594,7644,6950,269,208,61,2365,961,1404,2365,961,1404,0,0,0,9478,5327,4151,9270,5119,4151,208,208,0,3020,1564,1456,2959,1564,1395,61,0,61
69,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",9497,4387,5110,9011,4042,4969,486,345,141,3987,1744,2243,3642,1399,2243,345,345,0,4380,2033,2347,4239,2033,2206,141,0,141,1130,610,520,1130,610,520,0,0,0
70,Erie County (Northeast) PUMA,586,346,240,586,346,240,0,0,0,586,346,240,586,346,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,NYC-Manhattan Community District 11--East Harlem PUMA,6022,3408,2614,5515,3245,2270,507,163,344,2089,983,1106,1838,820,1018,251,163,88,2435,1153,1282,2179,1153,1026,256,0,256,1498,1272,226,1498,1272,226,0,0,0
72,Orange County (Southeast) PUMA,2892,1559,1333,2892,1559,1333,0,0,0,1669,642,1027,1669,642,1027,0,0,0,1073,767,306,1073,767,306,0,0,0,150,150,0,150,150,0,0,0,0
73,Westchester County (Southeast) PUMA,10678,7328,3350,9825,6935,2890,853,393,460,4092,2188,1904,3374,1795,1579,718,393,325,3314,2196,1118,3179,2196,983,135,0,135,3272,2944,328,3272,2944,328,0,0,0
74,NYC-Queens Community District 1--Astoria & Long Island City PUMA,17784,10087,7697,16456,9272,7184,1328,815,513,8669,4571,4098,8254,4385,3869,415,186,229,6297,3601,2696,5384,2972,2412,913,629,284,2818,1915,903,2818,1915,903,0,0,0
75,Livingston & Wyoming Counties PUMA,541,495,46,541,495,46,0,0,0,296,296,0,296,296,0,0,0,0,67,31,36,67,31,36,0,0,0,178,168,10,178,168,10,0,0,0
76,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,3700,1883,1817,3700,1883,1817,0,0,0,1048,434,614,1048,434,614,0,0,0,1926,994,932,1926,994,932,0,0,0,726,455,271,726,455,271,0,0,0
77,Westchester County (Southwest)--Yonkers City PUMA,18618,10032,8586,17579,9814,7765,1039,218,821,5425,1790,3635,5254,1790,3464,171,0,171,10021,6421,3600,9571,6203,3368,450,218,232,3172,1821,1351,2754,1821,933,418,0,418
78,Erie County (North Central) PUMA,3164,1806,1358,3164,1806,1358,0,0,0,2733,1599,1134,2733,1599,1134,0,0,0,329,105,224,329,105,224,0,0,0,102,102,0,102,102,0,0,0,0
79,Saratoga County (South & Central) PUMA,2022,1324,698,1937,1324,613,85,0,85,1966,1324,642,1881,1324,557,85,0,85,56,0,56,56,0,56,0,0,0,0,0,0,0,0,0,0,0,0
80,Suffolk County (South Central)--Brookhaven Town (South) PUMA,5564,3167,2397,5564,3167,2397,0,0,0,1319,267,1052,1319,267,1052,0,0,0,2718,1940,778,2718,1940,778,0,0,0,1527,960,567,1527,960,567,0,0,0
81,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",2146,1218,928,2146,1218,928,0,0,0,1364,739,625,1364,739,625,0,0,0,676,479,197,676,479,197,0,0,0,106,0,106,106,0,106,0,0,0
82,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,355,355,0,277,277,0,78,78,0,192,192,0,114,114,0,78,78,0,56,56,0,56,56,0,0,0,0,107,107,0,107,107,0,0,0,0
83,Niagara County (North & East) PUMA,202,71,131,117,71,46,85,0,85,85,0,85,0,0,0,85,0,85,117,71,46,117,71,46,0,0,0,0,0,0,0,0,0,0,0,0
84,Monroe County (Central)--Rochester City (East) PUMA,2012,1143,869,1894,1025,869,118,118,0,283,185,98,283,185,98,0,0,0,1367,958,409,1249,840,409,118,118,0,362,0,362,362,0,362,0,0,0
85,Warren & Washington Counties PUMA,117,62,55,117,62,55,0,0,0,117,62,55,117,62,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,4379,2865,1514,4275,2761,1514,104,104,0,1950,1079,871,1846,975,871,104,104,0,2030,1387,643,2030,1387,643,0,0,0,399,399,0,399,399,0,0,0,0
87,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,4212,1795,2417,4097,1715,2382,115,80,35,2211,696,1515,2176,696,1480,35,0,35,2001,1099,902,1921,1019,902,80,80,0,0,0,0,0,0,0,0,0,0
88,Onondaga County (Central)--Syracuse City PUMA,3200,2100,1100,2985,2100,885,215,0,215,650,344,306,650,344,306,0,0,0,2180,1424,756,1965,1424,541,215,0,215,370,332,38,370,332,38,0,0,0
89,Westchester County (Central)--White Plains City PUMA,13384,6676,6708,13015,6524,6491,369,152,217,8282,3451,4831,7913,3299,4614,369,152,217,3413,1698,1715,3413,1698,1715,0,0,0,1689,1527,162,1689,1527,162,0,0,0
90,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,4684,1942,2742,4308,1795,2513,376,147,229,1275,202,1073,1209,202,1007,66,0,66,2773,1423,1350,2626,1276,1350,147,147,0,636,317,319,473,317,156,163,0,163
91,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",10977,6463,4514,10690,6371,4319,287,92,195,3906,1837,2069,3711,1837,1874,195,0,195,4519,2832,1687,4427,2740,1687,92,92,0,2552,1794,758,2552,1794,758,0,0,0
92,Cattaraugus & Allegany Counties PUMA,457,199,258,311,174,137,146,25,121,311,174,137,311,174,137,0,0,0,146,25,121,0,0,0,146,25,121,0,0,0,0,0,0,0,0,0
93,Oswego County PUMA,252,98,154,252,98,154,0,0,0,115,98,17,115,98,17,0,0,0,137,0,137,137,0,137,0,0,0,0,0,0,0,0,0,0,0,0
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",13690,7613,6077,13175,7444,5731,515,169,346,4758,1901,2857,4639,1828,2811,119,73,46,6637,3707,2930,6316,3611,2705,321,96,225,2295,2005,290,2220,2005,215,75,0,75
95,Monroe County (East) PUMA,2168,972,1196,2168,972,1196,0,0,0,1336,552,784,1336,552,784,0,0,0,832,420,412,832,420,412,0,0,0,0,0,0,0,0,0,0,0,0
96,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,10270,5010,5260,9959,5010,4949,311,0,311,4400,1476,2924,4400,1476,2924,0,0,0,4375,2249,2126,4064,2249,1815,311,0,311,1495,1285,210,1495,1285,210,0,0,0
97,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",5354,3172,2182,5309,3127,2182,45,45,0,1506,578,928,1506,578,928,0,0,0,1222,926,296,1177,881,296,45,45,0,2626,1668,958,2626,1668,958,0,0,0
98,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",8569,5516,3053,7899,5287,2612,670,229,441,2986,1554,1432,2822,1554,1268,164,0,164,3510,1940,1570,3004,1711,1293,506,229,277,2073,2022,51,2073,2022,51,0,0,0
99,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",6464,3127,3337,6104,3127,2977,360,0,360,2567,563,2004,2207,563,1644,360,0,360,3042,2030,1012,3042,2030,1012,0,0,0,855,534,321,855,534,321,0,0,0
100,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",17451,8511,8940,16209,8018,8191,1242,493,749,9741,4120,5621,8688,3627,5061,1053,493,560,6869,3863,3006,6680,3863,2817,189,0,189,841,528,313,841,528,313,0,0,0
101,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",8998,6045,2953,8054,5304,2750,944,741,203,8595,5671,2924,7651,4930,2721,944,741,203,374,374,0,374,374,0,0,0,0,29,0,29,29,0,29,0,0,0
102,Chautauqua County PUMA,73,42,31,73,42,31,0,0,0,31,0,31,31,0,31,0,0,0,42,42,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0
103,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,19865,10002,9863,18926,9815,9111,939,187,752,7144,2824,4320,6772,2780,3992,372,44,328,11930,6827,5103,11363,6684,4679,567,143,424,791,351,440,791,351,440,0,0,0
104,Erie County (West Central)--Buffalo City (East) PUMA,1462,1041,421,1462,1041,421,0,0,0,243,156,87,243,156,87,0,0,0,1050,787,263,1050,787,263,0,0,0,169,98,71,169,98,71,0,0,0
105,Genesee & Orleans Counties PUMA,431,305,126,431,305,126,0,0,0,29,0,29,29,0,29,0,0,0,97,0,97,97,0,97,0,0,0,305,305,0,305,305,0,0,0,0
106,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",9577,4648,4929,9437,4648,4789,140,0,140,4137,1915,2222,4071,1915,2156,66,0,66,4730,2116,2614,4656,2116,2540,74,0,74,710,617,93,710,617,93,0,0,0
107,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",127,96,31,127,96,31,0,0,0,0,0,0,0,0,0,0,0,0,127,96,31,127,96,31,0,0,0,0,0,0,0,0,0,0,0,0
108,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,4016,2049,1967,3731,1764,1967,285,285,0,1448,416,1032,1448,416,1032,0,0,0,1447,807,640,1447,807,640,0,0,0,1121,826,295,836,541,295,285,285,0
109,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",15496,8038,7458,14672,7717,6955,824,321,503,3047,1770,1277,2726,1449,1277,321,321,0,8729,3546,5183,8319,3546,4773,410,0,410,3720,2722,998,3627,2722,905,93,0,93
110,Suffolk County (East) PUMA,8896,5877,3019,8698,5877,2821,198,0,198,2160,1564,596,1962,1564,398,198,0,198,5731,3463,2268,5731,3463,2268,0,0,0,1005,850,155,1005,850,155,0,0,0
111,Orange County (Northwest) PUMA,3923,2769,1154,3923,2769,1154,0,0,0,1133,775,358,1133,775,358,0,0,0,2519,1780,739,2519,1780,739,0,0,0,271,214,57,271,214,57,0,0,0
112,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,1064,564,500,924,564,360,140,0,140,429,352,77,398,352,46,31,0,31,599,212,387,526,212,314,73,0,73,36,0,36,0,0,0,36,0,36
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",10317,6201,4116,9782,5930,3852,535,271,264,3052,1555,1497,2958,1555,1403,94,0,94,5350,3259,2091,4909,2988,1921,441,271,170,1915,1387,528,1915,1387,528,0,0,0
114,Suffolk County (Northwest)--Smithtown Town PUMA,2119,1314,805,2119,1314,805,0,0,0,1644,979,665,1644,979,665,0,0,0,475,335,140,475,335,140,0,0,0,0,0,0,0,0,0,0,0,0
115,Ulster County (East) PUMA,1622,904,718,1622,904,718,0,0,0,841,358,483,841,358,483,0,0,0,530,332,198,530,332,198,0,0,0,251,214,37,251,214,37,0,0,0
