,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NRB_mf_t,Total_NRB_m,Total_NRB_f,Total_RB_mf_t,Total_RB_m,Total_RB_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NRB_mf_t,BABS_NRB_m,BABS_NRB_f,BABS_RB_mf_t,BABS_RB_m,BABS_RB_f,Total_HS,Total_HS_m,Total_HS_f,HS_NRB_mf_t,HS_NRB_m,HS_NRB_f,HS_RB_mf_t,HS_RB_m,HS_RB_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NRB_mf_t,HSINC_NRB_m,HSINC_NRB_f,HSINC_RB_mf_t,HSINC_RB_m,HSINC_RB_f
25,"Chenango, Delaware & Broome (East) Counties PUMA",252.0,43.0,209.0,252.0,43.0,209.0,0.0,0.0,0.0,132.0,0.0,132.0,132.0,0.0,132.0,0.0,0.0,0.0,120.0,43.0,77.0,120.0,43.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Erie County (Central) PUMA,695.0,556.0,139.0,695.0,556.0,139.0,0.0,0.0,0.0,359.0,220.0,139.0,359.0,220.0,139.0,0.0,0.0,0.0,336.0,336.0,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,St. Lawrence County PUMA,108.0,97.0,11.0,108.0,97.0,11.0,0.0,0.0,0.0,86.0,86.0,0.0,86.0,86.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,11.0,0.0,11.0,0.0,0.0,0.0
28,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",14585.0,7105.0,7480.0,12577.0,6375.0,6202.0,2008.0,730.0,1278.0,6628.0,2891.0,3737.0,5250.0,2362.0,2888.0,1378.0,529.0,849.0,4461.0,2310.0,2151.0,3831.0,2109.0,1722.0,630.0,201.0,429.0,3496.0,1904.0,1592.0,3496.0,1904.0,1592.0,0.0,0.0,0.0
29,Suffolk County (North Central)--Brookhaven Town (North) PUMA,959.0,472.0,487.0,866.0,472.0,394.0,93.0,0.0,93.0,678.0,284.0,394.0,678.0,284.0,394.0,0.0,0.0,0.0,93.0,0.0,93.0,0.0,0.0,0.0,93.0,0.0,93.0,188.0,188.0,0.0,188.0,188.0,0.0,0.0,0.0,0.0
30,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,8648.0,4216.0,4432.0,6723.0,3209.0,3514.0,1925.0,1007.0,918.0,3278.0,1432.0,1846.0,2670.0,1164.0,1506.0,608.0,268.0,340.0,3515.0,1918.0,1597.0,2198.0,1179.0,1019.0,1317.0,739.0,578.0,1855.0,866.0,989.0,1855.0,866.0,989.0,0.0,0.0,0.0
31,Cayuga & Onondaga (South) Counties PUMA,311.0,222.0,89.0,311.0,222.0,89.0,0.0,0.0,0.0,89.0,0.0,89.0,89.0,0.0,89.0,0.0,0.0,0.0,222.0,222.0,0.0,222.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,1539.0,364.0,1175.0,1539.0,364.0,1175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1539.0,364.0,1175.0,1539.0,364.0,1175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Fulton & Montgomery Counties PUMA,94.0,0.0,94.0,0.0,0.0,0.0,94.0,0.0,94.0,94.0,0.0,94.0,0.0,0.0,0.0,94.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Onondaga County (Central)--Syracuse City (Outer) PUMA,917.0,700.0,217.0,750.0,533.0,217.0,167.0,167.0,0.0,301.0,158.0,143.0,301.0,158.0,143.0,0.0,0.0,0.0,449.0,375.0,74.0,449.0,375.0,74.0,0.0,0.0,0.0,167.0,167.0,0.0,0.0,0.0,0.0,167.0,167.0,0.0
35,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,1730.0,1071.0,659.0,663.0,473.0,190.0,1067.0,598.0,469.0,244.0,0.0,244.0,0.0,0.0,0.0,244.0,0.0,244.0,1337.0,996.0,341.0,514.0,398.0,116.0,823.0,598.0,225.0,149.0,75.0,74.0,149.0,75.0,74.0,0.0,0.0,0.0
36,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,252.0,252.0,0.0,252.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,252.0,0.0,252.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,Suffolk County (Central)--Brookhaven Town (Central) PUMA,2426.0,1211.0,1215.0,2007.0,1211.0,796.0,419.0,0.0,419.0,635.0,370.0,265.0,635.0,370.0,265.0,0.0,0.0,0.0,598.0,179.0,419.0,179.0,179.0,0.0,419.0,0.0,419.0,1193.0,662.0,531.0,1193.0,662.0,531.0,0.0,0.0,0.0
38,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",11154.0,5327.0,5827.0,8082.0,4162.0,3920.0,3072.0,1165.0,1907.0,1632.0,966.0,666.0,1386.0,720.0,666.0,246.0,246.0,0.0,7075.0,3479.0,3596.0,5114.0,2996.0,2118.0,1961.0,483.0,1478.0,2447.0,882.0,1565.0,1582.0,446.0,1136.0,865.0,436.0,429.0
39,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,24618.0,14860.0,9758.0,17850.0,11115.0,6735.0,6768.0,3745.0,3023.0,7651.0,4817.0,2834.0,5894.0,3975.0,1919.0,1757.0,842.0,915.0,13043.0,7225.0,5818.0,9541.0,5354.0,4187.0,3502.0,1871.0,1631.0,3924.0,2818.0,1106.0,2415.0,1786.0,629.0,1509.0,1032.0,477.0
40,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",3103.0,813.0,2290.0,3103.0,813.0,2290.0,0.0,0.0,0.0,2584.0,497.0,2087.0,2584.0,497.0,2087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,316.0,203.0,519.0,316.0,203.0,0.0,0.0,0.0
41,Suffolk County (Central)--Islip Town (East) PUMA,1768.0,742.0,1026.0,1231.0,493.0,738.0,537.0,249.0,288.0,960.0,410.0,550.0,960.0,410.0,550.0,0.0,0.0,0.0,808.0,332.0,476.0,271.0,83.0,188.0,537.0,249.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",8642.0,3905.0,4737.0,6701.0,2636.0,4065.0,1941.0,1269.0,672.0,1890.0,256.0,1634.0,1809.0,175.0,1634.0,81.0,81.0,0.0,6613.0,3566.0,3047.0,4892.0,2461.0,2431.0,1721.0,1105.0,616.0,139.0,83.0,56.0,0.0,0.0,0.0,139.0,83.0,56.0
43,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",22921.0,12094.0,10827.0,15168.0,8354.0,6814.0,7753.0,3740.0,4013.0,6737.0,3397.0,3340.0,4835.0,2612.0,2223.0,1902.0,785.0,1117.0,12503.0,6672.0,5831.0,7793.0,4079.0,3714.0,4710.0,2593.0,2117.0,3681.0,2025.0,1656.0,2540.0,1663.0,877.0,1141.0,362.0,779.0
44,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,25764.0,15167.0,10597.0,17036.0,10913.0,6123.0,8728.0,4254.0,4474.0,2912.0,1198.0,1714.0,2080.0,972.0,1108.0,832.0,226.0,606.0,16476.0,9177.0,7299.0,10217.0,6121.0,4096.0,6259.0,3056.0,3203.0,6376.0,4792.0,1584.0,4739.0,3820.0,919.0,1637.0,972.0,665.0
45,Saratoga County (Outer) PUMA,103.0,0.0,103.0,103.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,103.0,103.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",7237.0,3021.0,4216.0,5272.0,2098.0,3174.0,1965.0,923.0,1042.0,1720.0,706.0,1014.0,1496.0,598.0,898.0,224.0,108.0,116.0,4266.0,1960.0,2306.0,2870.0,1145.0,1725.0,1396.0,815.0,581.0,1251.0,355.0,896.0,906.0,355.0,551.0,345.0,0.0,345.0
47,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",5059.0,2861.0,2198.0,4459.0,2412.0,2047.0,600.0,449.0,151.0,1370.0,595.0,775.0,1310.0,535.0,775.0,60.0,60.0,0.0,2974.0,1886.0,1088.0,2538.0,1535.0,1003.0,436.0,351.0,85.0,715.0,380.0,335.0,611.0,342.0,269.0,104.0,38.0,66.0
48,Wayne & Seneca Counties PUMA,73.0,0.0,73.0,73.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,73.0,73.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Schenectady County--Schenectady City PUMA,913.0,354.0,559.0,747.0,354.0,393.0,166.0,0.0,166.0,539.0,113.0,426.0,444.0,113.0,331.0,95.0,0.0,95.0,374.0,241.0,133.0,303.0,241.0,62.0,71.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,6310.0,2653.0,3657.0,4798.0,2234.0,2564.0,1512.0,419.0,1093.0,2521.0,1281.0,1240.0,2447.0,1281.0,1166.0,74.0,0.0,74.0,3045.0,1372.0,1673.0,2136.0,953.0,1183.0,909.0,419.0,490.0,744.0,0.0,744.0,215.0,0.0,215.0,529.0,0.0,529.0
51,Nassau County (Northwest)--North Hempstead Town (North) PUMA,1666.0,949.0,717.0,1218.0,691.0,527.0,448.0,258.0,190.0,803.0,543.0,260.0,545.0,369.0,176.0,258.0,174.0,84.0,863.0,406.0,457.0,673.0,322.0,351.0,190.0,84.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,1479.0,839.0,640.0,1227.0,839.0,388.0,252.0,0.0,252.0,240.0,164.0,76.0,240.0,164.0,76.0,0.0,0.0,0.0,1239.0,675.0,564.0,987.0,675.0,312.0,252.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",7489.0,4949.0,2540.0,6433.0,4085.0,2348.0,1056.0,864.0,192.0,4427.0,3217.0,1210.0,3371.0,2353.0,1018.0,1056.0,864.0,192.0,2820.0,1490.0,1330.0,2820.0,1490.0,1330.0,0.0,0.0,0.0,242.0,242.0,0.0,242.0,242.0,0.0,0.0,0.0,0.0
54,Columbia & Greene Counties PUMA,159.0,108.0,51.0,159.0,108.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,108.0,51.0,159.0,108.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Rensselaer County--Troy City PUMA,561.0,245.0,316.0,407.0,204.0,203.0,154.0,41.0,113.0,313.0,94.0,219.0,159.0,53.0,106.0,154.0,41.0,113.0,248.0,151.0,97.0,248.0,151.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Erie County (West Central)--Buffalo City (West) PUMA,2974.0,1551.0,1423.0,2291.0,1133.0,1158.0,683.0,418.0,265.0,1416.0,367.0,1049.0,1127.0,230.0,897.0,289.0,137.0,152.0,684.0,630.0,54.0,571.0,517.0,54.0,113.0,113.0,0.0,874.0,554.0,320.0,593.0,386.0,207.0,281.0,168.0,113.0
57,Erie County (South) PUMA,344.0,0.0,344.0,344.0,0.0,344.0,0.0,0.0,0.0,344.0,0.0,344.0,344.0,0.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Oneida County (Central)--Greater Utica & Rome Cities PUMA,1638.0,594.0,1044.0,1504.0,521.0,983.0,134.0,73.0,61.0,885.0,262.0,623.0,751.0,189.0,562.0,134.0,73.0,61.0,753.0,332.0,421.0,753.0,332.0,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",28992.0,15667.0,13325.0,24485.0,14088.0,10397.0,4507.0,1579.0,2928.0,4929.0,2253.0,2676.0,4284.0,2022.0,2262.0,645.0,231.0,414.0,16424.0,8534.0,7890.0,14072.0,7560.0,6512.0,2352.0,974.0,1378.0,7639.0,4880.0,2759.0,6129.0,4506.0,1623.0,1510.0,374.0,1136.0
60,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,5209.0,2599.0,2610.0,4235.0,2143.0,2092.0,974.0,456.0,518.0,1404.0,725.0,679.0,1278.0,664.0,614.0,126.0,61.0,65.0,2086.0,808.0,1278.0,1444.0,619.0,825.0,642.0,189.0,453.0,1719.0,1066.0,653.0,1513.0,860.0,653.0,206.0,206.0,0.0
61,NYC-Manhattan Community District 10--Central Harlem PUMA,11542.0,6254.0,5288.0,10176.0,5662.0,4514.0,1366.0,592.0,774.0,3268.0,1467.0,1801.0,2919.0,1373.0,1546.0,349.0,94.0,255.0,5482.0,2981.0,2501.0,4663.0,2483.0,2180.0,819.0,498.0,321.0,2792.0,1806.0,986.0,2594.0,1806.0,788.0,198.0,0.0,198.0
62,Nassau County (West Central)--North Hempstead Town (South) PUMA,1663.0,676.0,987.0,1342.0,553.0,789.0,321.0,123.0,198.0,1156.0,553.0,603.0,1156.0,553.0,603.0,0.0,0.0,0.0,321.0,123.0,198.0,0.0,0.0,0.0,321.0,123.0,198.0,186.0,0.0,186.0,186.0,0.0,186.0,0.0,0.0,0.0
63,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,4454.0,1490.0,2964.0,3802.0,1404.0,2398.0,652.0,86.0,566.0,1331.0,694.0,637.0,807.0,608.0,199.0,524.0,86.0,438.0,2041.0,386.0,1655.0,1913.0,386.0,1527.0,128.0,0.0,128.0,1082.0,410.0,672.0,1082.0,410.0,672.0,0.0,0.0,0.0
64,Albany County (East Central)--Albany City PUMA,3194.0,884.0,2310.0,3150.0,884.0,2266.0,44.0,0.0,44.0,1173.0,650.0,523.0,1173.0,650.0,523.0,0.0,0.0,0.0,1034.0,234.0,800.0,1034.0,234.0,800.0,0.0,0.0,0.0,987.0,0.0,987.0,943.0,0.0,943.0,44.0,0.0,44.0
65,Nassau County (West Central)--Hempstead Town (West Central) PUMA,1275.0,736.0,539.0,316.0,316.0,0.0,959.0,420.0,539.0,391.0,391.0,0.0,316.0,316.0,0.0,75.0,75.0,0.0,667.0,128.0,539.0,0.0,0.0,0.0,667.0,128.0,539.0,217.0,217.0,0.0,0.0,0.0,0.0,217.0,217.0,0.0
66,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,663.0,513.0,150.0,618.0,513.0,105.0,45.0,0.0,45.0,445.0,445.0,0.0,445.0,445.0,0.0,0.0,0.0,0.0,218.0,68.0,150.0,173.0,68.0,105.0,45.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",11382.0,5542.0,5840.0,7266.0,3420.0,3846.0,4116.0,2122.0,1994.0,2949.0,1146.0,1803.0,2611.0,1084.0,1527.0,338.0,62.0,276.0,6662.0,3515.0,3147.0,4156.0,2185.0,1971.0,2506.0,1330.0,1176.0,1771.0,881.0,890.0,499.0,151.0,348.0,1272.0,730.0,542.0
68,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",17822.0,9228.0,8594.0,13311.0,6687.0,6624.0,4511.0,2541.0,1970.0,2525.0,1065.0,1460.0,2194.0,961.0,1233.0,331.0,104.0,227.0,11863.0,6535.0,5328.0,8978.0,4765.0,4213.0,2885.0,1770.0,1115.0,3434.0,1628.0,1806.0,2139.0,961.0,1178.0,1295.0,667.0,628.0
69,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",8492.0,3018.0,5474.0,6498.0,2083.0,4415.0,1994.0,935.0,1059.0,2710.0,690.0,2020.0,2251.0,586.0,1665.0,459.0,104.0,355.0,3916.0,1584.0,2332.0,2982.0,1354.0,1628.0,934.0,230.0,704.0,1866.0,744.0,1122.0,1265.0,143.0,1122.0,601.0,601.0,0.0
70,Erie County (Northeast) PUMA,241.0,94.0,147.0,241.0,94.0,147.0,0.0,0.0,0.0,241.0,94.0,147.0,241.0,94.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,NYC-Manhattan Community District 11--East Harlem PUMA,7653.0,4175.0,3478.0,6392.0,3257.0,3135.0,1261.0,918.0,343.0,2838.0,983.0,1855.0,2739.0,983.0,1756.0,99.0,0.0,99.0,3181.0,1920.0,1261.0,2185.0,1002.0,1183.0,996.0,918.0,78.0,1634.0,1272.0,362.0,1468.0,1272.0,196.0,166.0,0.0,166.0
