,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Avg_PINCP_mf_t,Total_Avg_PINCP_m,Total_Avg_PINCP_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Avg_PINCP_mf_t,BABS_Avg_PINCP_m,BABS_Avg_PINCP_f,Total_HS,Total_HS_m,Total_HS_f,HS_Avg_PINCP_mf_t,HS_Avg_PINCP_m,HS_Avg_PINCP_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Avg_PINCP_mf_t,HSINC_Avg_PINCP_m,HSINC_Avg_PINCP_f
38,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",14209,7503,6706,44459.705116475474,46774.50353192056,41869.7957053385,3789,1567,2222,51558.28978622328,54426.54754307594,49535.53555355535,8721,4845,3876,45338.44627909643,49582.18782249742,40033.7693498452,1699,1091,608,24118.304885226604,23315.307057745187,25559.21052631579
39,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,7522,4036,3486,45671.22042010104,49427.28444003964,41322.54733218589,3574,1938,1636,52224.76776720761,57266.5221878225,46252.322738386305,3144,1605,1539,38877.099236641225,40400.0,37288.88888888889,804,493,311,43106.96517412936,48000.0,35350.48231511254
40,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",46332,24136,22196,115990.78608736942,124347.71503148823,106903.43534871149,40012,20155,19857,125365.76529541137,136794.45547010668,113765.56131339075,5377,3377,2000,61573.14487632509,66925.67367485934,52535.4,943,604,339,28495.546129374336,30059.933774834437,25708.25958702065
41,Suffolk County (Central)--Islip Town (East) PUMA,35491,17946,17545,78216.47555718351,92202.25420706563,63911.04474209176,15954,7361,8593,96116.67920270779,112761.49164515692,81858.27534039335,19082,10130,8952,63710.37805261503,78757.18795656465,46683.54781054513,455,455,0,58931.868131868134,58931.868131868134,0.0
42,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",18468,8626,9842,50699.778535845784,53631.40505448644,48130.36069904491,9804,4805,4999,57602.77539779682,67640.93652445369,47954.17283456691,8096,3511,4585,44536.017786561264,37211.30731985189,50144.97273718648,568,310,258,19405.457746478874,22454.516129032258,15741.860465116279
43,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",25126,14449,10677,70407.0293719653,77906.4917987404,60258.13618057507,11580,5896,5684,82803.29620034543,94492.15569877884,70678.4693877551,13195,8359,4836,60479.746115953014,67181.06830960642,48896.54673283706,351,194,157,34628.49002849003,35972.16494845361,32968.15286624204
44,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,15294,9271,6023,55100.80423695567,57518.778988242906,51378.897559355806,7637,5048,2589,69987.27248919733,71585.34072900159,66871.37891077636,6149,3216,2933,43566.77508537973,43988.74378109453,43104.09137401977,1508,1007,501,26741.909814323608,30214.498510427013,19762.075848303393
45,Saratoga County (Outer) PUMA,42263,24446,17817,62686.2083855855,70978.17270719136,51309.1325700174,16168,8348,7820,80493.2675655616,97248.1936990896,62607.062531969306,25237,15300,9937,50914.09180964457,56294.473790849675,42629.91707758881,858,798,60,73395.26806526807,77693.03258145363,16235.0
46,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",17224,7268,9956,45017.33801672085,45116.16400660429,44945.193852952994,5361,1788,3573,63440.42902443574,55049.55257270693,67639.38986845787,10258,4550,5708,37708.090271008,44951.00659340659,31934.5672740014,1605,930,675,30196.19937694704,26826.451612903227,34838.96296296296
47,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",14941,8882,6059,70123.30366106686,79873.95068678225,55829.65010727843,7455,3771,3684,74751.41515761234,87343.79474940334,61861.658523344195,7216,4931,2285,64749.51219512195,74578.98600689515,43537.636761487964,270,180,90,85955.55555555556,68433.33333333333,121000.0
48,Wayne & Seneca Counties PUMA,41352,22592,18760,49823.03134068485,56082.91882082153,42284.47174840085,9483,4386,5097,64090.921860170834,71593.31326949384,57635.06768687463,29829,16620,13209,46251.32320895773,53721.574608904935,36852.00620788856,2040,1586,454,35724.049019607846,37934.716267339216,28001.321585903082
49,Schenectady County--Schenectady City PUMA,44411,23816,20595,61042.417779378986,68383.60362781324,52553.09113862588,19763,10372,9391,80264.31513434194,95304.11723871963,63653.4294537323,23530,12617,10913,46508.67641308967,48809.075057462156,43849.08421149088,1118,827,291,27139.53488372093,29389.963724304715,20743.986254295534
50,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,23936,13142,10794,71520.45170454546,79735.79059503881,61518.04446914953,16179,7816,8363,77494.00024723407,89471.51484135108,66299.90075331819,7223,5115,2108,57248.52582029627,60987.60508308895,48175.759962049335,534,211,323,83580.52434456929,173586.7298578199,24783.90092879257
51,Nassau County (Northwest)--North Hempstead Town (North) PUMA,24427,14578,9849,145607.82773160847,174856.59404582248,102315.25840186821,17519,10568,6951,175246.9745990068,213985.33005299015,116350.85311465977,6711,3827,2884,71874.78170168381,74189.04102430101,68803.81414701803,197,183,14,21619.289340101524,20442.622950819674,37000.0
52,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,26829,14928,11901,67573.81191993738,72266.88102893891,61687.06831358709,10426,4310,6116,83113.8595818147,102567.12296983758,69404.97056899934,15421,9636,5785,59714.11062836392,63428.21710253217,53527.571305099395,982,982,0,26009.572301425662,26009.572301425662,0.0
53,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",60340,35537,24803,155910.33650977793,173418.7392013957,130824.81836874572,53798,31279,22519,165640.93655897988,183832.6779948208,140372.51965007329,6303,4156,2147,76613.92987466286,96853.56111645814,37435.584536562645,239,102,137,56824.26778242678,99568.62745098039,25000.0
54,Columbia & Greene Counties PUMA,31741,17804,13937,55262.38883463029,59983.20501011009,49231.72146085958,10988,5819,5169,74880.18292682926,80343.31500257776,68730.06384213582,19896,11385,8511,45419.5011057499,51235.73930610452,37639.23181764775,857,600,257,32244.620770128357,28507.233333333334,40970.038910505835
55,Rensselaer County--Troy City PUMA,58521,31623,26898,61333.17149399361,66165.30560035417,55652.207227303144,19679,8975,10704,84549.47685349865,103864.49860724233,68354.37967115098,36409,20508,15901,50072.058392155785,52149.43358689292,47392.804855040566,2433,2140,293,42069.790382244144,42374.299065420564,39845.733788395904
56,Erie County (West Central)--Buffalo City (West) PUMA,31186,17133,14053,52165.08548707754,54530.76927566684,49280.914110866004,16642,8573,8069,66135.9065016224,69088.3786305844,62999.01920931962,13474,7820,5654,37186.900697639896,41521.70076726343,31191.47506190308,1070,740,330,23486.26168224299,23353.108108108107,23784.848484848484
57,Erie County (South) PUMA,64021,36487,27534,59323.78186844941,65642.37701099021,50950.62210358103,24639,11970,12669,75346.24680384756,90556.44828738512,60975.25369010972,37245,22940,14305,48947.01742515774,53072.83016564952,42330.71932890598,2137,1577,560,55442.20870379036,59379.83512999366,44353.57142857143
58,Oneida County (Central)--Greater Utica & Rome Cities PUMA,41205,21753,19452,55027.44948428589,57647.852526088354,52097.07587908698,13493,6874,6619,83942.90046690877,79771.41780622637,88275.09140353528,26143,13624,12519,41187.950885514285,47930.63050499119,33850.12301302021,1569,1255,314,36958.5086042065,41958.64541832669,16973.885350318473
59,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",42634,22627,20007,54506.66017732326,56253.3022495249,52531.28804918279,26740,12741,13999,61390.90463724757,62681.03524056196,60216.709764983214,14227,8856,5371,45901.065579531874,51874.88708220416,36051.10035375163,1667,1030,637,17522.31553689262,14388.73786407767,22589.16797488226
60,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,11515,5061,6454,45171.84281372123,46255.24599881446,44322.2761078401,4662,1370,3292,56568.704418704416,68299.41605839416,51686.846901579585,5700,2789,2911,39266.433333333334,41231.122266045175,37384.08450704225,1153,902,251,28284.301821335644,28308.20399113082,28198.406374501992
61,NYC-Manhattan Community District 10--Central Harlem PUMA,32598,13363,19235,57537.985980735015,65240.30142931976,52187.00904600988,18163,8003,10160,72225.57710730606,81679.59740097463,64778.6750984252,13094,4457,8637,39936.89552466779,43261.101637873006,38221.48662730114,1341,903,438,30467.11409395973,28028.349944629015,35494.97716894977
62,Nassau County (West Central)--North Hempstead Town (South) PUMA,25787,13893,11894,85978.83530461085,109262.04275534442,58782.467294434166,16152,8596,7556,103467.1635710748,134341.67752442998,68343.11355214399,9325,5094,4231,57315.23860589812,69778.46486062034,42309.879461120305,310,203,107,37000.0,38054.187192118225,35000.0
63,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,17040,8270,8770,44572.093309859156,48182.09552599758,41167.906499429875,4387,2219,2168,61257.98951447458,54551.374493014875,68122.37084870848,11013,5048,5965,35815.36729319895,40083.320126782884,32203.527242246437,1640,1003,637,58740.87195121951,74851.27617148554,33373.940345368916
64,Albany County (East Central)--Albany City PUMA,30101,15866,14235,50635.18690408956,52083.8100970629,49020.5851773797,12759,6683,6076,62047.053922721214,61171.969325153375,63009.56056616195,15917,8558,7359,44355.09203995728,47595.099322271555,40587.191194455765,1425,625,800,18604.491228070176,16368.96,20351.0
65,Nassau County (West Central)--Hempstead Town (West Central) PUMA,23588,13982,9606,83473.17169747328,93655.17665570018,68652.76847803456,12945,7232,5713,104809.64001544999,126294.72345132743,77611.9989497637,10458,6565,3893,58109.61790017212,59654.11119573496,55505.04597996404,185,185,0,24291.891891891893,24291.891891891893,0.0
66,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,33422,18022,15400,62589.060110107115,69092.46071468205,54978.39220779221,10496,4339,6157,100410.56021341463,128515.62802489052,80604.17898327108,21770,12871,8899,46527.47023426734,52020.69901328568,38582.38116642319,1156,812,344,21660.29411764706,22163.300492610837,20472.96511627907
