,puma,BABS_FT_Work_Total,BABS_FT_Work_M,BABS_FT_Work_F,HS_FT_Work_Total,HS_FT_Work_M,HS_FT_Work_F,HSINC_FT_Work_Total,HSINC_FT_Work_M,HSINC_FT_Work_F
0,Total Geo,0.8696071508667254,0.9161182665447084,0.8283539163528113,0.8140892150857997,0.8799325662594164,0.7386115420865118,0.7328136685267215,0.8199841608612196,0.5951740070365817
1,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,0.8182227784730913,0.8732300639580022,0.7729650809100864,0.6473352435530086,0.6371681415929203,0.6725099601593626,1.0,1.0,1.0
2,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,0.8965853658536586,0.970432617491441,0.8242171614477429,0.8149727255627313,0.9150311968235961,0.6913372582001682,0.804583835946924,0.8967441860465116,0.6346483704974271
3,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,0.9027983783249283,0.9532327474464666,0.856839121190645,0.8345277569793561,0.8773411678295997,0.7747886241352806,0.9067114093959732,0.8879598662207357,0.9192825112107623
4,Madison & Cortland Counties PUMA,0.8408929836995039,0.9124615384615384,0.7797634691195795,0.8284100190579907,0.907917959953746,0.7275534625183355,0.9883624272651704,0.983273596176822,1.0
5,Ontario & Yates Counties PUMA,0.8738198269079465,0.9697866046904712,0.7902483900643974,0.7800385023898035,0.867709033164356,0.6756815703380589,0.9155770324047754,0.9763657497094149,0.7481323372465315
6,Monroe County (Central)--Greece & Gates Towns PUMA,0.849288824383164,0.8953087728597933,0.8134104762888729,0.8142287857477731,0.8871379425147042,0.732646218800447,0.875,0.9455587392550143,0.6703601108033241
7,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,0.8503525407245319,0.976193556734377,0.7388513126218045,0.8178593060482824,0.9074443336656697,0.720527170969489,1.0,1.0,1.0
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",0.857536631365153,0.8911363262621279,0.8310188189487346,0.8056359377153094,0.8736646949766046,0.7318556108770586,0.6953080836630865,0.7756434882827506,0.4716577540106952
9,NYC-Manhattan Community District 8--Upper East Side PUMA,0.8919933972407735,0.950091743119266,0.8436962671251872,0.7825258374257861,0.8496195733253767,0.7177233429394813,#DIV/0!,#DIV/0!,#DIV/0!
10,Suffolk County (Southwest)--Islip Town (South) PUMA,0.8950123845980635,0.9522011094063496,0.8428586804434399,0.7689171249762943,0.8260144987917674,0.6935430645693543,0.5240904621435595,0.7919762258543833,0.0
11,Erie County (Northwest) PUMA,0.8777986668945479,0.96100347739692,0.807283443848016,0.8160957220127848,0.9065460809646856,0.7340159449742066,0.7430007178750897,0.8343881856540084,0.5483146067415731
12,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",0.9077579519006982,0.9906557650592358,0.835725677830941,0.8282944841910916,0.8857967970595957,0.7831995058678196,0.8945652173913043,1.0,0.8450479233226837
13,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,0.816624685138539,0.7806065144140771,0.8459196102314251,0.8292561158262606,0.7973040439340988,0.8612081877184223,0.9176289453425712,0.9379194630872483,0.9115884115884116
14,Rockland County (North)--New City & Congers PUMA,0.8761726078799249,0.9090187781010315,0.8447118429385687,0.8001321682942948,0.8546377480387632,0.750351222253442,0.8012709416522241,0.7533482142857143,0.8526946107784431
15,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",0.8919504923660674,0.9278026905829596,0.8677560901800575,0.8195133164756494,0.9024980806708793,0.715564432608374,0.7384552513281569,0.7941585535465925,0.6590683845391476
16,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,0.8149965445749827,0.7891510879558689,0.8362286002014099,0.7152228439127918,0.7381095725466587,0.6743686190220312,0.6829545454545455,0.8358070500927643,0.4413489736070381
17,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,0.7912509593246354,0.7532110091743119,0.812510681934712,0.8354634015550988,0.8545397913097649,0.8097734899328859,0.5142531356898518,0.5306513409961686,0.49014084507042255
18,Tompkins County PUMA,0.8297548347799604,0.8432632398753894,0.8150387103616502,0.8383748517200474,0.793664238522785,0.8731707317073171,0.9433333333333334,1.0,0.0
19,Dutchess County (Southwest) PUMA,0.8529153237620861,0.936322360953462,0.7899382927665409,0.8260237819885538,0.8992666530861683,0.7239298644139988,0.8232945091514143,0.8544910179640719,0.7842696629213484
20,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,0.8150807899461401,0.8410133216859577,0.7932807049752157,0.816301703163017,0.8208294188699503,0.8103841431327837,1.0,1.0,1.0
21,Westchester County (Northwest) PUMA,0.8963084239660079,0.9298519095869057,0.862746627154332,0.7991460811222934,0.8528501988510826,0.7329429388533297,0.9270568278201866,0.8983451536643026,1.0
22,Albany County (Outside Albany City) PUMA,0.8727881108130106,0.9180659759437895,0.8263630258257525,0.8495670995670995,0.9103248885186456,0.7934561252658732,0.8450354609929078,0.8840399002493765,0.6183574879227053
23,Monroe County (South) PUMA,0.8661954991099184,0.931792589414982,0.8017695386559932,0.8100127315290155,0.912411536412754,0.6899536045681656,0.7452229299363057,0.8534571723426213,0.509009009009009
24,Jefferson & Lewis Counties PUMA,0.9027989821882951,0.9340082489688789,0.8770136307311028,0.8115476256441514,0.9097939430225016,0.6888667372749362,0.7625426845285002,0.8889286993908994,0.4153543307086614
25,"Chenango, Delaware & Broome (East) Counties PUMA",0.7995540691192865,0.8659265584970111,0.7568260949239509,0.7868598761958356,0.862516382699869,0.6992104464014577,0.6682692307692307,0.7724498692240628,0.503448275862069
26,Erie County (Central) PUMA,0.8547022909314961,0.9242139209889815,0.8050139275766016,0.8242794917511115,0.9069890809424871,0.7380118037624492,0.7267964071856288,0.6890660592255126,0.7991266375545851
27,St. Lawrence County PUMA,0.9085655699506012,0.9641711229946524,0.84762648954874,0.7657693218599511,0.8238125802310655,0.7095571095571096,0.7819095477386935,0.8714938030006523,0.4814004376367615
28,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",0.7406173766185026,0.7723655192252373,0.7102048314503536,0.8693759071117562,0.9302000930665426,0.8305084745762712,0.5045977011494253,0.6390101892285298,0.0
29,Suffolk County (North Central)--Brookhaven Town (North) PUMA,0.864007392576621,0.938099122985927,0.7888969295978497,0.7492183288409704,0.9313556067588326,0.515982296533071,1.0,1.0,1.0
30,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,0.8994811386902257,0.9236746128230879,0.872131931166348,0.7471947194719472,0.8808644048818721,0.5552339604438012,0.6771764705882353,0.6930051813471503,0.6351118760757315
31,Cayuga & Onondaga (South) Counties PUMA,0.8607899485397313,0.9254757716296178,0.8143513203214696,0.830105484516501,0.917885881492319,0.7200091750133802,0.7164040778498609,0.9201183431952663,0.3746898263027295
32,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,0.8376221340814549,0.9461634957139871,0.7441483615412315,0.7549005781977154,0.886281726861437,0.5467687074829932,0.4729064039408867,0.0,1.0
33,Fulton & Montgomery Counties PUMA,0.8832062023258722,0.9141883519206939,0.8622352694485217,0.812608464671507,0.8793830740838386,0.7350532037051213,0.8174747212859735,0.8788587464920486,0.7411285631180919
34,Onondaga County (Central)--Syracuse City (Outer) PUMA,0.8502091494588673,0.9331607593256339,0.7672024442082891,0.8294853568382143,0.8944881889763779,0.7630247268545141,0.8158526821457166,0.8014925373134328,0.8324697754749568
35,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,0.8236678960998195,0.8790773112272482,0.7809285515707534,0.8007635888676781,0.8247272727272728,0.7711655064001797,0.7146486028789162,0.66626936829559,0.8333333333333334
36,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,0.8161957090528519,0.9071497897120673,0.7544476169558533,0.839825078816231,0.8992086909871244,0.7791183930897374,0.559983395599834,0.546398891966759,0.5803108808290155
37,Suffolk County (Central)--Brookhaven Town (Central) PUMA,0.795548623192753,0.8467581193574862,0.7418918918918919,0.8575107296137339,0.9567957425950564,0.7182835820895522,0.92616899097621,0.9102691924227319,1.0
38,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",0.8881856540084389,1.0,0.8232678769914783,0.8065291778414871,0.901060070671378,0.7130242825607064,0.8984664198836594,0.8503507404520655,1.0
39,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,0.9387969529813501,0.9594059405940594,0.9155008393956351,0.807188703465982,0.8029014507253627,0.8117088607594937,0.90744920993228,0.8573913043478261,1.0
40,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",0.875459478382636,0.9011445944737548,0.8508441168909076,0.8088146811070999,0.7642000452591083,0.8972633467922836,1.0,1.0,1.0
41,Suffolk County (Central)--Islip Town (East) PUMA,0.8690015796067324,0.8897618759821104,0.8519730319254412,0.8876587430804298,0.9615567157095396,0.8166392993979201,0.7738095238095238,0.7738095238095238,#DIV/0!
42,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",0.9171188026192704,0.9321047526673133,0.9031616982836495,0.7618330667168532,0.7523034068995071,0.7692953020134228,0.6596980255516841,0.6471816283924844,0.675392670157068
43,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",0.7956028856063209,0.8661671808432496,0.7336086732059887,0.877677264866303,0.9147515867804771,0.8202170963364993,0.6104347826086957,0.5464788732394367,0.7136363636363636
44,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,0.9168067226890756,0.9607917776931861,0.8416775032509753,0.8559298440979956,0.995049504950495,0.7421558704453441,1.0,1.0,1.0
45,Saratoga County (Outer) PUMA,0.885141793496113,0.9335719078505927,0.8386958386958387,0.8151222505733019,0.9155645981688708,0.6973333333333334,0.8773006134969326,1.0,0.3333333333333333
46,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",0.8346567024754787,0.6780432309442548,0.9437400950871633,0.7539875045938993,0.7020521524456103,0.8012352610892757,0.951393005334914,1.0,0.8916776750330251
47,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",0.8462935634010671,0.9399302093718843,0.7679799874921827,0.842301855958912,0.9148423005565862,0.7192319798552094,0.5142857142857142,0.6870229007633588,0.34220532319391633
48,Wayne & Seneca Counties PUMA,0.8223918133726477,0.8389441469013007,0.8086625416468348,0.8592786771907588,0.911084310930819,0.8019062651772705,0.6737120211360634,0.7118491921005387,0.5675
49,Schenectady County--Schenectady City PUMA,0.8909877823362338,0.9728918487946722,0.8151909722222223,0.8062360801781737,0.8094565984474241,0.8025444918370349,0.45263157894736844,0.5535475234270415,0.29815573770491804
50,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,0.9270039534750473,0.9541015625,0.9030342295648418,0.8091184048392517,0.8367413708490103,0.7491115849324804,0.7716763005780347,0.8022813688212928,0.752913752913753
51,Nassau County (Northwest)--North Hempstead Town (North) PUMA,0.8526720529543463,0.965026025020546,0.7244398124022928,0.9511054421768708,0.9361545988258317,0.9716981132075472,0.5644699140401146,0.7290836653386454,0.14285714285714285
52,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,0.8202344426087641,0.8274140909963524,0.8152492668621701,0.764058861418025,0.7837969741337237,0.7332995309925212,0.7519142419601837,0.9246704331450094,0.0
53,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",0.912975596510878,0.9234743585958489,0.898782678108162,0.759123208478863,0.7820850583364697,0.7183004349280696,0.4283154121863799,0.24228028503562946,1.0
54,Columbia & Greene Counties PUMA,0.8292204361934948,0.9386997902887563,0.7329835507657402,0.8295876245674019,0.8771186440677966,0.7735163137326184,0.5444726810673444,0.60790273556231,0.43781942078364566
55,Rensselaer County--Troy City PUMA,0.8481961984397224,0.9045555331586373,0.806084795541833,0.8607939097335509,0.8892550516000347,0.8266701325708344,0.7696931350838342,0.8604744672295939,0.43471810089020774
56,Erie County (West Central)--Buffalo City (West) PUMA,0.871902341908105,0.9048976145239603,0.8393841672734839,0.8335807968324672,0.8503697259678121,0.8114236509758898,0.9106382978723404,0.9879839786381842,0.7746478873239436
57,Erie County (South) PUMA,0.8664720776480518,0.9244670991658943,0.8179881198347108,0.8330351151867591,0.9343434343434344,0.7096438138704236,0.9175611850579648,0.9551786795881284,0.8259587020648967
58,Oneida County (Central)--Greater Utica & Rome Cities PUMA,0.8666024405908799,0.8829800899165061,0.8502247912652537,0.8208163265306122,0.8535271269264503,0.787953172205438,0.5900714554343738,0.6671982987772461,0.40359897172236503
59,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",0.8278894083408155,0.8567105970952125,0.803293739599472,0.7736269711799891,0.827045199850579,0.6991668836240562,0.48529839883551673,0.9406392694063926,0.2722222222222222
60,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,0.9644187008688456,1.0,0.9503464203233256,0.8788159111933395,0.8510833079035703,0.9071361794951698,0.7827562797012899,1.0,0.4395796847635727
61,NYC-Manhattan Community District 10--Central Harlem PUMA,0.8950818056376897,0.9032731376975169,0.8887333799860042,0.7766310794780545,0.6856923076923077,0.8336872586872587,0.6243016759776536,0.5799614643545279,0.7411167512690355
62,Nassau County (West Central)--North Hempstead Town (South) PUMA,0.8781601696297504,0.9699842022116903,0.792781450005246,0.77405163111148,0.8316734693877551,0.7144545761567038,1.0,1.0,1.0
63,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,0.8737303326030671,0.88937875751503,0.8582739509105305,0.8412649912153388,0.9286239882266373,0.7792292619203135,0.9501738122827347,1.0,0.8810511756569848
64,Albany County (East Central)--Albany City PUMA,0.918045761980141,0.9726386261097366,0.8646648640956311,0.8480924978687127,0.8687442899198051,0.8252775597173937,0.6854256854256854,0.6181998021760633,0.7490636704119851
65,Nassau County (West Central)--Hempstead Town (West Central) PUMA,0.8650183762111594,0.9108312342569269,0.8132384341637011,0.7963752665245203,0.8143140659885885,0.7678500986193294,0.3627450980392157,0.6776556776556777,0.0
66,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,0.8534027156679405,0.9179183414427755,0.8131273111463285,0.8570866141732284,0.9405188162221411,0.7596244131455399,0.7779273216689099,0.7110332749562172,1.0
67,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",0.8496969696969697,0.9280500521376434,0.8001319261213721,0.8495367510809142,0.9114648542300126,0.8168695159920747,0.8057882711348058,0.9076778144135657,0.6866740088105727
68,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",0.8779981549815498,0.9119170984455959,0.8626465661641541,0.8272341401858437,0.8696814976902504,0.7893136403127715,0.8256392045454546,0.9458850056369785,0.6209213051823417
69,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",0.8839883650138672,0.9449438202247191,0.8273522119274436,0.7904408073099709,0.8416508738681828,0.7437619961612284,0.7473684210526316,1.0,0.5058823529411764
70,Erie County (Northeast) PUMA,0.8905345668322472,0.9334655428854735,0.8540226007758476,0.7853202206764212,0.8367123687281214,0.7229693859493895,1.0,1.0,1.0
71,NYC-Manhattan Community District 11--East Harlem PUMA,0.9104063045022931,0.9464150943396227,0.8834688346883469,0.7387673033794757,0.8371850564726325,0.6598383500557413,0.2831608654750706,0.3684593023255814,0.12666666666666668
72,Orange County (Southeast) PUMA,0.8759226713532513,0.9621584543271979,0.7852937642676919,0.8108412266716684,0.9037239604278935,0.6809850444169572,0.5407239819004525,0.6887608069164265,0.0
73,Westchester County (Southeast) PUMA,0.8994732881866064,0.9331006399069226,0.8634237605238541,0.6809142561983471,0.8751803751803752,0.45566090351366423,1.0,1.0,#DIV/0!
74,NYC-Queens Community District 1--Astoria & Long Island City PUMA,0.899893219434063,0.931875476344023,0.867142942906886,0.8263440441920175,0.8658585320367657,0.7708567153011597,0.6022099447513812,1.0,0.3114754098360656
75,Livingston & Wyoming Counties PUMA,0.9032624758440377,0.8857709750566893,0.9149743784399317,0.8263803908480736,0.9096110619167631,0.7269249552335992,0.7773478719662329,0.9846046186144157,0.5678925035360679
76,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,0.8339538833365994,0.9433014741616718,0.7600700525394045,0.8032814108738251,0.9134574043363429,0.6735608909459069,0.6906565656565656,0.729903536977492,0.6652806652806653
77,Westchester County (Southwest)--Yonkers City PUMA,0.9139093455035785,0.9675885371042423,0.8759188734390222,0.8482566384664286,0.874625022057526,0.8154690071311026,0.8616381304951412,1.0,0.6862539349422875
78,Erie County (North Central) PUMA,0.8242466921166747,0.9256986544432944,0.7222593831289483,0.7193172409400675,0.9425940969401571,0.5209861695730608,0.876,0.6868686868686869,1.0
79,Saratoga County (South & Central) PUMA,0.8442579031969994,0.9514126327154939,0.7386988122673285,0.8561876015788251,0.9549514563106796,0.7093533487297922,0.5830039525691699,0.8961303462321792,0.28790786948176583
80,Suffolk County (South Central)--Brookhaven Town (South) PUMA,0.8854386084120405,0.9824561403508771,0.8251046947322019,0.7822508744256224,0.9044483268377906,0.6549019607843137,0.5034993824619185,0.6422712933753943,0.24289099526066352
81,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",0.8860077835098199,0.9389526743209186,0.8361879666227492,0.836558943460532,0.9283445559649346,0.752161214953271,0.6105263157894737,0.5847058823529412,0.7230769230769231
82,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,0.8430482367247669,0.8191470217743386,0.862643847742697,0.8376936092672134,0.9179899008334854,0.7453655124169289,0.807550952221851,0.8681917211328976,0.7113223854796888
