,puma,BABS_UnEmp_Total,BABS_UnEmp_M,BABS_UnEmp_F,HS_UnEmp_Total,HS_UnEmp_M,HS_UnEmp_F,HSINC_UnEmp_Total,HSINC_UnEmp_M,HSINC_UnEmp_F
0,Total Geo,0.031043176371719695,0.034379230932597094,0.028052514425998105,0.06192817372616429,0.06613243105335388,0.05706089386356582,0.17047181754324697,0.17885783095488203,0.1568136533867451
1,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,0.022722321832531797,0.0431021897810219,0.005421817393190197,0.023696682464454975,0.03204587620172036,0.0,0.0,0.0,0.0
2,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,0.024204667313486188,0.024092679926184128,0.02431580018313155,0.0349190597283384,0.03597203428055931,0.03363197794624397,0.04803749267721148,0.07295373665480427,0.0
3,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,0.04068955194092406,0.025212683681361175,0.055198414616462854,0.10177249707830152,0.11027609867668682,0.08922112370388233,0.03834115805946792,0.12694300518134716,0.0
4,Madison & Cortland Counties PUMA,0.026200873362445413,0.04142624648616659,0.011927877947295423,0.048183308291217045,0.04872288857125101,0.04752520275903888,0.321954484605087,0.2363138686131387,0.5577889447236181
5,Ontario & Yates Counties PUMA,0.012433929020891014,0.004879106581372655,0.018981394474722798,0.05649215196799234,0.05395594930478651,0.059665871121718374,0.022565687789799074,0.022265625,0.023703703703703703
6,Monroe County (Central)--Greece & Gates Towns PUMA,0.01432562563157582,0.011468195759434592,0.016623766623766623,0.02937887260087653,0.032716606498194946,0.025525818844826464,0.056818181818181816,0.07640878701050621,0.0
7,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,0.02443483029675218,0.022771380514943717,0.025915687629578438,0.06417756366139023,0.07007485268354834,0.05724976613657624,0.0,0.0,0.0
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",0.040497975101244935,0.018807724601175482,0.05800243935492614,0.06211404862987264,0.07579680805988419,0.0477368290873114,0.10499359795134443,0.11791477037649979,0.06082036775106082
9,NYC-Manhattan Community District 8--Upper East Side PUMA,0.031554064358700624,0.04572832194892157,0.019804189562355305,0.015375293493902901,0.030855753153974767,0.0,#DIV/0!,#DIV/0!,#DIV/0!
10,Suffolk County (Southwest)--Islip Town (South) PUMA,0.04351252462707571,0.028987221959299574,0.056694942553419954,0.03726767579996168,0.028732252373351256,0.04859021508971358,0.10127826941986234,0.0,0.29941860465116277
11,Erie County (Northwest) PUMA,0.04150943396226415,0.03787788266220576,0.04474749627104198,0.021505376344086023,0.03418582622922587,0.009611501494225022,0.0,0.0,0.0
12,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",0.09184216528548621,0.15174409258961583,0.038084246970571264,0.08664259927797834,0.18772916157418723,0.0,0.30929626411815814,0.0,0.41540256709451573
13,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,0.03906384443297195,0.0543562066306862,0.02673298103823438,0.08936598060089898,0.05747686312713103,0.11948022079116835,0.09695290858725762,0.0,0.1209279368213228
14,Rockland County (North)--New City & Congers PUMA,0.05220856858186649,0.05611763118845272,0.04841664485736718,0.0682883284981031,0.04112488660417297,0.09459657343681359,0.0,0.0,0.0
15,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",0.024547572119691812,0.045740299154563194,0.00961978928080623,0.06233071622038605,0.05956831062341734,0.0659724982115889,0.12897822445561138,0.022480058013052938,0.2745292368681863
16,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,0.027754474272930648,0.027089783281733747,0.02830188679245283,0.07506436918201624,0.05106516290726817,0.11631663974151858,0.05226071638285379,0.013712047012732615,0.10997067448680352
17,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,0.050521691378363535,0.0967238689547582,0.025423728813559324,0.05904059040590406,0.09240635475878152,0.0084052200840522,0.3626373626373626,0.37334933973589435,0.3281853281853282
18,Tompkins County PUMA,0.029666648944654154,0.05094108019639935,0.006642311524410495,0.037941593845694226,0.030865210967000494,0.04384762948753083,0.16778523489932887,0.1834862385321101,0.0
19,Dutchess County (Southwest) PUMA,0.03987462103694569,0.04202056325435852,0.03804813088557025,0.04961843758619633,0.06308610400682012,0.03138301709833345,0.08835341365461848,0.0,0.15613910574875797
20,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,0.03229365158960987,0.04236732911115964,0.02373887240356083,0.05834453907067085,0.030668273737779563,0.0932589964521034,0.19849874895746455,0.22884615384615384,0.0
21,Westchester County (Northwest) PUMA,0.018035909698861104,0.01938353987925008,0.016632188663632603,0.056167195372270946,0.029147733569766153,0.0907286645874681,0.054142739950779326,0.0,0.16541353383458646
22,Albany County (Outside Albany City) PUMA,0.014111178985949909,0.02207505518763797,0.0057575567932911945,0.05335292417381251,0.06239150920001984,0.04481805835245633,0.20148725212464588,0.17786227291930715,0.3238512035010941
23,Monroe County (South) PUMA,0.021567891972993247,0.006477732793522267,0.03643810841002181,0.034208121164642905,0.03515685365476742,0.03298455406078724,0.1470976253298153,0.0960820895522388,0.2702702702702703
24,Jefferson & Lewis Counties PUMA,0.003565380158659417,0.002968533544429052,0.0040544923775543305,0.04196242766327432,0.017816121292562152,0.07249838605551968,0.301025641025641,0.2888418079096045,0.3333333333333333
25,"Chenango, Delaware & Broome (East) Counties PUMA",0.01858864027538726,0.012809315866084425,0.02234848484848485,0.04390475148597892,0.04862236628849271,0.0383670233848593,0.1583467525496511,0.2413178984861977,0.032432432432432434
26,Erie County (Central) PUMA,0.030034129692832763,0.018870486016834102,0.038084981398081065,0.05850124518904234,0.06751244004124266,0.049307048438000274,0.2075134168157424,0.17973462002412546,0.28719723183391005
27,St. Lawrence County PUMA,0.008609470417459205,0.01611090295991008,0.0,0.057936377122136146,0.04557663253315427,0.0698559171118666,0.2585459797785267,0.24449035812672176,0.2912
28,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",0.03958487768717569,0.027962981391183202,0.051050461417632045,0.18504416692049955,0.3058659217877095,0.09157212317666126,0.5505780346820809,0.6344712739383847,0.0
29,Suffolk County (North Central)--Brookhaven Town (North) PUMA,0.02497883149872989,0.04048790487904879,0.008424507658643327,0.0392047978676144,0.035851095177291036,0.04356713938929347,0.0,0.0,0.0
30,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,0.04919792137370086,0.059231960690060356,0.03793826790530416,0.10795932905899877,0.14554701872091766,0.05193548387096774,0.041064981949458484,0.05565749235474006,0.0
31,Cayuga & Onondaga (South) Counties PUMA,0.014016765150474097,0.020211898940505298,0.009502316189571208,0.04101651132753866,0.05816626229089516,0.02033115132845591,0.033286451007969994,0.04452554744525548,0.01310615989515072
32,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,0.011738126811060361,0.009153077327722251,0.01400147383935151,0.057370105421686746,0.05372405372405373,0.06323673870333989,0.0,0.0,0.0
33,Fulton & Montgomery Counties PUMA,0.0229126213592233,0.04523580365736285,0.0078125,0.07134008598702908,0.09193843650416977,0.04741277467118217,0.11024678111587982,0.03515625,0.2017857142857143
34,Onondaga County (Central)--Syracuse City (Outer) PUMA,0.02695064096093671,0.024104543300155733,0.02976190476190476,0.04547037316464512,0.052677582891439895,0.03832148430726547,0.23209366391184574,0.14102564102564102,0.33779761904761907
35,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,0.0349437148217636,0.04944095038434661,0.02320316921335597,0.054396646371893405,0.04531123322223223,0.06568199619559136,0.07589984350547731,0.10363247863247864,0.0
36,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,0.009929448654298406,0.024508223153821347,0.0,0.06617319488708406,0.07362541220808938,0.05844155844155844,0.37620967741935485,0.4567272727272727,0.27601809954751133
37,Suffolk County (Central)--Brookhaven Town (Central) PUMA,0.02208221189136286,0.026864955624850084,0.017103620474406993,0.05701357466063348,0.0714185393258427,0.03664349553128103,0.0,0.0,0.0
38,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",0.08375286041189932,0.12268102932375823,0.05965172286031863,0.13709323743531268,0.09784324039978959,0.17637767637767637,0.30762886597938144,0.3862464183381089,0.10588235294117647
39,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,0.03984867591424968,0.0,0.08123393316195372,0.021848317428427924,0.041706615532118886,0.0,0.0,0.0,0.0
40,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",0.026939846947855492,0.024748436225183572,0.0290519877675841,0.1361794500723589,0.1010467848750267,0.20995962314939434,0.39267015706806285,0.4642857142857143,0.26253687315634217
41,Suffolk County (Central)--Islip Town (East) PUMA,0.03397926504912338,0.02984891290996192,0.03724956234195682,0.07035664659564614,0.09263392857142858,0.04825613581841668,0.27892234548335976,0.27892234548335976,#DIV/0!
42,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",0.07373615119635044,0.12421173323141602,0.02578068264342774,0.08400616891953189,0.12129057956582354,0.052815728090636456,0.27835051546391754,0.36288998357963875,0.16593886462882096
43,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",0.0432262219995706,0.0541406130852524,0.03357605177993527,0.0475132916077798,0.03178928247048138,0.07040158651462568,0.09391304347826086,0.15211267605633802,0.0
44,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,0.009388541165142032,0.006993006993006993,0.01358965860125953,0.056105610561056105,0.024752475247524754,0.08322183569708322,0.041635124905374715,0.06707317073170732,0.0
45,Saratoga County (Outer) PUMA,0.03481136835024385,0.03927247451343837,0.03062886933854676,0.042262829197369726,0.02467055779529454,0.06369099970683084,0.0,0.0,0.0
46,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",0.02850175278158817,0.04972972972972973,0.012942419440042261,0.07848337155963303,0.11555683952043912,0.04196898563095746,0.1380952380952381,0.0,0.28327228327228327
47,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",0.074127583907535,0.06228956228956229,0.08429752066115702,0.056043830612943726,0.03242258652094718,0.09568939162335677,0.18010291595197256,0.328125,0.0
48,Wayne & Seneca Counties PUMA,0.020292136796991166,0.04377358490566038,0.0,0.05998949089210649,0.0802980132450331,0.03718393653941497,0.06680440771349862,0.09220532319391635,0.0
